dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-07-13,465
2020-07-14,454
2020-07-15,394
2020-07-16,376
2020-07-17,340
2020-07-18,340
2020-07-19,340
2020-07-20,309
2020-07-21,319
2020-07-22,323
2020-07-23,322
2020-07-24,304
2020-07-25,304
2020-07-26,304
2020-07-27,298
2020-07-28,296
2020-07-29,269
2020-07-30,268
2020-07-31,260
2020-08-01,260
2020-08-02,260
2020-08-03,246
2020-08-04,232
2020-08-05,233
2020-08-06,236
2020-08-07,211
2020-08-08,211
2020-08-09,211
2020-08-10,222
2020-08-11,222
2020-08-12,215
2020-08-13,214
2020-08-14,214
2020-08-15,214
2020-08-16,214
2020-08-17,215
2020-08-18,211
2020-08-19,204
2020-08-20,204
2020-08-21,204
2020-08-22,204
2020-08-23,204
2020-08-24,192
2020-08-25,193
2020-08-26,180
2020-08-27,180
2020-08-28,180
2020-08-29,180
2020-08-30,180
2020-08-31,154
2020-09-01,154
2020-09-02,150
2020-09-03,147
2020-09-04,147
2020-09-05,147
2020-09-06,147
2020-09-07,136
2020-09-08,136
2020-09-09,134
2020-09-10,134
2020-09-11,134
2020-09-12,134
2020-09-13,134
2020-09-14,142
2020-09-15,148
2020-09-16,140
2020-09-17,140
2020-09-18,140
2020-09-19,140
2020-09-20,140
2020-09-21,143
2020-09-22,143
2020-09-23,147
2020-09-24,147
2020-09-25,147
2020-09-26,147
2020-09-27,147
2020-09-28,145
2020-09-29,145
2020-09-30,145
2020-10-01,147
2020-10-02,147
2020-10-03,147
2020-10-04,147
2020-10-05,147
2020-10-06,149
2020-10-07,176
2020-10-08,176
2020-10-09,176
2020-10-10,176
2020-10-11,176
2020-10-12,176
2020-10-13,175
2020-10-14,201
2020-10-15,201
2020-10-16,201
2020-10-17,201
2020-10-18,201
2020-10-19,201
2020-10-20,199
2020-10-21,261
2020-10-22,261
2020-10-23,261
2020-10-24,261
2020-10-25,261
2020-10-26,376
2020-10-27,376
2020-10-28,447
2020-10-29,447
2020-10-30,447
2020-10-31,447
2020-11-01,447
2020-11-02,624
2020-11-03,647
2020-11-04,746
2020-11-05,748
2020-11-06,748
2020-11-07,748
2020-11-08,748
2020-11-09,1002
2020-11-10,1002
2020-11-11,1150
2020-11-12,1150
2020-11-13,1150
2020-11-14,1150
2020-11-15,1150
2020-11-16,1438
2020-11-17,1438
2020-11-18,1602
2020-11-19,1602
2020-11-20,1642
2020-11-21,1642
2020-11-22,1642
2020-11-23,1889
2020-11-24,1889
2020-11-25,1919
2020-11-26,1919
2020-11-27,1933
2020-11-28,1933
2020-11-29,1933
2020-11-30,2037
2020-12-01,2037
2020-12-02,2044
2020-12-03,2044
2020-12-04,1992
2020-12-05,1992
2020-12-06,1992
2020-12-07,2143
2020-12-08,2143
2020-12-09,2250
2020-12-10,2250
2020-12-11,2193
2020-12-12,2193
2020-12-13,2193
2020-12-14,2406
2020-12-15,2406
2020-12-16,2499
2020-12-17,2496
2020-12-18,2511
2020-12-19,2511
2020-12-20,2511
2020-12-21,2735
2020-12-22,2735
2020-12-23,2702
2020-12-24,2702
2020-12-25,2726
2020-12-26,2726
2020-12-27,2726
2020-12-28,2873
2020-12-29,2873
2020-12-30,2862
2020-12-31,2862
2021-01-01,2800
2021-01-02,2800
2021-01-03,2800
2021-01-04,2972
2021-01-05,2972
2021-01-06,2982
2021-01-07,2902
2021-01-08,2856
2021-01-09,2856
2021-01-10,2856
2021-01-11,2832
2021-01-12,2832
2021-01-13,2764
2021-01-14,2764
2021-01-15,2519
2021-01-16,2519
2021-01-17,2519
2021-01-18,2495
2021-01-19,2497
2021-01-20,2283
2021-01-21,2283
2021-01-22,2107
2021-01-23,2107
2021-01-24,2107
2021-01-25,2129
2021-01-26,2129
2021-01-27,1998
2021-01-28,1998
2021-01-29,1823
2021-01-30,1823
2021-01-31,1823
2021-02-01,1752
2021-02-02,1752
2021-02-03,1608
2021-02-04,1608
2021-02-05,1506
2021-02-06,1506
2021-02-07,1506
2021-02-08,1492
2021-02-09,1492
2021-02-10,1409
2021-02-11,1406
2021-02-12,1321
2021-02-13,1321
2021-02-14,1321
2021-02-15,1367
2021-02-16,1367
2021-02-17,1307
2021-02-18,1307
2021-02-19,1256
2021-02-20,1256
2021-02-21,1256
2021-02-22,1357
2021-02-23,1356
2021-02-24,1309
2021-02-25,1309
2021-02-26,1324
2021-02-27,1324
2021-02-28,1324
2021-03-01,1436
2021-03-02,1416
2021-03-03,1410
2021-03-04,1412
2021-03-05,1378
2021-03-06,1378
2021-03-07,1378
2021-03-08,1479
2021-03-09,1483
2021-03-10,1459
2021-03-11,1462
2021-03-12,1484
2021-03-13,1484
2021-03-14,1484
2021-03-15,1628
2021-03-16,1623
2021-03-17,1572
2021-03-18,1574
2021-03-19,1598
2021-03-20,1598
2021-03-21,1598
2021-03-22,1703
2021-03-23,1698
2021-03-24,1687
2021-03-25,1687
2021-03-26,1679
2021-03-27,1679
2021-03-28,1679
2021-03-29,1845
2021-03-30,1845
2021-03-31,1843
2021-04-01,1846
2021-04-02,1784
2021-04-03,1784
2021-04-04,1784
2021-04-05,1937
2021-04-06,1946
2021-04-07,2037
2021-04-08,2029
2021-04-09,2056
2021-04-10,2056
2021-04-11,2056
2021-04-12,2150
2021-04-13,2142
2021-04-14,2104
2021-04-15,2106
2021-04-16,2150
2021-04-17,2150
2021-04-18,2150
2021-04-19,2212
2021-04-20,2211
2021-04-21,2131
2021-04-22,2127
2021-04-23,2096
2021-04-24,2096
2021-04-25,2096
2021-04-26,2079
2021-04-27,2072
2021-04-28,1989
2021-04-29,1990
2021-04-30,1949
2021-05-01,1949
2021-05-02,1949
2021-05-03,1928
2021-05-04,1925
2021-05-05,1813
2021-05-06,1820
2021-05-07,1785
2021-05-08,1785
2021-05-09,1785
2021-05-10,1795
2021-05-11,1787
2021-05-12,1660
2021-05-13,1660
2021-05-14,1570
2021-05-15,1570
2021-05-16,1570
2021-05-17,1433
2021-05-18,1432
2021-05-19,1360
2021-05-20,1359
2021-05-21,1167
2021-05-22,1167
2021-05-23,1167
2021-05-24,1106
2021-05-25,1101
2021-05-26,987
2021-05-27,985
2021-05-28,886
2021-05-29,886
2021-05-30,886
2021-05-31,780
2021-06-01,776
2021-06-02,690
2021-06-03,687
2021-06-04,595
2021-06-05,595
2021-06-06,595
2021-06-07,548
2021-06-08,546
2021-06-09,497
2021-06-10,501
2021-06-11,460
2021-06-12,460
2021-06-13,460
2021-06-14,441
2021-06-15,432
2021-06-16,411
2021-06-17,407
2021-06-18,375
2021-06-19,375
2021-06-20,375
2021-06-21,364
2021-06-22,362
2021-06-23,281
2021-06-24,281
2021-06-25,281
2021-06-26,281
2021-06-27,281
2021-06-28,282
2021-06-29,275
2021-06-30,219
2021-07-01,219
2021-07-02,219
2021-07-03,219
2021-07-04,219
2021-07-05,219
2021-07-06,213
2021-07-07,178
2021-07-08,178
2021-07-09,178
2021-07-10,178
2021-07-11,178
2021-07-12,178
2021-07-13,177
2021-07-14,150
2021-07-15,150
2021-07-16,149
2021-07-17,149
2021-07-18,149
2021-07-19,149
2021-07-20,149
2021-07-21,131
2021-07-22,131
2021-07-23,130
2021-07-24,130
2021-07-25,130
2021-07-26,130
2021-07-27,129
2021-07-28,111
2021-07-29,111
2021-07-30,111
2021-07-31,111
2021-08-01,111
2021-08-02,111
2021-08-03,111
2021-08-04,133
2021-08-05,133
2021-08-06,133
2021-08-07,133
2021-08-08,133
2021-08-09,135
2021-08-10,135
2021-08-11,165
2021-08-12,165
2021-08-13,166
2021-08-14,166
2021-08-15,166
2021-08-16,167
2021-08-17,172
2021-08-18,203
2021-08-19,203
2021-08-20,203
2021-08-21,203
2021-08-22,203
2021-08-23,202
2021-08-24,202
2021-08-25,240
2021-08-26,240
2021-08-27,239
2021-08-28,239
2021-08-29,239
2021-08-30,239
2021-08-31,246
2021-09-01,318
2021-09-02,318
2021-09-03,318
2021-09-04,318
2021-09-05,318
2021-09-06,318
2021-09-07,318
2021-09-08,341
2021-09-09,341
2021-09-10,341
2021-09-11,341
2021-09-12,341
2021-09-13,341
2021-09-14,341
2021-09-15,314
2021-09-16,314
2021-09-17,314
2021-09-18,314
2021-09-19,314
2021-09-20,314
2021-09-21,314
2021-09-22,283
2021-09-23,283
2021-09-24,283
2021-09-25,283
2021-09-26,283
2021-09-27,283
2021-09-28,269
2021-09-29,259
2021-09-30,259
2021-10-01,259
2021-10-02,259
2021-10-03,259
2021-10-04,259
2021-10-05,249
2021-10-06,212
2021-10-07,238
2021-10-08,238
2021-10-09,238
2021-10-10,238
2021-10-11,238
2021-10-12,246
2021-10-13,209
2021-10-14,209
2021-10-15,209
2021-10-16,209
2021-10-17,209
2021-10-18,209
2021-10-19,209
2021-10-20,221
2021-10-21,221
2021-10-22,221
2021-10-23,221
2021-10-24,221
2021-10-25,220
2021-10-26,220
2021-10-27,233
2021-10-28,233
2021-10-29,233
2021-10-30,233
2021-10-31,233
2021-11-01,233
2021-11-02,233
2021-11-03,246
2021-11-04,246
2021-11-05,246
2021-11-06,246
2021-11-07,246
2021-11-08,246
2021-11-09,257
2021-11-10,259
2021-11-11,259
2021-11-12,259
2021-11-13,259
2021-11-14,259
2021-11-15,259
2021-11-16,259
2021-11-17,264
2021-11-18,264
2021-11-19,264
2021-11-20,264
2021-11-21,264
2021-11-22,264
2021-11-23,264
2021-11-24,320
2021-11-25,321
2021-11-26,321
2021-11-27,321
2021-11-28,321
2021-11-29,321
2021-11-30,321
2021-12-01,329
2021-12-02,329
2021-12-03,329
2021-12-04,329
2021-12-05,329
2021-12-06,329
2021-12-07,342
2021-12-08,406
2021-12-09,406
2021-12-10,406
2021-12-11,406
2021-12-12,406
2021-12-13,406
2021-12-14,414
2021-12-15,502
2021-12-16,502
2021-12-17,502
2021-12-18,502
2021-12-19,502
2021-12-20,512
2021-12-21,543
2021-12-22,562
2021-12-23,558
2021-12-24,558
2021-12-25,558
2021-12-26,558
2021-12-27,558
2021-12-28,558
2021-12-29,685
2021-12-30,688
2021-12-31,688
2022-01-01,688
2022-01-02,688
2022-01-03,692
2022-01-04,692
2022-01-05,940
2022-01-06,940
2022-01-07,942
2022-01-08,942
2022-01-09,942
2022-01-10,950
2022-01-11,1011
2022-01-12,1279
2022-01-13,1284
2022-01-14,1312
2022-01-15,1312
2022-01-16,1312
2022-01-17,1326
2022-01-18,1326
2022-01-19,1568
2022-01-20,1568
2022-01-21,1569
2022-01-22,1569
2022-01-23,1569
2022-01-24,1574
2022-01-25,1574
2022-01-26,1961
2022-01-27,1961
2022-01-28,1969
2022-01-29,1969
2022-01-30,1969
2022-01-31,1963
2022-02-01,1963
2022-02-02,2109
2022-02-03,2109
2022-02-04,2104
2022-02-05,2104
2022-02-06,2104
2022-02-07,2104
2022-02-08,2119
2022-02-09,2136
2022-02-10,2136
2022-02-11,2138
2022-02-12,2138
2022-02-13,2138
2022-02-14,2133
2022-02-15,2139
2022-02-16,2011
2022-02-17,2011
2022-02-18,2011
2022-02-19,2011
2022-02-20,2011
2022-02-21,2011
2022-02-22,2005
2022-02-23,1766
2022-02-24,1766
2022-02-25,1766
2022-02-26,1766
2022-02-27,1766
2022-02-28,1766
2022-03-01,1763
2022-03-02,1435
2022-03-03,1435
2022-03-04,1435
2022-03-05,1435
2022-03-06,1435
2022-03-07,1435
2022-03-08,1417
2022-03-09,1319
2022-03-10,1319
2022-03-11,1319
2022-03-12,1319
2022-03-13,1319
2022-03-14,1319
2022-03-15,1344
2022-03-16,1222
2022-03-17,1222
2022-03-18,1222
2022-03-19,1222
2022-03-20,1222
2022-03-21,1222
2022-03-22,1203
2022-03-23,1047
2022-03-24,1047
2022-03-25,1047
2022-03-26,1047
2022-03-27,1047
2022-03-28,1047
2022-03-29,1041
2022-03-30,909
2022-03-31,909
2022-04-01,909
2022-04-02,909
2022-04-03,909
2022-04-04,909
2022-04-05,903
2022-04-06,774
2022-04-07,774
2022-04-08,774
2022-04-09,774
2022-04-10,774
2022-04-11,774
2022-04-12,755
2022-04-13,678
2022-04-14,678
2022-04-15,678
2022-04-16,678
2022-04-17,678
2022-04-18,678
2022-04-19,676
2022-04-20,639
2022-04-21,639
2022-04-22,639
2022-04-23,639
2022-04-24,639
2022-04-25,639
2022-04-26,640
2022-04-27,593
2022-04-28,593
2022-04-29,593
2022-04-30,593
2022-05-01,593
2022-05-02,593
2022-05-03,593
2022-05-04,539
2022-05-05,539
2022-05-06,539
2022-05-07,539
2022-05-08,539
2022-05-09,539
2022-05-10,524
2022-05-11,434
2022-05-12,434
2022-05-13,434
2022-05-14,434
2022-05-15,434
2022-05-16,434
2022-05-17,434
2022-05-18,434
2022-05-19,434
2022-05-20,434
2022-05-21,434
2022-05-22,434
2022-05-23,434
2022-05-24,434
2022-05-25,434
2022-05-26,434
2022-05-27,434
2022-05-28,434
2022-05-29,434
2022-05-30,434
2022-05-31,434
2022-06-01,434
2022-06-02,434
2022-06-03,434
2022-06-04,434
2022-06-05,434
2022-06-06,434
2022-06-07,434
2022-06-08,434
2022-06-09,434
2022-06-10,434
2022-06-11,434
2022-06-12,434
2022-06-13,434
2022-06-14,434
2022-06-15,434
2022-06-16,434
2022-06-17,434
2022-06-18,434
2022-06-19,434
2022-06-20,434
2022-06-21,434
2022-06-22,434
2022-06-23,434
2022-06-24,434
2022-06-25,434
2022-06-26,434
2022-06-27,434
2022-06-28,434
2022-06-29,434
2022-06-30,434
2022-07-01,434
2022-07-02,434
2022-07-03,434
2022-07-04,434
2022-07-05,434
2022-07-06,434
2022-07-07,434
2022-07-08,434
2022-07-09,434
2022-07-10,434
2022-07-11,434
2022-07-12,434
2022-07-13,434
2022-07-14,434
2022-07-15,434
2022-07-16,434
2022-07-17,434
2022-07-18,434
2022-07-19,434
2022-07-20,434
2022-07-21,446
2022-07-22,447
2022-07-23,447
2022-07-24,447
2022-07-25,478
2022-07-26,501
2022-07-27,766
2022-07-28,766
2022-07-29,766
2022-07-30,766
2022-07-31,766
2022-08-01,759
2022-08-02,758
2022-08-03,776
2022-08-04,776
2022-08-05,777
2022-08-06,777
2022-08-07,777
2022-08-08,792
2022-08-09,789
2022-08-10,858
2022-08-11,846
2022-08-12,846
2022-08-13,846
2022-08-14,846
2022-08-15,842
2022-08-16,849
2022-08-17,909
2022-08-18,895
2022-08-19,895
2022-08-20,895
2022-08-21,895
2022-08-22,897
2022-08-23,887
2022-08-24,785
2022-08-25,785
2022-08-26,785
2022-08-27,785
2022-08-28,785
2022-08-29,785
2022-08-30,792
2022-08-31,705
2022-09-01,699
2022-09-02,699
2022-09-03,699
2022-09-04,699
2022-09-05,698
2022-09-06,690
2022-09-07,676
2022-09-08,676
2022-09-09,676
2022-09-10,676
2022-09-11,676
2022-09-12,680
2022-09-13,679
2022-09-14,748
2022-09-15,748
2022-09-16,748
2022-09-17,748
2022-09-18,748
2022-09-19,745
2022-09-20,741
2022-09-21,789
2022-09-22,789
2022-09-23,789
2022-09-24,789
2022-09-25,789
2022-09-26,789
2022-09-27,770
2022-09-28,815
2022-09-29,815
2022-09-30,815
2022-10-01,815
2022-10-02,815
2022-10-03,813
2022-10-04,807
2022-10-05,837
2022-10-06,837
2022-10-07,837
2022-10-08,837
2022-10-09,837
2022-10-10,837
2022-10-11,827
2022-10-12,803
2022-10-13,803
2022-10-14,803
2022-10-15,803
2022-10-16,803
2022-10-17,803
2022-10-18,811
2022-10-19,720
2022-10-20,720
2022-10-21,724
2022-10-22,724
2022-10-23,724
2022-10-24,736
2022-10-25,736
2022-10-26,746
2022-10-27,746
2022-10-28,746
2022-10-29,746
2022-10-30,746
2022-10-31,749
2022-11-01,742
2022-11-02,791
2022-11-03,791
2022-11-04,791
2022-11-05,791
2022-11-06,791
2022-11-07,784
2022-11-08,779
2022-11-09,727
2022-11-10,727
2022-11-11,727
2022-11-12,727
2022-11-13,727
2022-11-14,732
2022-11-15,736
2022-11-16,780
2022-11-17,783
2022-11-18,783
2022-11-19,783
2022-11-20,783
2022-11-21,778
2022-11-22,779
2022-11-23,772
2022-11-24,772
2022-11-25,772
2022-11-26,772
2022-11-27,772
2022-11-28,772
2022-11-29,778
2022-11-30,942
2022-12-01,942
2022-12-02,942
2022-12-03,942
2022-12-04,942
2022-12-05,942
2022-12-06,1048
2022-12-07,1353
2022-12-08,1353
2022-12-09,1353
2022-12-10,1353
2022-12-11,1353
2022-12-12,1353
2022-12-13,1371
2022-12-14,1722
2022-12-15,1722
2022-12-16,1747
2022-12-17,1747
2022-12-18,1747
2022-12-19,1728
2022-12-20,1765
2022-12-21,2038
2022-12-22,2038
2022-12-23,2038
2022-12-24,2038
2022-12-25,2038
2022-12-26,2038
2022-12-27,2050
2022-12-28,2179
2022-12-29,2179
2022-12-30,2179
2022-12-31,2179
2023-01-01,2179
2023-01-02,2178
2023-01-03,2183
2023-01-04,2069
2023-01-05,2069
2023-01-06,2069
2023-01-07,2069
2023-01-08,2069
2023-01-09,2065
2023-01-10,2044
2023-01-11,1634
2023-01-12,1634
2023-01-13,1587
2023-01-14,1587
2023-01-15,1587
2023-01-16,1579
2023-01-17,1573
2023-01-18,1200
2023-01-19,1200
2023-01-20,1200
2023-01-21,1200
2023-01-22,1200
2023-01-23,1193
2023-01-24,1157
2023-01-25,942
2023-01-26,942
2023-01-27,942
2023-01-28,942
2023-01-29,942
2023-01-30,942
2023-01-31,932
2023-02-01,757
2023-02-02,757
2023-02-03,757
2023-02-04,757
2023-02-05,757
2023-02-06,757
2023-02-07,739
2023-02-08,642
2023-02-09,642
2023-02-10,642
2023-02-11,642
2023-02-12,642
2023-02-13,642
2023-02-14,628
2023-02-15,516
2023-02-16,516
2023-02-17,516
2023-02-18,516
2023-02-19,516
2023-02-20,517
2023-02-21,500
2023-02-22,489
2023-02-23,489
2023-02-24,489
2023-02-25,489
2023-02-26,489
2023-02-27,488
2023-02-28,492
2023-03-01,466
2023-03-02,466
2023-03-03,466
2023-03-04,466
2023-03-05,466
2023-03-06,467
2023-03-07,471
2023-03-08,494
2023-03-09,494
2023-03-10,494
2023-03-11,494
2023-03-12,494
2023-03-13,500
2023-03-14,479
2023-03-15,504
2023-03-16,504
2023-03-17,504
2023-03-18,504
2023-03-19,504
2023-03-20,499
2023-03-21,500
2023-03-22,512
2023-03-23,512
2023-03-24,512
2023-03-25,512
2023-03-26,512
2023-03-27,512
2023-03-28,516
2023-03-29,466
2023-03-30,466
2023-03-31,466
2023-04-01,466
2023-04-02,466
2023-04-03,470
2023-04-04,473
2023-04-05,407
2023-04-06,407
