dates,count_medicalconditionincident_covid_19_patientinicu
2020-11-25,3778
2020-11-26,3826
2020-11-27,3855
2020-11-28,3888
2020-11-29,3899
2020-11-30,3926
2020-12-01,3921
2020-12-02,3958
2020-12-03,3980
2020-12-04,4011
2020-12-05,4051
2020-12-06,4108
2020-12-07,4181
2020-12-08,4255
2020-12-09,4278
2020-12-10,4339
2020-12-11,4432
2020-12-12,4491
2020-12-13,4553
2020-12-14,4675
2020-12-15,4735
2020-12-16,4834
2020-12-17,4855
2020-12-18,4904
2020-12-19,4941
2020-12-20,5029
2020-12-21,5168
2020-12-22,5217
2020-12-23,5241
2020-12-24,5346
2020-12-25,5381
2020-12-26,5536
2020-12-27,5562
2020-12-28,5600
2020-12-29,5649
2020-12-30,5647
2020-12-31,5638
2021-01-01,5604
2021-01-02,5724
2021-01-03,5761
2021-01-04,5744
2021-01-05,5671
2021-01-06,5572
2021-01-07,5492
2021-01-08,5486
2021-01-09,5414
2021-01-10,5320
2021-01-11,5288
2021-01-12,5230
2021-01-13,5185
2021-01-14,5126
2021-01-15,5074
2021-01-16,5015
2021-01-17,4972
2021-01-18,5005
2021-01-19,4947
2021-01-20,4835
2021-01-21,4787
2021-01-22,4769
2021-01-23,4657
2021-01-24,4624
2021-01-25,4620
2021-01-26,4571
2021-01-27,4501
2021-01-28,4438
2021-01-29,4376
2021-01-30,4351
2021-01-31,4346
2021-02-01,4322
2021-02-02,4263
2021-02-03,4222
2021-02-04,4178
2021-02-05,4072
2021-02-06,3965
2021-02-07,3932
2021-02-08,3956
2021-02-09,3847
2021-02-10,3738
2021-02-11,3675
2021-02-12,3551
2021-02-13,3485
2021-02-14,3424
2021-02-15,3436
2021-02-16,3354
2021-02-17,3248
2021-02-18,3178
2021-02-19,3121
2021-02-20,3081
2021-02-21,3056
2021-02-22,3058
2021-02-23,3037
2021-02-24,2956
2021-02-25,2899
2021-02-26,2848
2021-02-27,2826
2021-02-28,2840
2021-03-01,2869
2021-03-02,2855
2021-03-03,2823
2021-03-04,2814
2021-03-05,2765
2021-03-06,2755
2021-03-07,2787
2021-03-08,2865
2021-03-09,2785
2021-03-10,2736
2021-03-11,2758
2021-03-12,2755
2021-03-13,2719
2021-03-14,2773
2021-03-15,2833
2021-03-16,2852
2021-03-17,2859
2021-03-18,2895
2021-03-19,2951
2021-03-20,2958
2021-03-21,3056
2021-03-22,3150
2021-03-23,3168
2021-03-24,3207
2021-03-25,3261
2021-03-26,3333
2021-03-27,3390
2021-03-28,3455
2021-03-29,3571
2021-03-30,3599
2021-03-31,3680
2021-04-01,3730
2021-04-02,3850
2021-04-03,3917
2021-04-04,4060
2021-04-05,4164
2021-04-06,4357
2021-04-07,4443
2021-04-08,4477
2021-04-09,4515
2021-04-10,4535
2021-04-11,4585
2021-04-12,4662
2021-04-13,4692
2021-04-14,4680
2021-04-15,4684
2021-04-16,4740
2021-04-17,4786
2021-04-18,4844
2021-04-19,4932
2021-04-20,4968
2021-04-21,4988
2021-04-22,5050
2021-04-23,5054
2021-04-24,5025
2021-04-25,5052
2021-04-26,5120
2021-04-27,5064
2021-04-28,5046
2021-04-29,5033
2021-04-30,5024
2021-05-01,5009
2021-05-02,5028
2021-05-03,5007
2021-05-04,4954
2021-05-05,4839
2021-05-06,4766
2021-05-07,4672
2021-05-08,4607
2021-05-09,4583
2021-05-10,4582
2021-05-11,4460
2021-05-12,4374
2021-05-13,4255
2021-05-14,4179
2021-05-15,4090
2021-05-16,4065
2021-05-17,4015
2021-05-18,3877
2021-05-19,3707
2021-05-20,3593
2021-05-21,3473
2021-05-22,3358
2021-05-23,3303
2021-05-24,3234
2021-05-25,3179
2021-05-26,3000
2021-05-27,2836
2021-05-28,2702
2021-05-29,2594
2021-05-30,2517
2021-05-31,2451
2021-06-01,2289
2021-06-02,2148
2021-06-03,2035
2021-06-04,1969
2021-06-05,1896
2021-06-06,1853
2021-06-07,1795
2021-06-08,1699
2021-06-09,1598
2021-06-10,1507
2021-06-11,1420
2021-06-12,1343
2021-06-13,1337
2021-06-14,1281
2021-06-15,1208
2021-06-16,1135
2021-06-17,1069
2021-06-18,1010
2021-06-19,965
2021-06-20,931
2021-06-21,889
2021-06-22,850
2021-06-23,811
2021-06-24,779
2021-06-25,735
2021-06-26,716
2021-06-27,706
2021-06-28,689
2021-06-29,664
2021-06-30,614
2021-07-01,590
2021-07-02,565
2021-07-03,549
2021-07-04,548
2021-07-05,526
2021-07-06,509
2021-07-07,484
2021-07-08,470
2021-07-09,453
2021-07-10,435
2021-07-11,432
2021-07-12,435
2021-07-13,406
2021-07-14,398
2021-07-15,396
2021-07-16,379
2021-07-17,372
2021-07-18,371
2021-07-19,368
2021-07-20,361
2021-07-21,357
2021-07-22,354
2021-07-23,356
2021-07-24,354
2021-07-25,371
2021-07-26,369
2021-07-27,370
2021-07-28,356
2021-07-29,347
2021-07-30,352
2021-07-31,361
2021-08-01,364
2021-08-02,378
2021-08-03,378
2021-08-04,392
2021-08-05,387
2021-08-06,393
2021-08-07,416
2021-08-08,434
2021-08-09,456
2021-08-10,443
2021-08-11,454
2021-08-12,472
2021-08-13,480
2021-08-14,489
2021-08-15,517
2021-08-16,547
2021-08-17,576
2021-08-18,600
2021-08-19,623
2021-08-20,652
2021-08-21,682
2021-08-22,714
2021-08-23,776
2021-08-24,805
2021-08-25,836
2021-08-26,869
2021-08-27,925
2021-08-28,974
2021-08-29,1011
2021-08-30,1069
2021-08-31,1096
2021-09-01,1136
2021-09-02,1170
2021-09-03,1217
2021-09-04,1261
2021-09-05,1287
2021-09-06,1322
2021-09-07,1349
2021-09-08,1387
2021-09-09,1396
2021-09-10,1412
2021-09-11,1437
2021-09-12,1453
2021-09-13,1500
2021-09-14,1540
2021-09-15,1527
2021-09-16,1550
2021-09-17,1544
2021-09-18,1523
2021-09-19,1535
2021-09-20,1541
2021-09-21,1504
2021-09-22,1500
2021-09-23,1458
2021-09-24,1434
2021-09-25,1436
2021-09-26,1435
2021-09-27,1434
2021-09-28,1414
2021-09-29,1364
2021-09-30,1357
2021-10-01,1363
2021-10-02,1332
2021-10-03,1334
2021-10-04,1349
2021-10-05,1361
2021-10-06,1359
2021-10-07,1374
2021-10-08,1352
2021-10-09,1342
2021-10-10,1345
2021-10-11,1354
2021-10-12,1383
2021-10-13,1401
2021-10-14,1395
2021-10-15,1402
2021-10-16,1407
2021-10-17,1421
2021-10-18,1458
2021-10-19,1476
2021-10-20,1482
2021-10-21,1540
2021-10-22,1542
2021-10-23,1606
2021-10-24,1630
2021-10-25,1682
2021-10-26,1704
2021-10-27,1765
2021-10-28,1810
2021-10-29,1870
2021-10-30,1937
2021-10-31,1985
2021-11-01,2060
2021-11-02,2137
2021-11-03,2226
2021-11-04,2333
2021-11-05,2420
2021-11-06,2449
2021-11-07,2543
2021-11-08,2622
2021-11-09,2687
2021-11-10,2739
2021-11-11,2830
2021-11-12,2864
2021-11-13,2941
2021-11-14,3034
2021-11-15,3194
2021-11-16,3285
2021-11-17,3378
2021-11-18,3431
2021-11-19,3513
2021-11-20,3566
2021-11-21,3678
2021-11-22,3855
2021-11-23,3994
2021-11-24,4078
2021-11-25,4205
2021-11-26,4328
2021-11-27,4383
2021-11-28,4478
2021-11-29,4605
2021-11-30,4642
2021-12-01,4690
2021-12-02,4797
2021-12-03,4796
2021-12-04,4805
2021-12-05,4826
2021-12-06,4904
2021-12-07,4943
2021-12-08,4894
2021-12-09,4939
2021-12-10,4945
2021-12-11,4905
2021-12-12,4907
2021-12-13,4925
2021-12-14,4895
2021-12-15,4826
2021-12-16,4765
2021-12-17,4685
2021-12-18,4660
2021-12-19,4640
2021-12-20,4620
2021-12-21,4562
2021-12-22,4470
2021-12-23,4384
2021-12-24,4282
2021-12-25,4273
2021-12-26,4234
2021-12-27,4206
2021-12-28,4128
2021-12-29,4004
2021-12-30,3913
2021-12-31,3832
2022-01-01,3825
2022-01-02,3806
2022-01-03,3802
2022-01-04,3670
2022-01-05,3561
2022-01-06,3439
2022-01-07,3380
2022-01-08,3314
2022-01-09,3273
2022-01-10,3249
2022-01-11,3153
2022-01-12,3048
2022-01-13,2956
2022-01-14,2868
2022-01-15,2797
2022-01-16,2742
2022-01-17,2744
2022-01-18,2667
2022-01-19,2570
2022-01-20,2447
2022-01-21,2418
2022-01-22,2398
2022-01-23,2424
2022-01-24,2432
2022-01-25,2396
2022-01-26,2364
2022-01-27,2273
2022-01-28,2259
2022-01-29,2222
2022-01-30,2268
2022-01-31,2304
2022-02-01,2259
2022-02-02,2311
2022-02-03,2262
2022-02-04,2306
2022-02-05,2306
2022-02-06,2343
2022-02-07,2375
2022-02-08,2392
2022-02-09,2397
2022-02-10,2396
2022-02-11,2403
2022-02-12,2404
2022-02-13,2432
2022-02-14,2475
2022-02-15,2498
2022-02-16,2469
2022-02-17,2475
2022-02-18,2437
2022-02-19,2417
2022-02-20,2394
2022-02-21,2416
2022-02-22,2397
2022-02-23,2398
2022-02-24,2284
2022-02-25,2289
2022-02-26,2253
2022-02-27,2241
2022-02-28,2280
2022-03-01,2288
2022-03-02,2201
2022-03-03,2152
2022-03-04,2110
2022-03-05,2103
2022-03-06,2104
2022-03-07,2167
2022-03-08,2158
2022-03-09,2118
2022-03-10,2115
2022-03-11,2116
2022-03-12,2111
2022-03-13,2192
2022-03-14,2259
2022-03-15,2294
2022-03-16,2303
2022-03-17,2287
2022-03-18,2284
2022-03-19,2240
2022-03-20,2268
2022-03-21,2348
2022-03-22,2381
2022-03-23,2332
2022-03-24,2326
2022-03-25,2305
2022-03-26,2335
2022-03-27,2336
2022-03-28,2356
2022-03-29,2377
2022-03-30,2332
2022-03-31,2304
2022-04-01,2271
2022-04-02,2215
2022-04-03,2212
2022-04-04,2234
2022-04-05,2164
2022-04-06,2107
2022-04-07,2054
2022-04-08,2028
2022-04-09,1985
2022-04-10,1989
2022-04-11,1982
2022-04-12,1916
2022-04-13,1849
2022-04-14,1821
2022-04-15,1793
2022-04-16,1742
2022-04-17,1766
2022-04-18,1764
2022-04-19,1803
2022-04-20,1734
2022-04-21,1646
2022-04-22,1613
2022-04-23,1614
2022-04-24,1571
2022-04-25,1576
2022-04-26,1519
2022-04-27,1445
2022-04-28,1406
2022-04-29,1380
2022-04-30,1354
2022-05-01,1337
2022-05-02,1323
2022-05-03,1278
2022-05-04,1202
2022-05-05,1176
2022-05-06,1116
2022-05-07,1084
2022-05-08,1096
2022-05-09,1095
2022-05-10,1064
2022-05-11,1033
2022-05-12,1002
2022-05-13,978
2022-05-14,945
2022-05-15,923
2022-05-16,944
2022-05-17,945
2022-05-18,905
2022-05-19,875
2022-05-20,821
2022-05-21,802
2022-05-22,818
2022-05-23,788
2022-05-24,742
2022-05-25,719
2022-05-26,703
2022-05-27,702
2022-05-28,669
2022-05-29,656
2022-05-30,669
2022-05-31,683
2022-06-01,671
2022-06-02,648
2022-06-03,637
2022-06-04,617
2022-06-05,613
2022-06-06,632
2022-06-07,623
2022-06-08,622
2022-06-09,620
2022-06-10,626
2022-06-11,607
2022-06-12,621
2022-06-13,650
2022-06-14,674
2022-06-15,672
2022-06-16,684
2022-06-17,694
2022-06-18,684
2022-06-19,718
2022-06-20,747
2022-06-21,795
2022-06-22,782
2022-06-23,810
2022-06-24,799
2022-06-25,788
2022-06-26,836
2022-06-27,932
2022-06-28,981
2022-06-29,935
2022-06-30,932
2022-07-01,978
2022-07-02,982
2022-07-03,998
2022-07-04,1064
2022-07-05,1065
2022-07-06,1046
2022-07-07,1048
2022-07-08,1072
2022-07-09,1054
2022-07-10,1101
2022-07-11,1174
2022-07-12,1215
2022-07-13,1239
2022-07-14,1241
2022-07-15,1221
2022-07-16,1228
2022-07-17,1270
2022-07-18,1322
2022-07-19,1328
2022-07-20,1331
2022-07-21,1395
2022-07-22,1395
2022-07-23,1410
2022-07-24,1441
2022-07-25,1558
2022-07-26,1621
2022-07-27,1589
2022-07-28,1553
2022-07-29,1495
2022-07-30,1458
2022-07-31,1446
2022-08-01,1470
2022-08-02,1443
2022-08-03,1396
2022-08-04,1398
2022-08-05,1377
2022-08-06,1344
2022-08-07,1286
2022-08-08,1329
2022-08-09,1274
2022-08-10,1241
2022-08-11,1179
2022-08-12,1157
2022-08-13,1142
2022-08-14,1154
2022-08-15,1155
2022-08-16,1130
2022-08-17,1074
2022-08-18,1105
2022-08-19,1041
2022-08-20,988
2022-08-21,992
2022-08-22,987
2022-08-23,958
2022-08-24,897
2022-08-25,893
2022-08-26,877
2022-08-27,857
2022-08-28,847
2022-08-29,851
2022-08-30,828
2022-08-31,797
2022-09-01,767
2022-09-02,767
2022-09-03,753
2022-09-04,749
2022-09-05,766
2022-09-06,741
2022-09-07,722
2022-09-08,723
2022-09-09,715
2022-09-10,678
2022-09-11,674
2022-09-12,692
2022-09-13,726
2022-09-14,741
2022-09-15,718
2022-09-16,689
2022-09-17,660
2022-09-18,646
2022-09-19,670
2022-09-20,690
2022-09-21,706
2022-09-22,713
2022-09-23,730
2022-09-24,716
2022-09-25,730
2022-09-26,789
2022-09-27,850
2022-09-28,861
2022-09-29,889
2022-09-30,918
2022-10-01,948
2022-10-02,996
2022-10-03,1049
2022-10-04,1214
2022-10-05,1311
2022-10-06,1364
2022-10-07,1385
2022-10-08,1425
2022-10-09,1477
2022-10-10,1606
2022-10-11,1661
2022-10-12,1669
2022-10-13,1712
2022-10-14,1685
2022-10-15,1656
2022-10-16,1705
2022-10-17,1786
2022-10-18,1842
2022-10-19,1821
2022-10-20,1812
2022-10-21,1762
2022-10-22,1752
2022-10-23,1741
2022-10-24,1774
2022-10-25,1773
2022-10-26,1727
2022-10-27,1685
2022-10-28,1643
2022-10-29,1592
2022-10-30,1585
2022-10-31,1584
2022-11-01,1583
2022-11-02,1557
2022-11-03,1485
2022-11-04,1418
2022-11-05,1349
2022-11-06,1343
2022-11-07,1311
2022-11-08,1287
2022-11-09,1222
2022-11-10,1189
2022-11-11,1140
2022-11-12,1124
2022-11-13,1079
2022-11-14,1096
2022-11-15,1043
2022-11-16,1017
2022-11-17,954
2022-11-18,937
2022-11-19,902
2022-11-20,903
2022-11-21,919
2022-11-22,941
2022-11-23,925
2022-11-24,897
2022-11-25,887
2022-11-26,883
2022-11-27,897
2022-11-28,928
2022-11-29,895
2022-11-30,900
2022-12-01,882
2022-12-02,903
2022-12-03,926
2022-12-04,951
2022-12-05,970
2022-12-06,1013
2022-12-07,991
2022-12-08,969
2022-12-09,1002
2022-12-10,980
2022-12-11,987
2022-12-12,1068
2022-12-13,1105
2022-12-14,1073
2022-12-15,1078
2022-12-16,1123
2022-12-17,1104
2022-12-18,1136
2022-12-19,1175
2022-12-20,1196
2022-12-21,1231
2022-12-22,1243
2022-12-23,1270
2022-12-24,1245
2022-12-25,1268
2022-12-26,1312
2022-12-27,1384
2022-12-28,1387
2022-12-29,1386
2022-12-30,1398
2022-12-31,1366
2023-01-01,1376
2023-01-02,1394
2023-01-03,1389
2023-01-04,1349
2023-01-05,1310
2023-01-06,1296
2023-01-07,1276
2023-01-08,1281
2023-01-09,1284
2023-01-10,1214
2023-01-11,1151
2023-01-12,1104
2023-01-13,1059
2023-01-14,997
2023-01-15,994
2023-01-16,955
2023-01-17,897
2023-01-18,850
2023-01-19,825
2023-01-20,775
2023-01-21,720
2023-01-22,699
2023-01-23,672
2023-01-24,669
2023-01-25,672
2023-01-26,635
2023-01-27,613
2023-01-28,591
2023-01-29,597
2023-01-30,626
2023-01-31,597
2023-02-01,600
2023-02-02,615
2023-02-03,616
2023-02-04,603
2023-02-05,616
2023-02-06,640
2023-02-07,668
2023-02-08,687
2023-02-09,667
2023-02-10,669
2023-02-11,695
2023-02-12,713
2023-02-13,742
2023-02-14,762
2023-02-15,778
2023-02-16,837
2023-02-17,874
2023-02-18,848
2023-02-19,838
2023-02-20,929
2023-02-21,971
2023-02-22,1002
2023-02-23,1010
2023-02-24,1017
2023-02-25,1041
2023-02-26,1041
2023-02-27,1052
2023-02-28,1051
2023-03-01,1034
2023-03-02,999
2023-03-03,1002
2023-03-04,995
2023-03-05,1029
2023-03-06,1046
2023-03-07,1085
2023-03-08,1111
2023-03-09,1116
2023-03-10,1116
2023-03-11,1097
2023-03-12,1123
2023-03-13,1170
2023-03-14,1190
2023-03-15,1196
2023-03-16,1219
2023-03-17,1224
2023-03-18,1211
2023-03-19,1210
2023-03-20,1221
2023-03-21,1281
2023-03-22,1239
2023-03-23,1224
2023-03-24,1190
2023-03-25,1176
2023-03-26,1147
2023-03-27,1173
2023-03-28,1122
2023-03-29,1080
2023-03-30,1064
2023-03-31,1066
2023-04-01,1054
2023-04-02,1038
2023-04-03,991
2023-04-04,972
2023-04-05,933
2023-04-06,891
2023-04-07,850
2023-04-08,814
2023-04-09,824
2023-04-10,799
2023-04-11,807
