dates,covid19mobilitytrend_residence
2021-11-13,5
2021-11-14,6
2021-11-15,5
2021-11-16,5
2021-11-17,7
2021-11-18,6
2021-11-19,6
2021-11-20,4
2021-11-21,6
2021-11-22,7
2021-11-23,7
2021-11-24,8
2021-11-25,7
2021-11-26,5
2021-11-27,2
2021-11-28,4
2021-11-29,18
2021-11-30,5
2021-12-01,6
2021-12-02,5
2021-12-03,5
2021-12-04,3
2021-12-05,4
2021-12-06,4
2021-12-07,0
2021-12-08,16
2021-12-09,5
2021-12-10,5
2021-12-11,3
2021-12-12,5
2021-12-13,5
2021-12-14,3
2021-12-15,2
2021-12-16,2
2021-12-17,3
2021-12-18,0
2021-12-19,1
2021-12-20,3
2021-12-21,2
2021-12-22,1
2021-12-23,0
2021-12-24,8
2021-12-25,16
2021-12-26,6
2021-12-27,7
2021-12-28,6
2021-12-29,5
2021-12-30,2
2021-12-31,9
2022-01-01,15
2022-01-02,5
2022-01-03,8
2022-01-04,9
2022-01-05,9
2022-01-06,10
2022-01-07,11
2022-01-08,8
2022-01-09,9
2022-01-10,22
2022-01-11,9
2022-01-12,11
2022-01-13,12
2022-01-14,12
2022-01-15,9
2022-01-16,9
2022-01-17,11
2022-01-18,12
2022-01-19,13
2022-01-20,13
2022-01-21,14
2022-01-22,11
2022-01-23,10
2022-01-24,13
2022-01-25,13
2022-01-26,13
2022-01-27,12
2022-01-28,12
2022-01-29,8
2022-01-30,7
2022-01-31,10
2022-02-01,10
2022-02-02,10
2022-02-03,10
2022-02-04,10
2022-02-05,8
2022-02-06,7
2022-02-07,9
2022-02-08,9
2022-02-09,10
2022-02-10,10
2022-02-11,9
2022-02-12,6
2022-02-13,6
2022-02-14,6
