dates,covid19mobilitytrend_residence
2020-06-12,10
2020-06-13,7
2020-06-14,7
2020-06-15,9
2020-06-16,10
2020-06-17,10
2020-06-18,10
2020-06-19,9
2020-06-20,6
2020-06-21,6
2020-06-22,9
2020-06-23,10
2020-06-24,10
2020-06-25,9
2020-06-26,9
2020-06-27,6
2020-06-28,6
2020-06-29,9
2020-06-30,10
2020-07-01,10
2020-07-02,10
2020-07-03,9
2020-07-04,6
2020-07-05,5
2020-07-06,10
2020-07-07,10
2020-07-08,10
2020-07-09,11
2020-07-10,11
2020-07-11,8
2020-07-12,6
2020-07-13,10
2020-07-14,11
2020-07-15,11
2020-07-16,11
2020-07-17,10
2020-07-18,7
2020-07-19,6
2020-07-20,9
2020-07-21,10
2020-07-22,10
2020-07-23,10
2020-07-24,10
2020-07-25,8
2020-07-26,8
2020-07-27,10
2020-07-28,10
2020-07-29,10
2020-07-30,10
2020-07-31,9
2020-08-01,7
2020-08-02,6
2020-08-03,10
2020-08-04,11
2020-08-05,11
2020-08-06,12
2020-08-07,12
2020-08-08,10
2020-08-09,9
2020-08-10,11
2020-08-11,11
2020-08-12,12
2020-08-13,11
2020-08-14,12
2020-08-15,9
2020-08-16,7
2020-08-17,10
2020-08-18,11
2020-08-19,12
2020-08-20,11
2020-08-21,11
2020-08-22,9
2020-08-23,8
2020-08-24,10
2020-08-25,11
2020-08-26,11
2020-08-27,11
2020-08-28,10
2020-08-29,7
2020-08-30,6
2020-08-31,10
2020-09-01,10
2020-09-02,11
2020-09-03,10
2020-09-04,10
2020-09-05,6
2020-09-06,5
2020-09-07,9
2020-09-08,10
2020-09-09,10
2020-09-10,9
2020-09-11,8
2020-09-12,6
2020-09-13,5
2020-09-14,7
2020-09-15,8
2020-09-16,9
2020-09-17,9
2020-09-18,8
2020-09-19,6
2020-09-20,6
2020-09-21,8
2020-09-22,9
2020-09-23,10
2020-09-24,9
2020-09-25,10
2020-09-26,7
2020-09-27,5
2020-09-28,10
2020-09-29,10
2020-09-30,10
2020-10-01,9
2020-10-02,8
2020-10-03,5
2020-10-04,4
2020-10-05,13
2020-10-06,9
2020-10-07,10
2020-10-08,10
2020-10-09,8
2020-10-10,5
2020-10-11,5
2020-10-12,7
2020-10-13,8
2020-10-14,8
2020-10-15,8
2020-10-16,7
2020-10-17,6
2020-10-18,6
2020-10-19,7
2020-10-20,7
2020-10-21,7
2020-10-22,7
2020-10-23,9
2020-10-24,7
2020-10-25,6
2020-10-26,7
2020-10-27,8
2020-10-28,7
2020-10-29,7
2020-10-30,5
2020-10-31,4
2020-11-01,4
2020-11-02,6
2020-11-03,8
2020-11-04,7
2020-11-05,7
2020-11-06,5
2020-11-07,4
2020-11-08,4
2020-11-09,5
2020-11-10,6
2020-11-11,6
2020-11-12,6
2020-11-13,5
2020-11-14,2
2020-11-15,2
2020-11-16,5
2020-11-17,6
2020-11-18,5
2020-11-19,7
2020-11-20,6
2020-11-21,4
2020-11-22,3
2020-11-23,6
2020-11-24,6
2020-11-25,5
2020-11-26,5
2020-11-27,3
2020-11-28,2
2020-11-29,2
2020-11-30,4
2020-12-01,5
2020-12-02,5
2020-12-03,4
2020-12-04,3
2020-12-05,2
2020-12-06,2
2020-12-07,4
2020-12-08,5
2020-12-09,4
2020-12-10,4
2020-12-11,3
2020-12-12,1
2020-12-13,2
2020-12-14,5
2020-12-15,5
2020-12-16,5
2020-12-17,5
2020-12-18,4
2020-12-19,1
2020-12-20,1
2020-12-21,6
2020-12-22,7
2020-12-23,6
2020-12-24,9
2020-12-25,14
2020-12-26,5
2020-12-27,2
2020-12-28,15
2020-12-29,12
2020-12-30,13
2020-12-31,9
2021-01-01,20
2021-01-02,7
2021-01-03,5
2021-01-04,11
2021-01-05,11
2021-01-06,11
2021-01-07,11
2021-01-08,10
2021-01-09,6
2021-01-10,5
2021-01-11,9
2021-01-12,8
2021-01-13,8
2021-01-14,7
2021-01-15,7
2021-01-16,3
2021-01-17,2
2021-01-18,6
2021-01-19,7
2021-01-20,6
2021-01-21,6
2021-01-22,5
2021-01-23,1
2021-01-24,2
2021-01-25,7
2021-01-26,16
2021-01-27,6
2021-01-28,6
2021-01-29,6
2021-01-30,3
2021-01-31,3
2021-02-01,6
2021-02-02,7
2021-02-03,7
2021-02-04,7
2021-02-05,6
2021-02-06,3
2021-02-07,3
2021-02-08,4
2021-02-09,5
2021-02-10,5
2021-02-11,5
2021-02-12,3
2021-02-13,8
2021-02-14,6
2021-02-15,8
2021-02-16,9
2021-02-17,9
2021-02-18,5
2021-02-19,4
2021-02-20,2
2021-02-21,2
2021-02-22,4
2021-02-23,4
2021-02-24,5
2021-02-25,4
2021-02-26,3
2021-02-27,2
2021-02-28,1
2021-03-01,5
2021-03-02,4
2021-03-03,4
2021-03-04,4
2021-03-05,2
2021-03-06,1
2021-03-07,1
2021-03-08,7
2021-03-09,4
2021-03-10,4
2021-03-11,4
2021-03-12,3
2021-03-13,2
2021-03-14,3
2021-03-15,4
2021-03-16,4
2021-03-17,4
2021-03-18,4
2021-03-19,3
2021-03-20,3
2021-03-21,4
2021-03-22,6
2021-03-23,6
2021-03-24,5
2021-03-25,4
2021-03-26,2
2021-03-27,2
2021-03-28,2
2021-03-29,3
2021-03-30,5
2021-03-31,5
2021-04-01,2
2021-04-02,18
2021-04-03,3
2021-04-04,1
2021-04-05,14
2021-04-06,6
2021-04-07,6
2021-04-08,5
2021-04-09,5
2021-04-10,2
2021-04-11,3
2021-04-12,5
2021-04-13,5
2021-04-14,5
2021-04-15,5
2021-04-16,4
2021-04-17,2
2021-04-18,2
2021-04-19,4
2021-04-20,4
2021-04-21,4
2021-04-22,3
2021-04-23,3
2021-04-24,3
2021-04-25,4
2021-04-26,10
2021-04-27,4
2021-04-28,4
2021-04-29,4
2021-04-30,3
2021-05-01,2
2021-05-02,2
2021-05-03,7
2021-05-04,4
2021-05-05,5
2021-05-06,4
2021-05-07,3
2021-05-08,1
2021-05-09,1
2021-05-10,4
2021-05-11,4
2021-05-12,4
2021-05-13,4
2021-05-14,3
2021-05-15,2
2021-05-16,2
2021-05-17,4
2021-05-18,4
2021-05-19,4
2021-05-20,4
2021-05-21,3
2021-05-22,2
2021-05-23,2
2021-05-24,4
2021-05-25,4
2021-05-26,5
2021-05-27,4
2021-05-28,8
2021-05-29,7
2021-05-30,6
2021-05-31,8
2021-06-01,8
2021-06-02,8
2021-06-03,9
2021-06-04,7
2021-06-05,6
2021-06-06,6
2021-06-07,8
2021-06-08,8
2021-06-09,8
2021-06-10,8
2021-06-11,5
2021-06-12,4
2021-06-13,3
2021-06-14,13
2021-06-15,6
2021-06-16,6
2021-06-17,5
2021-06-18,4
2021-06-19,4
2021-06-20,4
2021-06-21,5
2021-06-22,5
2021-06-23,6
2021-06-24,6
2021-06-25,6
2021-06-26,5
2021-06-27,6
2021-06-28,9
2021-06-29,11
2021-06-30,12
2021-07-01,14
2021-07-02,14
2021-07-03,9
2021-07-04,7
2021-07-05,10
2021-07-06,10
2021-07-07,10
2021-07-08,10
2021-07-09,11
2021-07-10,8
2021-07-11,7
2021-07-12,9
2021-07-13,9
2021-07-14,10
2021-07-15,9
2021-07-16,13
2021-07-17,11
2021-07-18,10
2021-07-19,12
2021-07-20,14
2021-07-21,15
2021-07-22,15
2021-07-23,16
2021-07-24,13
2021-07-25,11
2021-07-26,14
2021-07-27,14
2021-07-28,11
2021-07-29,11
2021-07-30,10
2021-07-31,9
2021-08-01,10
2021-08-02,12
2021-08-03,13
2021-08-04,13
2021-08-05,13
2021-08-06,16
2021-08-07,14
2021-08-08,12
2021-08-09,13
2021-08-10,13
2021-08-11,14
2021-08-12,13
2021-08-13,14
2021-08-14,11
2021-08-15,10
2021-08-16,13
2021-08-17,14
2021-08-18,14
2021-08-19,14
2021-08-20,14
2021-08-21,12
2021-08-22,11
2021-08-23,14
2021-08-24,15
2021-08-25,15
2021-08-26,15
2021-08-27,15
2021-08-28,12
2021-08-29,11
2021-08-30,13
2021-08-31,14
2021-09-01,14
2021-09-02,14
2021-09-03,15
2021-09-04,12
2021-09-05,10
2021-09-06,13
2021-09-07,13
2021-09-08,13
2021-09-09,14
2021-09-10,13
2021-09-11,10
2021-09-12,10
2021-09-13,12
2021-09-14,13
2021-09-15,13
2021-09-16,13
2021-09-17,13
2021-09-18,10
2021-09-19,9
2021-09-20,12
2021-09-21,13
2021-09-22,13
2021-09-23,13
2021-09-24,15
2021-09-25,10
2021-09-26,9
2021-09-27,13
2021-09-28,13
2021-09-29,14
2021-09-30,14
2021-10-01,14
2021-10-02,10
2021-10-03,8
2021-10-04,18
2021-10-05,12
2021-10-06,12
2021-10-07,12
2021-10-08,11
2021-10-09,8
2021-10-10,9
2021-10-11,10
2021-10-12,10
2021-10-13,11
2021-10-14,11
2021-10-15,10
2021-10-16,7
2021-10-17,6
2021-10-18,9
2021-10-19,10
2021-10-20,9
2021-10-21,9
2021-10-22,7
2021-10-23,5
2021-10-24,5
2021-10-25,8
2021-10-26,8
2021-10-27,8
2021-10-28,8
2021-10-29,7
2021-10-30,3
2021-10-31,3
2021-11-01,6
2021-11-02,8
2021-11-03,7
2021-11-04,7
2021-11-05,5
2021-11-06,3
2021-11-07,4
2021-11-08,6
2021-11-09,6
2021-11-10,7
2021-11-11,6
2021-11-12,6
2021-11-13,3
2021-11-14,3
2021-11-15,5
2021-11-16,6
2021-11-17,5
2021-11-18,5
2021-11-19,4
2021-11-20,2
2021-11-21,3
2021-11-22,5
2021-11-23,5
2021-11-24,6
2021-11-25,5
2021-11-26,4
2021-11-27,2
2021-11-28,2
2021-11-29,4
2021-11-30,5
2021-12-01,5
2021-12-02,4
2021-12-03,3
2021-12-04,1
2021-12-05,2
2021-12-06,4
2021-12-07,5
2021-12-08,5
2021-12-09,4
2021-12-10,3
2021-12-11,0
2021-12-12,1
2021-12-13,4
2021-12-14,4
2021-12-15,4
2021-12-16,3
2021-12-17,3
2021-12-18,1
2021-12-19,2
2021-12-20,5
2021-12-21,6
2021-12-22,6
2021-12-23,7
2021-12-24,10
2021-12-25,4
2021-12-26,2
2021-12-27,15
2021-12-28,17
2021-12-29,14
2021-12-30,14
2021-12-31,12
2022-01-01,10
2022-01-02,4
2022-01-03,18
2022-01-04,13
2022-01-05,15
2022-01-06,15
2022-01-07,15
2022-01-08,9
2022-01-09,7
2022-01-10,11
2022-01-11,12
2022-01-12,13
2022-01-13,13
2022-01-14,11
2022-01-15,6
2022-01-16,5
2022-01-17,9
2022-01-18,11
2022-01-19,11
2022-01-20,11
2022-01-21,10
2022-01-22,5
2022-01-23,4
2022-01-24,9
2022-01-25,8
2022-01-26,18
2022-01-27,10
2022-01-28,9
2022-01-29,5
2022-01-30,4
2022-01-31,7
2022-02-01,8
2022-02-02,9
2022-02-03,8
2022-02-04,7
2022-02-05,4
2022-02-06,4
2022-02-07,6
2022-02-08,7
2022-02-09,7
2022-02-10,7
2022-02-11,5
2022-02-12,3
2022-02-13,3
2022-02-14,5
