dates,covid19mobilitytrend_residence
2021-10-16,2
2021-10-17,-1
2021-10-18,2
2021-10-19,2
2021-10-20,2
2021-10-21,2
2021-10-22,1
2021-10-23,-1
2021-10-24,-1
2021-10-25,1
2021-10-26,1
2021-10-27,1
2021-10-28,1
2021-10-29,2
2021-10-30,0
2021-10-31,-1
2021-11-01,2
2021-11-02,1
2021-11-03,1
2021-11-04,-1
2021-11-05,15
2021-11-06,3
2021-11-07,1
2021-11-08,1
2021-11-09,1
2021-11-10,1
2021-11-11,1
2021-11-12,0
2021-11-13,1
2021-11-14,1
2021-11-15,1
2021-11-16,1
2021-11-17,1
2021-11-18,2
2021-11-19,1
2021-11-20,2
2021-11-21,2
2021-11-22,1
2021-11-23,1
2021-11-24,1
2021-11-25,-2
2021-11-26,13
2021-11-27,3
2021-11-28,1
2021-11-29,1
2021-11-30,1
2021-12-01,1
2021-12-02,1
2021-12-03,0
2021-12-04,2
2021-12-05,1
2021-12-06,1
2021-12-07,0
2021-12-08,0
2021-12-09,0
2021-12-10,-1
2021-12-11,1
2021-12-12,1
2021-12-13,4
2021-12-14,3
2021-12-15,3
2021-12-16,3
2021-12-17,3
2021-12-18,2
2021-12-19,1
2021-12-20,3
2021-12-21,3
2021-12-22,3
2021-12-23,3
2021-12-24,4
2021-12-25,2
2021-12-26,0
2021-12-27,3
2021-12-28,1
2021-12-29,10
2021-12-30,2
2021-12-31,11
2022-01-01,10
2022-01-02,4
2022-01-03,7
2022-01-04,6
2022-01-05,5
2022-01-06,6
2022-01-07,6
2022-01-08,4
2022-01-09,3
2022-01-10,5
2022-01-11,6
2022-01-12,7
2022-01-13,7
2022-01-14,8
2022-01-15,5
2022-01-16,4
2022-01-17,7
2022-01-18,7
2022-01-19,7
2022-01-20,8
2022-01-21,8
2022-01-22,4
2022-01-23,3
2022-01-24,7
2022-01-25,6
2022-01-26,6
2022-01-27,6
2022-01-28,7
2022-01-29,3
2022-01-30,2
2022-01-31,6
2022-02-01,11
2022-02-02,5
2022-02-03,14
2022-02-04,13
2022-02-05,4
2022-02-06,1
2022-02-07,6
2022-02-08,6
2022-02-09,6
2022-02-10,6
2022-02-11,6
2022-02-12,3
2022-02-13,2
2022-02-14,-1
