dates,covid19mobilitytrend_residence
2021-10-28,-12
2021-10-29,-12
2021-10-30,-11
2021-10-31,-11
2021-11-01,0
2021-11-02,-12
2021-11-03,-12
2021-11-04,-13
2021-11-05,-12
2021-11-06,-12
2021-11-07,-11
2021-11-08,-13
2021-11-09,-13
2021-11-10,-13
2021-11-11,-12
2021-11-12,-13
2021-11-13,-11
2021-11-14,-9
2021-11-15,-12
2021-11-16,-9
2021-11-17,-12
2021-11-18,-11
2021-11-19,-11
2021-11-20,-10
2021-11-21,-8
2021-11-22,-11
2021-11-23,-10
2021-11-24,-10
2021-11-25,-11
2021-11-26,-11
2021-11-27,-11
2021-11-28,-10
2021-11-29,-12
2021-11-30,-12
2021-12-01,-11
2021-12-02,-9
2021-12-03,-5
2021-12-04,-12
2021-12-05,-13
2021-12-06,-8
2021-12-07,-9
2021-12-08,-9
2021-12-09,-9
2021-12-10,-8
2021-12-11,-7
2021-12-12,-6
2021-12-13,-9
2021-12-14,-8
2021-12-15,1
2021-12-16,-3
2021-12-17,-6
2021-12-18,-7
2021-12-19,-5
2021-12-20,-4
2021-12-21,-4
2021-12-22,-4
2021-12-23,-5
2021-12-24,-6
2021-12-25,-2
2021-12-26,-4
2021-12-27,-3
2021-12-28,-2
2021-12-29,-1
2021-12-30,-5
2021-12-31,-5
2022-01-01,2
2022-01-02,-3
2022-01-03,-1
2022-01-04,-2
2022-01-05,-3
2022-01-06,-3
2022-01-07,-2
2022-01-08,-4
2022-01-09,-3
2022-01-10,-5
2022-01-11,-2
2022-01-12,-3
2022-01-13,-1
2022-01-14,-1
2022-01-15,2
2022-01-16,2
2022-01-17,0
2022-01-18,1
2022-01-19,4
2022-01-20,4
2022-01-21,4
2022-01-22,5
2022-01-23,6
2022-01-24,5
2022-01-25,4
2022-01-26,3
2022-01-27,2
2022-01-28,2
2022-01-29,3
2022-01-30,5
2022-01-31,3
2022-02-01,3
2022-02-02,4
2022-02-03,3
2022-02-04,3
2022-02-05,3
2022-02-06,4
2022-02-07,2
2022-02-08,1
2022-02-09,3
2022-02-10,3
2022-02-11,2
2022-02-12,3
2022-02-13,8
2022-02-14,2
