dates,covid19mobilitytrend_residence
2021-11-08,-5
2021-11-09,-5
2021-11-10,-4
2021-11-11,-2
2021-11-12,-4
2021-11-13,-4
2021-11-14,-2
2021-11-15,-4
2021-11-16,-3
2021-11-17,-4
2021-11-18,-3
2021-11-19,-4
2021-11-20,-3
2021-11-21,-1
2021-11-22,-4
2021-11-23,-4
2021-11-24,-4
2021-11-25,-3
2021-11-26,-5
2021-11-27,-5
2021-11-28,-1
2021-11-29,-5
2021-11-30,-6
2021-12-01,-5
2021-12-02,-2
2021-12-03,-3
2021-12-04,-3
2021-12-05,0
2021-12-06,-4
2021-12-07,-4
2021-12-08,-3
2021-12-09,-2
2021-12-10,-3
2021-12-11,-2
2021-12-12,0
2021-12-13,-3
2021-12-14,-3
2021-12-15,-3
2021-12-16,-3
2021-12-17,-3
2021-12-18,-3
2021-12-19,0
2021-12-20,-2
2021-12-21,-2
2021-12-22,-2
2021-12-23,-1
2021-12-24,-2
2021-12-25,6
2021-12-26,1
2021-12-27,1
2021-12-28,0
2021-12-29,0
2021-12-30,-1
2021-12-31,-3
2022-01-01,8
2022-01-02,1
2022-01-03,14
2022-01-04,2
2022-01-05,2
2022-01-06,3
2022-01-07,2
2022-01-08,4
2022-01-09,2
2022-01-10,0
2022-01-11,0
2022-01-12,1
2022-01-13,2
2022-01-14,2
2022-01-15,3
2022-01-16,6
2022-01-17,2
2022-01-18,3
2022-01-19,6
2022-01-20,8
2022-01-21,7
2022-01-22,8
2022-01-23,10
2022-01-24,7
2022-01-25,7
2022-01-26,7
2022-01-27,8
2022-01-28,6
2022-01-29,7
2022-01-30,9
2022-01-31,6
2022-02-01,6
2022-02-02,7
2022-02-03,8
2022-02-04,6
2022-02-05,7
2022-02-06,9
2022-02-07,6
2022-02-08,6
2022-02-09,6
2022-02-10,6
2022-02-11,4
2022-02-12,6
2022-02-13,7
2022-02-14,4
