dates,count_medicalconditionincident_covid_19_patienthospitalized
2020-06-26,1068
2020-06-27,1187
2020-06-28,1312
2020-06-29,1433
2020-06-30,1625
2020-07-01,1783
2020-07-02,1996
2020-07-03,2142
2020-07-04,2347
2020-07-05,2553
2020-07-06,2737
2020-07-07,2942
2020-07-08,3173
2020-07-09,3339
2020-07-10,3639
2020-07-11,3911
2020-07-12,4091
2020-07-13,4294
2020-07-14,4574
2020-07-15,4858
2020-07-16,4662
2020-07-17,4716
2020-07-18,4776
2020-07-19,4735
2020-07-20,4762
2020-07-21,4722
2020-07-22,4619
2020-07-23,4649
2020-07-24,4575
2020-07-25,4544
2020-07-26,4568
2020-07-27,4571
2020-07-28,4531
2020-07-29,4501
2020-07-30,4353
2020-07-31,4305
2020-08-01,4256
2020-08-02,4196
2020-08-03,3554
2020-08-04,3430
2020-08-05,3315
2020-08-06,3224
2020-08-07,3154
2020-08-08,3096
2020-08-09,2999
2020-08-10,2873
2020-08-11,2817
2020-08-12,2454
2020-08-13,2220
2020-08-14,2128
2020-08-15,1947
2020-08-16,1897
2020-08-17,1612
2020-08-18,1507
2020-08-19,1456
2020-08-20,1245
2020-08-21,1194
2020-08-22,1116
2020-08-23,931
2020-08-24,881
2020-08-25,772
2020-08-26,734
2020-08-27,696
2020-08-28,673
2020-08-29,641
2020-08-30,626
2020-08-31,638
2020-09-01,579
2020-09-02,571
2020-09-03,545
2020-09-04,522
2020-09-05,489
2020-09-06,479
2020-09-07,487
2020-09-08,437
2020-09-09,407
2020-09-10,398
2020-09-11,393
2020-09-12,383
2020-09-13,390
2020-09-14,391
2020-09-15,365
2020-09-16,341
2020-09-17,320
2020-09-18,331
2020-09-19,323
2020-09-20,337
2020-09-21,330
2020-09-22,323
2020-09-23,315
2020-09-24,294
2020-09-25,276
2020-09-26,266
2020-09-27,274
2020-09-28,279
2020-09-29,261
2020-09-30,269
2020-10-01,276
2020-10-02,281
2020-10-03,276
2020-10-04,284
2020-10-05,289
2020-10-06,286
2020-10-07,283
2020-10-08,291
2020-10-09,301
2020-10-10,305
2020-10-11,315
2020-10-12,326
2020-10-13,329
2020-10-14,351
2020-10-15,359
2020-10-16,365
2020-10-17,372
2020-10-18,390
2020-10-19,408
2020-10-20,441
2020-10-21,490
2020-10-22,515
2020-10-23,530
2020-10-24,616
2020-10-25,694
2020-10-26,768
2020-10-27,823
2020-10-28,946
2020-10-29,1012
2020-10-30,1048
2020-10-31,1122
2020-11-01,1196
2020-11-02,1242
2020-11-03,1397
2020-11-04,2014
2020-11-05,2125
2020-11-06,2307
2020-11-07,2442
2020-11-08,2549
2020-11-09,2637
2020-11-10,2764
2020-11-11,2959
2020-11-12,3343
2020-11-13,3564
2020-11-14,3693
2020-11-15,3847
2020-11-16,3963
2020-11-17,4963
2020-11-18,5317
2020-11-19,5589
2020-11-20,5803
2020-11-21,6071
2020-11-22,6214
2020-11-23,6329
2020-11-24,6478
2020-11-25,6597
2020-11-26,6772
2020-11-27,6901
2020-11-28,7011
2020-11-29,7256
2020-11-30,7368
2020-12-01,7499
2020-12-02,7611
2020-12-03,7726
2020-12-04,7841
2020-12-05,7988
2020-12-06,8106
2020-12-07,8209
2020-12-08,8317
2020-12-09,8489
2020-12-10,8594
2020-12-11,8667
2020-12-12,8744
2020-12-13,8801
2020-12-14,8842
2020-12-15,9320
2020-12-16,9443
2020-12-17,9499
2020-12-18,9544
2020-12-19,9581
2020-12-20,9604
2020-12-21,9627
2020-12-22,9651
2020-12-23,9672
2020-12-24,9688
2020-12-25,9699
2020-12-26,9723
2020-12-27,9731
2020-12-28,9728
2020-12-29,9366
2020-12-30,9014
2020-12-31,8765
2021-01-01,8534
2021-01-02,8011
2021-01-03,7631
2021-01-04,7126
2021-01-05,6719
2021-01-06,6405
2021-01-07,6311
2021-01-08,6046
2021-01-09,5911
2021-01-10,5877
2021-01-11,5609
2021-01-12,5554
2021-01-13,5503
2021-01-14,5462
2021-01-15,5409
2021-01-16,5362
2021-01-17,5304
2021-01-18,5214
2021-01-19,5089
2021-01-20,4924
2021-01-21,4803
2021-01-22,4731
2021-01-23,4718
2021-01-24,4693
2021-01-25,4512
2021-01-26,4379
2021-01-27,4281
2021-01-28,4206
2021-01-29,4119
2021-01-30,4103
2021-01-31,4088
2021-02-01,4034
2021-02-02,4017
2021-02-03,4002
2021-02-04,3994
2021-02-05,3987
2021-02-06,3904
2021-02-07,3877
2021-02-08,3818
2021-02-09,3814
2021-02-10,3810
2021-02-11,3815
2021-02-12,3832
2021-02-13,3840
2021-02-14,3846
2021-02-15,3891
2021-02-16,3404
2021-02-17,3451
2021-02-18,3472
2021-02-19,3499
2021-02-20,3523
2021-02-21,3569
2021-02-22,3641
2021-02-23,3727
2021-02-24,3776
2021-02-25,3832
2021-02-26,3876
2021-02-27,3912
2021-02-28,3912
2021-03-01,3977
2021-03-02,4031
2021-03-03,4072
2021-03-04,4109
2021-03-05,4161
2021-03-06,4182
2021-03-07,4199
2021-03-08,4237
2021-03-09,4279
2021-03-10,4311
2021-03-11,4359
2021-03-12,4408
2021-03-13,4445
2021-03-14,4479
2021-03-15,4516
2021-03-16,4671
2021-03-17,4859
2021-03-18,5099
2021-03-19,5277
2021-03-20,5414
2021-03-21,5531
2021-03-22,5899
2021-03-23,6187
2021-03-24,6349
2021-03-25,6577
2021-03-26,6713
2021-03-27,6844
2021-03-28,6967
2021-03-29,7116
2021-03-30,7205
2021-03-31,7368
2021-04-01,7509
2021-04-02,7641
2021-04-03,7749
2021-04-04,7794
2021-04-05,7839
2021-04-06,7894
2021-04-07,7938
2021-04-08,7929
2021-04-09,7917
2021-04-10,7903
2021-04-11,7890
2021-04-12,7809
2021-04-13,7648
2021-04-14,7511
2021-04-15,7341
2021-04-16,7187
2021-04-17,7011
2021-04-18,6879
2021-04-19,6701
2021-04-20,6512
2021-04-21,6388
2021-04-22,6174
2021-04-23,5897
2021-04-24,5699
2021-04-25,5601
2021-04-26,5318
2021-04-27,5146
2021-04-28,4987
2021-04-29,4711
2021-04-30,4664
2021-05-01,4592
2021-05-02,4549
2021-05-03,4497
2021-05-04,4429
2021-05-05,4113
2021-05-06,3998
2021-05-07,3901
2021-05-08,3869
2021-05-09,3827
2021-05-10,3786
2021-05-11,3701
2021-05-12,3492
2021-05-13,3311
2021-05-14,3047
2021-05-15,2963
2021-05-16,2799
2021-05-17,2681
2021-05-18,2410
2021-05-19,2289
2021-05-20,2008
2021-05-21,1879
2021-05-22,1655
2021-05-23,1402
2021-05-24,1201
2021-05-25,1079
2021-05-26,981
2021-05-27,878
2021-05-28,801
2021-05-29,746
2021-05-30,702
2021-05-31,661
2021-06-01,594
2021-06-02,581
2021-06-03,568
2021-06-04,557
2021-06-05,546
2021-06-06,531
2021-06-07,518
2021-06-08,511
2021-06-09,510
2021-06-10,507
2021-06-11,501
2021-06-12,488
2021-06-13,479
2021-06-14,461
2021-06-15,407
2021-06-16,392
2021-06-17,388
2021-06-18,381
2021-06-19,374
2021-06-20,369
2021-06-21,341
2021-06-22,334
2021-06-23,331
2021-06-24,324
2021-06-25,326
2021-06-26,321
2021-06-27,314
2021-06-28,309
2021-06-29,301
2021-06-30,293
2021-07-01,291
2021-07-02,288
2021-07-03,284
2021-07-04,279
2021-07-05,281
2021-07-06,283
2021-07-07,280
2021-07-08,282
2021-07-09,286
2021-07-10,281
2021-07-11,277
2021-07-12,281
2021-07-13,292
2021-07-14,294
2021-07-15,289
2021-07-16,299
2021-07-17,301
2021-07-18,297
2021-07-19,305
2021-07-20,311
2021-07-21,316
2021-07-22,320
2021-07-23,323
2021-07-24,327
2021-07-25,329
2021-07-26,338
2021-07-27,341
2021-07-28,357
2021-07-29,364
2021-07-30,388
2021-07-31,417
2021-08-01,431
2021-08-02,452
2021-08-03,488
2021-08-04,521
2021-08-05,574
2021-08-06,609
2021-08-07,648
2021-08-08,667
2021-08-09,703
2021-08-10,733
2021-08-11,797
2021-08-12,823
2021-08-13,831
2021-08-14,849
2021-08-15,856
2021-08-16,868
2021-08-17,879
2021-08-18,894
2021-08-19,917
2021-08-20,925
2021-08-21,938
2021-08-22,945
2021-08-23,961
2021-08-24,1007
2021-08-25,1032
2021-08-26,1057
2021-08-27,1079
2021-08-28,1101
2021-08-29,1119
2021-08-30,1157
2021-08-31,1231
2021-09-01,1308
2021-09-02,1347
2021-09-03,1403
2021-09-04,1451
2021-09-05,1479
2021-09-06,1571
2021-09-07,1701
2021-09-08,1908
2021-09-09,2234
2021-09-10,2502
2021-09-11,2711
2021-09-12,2780
2021-09-13,3057
2021-09-14,3211
2021-09-15,3621
2021-09-16,3901
2021-09-17,4054
2021-09-18,4199
2021-09-19,4401
2021-09-20,4642
2021-09-21,4837
2021-09-22,5014
2021-09-23,5197
2021-09-24,5401
2021-09-25,5663
2021-09-26,5811
2021-09-27,5957
2021-09-28,6155
2021-09-29,6241
2021-09-30,6304
2021-10-01,6361
2021-10-02,6410
2021-10-03,6456
2021-10-04,6511
2021-10-05,6519
2021-10-06,6530
2021-10-07,6579
2021-10-08,6584
2021-10-09,6595
2021-10-10,6599
2021-10-11,6597
2021-10-12,6591
2021-10-13,6597
2021-10-14,6643
2021-10-15,6657
2021-10-16,6641
2021-10-17,6629
2021-10-18,6636
2021-10-19,6679
2021-10-20,6708
2021-10-21,6711
2021-10-22,6733
2021-10-23,6726
2021-10-24,6724
2021-10-25,6721
2021-10-26,6789
2021-10-27,6791
2021-10-28,6792
2021-10-29,6788
2021-10-30,6780
2021-10-31,6764
2021-11-01,6760
2021-11-02,6781
2021-11-03,6770
2021-11-04,6767
2021-11-05,6729
2021-11-06,6698
2021-11-07,6666
2021-11-08,6661
2021-11-09,6657
2021-11-10,6614
2021-11-11,6581
2021-11-12,6571
2021-11-13,6509
2021-11-14,6455
2021-11-15,6411
2021-11-16,6289
2021-11-17,6160
2021-11-18,6599
2021-11-19,6314
2021-11-20,6106
2021-11-21,5891
2021-11-22,5610
2021-11-23,5397
2021-11-24,5116
2021-11-25,4943
2021-11-26,4770
2021-11-27,4561
2021-11-28,4277
2021-11-29,4134
2021-11-30,3996
2021-12-01,3884
2021-12-02,3798
2021-12-03,3681
2021-12-04,3567
2021-12-05,3511
2021-12-06,3449
2021-12-07,3391
2021-12-08,3304
2021-12-09,3206
2021-12-10,3180
2021-12-11,3099
2021-12-12,3014
2021-12-13,2963
2021-12-14,2930
2021-12-15,2889
2021-12-16,2794
2021-12-17,2710
2021-12-18,2614
2021-12-19,2488
2021-12-20,2370
2021-12-21,2314
2021-12-22,2208
2021-12-23,2181
2021-12-24,2149
2021-12-25,2116
2021-12-26,2074
2021-12-27,2051
2021-12-28,2047
2021-12-29,2071
2021-12-30,2077
2021-12-31,2114
2022-01-01,2109
2022-01-02,2133
2022-01-03,2142
2022-01-04,2188
2022-01-05,2194
2022-01-06,2199
2022-01-07,2215
2022-01-08,2216
2022-01-09,2221
2022-01-10,2229
2022-01-11,2287
2022-01-12,2311
2022-01-13,2340
2022-01-14,2368
2022-01-15,2391
2022-01-16,2436
2022-01-17,2478
2022-01-18,2559
2022-01-19,2619
2022-01-20,2694
2022-01-21,2729
2022-01-22,2768
2022-01-23,2841
2022-01-24,2922
2022-01-25,3114
2022-01-26,3206
2022-01-27,3301
2022-01-28,3397
2022-01-29,3488
2022-01-30,3533
2022-01-31,3701
2022-02-01,3848
2022-02-02,3962
2022-02-03,4071
2022-02-04,4113
2022-02-05,4209
2022-02-06,4295
2022-02-07,4377
2022-02-08,4425
2022-02-09,4489
2022-02-10,4526
2022-02-11,4541
2022-02-12,4547
2022-02-13,4539
2022-02-14,4522
2022-02-15,4389
2022-02-16,4278
2022-02-17,4154
2022-02-18,3999
2022-02-19,3936
2022-02-20,3851
2022-02-21,3762
2022-02-22,3541
2022-02-23,3260
2022-02-24,3112
2022-02-25,2981
2022-02-26,2789
2022-02-27,2680
2022-02-28,2507
2022-03-01,2411
2022-03-02,2310
2022-03-03,2190
2022-03-04,2064
2022-03-05,1997
2022-03-06,1845
2022-03-07,1797
2022-03-08,1674
2022-03-09,1538
2022-03-10,1467
2022-03-11,1372
2022-03-12,1284
2022-03-13,1179
2022-03-14,1104
2022-03-15,1028
2022-03-16,1001
2022-03-17,970
2022-03-18,932
2022-03-19,888
2022-03-20,823
2022-03-21,805
2022-03-22,800
2022-03-23,784
2022-03-24,770
2022-03-25,753
2022-03-26,731
2022-03-27,709
2022-03-28,700
2022-03-29,702
2022-03-30,696
2022-03-31,699
2022-04-01,690
2022-04-02,688
2022-04-03,670
2022-04-04,666
2022-04-05,664
2022-04-06,661
2022-04-07,648
2022-04-08,637
2022-04-09,621
2022-04-10,613
2022-04-11,601
2022-04-12,589
2022-04-13,574
2022-04-14,561
2022-04-15,540
2022-04-16,525
2022-04-17,511
2022-04-18,493
2022-04-19,480
2022-04-20,471
2022-04-21,463
2022-04-22,451
2022-04-23,439
2022-04-24,421
2022-04-25,417
2022-04-26,415
2022-04-27,411
2022-04-28,406
2022-04-29,402
2022-04-30,391
2022-05-01,380
2022-05-02,372
2022-05-03,360
2022-05-04,352
2022-05-05,346
2022-05-06,340
2022-05-07,333
2022-05-08,320
2022-05-09,319
2022-05-10,316
2022-05-11,310
2022-05-12,303
2022-05-13,298
2022-05-14,290
2022-05-15,279
2022-05-16,270
2022-05-17,260
2022-05-18,245
2022-05-19,241
2022-05-20,234
2022-05-21,225
2022-05-22,218
2022-05-23,214
2022-05-24,211
2022-05-25,205
2022-05-26,199
2022-05-27,192
2022-05-28,190
2022-05-29,182
2022-05-30,178
2022-05-31,172
2022-06-01,146
2022-06-02,124
2022-06-03,105
2022-06-04,97
2022-06-05,95
2022-06-06,96
2022-06-07,94
2022-06-08,91
2022-06-09,92
2022-06-10,89
2022-06-11,90
2022-06-12,88
2022-06-13,89
2022-06-14,88
2022-06-15,80
2022-06-16,81
2022-06-17,80
2022-06-18,77
2022-06-19,74
2022-06-20,79
2022-06-21,88
2022-06-22,90
2022-06-23,93
2022-06-24,97
2022-06-25,95
2022-06-26,94
2022-06-27,96
2022-06-28,98
2022-06-29,97
2022-06-30,102
2022-07-01,110
2022-07-02,116
2022-07-03,118
2022-07-04,121
2022-07-05,143
2022-07-06,141
2022-07-07,145
2022-07-08,151
2022-07-09,153
2022-07-10,154
2022-07-11,169
2022-07-12,184
2022-07-13,190
2022-07-14,195
2022-07-15,223
2022-07-16,239
2022-07-17,250
2022-07-18,301
2022-07-19,346
2022-07-20,369
2022-07-21,402
2022-07-22,431
2022-07-23,468
2022-07-24,489
2022-07-25,504
2022-07-26,521
2022-07-27,525
2022-07-28,551
2022-07-29,569
2022-07-30,580
2022-07-31,611
2022-08-01,628
2022-08-02,651
2022-08-03,655
2022-08-04,671
2022-08-05,673
2022-08-06,670
2022-08-07,680
2022-08-08,681
2022-08-09,683
2022-08-10,684
2022-08-11,680
2022-08-12,677
2022-08-13,680
2022-08-14,678
2022-08-15,680
2022-08-16,692
2022-08-17,701
2022-08-18,708
2022-08-19,695
2022-08-20,699
2022-08-21,703
2022-08-22,700
2022-08-23,711
2022-08-24,702
2022-08-25,683
2022-08-26,671
2022-08-27,655
2022-08-28,662
2022-08-29,653
2022-08-30,655
2022-08-31,658
2022-09-01,650
2022-09-02,636
2022-09-03,627
2022-09-04,623
2022-09-05,620
2022-09-06,608
2022-09-07,592
2022-09-08,575
2022-09-09,573
2022-09-10,568
2022-09-11,562
2022-09-12,560
2022-09-13,554
2022-09-14,525
2022-09-15,523
2022-09-16,517
2022-09-17,501
2022-09-18,498
2022-09-19,489
2022-09-20,481
2022-09-21,470
2022-09-22,458
2022-09-23,451
2022-09-24,448
2022-09-25,439
2022-09-26,436
2022-09-27,440
2022-09-28,436
2022-09-29,431
2022-09-30,428
2022-10-01,420
2022-10-02,423
2022-10-03,425
2022-10-04,438
2022-10-05,445
2022-10-06,443
2022-10-07,440
2022-10-08,437
2022-10-09,439
2022-10-10,449
2022-10-11,451
2022-10-12,453
2022-10-13,445
2022-10-14,448
2022-10-15,442
2022-10-16,440
2022-10-17,440
2022-10-18,434
2022-10-19,429
2022-10-20,432
2022-10-21,419
2022-10-22,415
2022-10-23,409
2022-10-24,410
2022-10-25,401
2022-10-26,383
2022-10-27,364
2022-10-28,364
2022-10-29,358
2022-10-30,351
2022-10-31,355
2022-11-01,367
2022-11-02,367
2022-11-03,350
2022-11-04,328
2022-11-05,307
2022-11-06,297
2022-11-07,288
2022-11-08,302
2022-11-09,306
2022-11-10,301
2022-11-11,284
2022-11-12,254
2022-11-13,254
2022-11-14,272
2022-11-15,231
2022-11-16,213
2022-11-17,218
2022-11-18,220
2022-11-19,214
2022-11-20,210
2022-11-21,213
2022-11-22,232
2022-11-23,228
2022-11-24,220
2022-11-25,217
2022-11-26,190
2022-11-27,191
2022-11-28,203
2022-11-29,201
2022-11-30,201
2022-12-01,197
2022-12-02,201
2022-12-03,190
2022-12-04,190
2022-12-05,191
2022-12-06,183
2022-12-07,185
2022-12-08,192
2022-12-09,198
2022-12-10,207
2022-12-11,211
2022-12-12,223
2022-12-13,233
2022-12-14,230
2022-12-15,225
2022-12-16,225
2022-12-17,221
2022-12-18,212
2022-12-19,217
2022-12-20,218
2022-12-21,210
2022-12-22,211
2022-12-23,213
2022-12-24,209
2022-12-25,214
2022-12-26,217
2022-12-27,245
2022-12-28,245
2022-12-29,264
2022-12-30,254
2022-12-31,250
2023-01-01,248
2023-01-02,246
2023-01-03,252
2023-01-04,252
2023-01-05,254
2023-01-06,262
2023-01-07,265
2023-01-08,263
2023-01-09,259
2023-01-10,265
2023-01-11,260
2023-01-12,273
2023-01-13,304
2023-01-14,278
2023-01-15,284
2023-01-16,283
2023-01-17,295
2023-01-18,295
2023-01-19,295
2023-01-20,291
2023-01-21,281
2023-01-22,288
2023-01-23,281
2023-01-24,263
2023-01-25,273
2023-01-26,264
2023-01-27,252
2023-01-28,260
2023-01-29,268
2023-01-30,269
2023-01-31,273
2023-02-01,267
2023-02-02,262
2023-02-03,272
2023-02-04,258
2023-02-05,249
2023-02-06,266
2023-02-07,258
2023-02-08,257
2023-02-09,248
2023-02-10,250
2023-02-11,236
2023-02-12,242
2023-02-13,249
2023-02-14,248
2023-02-15,253
2023-02-16,255
2023-02-17,262
2023-02-18,264
2023-02-19,258
2023-02-20,267
2023-02-21,256
2023-02-22,257
2023-02-23,265
2023-02-24,261
2023-02-25,261
2023-02-26,250
2023-02-27,246
2023-02-28,241
2023-03-01,241
2023-03-02,228
2023-03-03,226
2023-03-04,222
2023-03-05,217
2023-03-06,219
2023-03-07,221
2023-03-08,235
2023-03-09,235
2023-03-10,230
2023-03-11,241
2023-03-12,251
2023-03-13,257
2023-03-14,260
2023-03-15,267
2023-03-16,247
2023-03-17,220
2023-03-18,212
2023-03-19,215
2023-03-20,221
2023-03-21,209
2023-03-22,209
2023-03-23,198
2023-03-24,180
2023-03-25,169
2023-03-26,190
2023-03-27,179
2023-03-28,164
2023-03-29,152
2023-03-30,156
2023-03-31,157
2023-04-01,147
2023-04-02,152
2023-04-03,169
2023-04-04,163
2023-04-05,163
2023-04-06,123
2023-04-07,127
2023-04-08,132
2023-04-09,130
2023-04-10,133
