dates,covid19mobilitytrend_residence
2020-06-13,2
2020-06-14,1
2020-06-15,5
2020-06-16,6
2020-06-17,6
2020-06-18,5
2020-06-19,6
2020-06-20,2
2020-06-21,2
2020-06-22,5
2020-06-23,8
2020-06-24,4
2020-06-25,4
2020-06-26,5
2020-06-27,0
2020-06-28,0
2020-06-29,3
2020-06-30,4
2020-07-01,3
2020-07-02,3
2020-07-03,5
2020-07-04,0
2020-07-05,0
2020-07-06,3
2020-07-07,4
2020-07-08,2
2020-07-09,3
2020-07-10,3
2020-07-11,-1
2020-07-12,-2
2020-07-13,2
2020-07-14,2
2020-07-15,9
2020-07-16,4
2020-07-17,5
2020-07-18,2
2020-07-19,-1
2020-07-20,2
2020-07-21,3
2020-07-22,3
2020-07-23,3
2020-07-24,4
2020-07-25,0
2020-07-26,-3
2020-07-27,2
2020-07-28,3
2020-07-29,2
2020-07-30,3
2020-07-31,6
2020-08-01,-2
2020-08-02,-4
2020-08-03,5
2020-08-04,3
2020-08-05,4
2020-08-06,6
2020-08-07,5
2020-08-08,1
2020-08-09,-1
2020-08-10,1
2020-08-11,2
2020-08-12,3
2020-08-13,2
2020-08-14,2
2020-08-15,-1
2020-08-16,-3
2020-08-17,1
2020-08-18,2
2020-08-19,2
2020-08-20,1
2020-08-21,2
2020-08-22,-2
2020-08-23,-4
2020-08-24,1
2020-08-25,3
2020-08-26,0
2020-08-27,-1
2020-08-28,6
2020-08-29,-2
2020-08-30,-6
2020-08-31,0
2020-09-01,1
2020-09-02,0
2020-09-03,0
2020-09-04,1
2020-09-05,-3
2020-09-06,-3
2020-09-07,0
2020-09-08,6
2020-09-09,-1
2020-09-10,-2
2020-09-11,-1
2020-09-12,-4
2020-09-13,-5
2020-09-14,-2
2020-09-15,-1
2020-09-16,-1
2020-09-17,-1
2020-09-18,0
2020-09-19,-3
2020-09-20,-3
2020-09-21,-1
2020-09-22,0
2020-09-23,0
2020-09-24,0
2020-09-25,1
2020-09-26,1
2020-09-27,-1
2020-09-28,1
2020-09-29,1
2020-09-30,-1
2020-10-01,-2
2020-10-02,-1
2020-10-03,-4
2020-10-04,-3
2020-10-05,-1
2020-10-06,0
2020-10-07,0
2020-10-08,2
2020-10-09,2
2020-10-10,-3
2020-10-11,-2
2020-10-12,9
2020-10-13,2
2020-10-14,2
2020-10-15,3
2020-10-16,4
2020-10-17,0
2020-10-18,2
2020-10-19,3
2020-10-20,4
2020-10-21,3
2020-10-22,2
2020-10-23,11
2020-10-24,1
2020-10-25,3
2020-10-26,4
2020-10-27,5
2020-10-28,4
2020-10-29,4
2020-10-30,6
2020-10-31,2
2020-11-01,3
2020-11-02,5
2020-11-03,6
2020-11-04,6
2020-11-05,6
2020-11-06,7
2020-11-07,4
2020-11-08,4
2020-11-09,7
2020-11-10,8
2020-11-11,7
2020-11-12,7
2020-11-13,8
2020-11-14,3
2020-11-15,4
2020-11-16,7
2020-11-17,8
2020-11-18,8
2020-11-19,8
2020-11-20,9
2020-11-21,6
2020-11-22,5
2020-11-23,8
2020-11-24,9
2020-11-25,8
2020-11-26,8
2020-11-27,8
2020-11-28,4
2020-11-29,6
2020-11-30,8
2020-12-01,8
2020-12-02,7
2020-12-03,8
2020-12-04,8
2020-12-05,3
2020-12-06,5
2020-12-07,7
2020-12-08,15
2020-12-09,7
2020-12-10,6
2020-12-11,7
2020-12-12,3
2020-12-13,5
2020-12-14,6
2020-12-15,6
2020-12-16,5
2020-12-17,6
2020-12-18,7
2020-12-19,4
2020-12-20,5
2020-12-21,6
2020-12-22,6
2020-12-23,5
2020-12-24,6
2020-12-25,6
2020-12-26,3
2020-12-27,5
2020-12-28,4
2020-12-29,4
2020-12-30,2
2020-12-31,6
2021-01-01,17
2021-01-02,4
2021-01-03,3
2021-01-04,8
2021-01-05,5
2021-01-06,16
2021-01-07,17
2021-01-08,9
2021-01-09,4
2021-01-10,5
2021-01-11,4
2021-01-12,4
2021-01-13,2
2021-01-14,2
2021-01-15,5
2021-01-16,3
2021-01-17,3
2021-01-18,4
2021-01-19,12
2021-01-20,3
2021-01-21,4
2021-01-22,5
2021-01-23,2
2021-01-24,3
2021-01-25,2
2021-01-26,5
2021-01-27,4
2021-01-28,3
2021-01-29,2
2021-01-30,-2
2021-01-31,0
2021-02-01,0
2021-02-02,0
2021-02-03,0
2021-02-04,0
2021-02-05,0
2021-02-06,-3
2021-02-07,-2
2021-02-08,1
2021-02-09,2
2021-02-10,0
2021-02-11,1
2021-02-12,0
2021-02-13,0
2021-02-14,4
2021-02-15,2
2021-02-16,2
2021-02-17,1
2021-02-18,0
2021-02-19,0
2021-02-20,-3
2021-02-21,-3
2021-02-22,-2
2021-02-23,-2
2021-02-24,-2
2021-02-25,-3
2021-02-26,-3
2021-02-27,-6
2021-02-28,-5
2021-03-01,-2
2021-03-02,-2
2021-03-03,-3
2021-03-04,-3
2021-03-05,-3
2021-03-06,-4
2021-03-07,-4
2021-03-08,-3
2021-03-09,0
2021-03-10,1
2021-03-11,0
2021-03-12,0
2021-03-13,-3
2021-03-14,-4
2021-03-15,1
2021-03-16,2
2021-03-17,1
2021-03-18,1
2021-03-19,1
2021-03-20,1
2021-03-21,4
2021-03-22,3
2021-03-23,3
2021-03-24,2
2021-03-25,2
2021-03-26,2
2021-03-27,-3
2021-03-28,-2
2021-03-29,0
2021-03-30,0
2021-03-31,-1
2021-04-01,-1
2021-04-02,0
2021-04-03,-3
2021-04-04,2
2021-04-05,-1
2021-04-06,1
2021-04-07,4
2021-04-08,3
2021-04-09,3
2021-04-10,-2
2021-04-11,-3
2021-04-12,0
2021-04-13,3
2021-04-14,3
2021-04-15,3
2021-04-16,3
2021-04-17,3
2021-04-18,2
2021-04-19,4
2021-04-20,3
2021-04-21,1
2021-04-22,2
2021-04-23,4
2021-04-24,0
2021-04-25,-3
2021-04-26,0
2021-04-27,0
2021-04-28,-2
2021-04-29,-3
2021-04-30,4
2021-05-01,-6
2021-05-02,-5
2021-05-03,0
2021-05-04,-2
2021-05-05,-4
2021-05-06,-4
2021-05-07,-3
2021-05-08,-6
2021-05-09,-6
2021-05-10,-4
2021-05-11,-4
2021-05-12,-6
2021-05-13,1
2021-05-14,-4
2021-05-15,-6
2021-05-16,-7
2021-05-17,-5
2021-05-18,-5
2021-05-19,-6
2021-05-20,-3
2021-05-21,-4
2021-05-22,-9
2021-05-23,-9
2021-05-24,-2
2021-05-25,-5
2021-05-26,-6
2021-05-27,-4
2021-05-28,-5
2021-05-29,-9
2021-05-30,-5
2021-05-31,-5
2021-06-01,-4
2021-06-02,-6
2021-06-03,-7
2021-06-04,-6
2021-06-05,-10
2021-06-06,-8
2021-06-07,-5
2021-06-08,-6
2021-06-09,-7
2021-06-10,-7
2021-06-11,-6
2021-06-12,-9
2021-06-13,-7
2021-06-14,-7
2021-06-15,-8
2021-06-16,-9
2021-06-17,-10
2021-06-18,-2
2021-06-19,-9
2021-06-20,-12
2021-06-21,-8
2021-06-22,-8
2021-06-23,-9
2021-06-24,-8
2021-06-25,-8
2021-06-26,-11
2021-06-27,-11
2021-06-28,-9
2021-06-29,-9
2021-06-30,-10
2021-07-01,-10
2021-07-02,-9
2021-07-03,-11
2021-07-04,-11
2021-07-05,-10
2021-07-06,-9
2021-07-07,-10
2021-07-08,-10
2021-07-09,-9
2021-07-10,-10
2021-07-11,-11
2021-07-12,-11
2021-07-13,-10
2021-07-14,-10
2021-07-15,-10
2021-07-16,-9
2021-07-17,-11
2021-07-18,-9
2021-07-19,-9
2021-07-20,-8
2021-07-21,-10
2021-07-22,-10
2021-07-23,-9
2021-07-24,-12
2021-07-25,-13
2021-07-26,-10
2021-07-27,-9
2021-07-28,-10
2021-07-29,-9
2021-07-30,-9
2021-07-31,-13
2021-08-01,-12
2021-08-02,-6
2021-08-03,-10
2021-08-04,-9
2021-08-05,-9
2021-08-06,-8
2021-08-07,-11
2021-08-08,-12
2021-08-09,-9
2021-08-10,-8
2021-08-11,-8
2021-08-12,-8
2021-08-13,-8
2021-08-14,-11
2021-08-15,-11
2021-08-16,-8
2021-08-17,-6
2021-08-18,-7
2021-08-19,-7
2021-08-20,-6
2021-08-21,-7
2021-08-22,-8
2021-08-23,-7
2021-08-24,-6
2021-08-25,-7
2021-08-26,-6
2021-08-27,-6
2021-08-28,-8
2021-08-29,-9
2021-08-30,-7
2021-08-31,-7
2021-09-01,-8
2021-09-02,-8
2021-09-03,-7
2021-09-04,-8
2021-09-05,-6
2021-09-06,-8
2021-09-07,-9
2021-09-08,3
2021-09-09,-7
2021-09-10,-7
2021-09-11,-7
2021-09-12,-7
2021-09-13,-8
2021-09-14,-7
2021-09-15,-8
2021-09-16,-8
2021-09-17,-8
2021-09-18,-6
2021-09-19,-6
2021-09-20,-8
2021-09-21,-7
2021-09-22,-6
2021-09-23,-7
2021-09-24,-7
2021-09-25,-9
2021-09-26,-8
2021-09-27,-8
2021-09-28,-6
2021-09-29,-7
2021-09-30,-6
2021-10-01,-7
2021-10-02,-8
2021-10-03,-7
2021-10-04,-9
2021-10-05,-8
2021-10-06,-8
2021-10-07,-5
2021-10-08,-5
2021-10-09,-4
2021-10-10,-1
2021-10-11,6
2021-10-12,-6
2021-10-13,-7
2021-10-14,-5
2021-10-15,-4
2021-10-16,-4
2021-10-17,-6
2021-10-18,-6
2021-10-19,-6
2021-10-20,-7
2021-10-21,-7
2021-10-22,-7
2021-10-23,-5
2021-10-24,-3
2021-10-25,-6
2021-10-26,-6
2021-10-27,-7
2021-10-28,-6
2021-10-29,-7
2021-10-30,-7
2021-10-31,-7
2021-11-01,-6
2021-11-02,-4
2021-11-03,-6
2021-11-04,-6
2021-11-05,-6
2021-11-06,-7
2021-11-07,-5
2021-11-08,-6
2021-11-09,-5
2021-11-10,-6
2021-11-11,-5
2021-11-12,-5
2021-11-13,-5
2021-11-14,-4
2021-11-15,-5
2021-11-16,-4
2021-11-17,-5
2021-11-18,-5
2021-11-19,-4
2021-11-20,-5
2021-11-21,-4
2021-11-22,-4
2021-11-23,-3
2021-11-24,-4
2021-11-25,-4
2021-11-26,-4
2021-11-27,-4
2021-11-28,-1
2021-11-29,-4
2021-11-30,-4
2021-12-01,-5
2021-12-02,-5
2021-12-03,-4
2021-12-04,-4
2021-12-05,-1
2021-12-06,-4
2021-12-07,-4
2021-12-08,6
2021-12-09,-4
2021-12-10,-4
2021-12-11,-1
2021-12-12,0
2021-12-13,-4
2021-12-14,-3
2021-12-15,-4
2021-12-16,-4
2021-12-17,-4
2021-12-18,-3
2021-12-19,-1
2021-12-20,-4
2021-12-21,-4
2021-12-22,-4
2021-12-23,-4
2021-12-24,-4
2021-12-25,-5
2021-12-26,-2
2021-12-27,-5
2021-12-28,-5
2021-12-29,-6
2021-12-30,-7
2021-12-31,1
2022-01-01,2
2022-01-02,-3
2022-01-03,-1
2022-01-04,0
2022-01-05,-1
2022-01-06,12
2022-01-07,16
2022-01-08,1
2022-01-09,0
2022-01-10,0
2022-01-11,2
2022-01-12,1
2022-01-13,1
2022-01-14,2
2022-01-15,1
2022-01-16,2
2022-01-17,1
2022-01-18,1
2022-01-19,10
2022-01-20,2
2022-01-21,6
2022-01-22,3
2022-01-23,6
2022-01-24,4
2022-01-25,4
2022-01-26,3
2022-01-27,3
2022-01-28,4
2022-01-29,2
2022-01-30,3
2022-01-31,1
2022-02-01,2
2022-02-02,1
2022-02-03,1
2022-02-04,0
2022-02-05,0
2022-02-06,2
2022-02-07,0
2022-02-08,1
2022-02-09,-1
2022-02-10,-1
2022-02-11,-1
2022-02-12,-2
2022-02-13,1
2022-02-14,-3
