dates,count_medicalconditionincident_covid_19_patientinicu
2020-11-13,115
2020-11-14,115
2020-11-15,117
2020-11-16,121
2020-11-17,123
2020-11-18,118
2020-11-19,129
2020-11-20,128
2020-11-21,133
2020-11-22,120
2020-11-23,131
2020-11-24,140
2020-11-25,122
2020-11-26,130
2020-11-27,143
2020-11-28,137
2020-11-29,141
2020-11-30,135
2020-12-01,140
2020-12-02,138
2020-12-03,136
2020-12-04,144
2020-12-05,151
2020-12-06,141
2020-12-07,154
2020-12-08,150
2020-12-09,143
2020-12-10,142
2020-12-11,145
2020-12-12,140
2020-12-13,142
2020-12-14,144
2020-12-15,153
2020-12-16,142
2020-12-17,148
2020-12-18,152
2020-12-19,150
2020-12-20,151
2020-12-21,152
2020-12-22,150
2020-12-23,152
2020-12-24,159
2020-12-25,166
2020-12-26,168
2020-12-27,177
2020-12-28,183
2020-12-29,182
2020-12-30,191
2020-12-31,194
2021-01-01,192
2021-01-02,195
2021-01-03,202
2021-01-04,197
2021-01-05,198
2021-01-06,230
2021-01-07,230
2021-01-08,247
2021-01-09,246
2021-01-10,240
2021-01-11,255
2021-01-12,265
2021-01-13,275
2021-01-14,281
2021-01-15,292
2021-01-16,318
2021-01-17,326
2021-01-18,349
2021-01-19,353
2021-01-20,363
2021-01-21,366
2021-01-22,386
2021-01-23,401
2021-01-24,398
2021-01-25,411
2021-01-26,418
2021-01-27,424
2021-01-28,413
2021-01-29,414
2021-01-30,424
2021-01-31,407
2021-02-01,414
2021-02-02,421
2021-02-03,421
2021-02-04,408
2021-02-05,401
2021-02-06,401
2021-02-07,396
2021-02-08,412
2021-02-09,390
2021-02-10,360
2021-02-11,349
2021-02-12,343
2021-02-13,334
2021-02-14,325
2021-02-15,324
2021-02-16,321
2021-02-17,305
2021-02-18,295
2021-02-19,283
2021-02-20,284
2021-02-21,283
2021-02-22,263
2021-02-23,259
2021-02-24,270
2021-02-25,274
2021-02-26,255
2021-02-27,257
2021-02-28,258
2021-03-01,248
2021-03-02,251
2021-03-03,243
2021-03-04,233
2021-03-05,229
2021-03-06,201
2021-03-07,196
2021-03-08,212
2021-03-09,195
2021-03-10,184
2021-03-11,179
2021-03-12,180
2021-03-13,183
2021-03-14,177
2021-03-15,181
2021-03-16,181
2021-03-17,184
2021-03-18,190
2021-03-19,189
2021-03-20,185
2021-03-21,183
2021-03-22,183
2021-03-23,183
2021-03-24,185
2021-03-25,180
2021-03-26,190
2021-03-27,204
2021-03-28,199
2021-03-29,199
2021-03-30,198
2021-03-31,199
2021-04-01,196
2021-04-02,195
2021-04-03,203
2021-04-04,202
2021-04-05,211
2021-04-06,218
2021-04-07,240
2021-04-08,230
2021-04-09,231
2021-04-10,231
2021-04-11,228
2021-04-12,245
2021-04-13,241
2021-04-14,248
2021-04-15,259
2021-04-16,281
2021-04-17,273
2021-04-18,281
2021-04-19,295
2021-04-20,314
2021-04-21,321
2021-04-22,327
2021-04-23,328
2021-04-24,338
2021-04-25,345
2021-04-26,378
2021-04-27,390
2021-04-28,406
2021-04-29,399
2021-04-30,418
2021-05-01,436
2021-05-02,442
2021-05-03,452
2021-05-04,442
2021-05-05,453
2021-05-06,497
2021-05-07,521
2021-05-08,552
2021-05-09,555
2021-05-10,616
2021-05-11,636
2021-05-12,628
2021-05-13,655
2021-05-14,664
2021-05-15,677
2021-05-16,690
2021-05-17,756
2021-05-18,755
2021-05-19,823
2021-05-20,875
2021-05-21,968
2021-05-22,974
2021-05-23,1009
2021-05-24,1046
2021-05-25,1129
2021-05-26,1107
2021-05-27,1126
2021-05-28,1161
2021-05-29,1154
2021-05-30,1157
2021-05-31,1182
2021-06-01,1181
2021-06-02,1202
2021-06-03,1176
2021-06-04,1154
2021-06-05,1155
2021-06-06,1188
2021-06-07,1175
2021-06-08,1155
2021-06-09,1154
2021-06-10,1126
2021-06-11,1149
2021-06-12,1133
2021-06-13,1150
2021-06-14,1130
2021-06-15,1113
2021-06-16,1141
2021-06-17,1119
2021-06-18,1125
2021-06-19,1105
2021-06-20,1088
2021-06-21,1085
2021-06-22,1116
2021-06-23,1119
2021-06-24,1109
2021-06-25,1109
2021-06-26,1104
2021-06-27,1126
2021-06-28,1150
2021-06-29,1160
2021-06-30,1159
2021-07-01,1204
2021-07-02,1180
2021-07-03,1163
2021-07-04,1222
2021-07-05,1228
2021-07-06,1266
2021-07-07,1288
2021-07-08,1289
2021-07-09,1311
2021-07-10,1310
2021-07-11,1332
2021-07-12,1391
2021-07-13,1416
2021-07-14,1253
2021-07-15,1206
2021-07-16,1270
2021-07-17,1312
2021-07-18,1317
2021-07-19,1330
2021-07-20,1339
2021-07-21,1332
2021-07-22,1373
2021-07-23,1356
2021-07-24,1399
2021-07-25,1438
2021-07-26,1354
2021-07-27,1362
2021-07-28,1477
2021-07-29,1494
2021-07-30,1538
2021-07-31,1462
2021-08-01,1423
2021-08-02,1451
2021-08-03,1460
2021-08-04,1484
2021-08-05,1462
2021-08-06,1491
2021-08-07,1521
2021-08-08,1509
2021-08-09,1537
2021-08-10,1593
2021-08-11,1489
2021-08-12,1524
2021-08-13,1479
2021-08-14,1455
2021-08-15,1432
2021-08-16,1430
2021-08-17,1514
2021-08-18,1457
2021-08-19,1454
2021-08-20,1449
2021-08-21,1486
2021-08-22,1452
2021-08-23,1460
2021-08-24,1482
2021-08-25,1498
2021-08-26,1484
2021-08-27,1416
2021-08-28,1462
2021-08-29,1419
2021-08-30,1402
2021-08-31,1419
2021-09-01,1386
2021-09-02,1355
2021-09-03,1335
2021-09-04,1321
2021-09-05,1304
2021-09-06,1291
2021-09-07,1278
2021-09-08,1253
2021-09-09,1271
2021-09-10,1280
2021-09-11,1233
2021-09-12,1237
2021-09-13,1194
2021-09-14,1192
2021-09-15,1238
2021-09-16,1182
2021-09-17,1160
2021-09-18,1144
2021-09-19,1144
2021-09-20,1099
2021-09-21,1076
2021-09-22,1073
2021-09-23,1073
2021-09-24,1031
2021-09-25,1029
2021-09-26,1003
2021-09-27,931
2021-09-28,977
2021-09-29,970
2021-09-30,917
2021-10-01,893
2021-10-02,883
2021-10-03,853
2021-10-04,863
2021-10-05,841
2021-10-06,843
2021-10-07,831
2021-10-08,791
2021-10-09,777
2021-10-10,759
2021-10-11,756
2021-10-12,738
2021-10-13,722
2021-10-14,702
2021-10-15,703
2021-10-16,694
2021-10-17,688
2021-10-18,679
2021-10-19,676
2021-10-20,666
2021-10-21,666
2021-10-22,643
2021-10-23,619
2021-10-24,603
2021-10-25,602
2021-10-26,584
2021-10-27,562
2021-10-28,564
2021-10-29,567
2021-10-30,570
2021-10-31,562
2021-11-01,569
2021-11-02,559
2021-11-03,546
2021-11-04,555
2021-11-05,549
2021-11-06,544
2021-11-07,554
2021-11-08,534
2021-11-09,542
2021-11-10,544
2021-11-11,538
2021-11-12,542
2021-11-13,527
2021-11-14,524
2021-11-15,526
2021-11-16,545
2021-11-17,536
2021-11-18,541
2021-11-19,542
2021-11-20,532
2021-11-21,541
2021-11-22,549
2021-11-23,532
2021-11-24,506
2021-11-25,516
2021-11-26,513
2021-11-27,510
2021-11-28,519
2021-11-29,507
2021-11-30,512
2021-12-01,500
2021-12-02,510
2021-12-03,498
2021-12-04,490
2021-12-05,471
2021-12-06,463
2021-12-07,445
2021-12-08,435
2021-12-09,427
2021-12-10,403
2021-12-11,404
2021-12-12,407
2021-12-13,408
2021-12-14,382
2021-12-15,384
2021-12-16,384
2021-12-17,400
2021-12-18,391
2021-12-19,389
2021-12-20,379
2021-12-21,353
2021-12-22,338
2021-12-23,330
2021-12-24,339
2021-12-25,324
2021-12-26,306
2021-12-27,297
2021-12-28,302
2021-12-29,288
2021-12-30,281
2021-12-31,269
2022-01-01,273
2022-01-02,284
2022-01-03,265
2022-01-04,252
2022-01-05,257
2022-01-06,253
2022-01-07,254
2022-01-08,253
2022-01-09,249
2022-01-10,253
2022-01-11,229
2022-01-12,215
2022-01-13,198
2022-01-14,204
2022-01-15,193
2022-01-16,187
2022-01-17,184
2022-01-18,183
2022-01-19,162
2022-01-20,160
2022-01-21,149
2022-01-22,141
2022-01-23,143
2022-01-24,146
2022-01-25,131
2022-01-26,129
2022-01-27,124
2022-01-28,127
2022-01-29,119
2022-01-30,120
2022-01-31,114
2022-02-01,113
2022-02-02,112
2022-02-03,114
2022-02-04,114
2022-02-05,123
2022-02-06,137
2022-02-07,135
2022-02-08,138
2022-02-09,147
2022-02-10,158
2022-02-11,156
2022-02-12,176
2022-02-13,187
2022-02-14,199
2022-02-15,194
2022-02-16,204
2022-02-17,216
2022-02-18,235
2022-02-19,238
2022-02-20,247
2022-02-21,272
2022-02-22,286
2022-02-23,305
2022-02-24,327
2022-02-25,332
2022-02-26,348
2022-02-27,353
2022-02-28,361
2022-03-01,374
2022-03-02,360
2022-03-03,355
2022-03-04,348
2022-03-05,372
2022-03-06,380
2022-03-07,368
2022-03-08,373
2022-03-09,388
2022-03-10,389
2022-03-11,380
2022-03-12,367
2022-03-13,384
2022-03-14,388
2022-03-15,376
2022-03-16,374
2022-03-17,373
2022-03-18,383
2022-03-19,390
2022-03-20,370
2022-03-21,358
2022-03-22,343
2022-03-23,332
2022-03-24,321
2022-03-25,291
2022-03-26,302
2022-03-27,299
2022-03-28,288
2022-03-29,282
2022-03-30,275
2022-03-31,267
2022-04-01,259
2022-04-02,261
2022-04-03,256
2022-04-04,236
2022-04-05,234
2022-04-06,221
2022-04-07,197
2022-04-08,206
2022-04-09,195
2022-04-10,174
2022-04-11,174
2022-04-12,153
2022-04-13,161
2022-04-14,154
2022-04-15,152
2022-04-16,134
2022-04-17,126
2022-04-18,110
2022-04-19,97
2022-04-20,97
2022-04-21,92
2022-04-22,91
2022-04-23,89
2022-04-24,98
2022-04-25,98
2022-04-26,101
2022-04-27,98
2022-04-28,84
2022-04-29,78
2022-04-30,69
2022-05-01,69
2022-05-02,66
2022-05-03,69
2022-05-04,74
2022-05-05,66
2022-05-06,76
2022-05-07,86
2022-05-08,88
2022-05-09,69
2022-05-10,67
2022-05-11,59
2022-05-12,51
2022-05-13,42
2022-05-14,47
2022-05-15,45
2022-05-16,40
2022-05-17,36
2022-05-18,38
2022-05-19,35
2022-05-20,36
2022-05-21,39
2022-05-22,40
2022-05-23,39
2022-05-24,32
2022-05-25,31
2022-05-26,27
2022-05-27,30
2022-05-28,34
2022-05-29,34
2022-05-30,32
2022-05-31,28
2022-06-01,26
2022-06-02,29
2022-06-03,27
2022-06-04,27
2022-06-05,26
2022-06-06,22
2022-06-07,25
2022-06-08,26
2022-06-09,25
2022-06-10,24
2022-06-11,24
2022-06-12,26
2022-06-13,24
2022-06-14,32
2022-06-15,38
2022-06-16,32
2022-06-17,35
2022-06-18,23
2022-06-19,23
2022-06-20,23
2022-06-21,29
2022-06-22,30
2022-06-23,38
2022-06-24,34
2022-06-25,31
2022-06-26,31
2022-06-27,34
2022-06-28,37
2022-06-29,40
2022-06-30,43
2022-07-01,47
2022-07-02,43
2022-07-03,45
2022-07-04,44
2022-07-05,42
2022-07-06,40
2022-07-07,45
2022-07-08,42
2022-07-09,41
2022-07-10,43
2022-07-11,48
2022-07-12,52
2022-07-13,53
2022-07-14,53
2022-07-15,64
2022-07-16,60
2022-07-17,61
2022-07-18,57
2022-07-19,55
2022-07-20,56
2022-07-21,63
2022-07-22,50
2022-07-23,49
2022-07-24,54
2022-07-25,51
2022-07-26,52
2022-07-27,59
2022-07-28,60
2022-07-29,60
2022-07-30,62
2022-07-31,54
2022-08-01,54
2022-08-02,56
2022-08-03,49
2022-08-04,52
2022-08-05,52
2022-08-06,56
2022-08-07,52
2022-08-08,55
2022-08-09,62
2022-08-10,68
2022-08-11,60
2022-08-12,66
2022-08-13,68
2022-08-14,72
2022-08-15,81
2022-08-16,84
2022-08-17,92
2022-08-18,81
2022-08-19,75
2022-08-20,65
2022-08-21,69
2022-08-22,69
2022-08-23,68
2022-08-24,67
2022-08-25,69
2022-08-26,75
2022-08-27,72
2022-08-28,73
2022-08-29,75
2022-08-30,72
2022-08-31,69
2022-09-01,74
2022-09-02,79
2022-09-03,75
2022-09-04,73
2022-09-05,79
2022-09-06,69
2022-09-07,67
2022-09-08,64
2022-09-09,67
2022-09-10,69
2022-09-11,68
2022-09-12,67
2022-09-13,62
2022-09-14,62
2022-09-15,53
2022-09-16,60
2022-09-17,60
2022-09-18,60
2022-09-19,55
2022-09-20,59
2022-09-21,57
2022-09-22,55
2022-09-23,54
2022-09-24,51
2022-09-25,51
2022-09-26,52
2022-09-27,46
2022-09-28,41
2022-09-29,43
2022-09-30,42
2022-10-01,42
2022-10-02,45
2022-10-03,46
2022-10-04,42
2022-10-05,48
2022-10-06,36
2022-10-07,38
2022-10-08,43
2022-10-09,37
2022-10-10,38
2022-10-11,46
2022-10-12,41
2022-10-13,33
2022-10-14,34
2022-10-15,34
2022-10-16,36
2022-10-17,43
2022-10-18,43
2022-10-19,44
2022-10-20,51
2022-10-21,47
2022-10-22,47
2022-10-23,43
2022-10-24,52
2022-10-25,44
2022-10-26,48
2022-10-27,47
2022-10-28,58
2022-10-29,60
2022-10-30,66
2022-10-31,56
2022-11-01,60
2022-11-02,63
2022-11-03,67
2022-11-04,73
2022-11-05,70
2022-11-06,67
2022-11-07,73
2022-11-08,75
2022-11-09,91
2022-11-10,92
2022-11-11,87
2022-11-12,84
2022-11-13,91
2022-11-14,89
2022-11-15,97
2022-11-16,90
2022-11-17,89
2022-11-18,106
2022-11-19,91
2022-11-20,94
2022-11-21,92
2022-11-22,93
2022-11-23,101
2022-11-24,97
2022-11-25,92
2022-11-26,97
2022-11-27,101
2022-11-28,92
2022-11-29,94
2022-11-30,94
2022-12-01,91
2022-12-02,97
2022-12-03,102
2022-12-04,104
2022-12-05,98
2022-12-06,101
2022-12-07,91
2022-12-08,81
2022-12-09,86
2022-12-10,73
2022-12-11,78
2022-12-12,72
2022-12-13,69
2022-12-14,67
2022-12-15,58
2022-12-16,56
2022-12-17,53
2022-12-18,49
2022-12-19,44
2022-12-20,41
2022-12-21,37
2022-12-22,46
2022-12-23,44
2022-12-24,42
2022-12-25,43
2022-12-26,45
2022-12-27,43
2022-12-28,41
2022-12-29,34
2022-12-30,32
2022-12-31,33
2023-01-01,30
2023-01-02,30
2023-01-03,32
2023-01-04,31
2023-01-05,38
2023-01-06,33
2023-01-07,34
2023-01-08,32
2023-01-09,28
2023-01-10,26
2023-01-11,24
2023-01-12,20
2023-01-13,17
2023-01-14,20
2023-01-15,20
2023-01-16,21
2023-01-17,16
2023-01-18,16
2023-01-19,19
2023-01-20,16
2023-01-21,12
2023-01-22,13
2023-01-23,16
2023-01-24,12
2023-01-25,11
2023-01-26,13
2023-01-27,14
2023-01-28,17
2023-01-29,21
2023-01-30,23
2023-01-31,15
2023-02-01,14
2023-02-02,12
2023-02-03,8
2023-02-04,6
2023-02-05,10
2023-02-06,6
2023-02-07,4
2023-02-08,7
2023-02-09,8
2023-02-10,12
2023-02-11,11
2023-02-12,9
2023-02-13,11
2023-02-14,11
2023-02-15,8
2023-02-16,8
2023-02-17,9
2023-02-18,6
2023-02-19,7
2023-02-20,9
2023-02-21,8
2023-02-22,8
2023-02-23,9
2023-02-24,9
2023-02-25,12
2023-02-26,10
2023-02-27,6
2023-02-28,7
2023-03-01,7
2023-03-02,7
2023-03-03,6
2023-03-04,4
2023-03-05,2
2023-03-06,2
2023-03-07,4
2023-03-08,7
2023-03-09,5
2023-03-10,6
2023-03-11,5
2023-03-12,11
2023-03-13,10
2023-03-14,6
2023-03-15,5
2023-03-16,3
2023-03-17,5
2023-03-18,8
2023-03-19,10
2023-03-20,11
2023-03-21,11
2023-03-22,12
2023-03-23,13
2023-03-24,11
2023-03-25,11
2023-03-26,9
2023-03-27,9
2023-03-28,8
2023-03-29,8
2023-03-30,9
2023-03-31,10
2023-04-01,13
2023-04-02,12
2023-04-03,13
2023-04-04,12
2023-04-05,9
2023-04-06,10
2023-04-07,7
2023-04-08,10
