dates,covid19mobilitytrend_residence
2020-06-27,8
2020-06-28,7
2020-06-29,14
2020-06-30,14
2020-07-01,14
2020-07-02,14
2020-07-03,15
2020-07-04,9
2020-07-05,8
2020-07-06,14
2020-07-07,14
2020-07-08,14
2020-07-09,14
2020-07-10,14
2020-07-11,9
2020-07-12,7
2020-07-13,14
2020-07-14,14
2020-07-15,14
2020-07-16,14
2020-07-17,14
2020-07-18,9
2020-07-19,8
2020-07-20,14
2020-07-21,13
2020-07-22,14
2020-07-23,13
2020-07-24,13
2020-07-25,7
2020-07-26,6
2020-07-27,13
2020-07-28,12
2020-07-29,12
2020-07-30,11
2020-07-31,12
2020-08-01,13
2020-08-02,7
2020-08-03,13
2020-08-04,12
2020-08-05,9
2020-08-06,26
2020-08-07,12
2020-08-08,7
2020-08-09,6
2020-08-10,12
2020-08-11,13
2020-08-12,12
2020-08-13,12
2020-08-14,13
2020-08-15,8
2020-08-16,6
2020-08-17,12
2020-08-18,13
2020-08-19,12
2020-08-20,15
2020-08-21,14
2020-08-22,9
2020-08-23,8
2020-08-24,18
2020-08-25,14
2020-08-26,14
2020-08-27,13
2020-08-28,15
2020-08-29,8
2020-08-30,7
2020-08-31,14
2020-09-01,15
2020-09-02,14
2020-09-03,18
2020-09-04,17
2020-09-05,9
2020-09-06,8
2020-09-07,15
2020-09-08,15
2020-09-09,14
2020-09-10,13
2020-09-11,14
2020-09-12,7
2020-09-13,6
2020-09-14,13
2020-09-15,14
2020-09-16,14
2020-09-17,14
2020-09-18,15
2020-09-19,9
2020-09-20,7
2020-09-21,14
2020-09-22,13
2020-09-23,13
2020-09-24,14
2020-09-25,14
2020-09-26,8
2020-09-27,7
2020-09-28,13
2020-09-29,13
2020-09-30,11
2020-10-01,9
2020-10-02,11
2020-10-03,5
2020-10-04,4
2020-10-05,16
2020-10-06,14
2020-10-07,13
2020-10-08,15
2020-10-09,15
2020-10-10,8
2020-10-11,6
2020-10-12,14
2020-10-13,15
2020-10-14,15
2020-10-15,14
2020-10-16,14
2020-10-17,7
2020-10-18,10
2020-10-19,32
2020-10-20,12
2020-10-21,15
2020-10-22,15
2020-10-23,18
2020-10-24,8
2020-10-25,9
2020-10-26,16
2020-10-27,12
2020-10-28,12
2020-10-29,12
2020-10-30,12
2020-10-31,6
2020-11-01,7
2020-11-02,15
2020-11-03,17
2020-11-04,15
2020-11-05,14
2020-11-06,14
2020-11-07,10
2020-11-08,10
2020-11-09,13
2020-11-10,13
2020-11-11,12
2020-11-12,13
2020-11-13,12
2020-11-14,6
2020-11-15,5
2020-11-16,12
2020-11-17,12
2020-11-18,12
2020-11-19,12
2020-11-20,13
2020-11-21,6
2020-11-22,5
2020-11-23,12
2020-11-24,12
2020-11-25,11
2020-11-26,10
2020-11-27,10
2020-11-28,3
2020-11-29,3
2020-11-30,11
2020-12-01,11
2020-12-02,11
2020-12-03,12
2020-12-04,11
2020-12-05,5
2020-12-06,3
2020-12-07,10
2020-12-08,10
2020-12-09,11
2020-12-10,10
2020-12-11,10
2020-12-12,4
2020-12-13,3
2020-12-14,10
2020-12-15,10
2020-12-16,9
2020-12-17,8
2020-12-18,8
2020-12-19,1
2020-12-20,1
2020-12-21,7
2020-12-22,6
2020-12-23,5
2020-12-24,4
2020-12-25,25
2020-12-26,12
2020-12-27,1
2020-12-28,11
2020-12-29,11
2020-12-30,10
2020-12-31,8
2021-01-01,29
2021-01-02,5
2021-01-03,3
2021-01-04,10
2021-01-05,10
2021-01-06,11
2021-01-07,11
2021-01-08,11
2021-01-09,4
2021-01-10,3
2021-01-11,9
2021-01-12,9
2021-01-13,7
2021-01-14,8
2021-01-15,7
2021-01-16,3
2021-01-17,2
2021-01-18,8
2021-01-19,8
2021-01-20,8
2021-01-21,8
2021-01-22,8
2021-01-23,2
2021-01-24,1
2021-01-25,8
2021-01-26,7
2021-01-27,7
2021-01-28,7
2021-01-29,6
2021-01-30,0
2021-01-31,-1
2021-02-01,5
2021-02-02,6
2021-02-03,6
2021-02-04,7
2021-02-05,8
2021-02-06,2
2021-02-07,1
2021-02-08,7
2021-02-09,7
2021-02-10,8
2021-02-11,7
2021-02-12,6
2021-02-13,1
2021-02-14,-1
2021-02-15,6
2021-02-16,5
2021-02-17,20
2021-02-18,6
2021-02-19,8
2021-02-20,2
2021-02-21,0
2021-02-22,7
2021-02-23,6
2021-02-24,7
2021-02-25,6
2021-02-26,6
2021-02-27,0
2021-02-28,-1
2021-03-01,6
2021-03-02,7
2021-03-03,8
2021-03-04,8
2021-03-05,8
2021-03-06,2
2021-03-07,2
2021-03-08,9
2021-03-09,8
2021-03-10,10
2021-03-11,9
2021-03-12,10
2021-03-13,3
2021-03-14,3
2021-03-15,9
2021-03-16,9
2021-03-17,9
2021-03-18,9
2021-03-19,9
2021-03-20,2
2021-03-21,3
2021-03-22,9
2021-03-23,8
2021-03-24,8
2021-03-25,7
2021-03-26,10
2021-03-27,11
2021-03-28,19
2021-03-29,6
2021-03-30,6
2021-03-31,5
2021-04-01,5
2021-04-02,40
2021-04-03,10
2021-04-04,18
2021-04-05,40
2021-04-06,3
2021-04-07,6
2021-04-08,6
2021-04-09,9
2021-04-10,10
2021-04-11,17
2021-04-12,6
2021-04-13,7
2021-04-14,8
2021-04-15,8
2021-04-16,8
2021-04-17,4
2021-04-18,7
2021-04-19,7
2021-04-20,8
2021-04-21,8
2021-04-22,7
2021-04-23,7
2021-04-24,3
2021-04-25,6
2021-04-26,7
2021-04-27,7
2021-04-28,7
2021-04-29,7
2021-04-30,6
2021-05-01,3
2021-05-02,5
2021-05-03,6
2021-05-04,6
2021-05-05,6
2021-05-06,7
2021-05-07,6
2021-05-08,1
2021-05-09,4
2021-05-10,5
2021-05-11,6
2021-05-12,6
2021-05-13,6
2021-05-14,6
2021-05-15,2
2021-05-16,5
2021-05-17,5
2021-05-18,5
2021-05-19,5
2021-05-20,5
2021-05-21,4
2021-05-22,0
2021-05-23,2
2021-05-24,36
2021-05-25,0
2021-05-26,2
2021-05-27,2
2021-05-28,2
2021-05-29,-2
2021-05-30,1
2021-05-31,2
2021-06-01,2
2021-06-02,3
2021-06-03,2
2021-06-04,3
2021-06-05,-2
2021-06-06,1
2021-06-07,2
2021-06-08,2
2021-06-09,2
2021-06-10,2
2021-06-11,2
2021-06-12,-2
2021-06-13,1
2021-06-14,1
2021-06-15,1
2021-06-16,0
2021-06-17,1
2021-06-18,1
2021-06-19,-3
2021-06-20,0
2021-06-21,1
2021-06-22,1
2021-06-23,1
2021-06-24,1
2021-06-25,1
2021-06-26,-4
2021-06-27,0
2021-06-28,0
2021-06-29,0
2021-06-30,0
2021-07-01,0
2021-07-02,1
2021-07-03,-3
2021-07-04,8
2021-07-05,2
2021-07-06,0
2021-07-07,0
2021-07-08,0
2021-07-09,1
2021-07-10,-4
2021-07-11,-3
2021-07-12,0
2021-07-13,0
2021-07-14,0
2021-07-15,0
2021-07-16,1
2021-07-17,-4
2021-07-18,-2
2021-07-19,0
2021-07-20,0
2021-07-21,0
2021-07-22,-1
2021-07-23,0
2021-07-24,-5
2021-07-25,-3
2021-07-26,-1
2021-07-27,0
2021-07-28,0
2021-07-29,0
2021-07-30,1
2021-07-31,-5
2021-08-01,-1
2021-08-02,21
2021-08-03,-1
2021-08-04,0
2021-08-05,-2
2021-08-06,22
2021-08-07,-3
2021-08-08,-1
2021-08-09,0
2021-08-10,0
2021-08-11,2
2021-08-12,2
2021-08-13,3
2021-08-14,-2
2021-08-15,1
2021-08-16,1
2021-08-17,7
2021-08-18,1
2021-08-19,2
2021-08-20,2
2021-08-21,-4
2021-08-22,12
2021-08-23,29
2021-08-24,27
2021-08-25,-2
2021-08-26,7
2021-08-27,8
2021-08-28,-4
2021-08-29,11
2021-08-30,27
2021-08-31,27
2021-09-01,-2
2021-09-02,0
2021-09-03,3
2021-09-04,-4
2021-09-05,10
2021-09-06,27
2021-09-07,25
2021-09-08,-1
2021-09-09,1
2021-09-10,3
2021-09-11,-4
2021-09-12,9
2021-09-13,25
2021-09-14,24
2021-09-15,0
2021-09-16,2
2021-09-17,3
2021-09-18,-3
2021-09-19,10
2021-09-20,3
2021-09-21,4
2021-09-22,3
2021-09-23,3
2021-09-24,2
2021-09-25,-4
2021-09-26,8
2021-09-27,2
2021-09-28,2
2021-09-29,2
2021-09-30,2
2021-10-01,3
2021-10-02,-3
2021-10-03,8
2021-10-04,2
2021-10-05,5
2021-10-06,2
2021-10-07,3
2021-10-08,3
2021-10-09,-3
2021-10-10,8
2021-10-11,2
2021-10-12,2
2021-10-13,2
2021-10-14,1
2021-10-15,2
2021-10-16,-4
2021-10-17,7
2021-10-18,29
2021-10-19,0
2021-10-20,2
2021-10-21,2
2021-10-22,2
2021-10-23,-4
2021-10-24,8
2021-10-25,1
2021-10-26,2
2021-10-27,1
2021-10-28,1
2021-10-29,1
2021-10-30,-4
2021-10-31,-1
2021-11-01,1
2021-11-02,2
2021-11-03,1
2021-11-04,1
2021-11-05,2
2021-11-06,-3
2021-11-07,-1
2021-11-08,2
2021-11-09,1
2021-11-10,1
2021-11-11,1
2021-11-12,2
2021-11-13,-3
2021-11-14,-2
2021-11-15,1
2021-11-16,1
2021-11-17,1
2021-11-18,1
2021-11-19,1
2021-11-20,-4
2021-11-21,-2
2021-11-22,1
2021-11-23,1
2021-11-24,1
2021-11-25,0
2021-11-26,0
2021-11-27,-6
2021-11-28,-3
2021-11-29,0
2021-11-30,0
2021-12-01,0
2021-12-02,0
2021-12-03,1
2021-12-04,-4
2021-12-05,-3
2021-12-06,0
2021-12-07,0
2021-12-08,0
2021-12-09,0
2021-12-10,0
2021-12-11,-5
2021-12-12,-4
2021-12-13,0
2021-12-14,0
2021-12-15,-1
2021-12-16,-1
2021-12-17,-1
2021-12-18,-7
2021-12-19,-6
2021-12-20,-1
2021-12-21,-2
2021-12-22,-3
2021-12-23,-4
2021-12-24,-3
2021-12-25,3
2021-12-26,-4
2021-12-27,15
2021-12-28,0
2021-12-29,2
2021-12-30,2
2021-12-31,1
2022-01-01,5
2022-01-02,-3
2022-01-03,2
2022-01-04,2
2022-01-05,3
2022-01-06,3
2022-01-07,5
2022-01-08,0
2022-01-09,0
2022-01-10,2
2022-01-11,2
2022-01-12,3
2022-01-13,3
2022-01-14,5
2022-01-15,1
2022-01-16,1
2022-01-17,3
2022-01-18,3
2022-01-19,4
2022-01-20,3
2022-01-21,5
2022-01-22,1
2022-01-23,1
2022-01-24,3
2022-01-25,2
2022-01-26,2
2022-01-27,2
2022-01-28,2
2022-01-29,-1
2022-01-30,0
2022-01-31,2
2022-02-01,2
2022-02-02,2
2022-02-03,2
2022-02-04,3
2022-02-05,-1
2022-02-06,0
2022-02-07,1
2022-02-08,1
2022-02-09,1
2022-02-10,1
2022-02-11,2
2022-02-12,-1
2022-02-13,-1
2022-02-14,0
