dates,covid19mobilitytrend_residence
2020-06-27,22
2020-06-28,32
2020-06-29,31
2020-06-30,25
2020-07-01,26
2020-07-02,26
2020-07-03,27
2020-07-04,21
2020-07-05,24
2020-07-06,24
2020-07-07,25
2020-07-08,25
2020-07-09,26
2020-07-10,26
2020-07-11,20
2020-07-12,22
2020-07-13,24
2020-07-14,24
2020-07-15,25
2020-07-16,25
2020-07-17,25
2020-07-18,19
2020-07-19,21
2020-07-20,23
2020-07-21,24
2020-07-22,24
2020-07-23,24
2020-07-24,25
2020-07-25,19
2020-07-26,21
2020-07-27,22
2020-07-28,30
2020-07-29,24
2020-07-30,23
2020-07-31,24
2020-08-01,19
2020-08-02,21
2020-08-03,23
2020-08-04,23
2020-08-05,24
2020-08-06,24
2020-08-07,25
2020-08-08,19
2020-08-09,21
2020-08-10,22
2020-08-11,23
2020-08-12,24
2020-08-13,24
2020-08-14,24
2020-08-15,17
2020-08-16,32
2020-08-17,21
2020-08-18,22
2020-08-19,23
2020-08-20,23
2020-08-21,24
2020-08-22,17
2020-08-23,32
2020-08-24,21
2020-08-25,22
2020-08-26,23
2020-08-27,23
2020-08-28,23
2020-08-29,16
2020-08-30,31
2020-08-31,20
2020-09-01,21
2020-09-02,22
2020-09-03,22
2020-09-04,23
2020-09-05,16
2020-09-06,32
2020-09-07,20
2020-09-08,21
2020-09-09,21
2020-09-10,22
2020-09-11,22
2020-09-12,15
2020-09-13,32
2020-09-14,19
2020-09-15,21
2020-09-16,22
2020-09-17,22
2020-09-18,22
2020-09-19,15
2020-09-20,26
2020-09-21,20
2020-09-22,21
2020-09-23,22
2020-09-24,22
2020-09-25,22
2020-09-26,15
2020-09-27,24
2020-09-28,20
2020-09-29,20
2020-09-30,20
2020-10-01,19
2020-10-02,19
2020-10-03,13
2020-10-04,21
2020-10-05,17
2020-10-06,18
2020-10-07,19
2020-10-08,20
2020-10-09,20
2020-10-10,13
2020-10-11,20
2020-10-12,18
2020-10-13,19
2020-10-14,20
2020-10-15,19
2020-10-16,19
2020-10-17,13
2020-10-18,20
2020-10-19,17
2020-10-20,18
2020-10-21,19
2020-10-22,19
2020-10-23,19
2020-10-24,12
2020-10-25,18
2020-10-26,17
2020-10-27,17
2020-10-28,18
2020-10-29,18
2020-10-30,18
2020-10-31,11
2020-11-01,18
2020-11-02,17
2020-11-03,17
2020-11-04,18
2020-11-05,18
2020-11-06,18
2020-11-07,12
2020-11-08,17
2020-11-09,17
2020-11-10,18
2020-11-11,18
2020-11-12,18
2020-11-13,19
2020-11-14,12
2020-11-15,16
2020-11-16,17
2020-11-17,17
2020-11-18,18
2020-11-19,18
2020-11-20,17
2020-11-21,11
2020-11-22,14
2020-11-23,16
2020-11-24,16
2020-11-25,17
2020-11-26,17
2020-11-27,16
2020-11-28,11
2020-11-29,13
2020-11-30,15
2020-12-01,16
2020-12-02,16
2020-12-03,16
2020-12-04,16
2020-12-05,10
2020-12-06,12
2020-12-07,14
2020-12-08,20
2020-12-09,15
2020-12-10,15
2020-12-11,15
2020-12-12,10
2020-12-13,12
2020-12-14,14
2020-12-15,14
2020-12-16,14
2020-12-17,14
2020-12-18,14
2020-12-19,8
2020-12-20,10
2020-12-21,12
2020-12-22,11
2020-12-23,9
2020-12-24,21
2020-12-25,33
2020-12-26,12
2020-12-27,14
2020-12-28,14
2020-12-29,13
2020-12-30,11
2020-12-31,19
2021-01-01,32
2021-01-02,14
2021-01-03,13
2021-01-04,15
2021-01-05,15
2021-01-06,16
2021-01-07,16
2021-01-08,16
2021-01-09,11
2021-01-10,12
2021-01-11,15
2021-01-12,15
2021-01-13,13
2021-01-14,13
2021-01-15,15
2021-01-16,10
2021-01-17,20
2021-01-18,14
2021-01-19,15
2021-01-20,16
2021-01-21,16
2021-01-22,16
2021-01-23,11
2021-01-24,20
2021-01-25,15
2021-01-26,16
2021-01-27,15
2021-01-28,14
2021-01-29,14
2021-01-30,8
2021-01-31,24
2021-02-01,23
2021-02-02,23
2021-02-03,23
2021-02-04,23
2021-02-05,23
2021-02-06,19
2021-02-07,24
2021-02-08,21
2021-02-09,21
2021-02-10,22
2021-02-11,22
2021-02-12,22
2021-02-13,16
2021-02-14,21
2021-02-15,21
2021-02-16,21
2021-02-17,22
2021-02-18,21
2021-02-19,22
2021-02-20,17
2021-02-21,22
2021-02-22,20
2021-02-23,20
2021-02-24,21
2021-02-25,21
2021-02-26,21
2021-02-27,15
2021-02-28,20
2021-03-01,16
2021-03-02,16
2021-03-03,17
2021-03-04,17
2021-03-05,17
2021-03-06,10
2021-03-07,25
2021-03-08,15
2021-03-09,17
2021-03-10,17
2021-03-11,17
2021-03-12,17
2021-03-13,10
2021-03-14,24
2021-03-15,15
2021-03-16,17
2021-03-17,18
2021-03-18,19
2021-03-19,18
2021-03-20,11
2021-03-21,19
2021-03-22,16
2021-03-23,17
2021-03-24,17
2021-03-25,17
2021-03-26,17
2021-03-27,10
2021-03-28,18
2021-03-29,16
2021-03-30,16
2021-03-31,12
2021-04-01,33
2021-04-02,39
2021-04-03,25
2021-04-04,22
2021-04-05,14
2021-04-06,16
2021-04-07,18
2021-04-08,17
2021-04-09,18
2021-04-10,12
2021-04-11,10
2021-04-12,17
2021-04-13,18
2021-04-14,18
2021-04-15,18
2021-04-16,18
2021-04-17,11
2021-04-18,18
2021-04-19,17
2021-04-20,18
2021-04-21,18
2021-04-22,19
2021-04-23,19
2021-04-24,11
2021-04-25,25
2021-04-26,17
2021-04-27,18
2021-04-28,18
2021-04-29,18
2021-04-30,17
2021-05-01,14
2021-05-02,24
2021-05-03,16
2021-05-04,17
2021-05-05,17
2021-05-06,17
2021-05-07,17
2021-05-08,8
2021-05-09,20
2021-05-10,16
2021-05-11,17
2021-05-12,18
2021-05-13,18
2021-05-14,17
2021-05-15,10
2021-05-16,18
2021-05-17,16
2021-05-18,16
2021-05-19,17
2021-05-20,17
2021-05-21,17
2021-05-22,11
2021-05-23,17
2021-05-24,17
2021-05-25,17
2021-05-26,18
2021-05-27,17
2021-05-28,17
2021-05-29,11
2021-05-30,17
2021-05-31,16
2021-06-01,17
2021-06-02,17
2021-06-03,17
2021-06-04,17
2021-06-05,11
2021-06-06,12
2021-06-07,18
2021-06-08,18
2021-06-09,18
2021-06-10,18
2021-06-11,18
2021-06-12,11
2021-06-13,16
2021-06-14,16
2021-06-15,16
2021-06-16,16
2021-06-17,17
2021-06-18,16
2021-06-19,7
2021-06-20,19
2021-06-21,16
2021-06-22,16
2021-06-23,18
2021-06-24,17
2021-06-25,17
2021-06-26,10
2021-06-27,17
2021-06-28,14
2021-06-29,21
2021-06-30,16
2021-07-01,16
2021-07-02,18
2021-07-03,10
2021-07-04,15
2021-07-05,16
2021-07-06,15
2021-07-07,16
2021-07-08,16
2021-07-09,17
2021-07-10,9
2021-07-11,14
2021-07-12,15
2021-07-13,16
2021-07-14,16
2021-07-15,15
2021-07-16,15
2021-07-17,8
2021-07-18,11
2021-07-19,15
2021-07-20,15
2021-07-21,15
2021-07-22,15
2021-07-23,14
2021-07-24,7
2021-07-25,10
2021-07-26,13
2021-07-27,10
2021-07-28,18
2021-07-29,21
2021-07-30,14
2021-07-31,8
2021-08-01,10
2021-08-02,13
2021-08-03,13
2021-08-04,13
2021-08-05,13
2021-08-06,13
2021-08-07,7
2021-08-08,10
2021-08-09,14
2021-08-10,14
2021-08-11,15
2021-08-12,15
2021-08-13,15
2021-08-14,7
2021-08-15,9
2021-08-16,15
2021-08-17,14
2021-08-18,15
2021-08-19,15
2021-08-20,15
2021-08-21,8
2021-08-22,10
2021-08-23,15
2021-08-24,15
2021-08-25,15
2021-08-26,15
2021-08-27,14
2021-08-28,7
2021-08-29,9
2021-08-30,19
2021-08-31,13
2021-09-01,15
2021-09-02,15
2021-09-03,15
2021-09-04,8
2021-09-05,10
2021-09-06,15
2021-09-07,15
2021-09-08,15
2021-09-09,15
2021-09-10,15
2021-09-11,8
2021-09-12,9
2021-09-13,14
2021-09-14,14
2021-09-15,14
2021-09-16,15
2021-09-17,14
2021-09-18,7
2021-09-19,9
2021-09-20,14
2021-09-21,14
2021-09-22,15
2021-09-23,14
2021-09-24,14
2021-09-25,7
2021-09-26,9
2021-09-27,14
2021-09-28,14
2021-09-29,14
2021-09-30,14
2021-10-01,13
2021-10-02,7
2021-10-03,9
2021-10-04,13
2021-10-05,13
2021-10-06,14
2021-10-07,12
2021-10-08,18
2021-10-09,8
2021-10-10,9
2021-10-11,14
2021-10-12,12
2021-10-13,13
2021-10-14,14
2021-10-15,12
2021-10-16,7
2021-10-17,8
2021-10-18,13
2021-10-19,14
2021-10-20,14
2021-10-21,14
2021-10-22,13
2021-10-23,7
2021-10-24,8
2021-10-25,13
2021-10-26,13
2021-10-27,13
2021-10-28,13
2021-10-29,12
2021-10-30,4
2021-10-31,5
2021-11-01,18
2021-11-02,13
2021-11-03,13
2021-11-04,13
2021-11-05,13
2021-11-06,7
2021-11-07,8
2021-11-08,14
2021-11-09,13
2021-11-10,13
2021-11-11,13
2021-11-12,13
2021-11-13,6
2021-11-14,8
2021-11-15,12
2021-11-16,14
2021-11-17,13
2021-11-18,13
2021-11-19,12
2021-11-20,6
2021-11-21,7
2021-11-22,13
2021-11-23,13
2021-11-24,13
2021-11-25,13
2021-11-26,12
2021-11-27,6
2021-11-28,8
2021-11-29,12
2021-11-30,12
2021-12-01,12
2021-12-02,12
2021-12-03,12
2021-12-04,6
2021-12-05,8
2021-12-06,12
2021-12-07,10
2021-12-08,17
2021-12-09,11
2021-12-10,11
2021-12-11,5
2021-12-12,6
2021-12-13,11
2021-12-14,10
2021-12-15,10
2021-12-16,9
2021-12-17,8
2021-12-18,2
2021-12-19,3
2021-12-20,8
2021-12-21,7
2021-12-22,7
2021-12-23,5
2021-12-24,12
2021-12-25,17
2021-12-26,8
2021-12-27,11
2021-12-28,10
2021-12-29,10
2021-12-30,8
2021-12-31,12
2022-01-01,16
2022-01-02,8
2022-01-03,12
2022-01-04,12
2022-01-05,13
2022-01-06,13
2022-01-07,14
2022-01-08,9
2022-01-09,10
2022-01-10,13
2022-01-11,14
2022-01-12,15
2022-01-13,16
2022-01-14,16
2022-01-15,11
2022-01-16,12
2022-01-17,15
2022-01-18,15
2022-01-19,16
2022-01-20,16
2022-01-21,16
2022-01-22,11
2022-01-23,11
2022-01-24,15
2022-01-25,14
2022-01-26,14
2022-01-27,14
2022-01-28,15
2022-01-29,8
2022-01-30,9
2022-01-31,12
2022-02-01,12
2022-02-02,12
2022-02-03,12
2022-02-04,12
2022-02-05,7
2022-02-06,7
2022-02-07,11
2022-02-08,11
2022-02-09,12
2022-02-10,11
2022-02-11,11
2022-02-12,6
2022-02-13,6
2022-02-14,7
