dates,covid19mobilitytrend_residence
2021-01-25,3
2021-01-26,3
2021-01-27,3
2021-01-28,4
2021-01-29,4
2021-01-30,1
2021-01-31,1
2021-02-01,7
2021-02-02,2
2021-02-03,2
2021-02-04,2
2021-02-05,2
2021-02-06,2
2021-02-07,0
2021-02-08,12
2021-02-09,2
2021-02-10,3
2021-02-11,2
2021-02-12,2
2021-02-13,1
2021-02-14,2
2021-02-15,10
2021-02-16,12
2021-02-17,10
2021-02-18,4
2021-02-19,3
2021-02-20,2
2021-02-21,3
2021-02-22,1
2021-02-23,2
2021-02-24,2
2021-02-25,2
2021-02-26,2
2021-02-27,1
2021-02-28,7
2021-03-01,8
2021-03-02,10
2021-03-03,11
2021-03-04,11
2021-03-05,11
2021-03-06,10
2021-03-07,5
2021-03-08,2
2021-03-09,3
2021-03-10,3
2021-03-11,3
2021-03-12,2
2021-03-13,2
2021-03-14,2
2021-03-15,0
2021-03-16,2
2021-03-17,1
2021-03-18,1
2021-03-19,1
2021-03-20,2
2021-03-21,2
2021-03-22,1
2021-03-23,1
2021-03-24,2
2021-03-25,1
2021-03-26,2
2021-03-27,2
2021-03-28,3
2021-03-29,1
2021-03-30,3
2021-03-31,2
2021-04-01,-1
2021-04-02,21
2021-04-03,2
2021-04-04,3
2021-04-05,12
2021-04-06,5
2021-04-07,2
2021-04-08,2
2021-04-09,3
2021-04-10,6
2021-04-11,4
2021-04-12,1
2021-04-13,2
2021-04-14,3
2021-04-15,2
2021-04-16,3
2021-04-17,3
2021-04-18,3
2021-04-19,3
2021-04-20,5
2021-04-21,4
2021-04-22,3
2021-04-23,5
2021-04-24,2
2021-04-25,3
2021-04-26,15
2021-04-27,5
2021-04-28,4
2021-04-29,4
2021-04-30,5
2021-05-01,3
2021-05-02,3
2021-05-03,1
2021-05-04,2
2021-05-05,2
2021-05-06,2
2021-05-07,3
2021-05-08,3
2021-05-09,4
2021-05-10,2
2021-05-11,3
2021-05-12,3
2021-05-13,3
2021-05-14,3
2021-05-15,3
2021-05-16,4
2021-05-17,2
2021-05-18,4
2021-05-19,3
2021-05-20,2
2021-05-21,3
2021-05-22,3
2021-05-23,5
2021-05-24,2
2021-05-25,3
2021-05-26,3
2021-05-27,3
2021-05-28,4
2021-05-29,6
2021-05-30,6
2021-05-31,4
2021-06-01,4
2021-06-02,3
2021-06-03,3
2021-06-04,4
2021-06-05,3
2021-06-06,4
2021-06-07,17
2021-06-08,4
2021-06-09,4
2021-06-10,3
2021-06-11,4
2021-06-12,4
2021-06-13,5
2021-06-14,3
2021-06-15,4
2021-06-16,3
2021-06-17,3
2021-06-18,4
2021-06-19,5
2021-06-20,6
2021-06-21,3
2021-06-22,4
2021-06-23,4
2021-06-24,4
2021-06-25,5
2021-06-26,5
2021-06-27,7
2021-06-28,4
2021-06-29,6
2021-06-30,3
2021-07-01,4
2021-07-02,4
2021-07-03,4
2021-07-04,4
2021-07-05,3
2021-07-06,5
2021-07-07,5
2021-07-08,4
2021-07-09,5
2021-07-10,4
2021-07-11,5
2021-07-12,5
2021-07-13,6
2021-07-14,5
2021-07-15,5
2021-07-16,7
2021-07-17,7
2021-07-18,5
2021-07-19,4
2021-07-20,5
2021-07-21,6
2021-07-22,6
2021-07-23,6
2021-07-24,4
2021-07-25,5
2021-07-26,4
2021-07-27,4
2021-07-28,3
2021-07-29,3
2021-07-30,4
2021-07-31,4
2021-08-01,5
2021-08-02,2
2021-08-03,5
2021-08-04,3
2021-08-05,4
2021-08-06,5
2021-08-07,4
2021-08-08,7
2021-08-09,4
2021-08-10,4
2021-08-11,3
2021-08-12,3
2021-08-13,5
2021-08-14,4
2021-08-15,4
2021-08-16,2
2021-08-17,3
2021-08-18,34
2021-08-19,35
2021-08-20,38
2021-08-21,26
2021-08-22,22
2021-08-23,30
2021-08-24,33
2021-08-25,33
2021-08-26,34
2021-08-27,38
2021-08-28,26
2021-08-29,22
2021-08-30,30
2021-08-31,33
2021-09-01,27
2021-09-02,27
2021-09-03,28
2021-09-04,21
2021-09-05,18
2021-09-06,23
2021-09-07,27
2021-09-08,22
2021-09-09,19
2021-09-10,20
2021-09-11,14
2021-09-12,12
2021-09-13,15
2021-09-14,17
2021-09-15,17
2021-09-16,18
2021-09-17,18
2021-09-18,13
2021-09-19,12
2021-09-20,13
2021-09-21,15
2021-09-22,13
2021-09-23,14
2021-09-24,13
2021-09-25,10
2021-09-26,11
2021-09-27,10
2021-09-28,12
2021-09-29,11
2021-09-30,12
2021-10-01,12
2021-10-02,9
2021-10-03,10
2021-10-04,12
2021-10-05,13
2021-10-06,13
2021-10-07,14
2021-10-08,14
2021-10-09,10
2021-10-10,9
2021-10-11,11
2021-10-12,14
2021-10-13,14
2021-10-14,12
2021-10-15,13
2021-10-16,8
2021-10-17,11
2021-10-18,10
2021-10-19,11
2021-10-20,11
2021-10-21,11
2021-10-22,12
2021-10-23,9
2021-10-24,10
2021-10-25,20
2021-10-26,11
2021-10-27,11
2021-10-28,11
2021-10-29,12
2021-10-30,9
2021-10-31,10
2021-11-01,8
2021-11-02,10
2021-11-03,12
2021-11-04,11
2021-11-05,11
2021-11-06,8
2021-11-07,8
2021-11-08,8
2021-11-09,9
2021-11-10,9
2021-11-11,8
2021-11-12,11
2021-11-13,10
2021-11-14,9
2021-11-15,7
2021-11-16,9
2021-11-17,9
2021-11-18,8
2021-11-19,8
2021-11-20,5
2021-11-21,7
2021-11-22,7
2021-11-23,8
2021-11-24,8
2021-11-25,7
2021-11-26,7
2021-11-27,5
2021-11-28,6
2021-11-29,6
2021-11-30,8
2021-12-01,8
2021-12-02,7
2021-12-03,7
2021-12-04,5
2021-12-05,6
2021-12-06,6
2021-12-07,7
2021-12-08,6
2021-12-09,6
2021-12-10,6
2021-12-11,4
2021-12-12,7
2021-12-13,6
2021-12-14,8
2021-12-15,7
2021-12-16,6
2021-12-17,6
2021-12-18,2
2021-12-19,3
2021-12-20,4
2021-12-21,6
2021-12-22,5
2021-12-23,6
2021-12-24,12
2021-12-25,5
2021-12-26,2
2021-12-27,13
2021-12-28,19
2021-12-29,14
2021-12-30,14
2021-12-31,11
2022-01-01,7
2022-01-02,2
2022-01-03,13
2022-01-04,17
2022-01-05,13
2022-01-06,13
2022-01-07,14
2022-01-08,5
2022-01-09,5
2022-01-10,6
2022-01-11,8
2022-01-12,8
2022-01-13,8
2022-01-14,8
2022-01-15,3
2022-01-16,4
2022-01-17,4
2022-01-18,5
2022-01-19,6
2022-01-20,6
2022-01-21,6
2022-01-22,2
2022-01-23,3
2022-01-24,8
2022-01-25,9
2022-01-26,8
2022-01-27,8
2022-01-28,7
2022-01-29,4
2022-01-30,3
2022-01-31,10
2022-02-01,8
2022-02-02,8
2022-02-03,8
2022-02-04,7
2022-02-05,6
2022-02-06,6
2022-02-07,18
2022-02-08,7
2022-02-09,7
2022-02-10,7
2022-02-11,8
2022-02-12,7
2022-02-13,9
2022-02-14,4
