dates,covid19mobilitytrend_residence
2021-11-21,3
2021-11-22,6
2021-11-23,6
2021-11-24,5
2021-11-25,5
2021-11-26,5
2021-11-27,3
2021-11-28,4
2021-11-29,6
2021-11-30,6
2021-12-01,6
2021-12-02,6
2021-12-03,6
2021-12-04,6
2021-12-05,5
2021-12-06,7
2021-12-07,6
2021-12-08,11
2021-12-09,7
2021-12-10,9
2021-12-11,5
2021-12-12,4
2021-12-13,6
2021-12-14,7
2021-12-15,6
2021-12-16,6
2021-12-17,7
2021-12-18,3
2021-12-19,3
2021-12-20,8
2021-12-21,9
2021-12-22,8
2021-12-23,9
2021-12-24,16
2021-12-25,10
2021-12-26,4
2021-12-27,16
2021-12-28,17
2021-12-29,17
2021-12-30,15
2021-12-31,16
2022-01-01,10
2022-01-02,5
2022-01-03,13
2022-01-04,14
2022-01-05,14
2022-01-06,15
2022-01-07,16
2022-01-08,9
2022-01-09,8
2022-01-10,10
2022-01-11,11
2022-01-12,10
2022-01-13,10
2022-01-14,10
2022-01-15,6
2022-01-16,4
2022-01-17,9
2022-01-18,9
2022-01-19,9
2022-01-20,10
2022-01-21,10
2022-01-22,6
2022-01-23,4
2022-01-24,9
2022-01-25,9
2022-01-26,8
2022-01-27,9
2022-01-28,9
2022-01-29,4
2022-01-30,4
2022-01-31,9
2022-02-01,9
2022-02-02,9
2022-02-03,8
2022-02-04,8
2022-02-05,3
2022-02-06,4
2022-02-07,8
2022-02-08,7
2022-02-09,6
2022-02-10,6
2022-02-11,8
2022-02-12,2
2022-02-13,1
2022-02-14,7
