dates,covid19mobilitytrend_residence
2020-06-14,12
2020-06-15,10
2020-06-16,10
2020-06-17,10
2020-06-18,16
2020-06-19,12
2020-06-20,11
2020-06-21,12
2020-06-22,12
2020-06-23,14
2020-06-24,14
2020-06-25,19
2020-06-26,14
2020-06-27,15
2020-06-28,15
2020-06-29,14
2020-06-30,15
2020-07-01,15
2020-07-02,19
2020-07-03,14
2020-07-04,14
2020-07-05,13
2020-07-06,11
2020-07-07,11
2020-07-08,11
2020-07-09,16
2020-07-10,12
2020-07-11,13
2020-07-12,12
2020-07-13,11
2020-07-14,13
2020-07-15,11
2020-07-16,17
2020-07-17,12
2020-07-18,12
2020-07-19,11
2020-07-20,10
2020-07-21,11
2020-07-22,11
2020-07-23,16
2020-07-24,12
2020-07-25,12
2020-07-26,11
2020-07-27,10
2020-07-28,10
2020-07-29,9
2020-07-30,17
2020-07-31,10
2020-08-01,12
2020-08-02,15
2020-08-03,14
2020-08-04,14
2020-08-05,14
2020-08-06,16
2020-08-07,11
2020-08-08,12
2020-08-09,10
2020-08-10,10
2020-08-11,10
2020-08-12,10
2020-08-13,15
2020-08-14,11
2020-08-15,11
2020-08-16,10
2020-08-17,9
2020-08-18,9
2020-08-19,9
2020-08-20,14
2020-08-21,9
2020-08-22,9
2020-08-23,10
2020-08-24,9
2020-08-25,9
2020-08-26,9
2020-08-27,11
2020-08-28,7
2020-08-29,7
2020-08-30,11
2020-08-31,7
2020-09-01,7
2020-09-02,8
2020-09-03,10
2020-09-04,7
2020-09-05,7
2020-09-06,8
2020-09-07,7
2020-09-08,7
2020-09-09,7
2020-09-10,8
2020-09-11,5
2020-09-12,5
2020-09-13,7
2020-09-14,6
2020-09-15,6
2020-09-16,7
2020-09-17,9
2020-09-18,6
2020-09-19,7
2020-09-20,8
2020-09-21,6
2020-09-22,6
2020-09-23,6
2020-09-24,9
2020-09-25,6
2020-09-26,6
2020-09-27,8
2020-09-28,7
2020-09-29,6
2020-09-30,4
2020-10-01,4
2020-10-02,1
2020-10-03,2
2020-10-04,3
2020-10-05,2
2020-10-06,3
2020-10-07,4
2020-10-08,9
2020-10-09,5
2020-10-10,5
2020-10-11,6
2020-10-12,5
2020-10-13,5
2020-10-14,5
2020-10-15,8
2020-10-16,5
2020-10-17,6
2020-10-18,7
2020-10-19,6
2020-10-20,5
2020-10-21,6
2020-10-22,7
2020-10-23,4
2020-10-24,4
2020-10-25,6
2020-10-26,4
2020-10-27,4
2020-10-28,4
2020-10-29,8
2020-10-30,3
2020-10-31,4
2020-11-01,5
2020-11-02,3
2020-11-03,3
2020-11-04,4
2020-11-05,5
2020-11-06,3
2020-11-07,3
2020-11-08,4
2020-11-09,2
2020-11-10,2
2020-11-11,3
2020-11-12,5
2020-11-13,2
2020-11-14,2
2020-11-15,3
2020-11-16,2
2020-11-17,2
2020-11-18,3
2020-11-19,4
2020-11-20,1
2020-11-21,3
2020-11-22,3
2020-11-23,1
2020-11-24,1
2020-11-25,1
2020-11-26,3
2020-11-27,0
2020-11-28,2
2020-11-29,3
2020-11-30,1
2020-12-01,1
2020-12-02,1
2020-12-03,3
2020-12-04,0
2020-12-05,0
2020-12-06,2
2020-12-07,0
2020-12-08,1
2020-12-09,1
2020-12-10,6
2020-12-11,2
2020-12-12,3
2020-12-13,3
2020-12-14,2
2020-12-15,2
2020-12-16,3
2020-12-17,4
2020-12-18,3
2020-12-19,3
2020-12-20,3
2020-12-21,2
2020-12-22,2
2020-12-23,3
2020-12-24,5
2020-12-25,3
2020-12-26,3
2020-12-27,4
2020-12-28,3
2020-12-29,3
2020-12-30,3
2020-12-31,4
2021-01-01,1
2021-01-02,3
2021-01-03,7
2021-01-04,2
2021-01-05,2
2021-01-06,5
2021-01-07,4
2021-01-08,1
2021-01-09,0
2021-01-10,0
2021-01-11,0
2021-01-12,-1
2021-01-13,-2
2021-01-14,-1
2021-01-15,-2
2021-01-16,-2
2021-01-17,-2
2021-01-18,-2
2021-01-19,-2
2021-01-20,-1
2021-01-21,1
2021-01-22,0
2021-01-23,0
2021-01-24,0
2021-01-25,-1
2021-01-26,-1
2021-01-27,-1
2021-01-28,0
2021-01-29,-2
2021-01-30,-4
2021-01-31,-4
2021-02-01,-5
2021-02-02,-5
2021-02-03,-4
2021-02-04,-3
2021-02-05,-1
2021-02-06,-1
2021-02-07,-2
2021-02-08,-4
2021-02-09,-3
2021-02-10,-3
2021-02-11,-3
2021-02-12,-5
2021-02-13,-5
2021-02-14,-5
2021-02-15,-6
2021-02-16,-6
2021-02-17,-6
2021-02-18,-1
2021-02-19,6
2021-02-20,7
2021-02-21,8
2021-02-22,-3
2021-02-23,-3
2021-02-24,-3
2021-02-25,-2
2021-02-26,4
2021-02-27,5
2021-02-28,6
2021-03-01,-5
2021-03-02,-5
2021-03-03,-5
2021-03-04,-3
2021-03-05,4
2021-03-06,4
2021-03-07,6
2021-03-08,-3
2021-03-09,-3
2021-03-10,-1
2021-03-11,-2
2021-03-12,3
2021-03-13,3
2021-03-14,5
2021-03-15,-5
2021-03-16,-5
2021-03-17,-4
2021-03-18,-2
2021-03-19,2
2021-03-20,1
2021-03-21,4
2021-03-22,-5
2021-03-23,-3
2021-03-24,-3
2021-03-25,-1
2021-03-26,1
2021-03-27,0
2021-03-28,-2
2021-03-29,-4
2021-03-30,-4
2021-03-31,-5
2021-04-01,-3
2021-04-02,-1
2021-04-03,-1
2021-04-04,-5
2021-04-05,-6
2021-04-06,-5
2021-04-07,-5
2021-04-08,-3
2021-04-09,-1
2021-04-10,-1
2021-04-11,-5
2021-04-12,-6
2021-04-13,-2
2021-04-14,2
2021-04-15,3
2021-04-16,5
2021-04-17,5
2021-04-18,1
2021-04-19,0
2021-04-20,0
2021-04-21,0
2021-04-22,2
2021-04-23,4
2021-04-24,4
2021-04-25,0
2021-04-26,-1
2021-04-27,-1
2021-04-28,0
2021-04-29,2
2021-04-30,3
2021-05-01,3
2021-05-02,-1
2021-05-03,-2
2021-05-04,0
2021-05-05,-1
2021-05-06,2
2021-05-07,3
2021-05-08,3
2021-05-09,0
2021-05-10,-1
2021-05-11,-2
2021-05-12,6
2021-05-13,8
2021-05-14,-3
2021-05-15,-3
2021-05-16,-2
2021-05-17,-3
2021-05-18,-2
2021-05-19,-2
2021-05-20,1
2021-05-21,-2
2021-05-22,-3
2021-05-23,-3
2021-05-24,-4
2021-05-25,-4
2021-05-26,-4
2021-05-27,-2
2021-05-28,-4
2021-05-29,-6
2021-05-30,-6
2021-05-31,-7
2021-06-01,-7
2021-06-02,-6
2021-06-03,-5
2021-06-04,-5
2021-06-05,-6
2021-06-06,-7
2021-06-07,-7
2021-06-08,-7
2021-06-09,-7
2021-06-10,-5
2021-06-11,-5
2021-06-12,-7
2021-06-13,-6
2021-06-14,-8
2021-06-15,-7
2021-06-16,-7
2021-06-17,-6
2021-06-18,-6
2021-06-19,-7
2021-06-20,-7
2021-06-21,-8
2021-06-22,-8
2021-06-23,-7
2021-06-24,-5
2021-06-25,-5
2021-06-26,-6
2021-06-27,-7
2021-06-28,-8
2021-06-29,-8
2021-06-30,-7
2021-07-01,-3
2021-07-02,-5
2021-07-03,-6
2021-07-04,-6
2021-07-05,-8
2021-07-06,-8
2021-07-07,-7
2021-07-08,-5
2021-07-09,-5
2021-07-10,-6
2021-07-11,-7
2021-07-12,-8
2021-07-13,-7
2021-07-14,-3
2021-07-15,-4
2021-07-16,-4
2021-07-17,-6
2021-07-18,-3
2021-07-19,-2
2021-07-20,-2
2021-07-21,-2
2021-07-22,0
2021-07-23,-5
2021-07-24,-4
2021-07-25,-6
2021-07-26,-6
2021-07-27,-6
2021-07-28,-6
2021-07-29,-3
2021-07-30,-3
2021-07-31,-5
2021-08-01,-6
2021-08-02,-6
2021-08-03,-6
2021-08-04,-7
2021-08-05,-5
2021-08-06,-4
2021-08-07,-6
2021-08-08,-6
2021-08-09,-4
2021-08-10,-7
2021-08-11,-7
2021-08-12,-5
2021-08-13,-4
2021-08-14,-6
2021-08-15,-7
2021-08-16,-7
2021-08-17,-7
2021-08-18,-6
2021-08-19,0
2021-08-20,-3
2021-08-21,-6
2021-08-22,-6
2021-08-23,-7
2021-08-24,-7
2021-08-25,-6
2021-08-26,-4
2021-08-27,-4
2021-08-28,-5
2021-08-29,-5
2021-08-30,-7
2021-08-31,-7
2021-09-01,-7
2021-09-02,-5
2021-09-03,-5
2021-09-04,-7
2021-09-05,-7
2021-09-06,-8
2021-09-07,-9
2021-09-08,-8
2021-09-09,-6
2021-09-10,-7
2021-09-11,-7
2021-09-12,-8
2021-09-13,-9
2021-09-14,-9
2021-09-15,-9
2021-09-16,-7
2021-09-17,-6
2021-09-18,-8
2021-09-19,-8
2021-09-20,-9
2021-09-21,-9
2021-09-22,-8
2021-09-23,-6
2021-09-24,-6
2021-09-25,-7
2021-09-26,-6
2021-09-27,-7
2021-09-28,-4
2021-09-29,-8
2021-09-30,-6
2021-10-01,-6
2021-10-02,-8
2021-10-03,-4
2021-10-04,-10
2021-10-05,-10
2021-10-06,-8
2021-10-07,-7
2021-10-08,-6
2021-10-09,-6
2021-10-10,2
2021-10-11,-3
2021-10-12,-9
2021-10-13,-9
2021-10-14,-7
2021-10-15,-6
2021-10-16,-7
2021-10-17,-8
2021-10-18,-5
2021-10-19,-9
2021-10-20,-9
2021-10-21,-7
2021-10-22,-6
2021-10-23,-7
2021-10-24,-8
2021-10-25,-9
2021-10-26,-9
2021-10-27,-9
2021-10-28,-8
2021-10-29,-7
2021-10-30,-8
2021-10-31,-9
2021-11-01,-10
2021-11-02,-10
2021-11-03,-10
2021-11-04,-8
2021-11-05,-7
2021-11-06,-7
2021-11-07,-8
2021-11-08,-9
2021-11-09,-9
2021-11-10,-9
2021-11-11,-7
2021-11-12,-5
2021-11-13,-6
2021-11-14,-7
2021-11-15,-8
2021-11-16,-8
2021-11-17,-7
2021-11-18,-6
2021-11-19,-5
2021-11-20,-6
2021-11-21,-6
2021-11-22,-7
2021-11-23,-7
2021-11-24,-7
2021-11-25,-6
2021-11-26,-5
2021-11-27,-5
2021-11-28,-5
2021-11-29,-7
2021-11-30,-7
2021-12-01,-7
2021-12-02,-5
2021-12-03,-4
2021-12-04,-5
2021-12-05,-6
2021-12-06,-7
2021-12-07,-6
2021-12-08,-6
2021-12-09,-5
2021-12-10,-5
2021-12-11,-4
2021-12-12,-5
2021-12-13,-6
2021-12-14,-6
2021-12-15,-6
2021-12-16,-5
2021-12-17,-4
2021-12-18,-4
2021-12-19,-5
2021-12-20,-6
2021-12-21,-5
2021-12-22,-5
2021-12-23,-4
2021-12-24,-4
2021-12-25,-4
2021-12-26,0
2021-12-27,-6
2021-12-28,-5
2021-12-29,-5
2021-12-30,-4
2021-12-31,-5
2022-01-01,-5
2022-01-02,0
2022-01-03,-2
2022-01-04,-6
2022-01-05,-6
2022-01-06,-1
2022-01-07,-3
2022-01-08,-4
2022-01-09,-4
2022-01-10,-6
2022-01-11,-5
2022-01-12,-4
2022-01-13,-3
2022-01-14,-1
2022-01-15,-2
2022-01-16,-2
2022-01-17,-2
2022-01-18,-2
2022-01-19,-1
2022-01-20,3
2022-01-21,3
2022-01-22,1
2022-01-23,1
2022-01-24,0
2022-01-25,0
2022-01-26,0
2022-01-27,2
2022-01-28,3
2022-01-29,1
2022-01-30,1
2022-01-31,-1
2022-02-01,0
2022-02-02,0
2022-02-03,1
2022-02-04,2
2022-02-05,1
2022-02-06,0
2022-02-07,-3
2022-02-08,-3
2022-02-09,-3
2022-02-10,-1
2022-02-11,-2
2022-02-12,-3
2022-02-13,-2
2022-02-14,-4
