dates,count_medicalconditionincident_covid_19_patienthospitalized
2021-09-12,10012
2021-09-13,9986
2021-09-14,9739
2021-09-15,9555
2021-09-16,9297
2021-09-17,9070
2021-09-18,8912
2021-09-19,8887
2021-09-20,8845
2021-09-21,8594
2021-09-22,8414
2021-09-23,8237
2021-09-24,8107
2021-09-25,7980
2021-09-26,7994
2021-09-27,7980
2021-09-28,7801
2021-09-29,7726
2021-09-30,7565
2021-10-01,7410
2021-10-02,7294
2021-10-03,7308
2021-10-04,7299
2021-10-05,7096
2021-10-06,7038
2021-10-07,6903
2021-10-08,6805
2021-10-09,6706
2021-10-10,6737
2021-10-11,6729
2021-10-12,6629
2021-10-13,6601
2021-10-14,6523
2021-10-15,6470
2021-10-16,6437
2021-10-17,6448
2021-10-18,6468
2021-10-19,6483
2021-10-20,6465
2021-10-21,6453
2021-10-22,6400
2021-10-23,6348
2021-10-24,6377
2021-10-25,6405
2021-10-26,6445
2021-10-27,6489
2021-10-28,6541
2021-10-29,6534
2021-10-30,6524
2021-10-31,6572
2021-11-01,6639
2021-11-02,6680
2021-11-03,6764
2021-11-04,6718
2021-11-05,6735
2021-11-06,6667
2021-11-07,6709
2021-11-08,6865
2021-11-09,6851
2021-11-10,6906
2021-11-11,6952
2021-11-12,7046
2021-11-13,7050
2021-11-14,7111
2021-11-15,7361
2021-11-16,7535
2021-11-17,7663
2021-11-18,7787
2021-11-19,7940
2021-11-20,7974
2021-11-21,8038
2021-11-22,8338
2021-11-23,8525
2021-11-24,8765
2021-11-25,8981
2021-11-26,9181
2021-11-27,9271
2021-11-28,9381
2021-11-29,9860
2021-11-30,10249
2021-12-01,10558
2021-12-02,10790
2021-12-03,11103
2021-12-04,11340
2021-12-05,11526
2021-12-06,12096
2021-12-07,12714
2021-12-08,13044
2021-12-09,13363
2021-12-10,13629
2021-12-11,13855
2021-12-12,14050
2021-12-13,14527
2021-12-14,14819
2021-12-15,15062
2021-12-16,15142
2021-12-17,15410
2021-12-18,15370
2021-12-19,15528
2021-12-20,15918
2021-12-21,16076
2021-12-22,16118
2021-12-23,16060
2021-12-24,16173
2021-12-25,16162
2021-12-26,16365
2021-12-27,16921
2021-12-28,17405
2021-12-29,17856
2021-12-30,18321
2021-12-31,18715
2022-01-01,18811
2022-01-02,19043
2022-01-03,19606
2022-01-04,20186
2022-01-05,20688
2022-01-06,21169
2022-01-07,21605
2022-01-08,21721
2022-01-09,21982
2022-01-10,22749
2022-01-11,23371
2022-01-12,23889
2022-01-13,24154
2022-01-14,24511
2022-01-15,24544
2022-01-16,24887
2022-01-17,25776
2022-01-18,26526
2022-01-19,27230
2022-01-20,27931
2022-01-21,28457
2022-01-22,28515
2022-01-23,28838
2022-01-24,29748
2022-01-25,30189
2022-01-26,30624
2022-01-27,30982
2022-01-28,31271
2022-01-29,31282
2022-01-30,31536
2022-01-31,32374
2022-02-01,32894
2022-02-02,32720
2022-02-03,32852
2022-02-04,32988
2022-02-05,32867
2022-02-06,33027
2022-02-07,33447
2022-02-08,33352
2022-02-09,32878
2022-02-10,32415
2022-02-11,31939
2022-02-12,31522
2022-02-13,31621
2022-02-14,31532
2022-02-15,31091
2022-02-16,30578
2022-02-17,29843
2022-02-18,29194
2022-02-19,28632
2022-02-20,28643
2022-02-21,28383
2022-02-22,27566
2022-02-23,26881
2022-02-24,26118
2022-02-25,25484
2022-02-26,25264
2022-02-27,25277
2022-02-28,25079
2022-03-01,24437
2022-03-02,23840
2022-03-03,23175
2022-03-04,22643
2022-03-05,22196
2022-03-06,22253
2022-03-07,22208
2022-03-08,21899
2022-03-09,21509
2022-03-10,21287
2022-03-11,21024
2022-03-12,20860
2022-03-13,20917
2022-03-14,20925
2022-03-15,20919
2022-03-16,20757
2022-03-17,20609
2022-03-18,20519
2022-03-19,20440
2022-03-20,20566
2022-03-21,20706
2022-03-22,20742
2022-03-23,20653
2022-03-24,20654
2022-03-25,20616
2022-03-26,20532
2022-03-27,20606
2022-03-28,21073
2022-03-29,21300
2022-03-30,21688
2022-03-31,21922
2022-04-01,22066
2022-04-02,22113
2022-04-03,22251
2022-04-04,22835
2022-04-05,23010
2022-04-06,23014
2022-04-07,23272
2022-04-08,23404
2022-04-09,23474
2022-04-10,23626
2022-04-11,24205
2022-04-12,24693
2022-04-13,24778
2022-04-14,24828
2022-04-15,24909
2022-04-16,24894
2022-04-17,24922
2022-04-18,24990
2022-04-19,25277
2022-04-20,25179
2022-04-21,25018
2022-04-22,24883
2022-04-23,24840
2022-04-24,24888
2022-04-25,24980
2022-04-26,24703
2022-04-27,24431
2022-04-28,24130
2022-04-29,23579
2022-04-30,23302
2022-05-01,23327
2022-05-02,23211
2022-05-03,22849
2022-05-04,22319
2022-05-05,21880
2022-05-06,21277
2022-05-07,20963
2022-05-08,20939
2022-05-09,20835
2022-05-10,20499
2022-05-11,20152
2022-05-12,19762
2022-05-13,19272
2022-05-14,18901
2022-05-15,18935
2022-05-16,18742
2022-05-17,18290
2022-05-18,17883
2022-05-19,17531
2022-05-20,17141
2022-05-21,16935
2022-05-22,16941
2022-05-23,16785
2022-05-24,16510
2022-05-25,16133
2022-05-26,16015
2022-05-27,15811
2022-05-28,15652
2022-05-29,15646
2022-05-30,15488
2022-05-31,15118
2022-06-01,14850
2022-06-02,14640
2022-06-03,14419
2022-06-04,14274
2022-06-05,14285
2022-06-06,14302
2022-06-07,14275
2022-06-08,14189
2022-06-09,14158
2022-06-10,14028
2022-06-11,14061
2022-06-12,14080
2022-06-13,14125
2022-06-14,14072
2022-06-15,13910
2022-06-16,13914
2022-06-17,13895
2022-06-18,13876
2022-06-19,13932
2022-06-20,14190
2022-06-21,14334
2022-06-22,14412
2022-06-23,14499
2022-06-24,14550
2022-06-25,14566
2022-06-26,14636
2022-06-27,15099
2022-06-28,15496
2022-06-29,15690
2022-06-30,15836
2022-07-01,16108
2022-07-02,16220
2022-07-03,16278
2022-07-04,16638
2022-07-05,17041
2022-07-06,17496
2022-07-07,17719
2022-07-08,17944
2022-07-09,17936
2022-07-10,17999
2022-07-11,18605
2022-07-12,19160
2022-07-13,19580
2022-07-14,19647
2022-07-15,19935
2022-07-16,20023
2022-07-17,20137
2022-07-18,20530
2022-07-19,20896
2022-07-20,21010
2022-07-21,20877
2022-07-22,20769
2022-07-23,20730
2022-07-24,20782
2022-07-25,21038
2022-07-26,20924
2022-07-27,20662
2022-07-28,20486
2022-07-29,20214
2022-07-30,20068
2022-07-31,20098
2022-08-01,20063
2022-08-02,19792
2022-08-03,19389
2022-08-04,19154
2022-08-05,18803
2022-08-06,18669
2022-08-07,18693
2022-08-08,18648
2022-08-09,18171
2022-08-10,17729
2022-08-11,17524
2022-08-12,17268
2022-08-13,17083
2022-08-14,17106
2022-08-15,17138
2022-08-16,17011
2022-08-17,16838
2022-08-18,16427
2022-08-19,16122
2022-08-20,15949
2022-08-21,15965
2022-08-22,15950
2022-08-23,15680
2022-08-24,15551
2022-08-25,15412
2022-08-26,15234
2022-08-27,15108
2022-08-28,15137
2022-08-29,14929
2022-08-30,14694
2022-08-31,14485
2022-09-01,14391
2022-09-02,14157
2022-09-03,14010
2022-09-04,14015
2022-09-05,13953
2022-09-06,13799
2022-09-07,13663
2022-09-08,13425
2022-09-09,13286
2022-09-10,13234
2022-09-11,13233
2022-09-12,13183
2022-09-13,13065
2022-09-14,12971
2022-09-15,12996
2022-09-16,12937
2022-09-17,12941
2022-09-18,12940
2022-09-19,12952
2022-09-20,12896
2022-09-21,12857
2022-09-22,12908
2022-09-23,12961
2022-09-24,12939
2022-09-25,12977
2022-09-26,13354
2022-09-27,13768
2022-09-28,14014
2022-09-29,14259
2022-09-30,14554
2022-10-01,14651
2022-10-02,14705
2022-10-03,15166
2022-10-04,15535
2022-10-05,15954
2022-10-06,16428
2022-10-07,16788
2022-10-08,16865
2022-10-09,16929
2022-10-10,17406
2022-10-11,17907
2022-10-12,18187
2022-10-13,18590
2022-10-14,18792
2022-10-15,18950
2022-10-16,19032
2022-10-17,19493
2022-10-18,19948
2022-10-19,20072
2022-10-20,20110
2022-10-21,20165
2022-10-22,20082
2022-10-23,20158
2022-10-24,20194
2022-10-25,19965
2022-10-26,20014
2022-10-27,19959
2022-10-28,19682
2022-10-29,19465
2022-10-30,19497
2022-10-31,19462
2022-11-01,19383
2022-11-02,19263
2022-11-03,18972
2022-11-04,18794
2022-11-05,18596
2022-11-06,18592
2022-11-07,18500
2022-11-08,18217
2022-11-09,18110
2022-11-10,18018
2022-11-11,17947
2022-11-12,17970
2022-11-13,18015
2022-11-14,18098
2022-11-15,18038
2022-11-16,18115
2022-11-17,17965
2022-11-18,17936
2022-11-19,17848
2022-11-20,17927
2022-11-21,18135
2022-11-22,18186
2022-11-23,18351
2022-11-24,18331
2022-11-25,18384
2022-11-26,18352
2022-11-27,18385
2022-11-28,18782
2022-11-29,19061
2022-11-30,19497
2022-12-01,19669
2022-12-02,19865
2022-12-03,19771
2022-12-04,19863
2022-12-05,20393
2022-12-06,20614
2022-12-07,21098
2022-12-08,21619
2022-12-09,21874
2022-12-10,22061
2022-12-11,22133
2022-12-12,22703
2022-12-13,23217
2022-12-14,23742
2022-12-15,24125
2022-12-16,24173
2022-12-17,24256
2022-12-18,24357
2022-12-19,24631
2022-12-20,25002
2022-12-21,25225
2022-12-22,25395
2022-12-23,25218
2022-12-24,25119
2022-12-25,25088
2022-12-26,25043
2022-12-27,25084
2022-12-28,24993
2022-12-29,24653
2022-12-30,24389
2022-12-31,24148
2023-01-01,24157
2023-01-02,24075
2023-01-03,23516
2023-01-04,23167
2023-01-05,22664
2023-01-06,22335
2023-01-07,22129
2023-01-08,22102
2023-01-09,21548
2023-01-10,21100
2023-01-11,20776
2023-01-12,20399
2023-01-13,20039
2023-01-14,19950
2023-01-15,19922
2023-01-16,19689
2023-01-17,19229
2023-01-18,18927
2023-01-19,18470
2023-01-20,18109
2023-01-21,17932
2023-01-22,17911
2023-01-23,17639
2023-01-24,17206
2023-01-25,16917
2023-01-26,16479
2023-01-27,15986
2023-01-28,15649
2023-01-29,15591
2023-01-30,15365
2023-01-31,14768
2023-02-01,14316
2023-02-02,14037
2023-02-03,13921
2023-02-04,13863
2023-02-05,13863
2023-02-06,13801
2023-02-07,13619
2023-02-08,13577
2023-02-09,13497
2023-02-10,13412
2023-02-11,13392
2023-02-12,13385
2023-02-13,13354
2023-02-14,13221
2023-02-15,13078
2023-02-16,13016
2023-02-17,12995
2023-02-18,12940
2023-02-19,12940
2023-02-20,13044
2023-02-21,12996
2023-02-22,12962
2023-02-23,12991
2023-02-24,12958
2023-02-25,12896
2023-02-26,12910
2023-02-27,12958
2023-02-28,12858
2023-03-01,12787
2023-03-02,12767
2023-03-03,12701
2023-03-04,12705
2023-03-05,12711
2023-03-06,12820
2023-03-07,12885
2023-03-08,13030
2023-03-09,13058
2023-03-10,13121
2023-03-11,13131
2023-03-12,13125
2023-03-13,13285
2023-03-14,13281
2023-03-15,13379
2023-03-16,13325
2023-03-17,13279
2023-03-18,13205
2023-03-19,13211
2023-03-20,13358
2023-03-21,13434
2023-03-22,13418
2023-03-23,13025
2023-03-24,13103
2023-03-25,13038
2023-03-26,13036
2023-03-27,13113
2023-03-28,13178
2023-03-29,13184
2023-03-30,13186
2023-03-31,13149
