dates,count_medicalconditionincident_covid_19_patientinicu
2020-12-01,3594
2020-12-02,3478
2020-12-03,3415
2020-12-04,3283
2020-12-05,3220
2020-12-06,3210
2020-12-07,3188
2020-12-08,3078
2020-12-09,3031
2020-12-10,2949
2020-12-11,2874
2020-12-12,2851
2020-12-13,2861
2020-12-14,2896
2020-12-15,2871
2020-12-16,2840
2020-12-17,2798
2020-12-18,2764
2020-12-19,2718
2020-12-20,2745
2020-12-21,2737
2020-12-22,2719
2020-12-23,2701
2020-12-24,2643
2020-12-25,2616
2020-12-26,2640
2020-12-27,2650
2020-12-28,2694
2020-12-29,2666
2020-12-30,2652
2020-12-31,2625
2021-01-01,2609
2021-01-02,2632
2021-01-03,2665
2021-01-04,2657
2021-01-05,2616
2021-01-06,2607
2021-01-07,2573
2021-01-08,2606
2021-01-09,2600
2021-01-10,2620
2021-01-11,2666
2021-01-12,2678
2021-01-13,2701
2021-01-14,2716
2021-01-15,2730
2021-01-16,2731
2021-01-17,2766
2021-01-18,2803
2021-01-19,2829
2021-01-20,2842
2021-01-21,2866
2021-01-22,2902
2021-01-23,2886
2021-01-24,2955
2021-01-25,3031
2021-01-26,3071
2021-01-27,3097
2021-01-28,3101
2021-01-29,3120
2021-01-30,3103
2021-01-31,3148
2021-02-01,3218
2021-02-02,3270
2021-02-03,3267
2021-02-04,3240
2021-02-05,3235
2021-02-06,3215
2021-02-07,3262
2021-02-08,3353
2021-02-09,3332
2021-02-10,3309
2021-02-11,3327
2021-02-12,3298
2021-02-13,3294
2021-02-14,3299
2021-02-15,3371
2021-02-16,3338
2021-02-17,3340
2021-02-18,3384
2021-02-19,3380
2021-02-20,3369
2021-02-21,3392
2021-02-22,3407
2021-02-23,3435
2021-02-24,3436
2021-02-25,3430
2021-02-26,3445
2021-02-27,3453
2021-02-28,3492
2021-03-01,3544
2021-03-02,3586
2021-03-03,3637
2021-03-04,3633
2021-03-05,3680
2021-03-06,3689
2021-03-07,3743
2021-03-08,3849
2021-03-09,3918
2021-03-10,3918
2021-03-11,3992
2021-03-12,4033
2021-03-13,4070
2021-03-14,4127
2021-03-15,4219
2021-03-16,4239
2021-03-17,4219
2021-03-18,4246
2021-03-19,4287
2021-03-20,4353
2021-03-21,4406
2021-03-22,4548
2021-03-23,4634
2021-03-24,4651
2021-03-25,4709
2021-03-26,4766
2021-03-27,4791
2021-03-28,4872
2021-03-29,4974
2021-03-30,5072
2021-03-31,5053
2021-04-01,5109
2021-04-02,5254
2021-04-03,5273
2021-04-04,5341
2021-04-05,5433
2021-04-06,5626
2021-04-07,5729
2021-04-08,5705
2021-04-09,5757
2021-04-10,5769
2021-04-11,5838
2021-04-12,5916
2021-04-13,5952
2021-04-14,5902
2021-04-15,5924
2021-04-16,5914
2021-04-17,5877
2021-04-18,5893
2021-04-19,5970
2021-04-20,5984
2021-04-21,5959
2021-04-22,5981
2021-04-23,5962
2021-04-24,5958
2021-04-25,5978
2021-04-26,6001
2021-04-27,5943
2021-04-28,5879
2021-04-29,5804
2021-04-30,5675
2021-05-01,5581
2021-05-02,5585
2021-05-03,5630
2021-05-04,5504
2021-05-05,5402
2021-05-06,5231
2021-05-07,5106
2021-05-08,5005
2021-05-09,4971
2021-05-10,4870
2021-05-11,4743
2021-05-12,4583
2021-05-13,4442
2021-05-14,4352
2021-05-15,4271
2021-05-16,4255
2021-05-17,4186
2021-05-18,4015
2021-05-19,3862
2021-05-20,3769
2021-05-21,3631
2021-05-22,3544
2021-05-23,3515
2021-05-24,3496
2021-05-25,3447
2021-05-26,3330
2021-05-27,3206
2021-05-28,3104
2021-05-29,3028
2021-05-30,2993
2021-05-31,2945
2021-06-01,2825
2021-06-02,2754
2021-06-03,2677
2021-06-04,2571
2021-06-05,2525
2021-06-06,2527
2021-06-07,2472
2021-06-08,2394
2021-06-09,2326
2021-06-10,2245
2021-06-11,2163
2021-06-12,2110
2021-06-13,2106
2021-06-14,2068
2021-06-15,1952
2021-06-16,1873
2021-06-17,1799
2021-06-18,1740
2021-06-19,1703
2021-06-20,1703
2021-06-21,1655
2021-06-22,1560
2021-06-23,1509
2021-06-24,1439
2021-06-25,1389
2021-06-26,1349
2021-06-27,1345
2021-06-28,1304
2021-06-29,1250
2021-06-30,1204
2021-07-01,1162
2021-07-02,1123
2021-07-03,1102
2021-07-04,1104
2021-07-05,1077
2021-07-06,1032
2021-07-07,997
2021-07-08,971
2021-07-09,953
2021-07-10,947
2021-07-11,947
2021-07-12,957
2021-07-13,933
2021-07-14,931
2021-07-15,914
2021-07-16,899
2021-07-17,890
2021-07-18,891
2021-07-19,902
2021-07-20,876
2021-07-21,859
2021-07-22,868
2021-07-23,872
2021-07-24,878
2021-07-25,886
2021-07-26,952
2021-07-27,978
2021-07-28,992
2021-07-29,1015
2021-07-30,1072
2021-07-31,1099
2021-08-01,1137
2021-08-02,1232
2021-08-03,1331
2021-08-04,1371
2021-08-05,1420
2021-08-06,1458
2021-08-07,1510
2021-08-08,1556
2021-08-09,1667
2021-08-10,1712
2021-08-11,1745
2021-08-12,1807
2021-08-13,1831
2021-08-14,1837
2021-08-15,1852
2021-08-16,1908
2021-08-17,1953
2021-08-18,2054
2021-08-19,2049
2021-08-20,2091
2021-08-21,2106
2021-08-22,2128
2021-08-23,2215
2021-08-24,2221
2021-08-25,2239
2021-08-26,2261
2021-08-27,2270
2021-08-28,2259
2021-08-29,2276
2021-08-30,2290
2021-08-31,2292
2021-09-01,2294
2021-09-02,2275
2021-09-03,2259
2021-09-04,2223
2021-09-05,2217
2021-09-06,2249
2021-09-07,2259
2021-09-08,2224
2021-09-09,2195
2021-09-10,2151
2021-09-11,2131
2021-09-12,2129
2021-09-13,2103
2021-09-14,2000
2021-09-15,1959
2021-09-16,1952
2021-09-17,1891
2021-09-18,1837
2021-09-19,1832
2021-09-20,1805
2021-09-21,1744
2021-09-22,1656
2021-09-23,1609
2021-09-24,1586
2021-09-25,1571
2021-09-26,1577
2021-09-27,1571
2021-09-28,1524
2021-09-29,1466
2021-09-30,1414
2021-10-01,1355
2021-10-02,1325
2021-10-03,1326
2021-10-04,1328
2021-10-05,1279
2021-10-06,1242
2021-10-07,1200
2021-10-08,1164
2021-10-09,1127
2021-10-10,1132
2021-10-11,1145
2021-10-12,1111
2021-10-13,1091
2021-10-14,1075
2021-10-15,1051
2021-10-16,1049
2021-10-17,1052
2021-10-18,1049
2021-10-19,1046
2021-10-20,1026
2021-10-21,1009
2021-10-22,1010
2021-10-23,1007
2021-10-24,1018
2021-10-25,1023
2021-10-26,1049
2021-10-27,1038
2021-10-28,1037
2021-10-29,1034
2021-10-30,1039
2021-10-31,1046
2021-11-01,1069
2021-11-02,1091
2021-11-03,1096
2021-11-04,1099
2021-11-05,1089
2021-11-06,1099
2021-11-07,1101
2021-11-08,1141
2021-11-09,1140
2021-11-10,1154
2021-11-11,1145
2021-11-12,1182
2021-11-13,1202
2021-11-14,1210
2021-11-15,1257
2021-11-16,1277
2021-11-17,1300
2021-11-18,1333
2021-11-19,1353
2021-11-20,1333
2021-11-21,1339
2021-11-22,1406
2021-11-23,1455
2021-11-24,1483
2021-11-25,1499
2021-11-26,1563
2021-11-27,1617
2021-11-28,1632
2021-11-29,1749
2021-11-30,1824
2021-12-01,1886
2021-12-02,1934
2021-12-03,2058
2021-12-04,2037
2021-12-05,2066
2021-12-06,2191
2021-12-07,2351
2021-12-08,2426
2021-12-09,2461
2021-12-10,2498
2021-12-11,2539
2021-12-12,2602
2021-12-13,2752
2021-12-14,2792
2021-12-15,2843
2021-12-16,2832
2021-12-17,2901
2021-12-18,2933
2021-12-19,2936
2021-12-20,3025
2021-12-21,3096
2021-12-22,3147
2021-12-23,3208
2021-12-24,3254
2021-12-25,3282
2021-12-26,3299
2021-12-27,3333
2021-12-28,3416
2021-12-29,3469
2021-12-30,3506
2021-12-31,3543
2022-01-01,3560
2022-01-02,3572
2022-01-03,3654
2022-01-04,3665
2022-01-05,3695
2022-01-06,3759
2022-01-07,3815
2022-01-08,3821
2022-01-09,3847
2022-01-10,3904
2022-01-11,3969
2022-01-12,3985
2022-01-13,3939
2022-01-14,3895
2022-01-15,3852
2022-01-16,3852
2022-01-17,3913
2022-01-18,3881
2022-01-19,3852
2022-01-20,3842
2022-01-21,3792
2022-01-22,3746
2022-01-23,3760
2022-01-24,3776
2022-01-25,3741
2022-01-26,3712
2022-01-27,3694
2022-01-28,3656
2022-01-29,3634
2022-01-30,3641
2022-01-31,3700
2022-02-01,3751
2022-02-02,3700
2022-02-03,3643
2022-02-04,3618
2022-02-05,3606
2022-02-06,3577
2022-02-07,3622
2022-02-08,3555
2022-02-09,3503
2022-02-10,3416
2022-02-11,3371
2022-02-12,3324
2022-02-13,3305
2022-02-14,3296
2022-02-15,3235
2022-02-16,3126
2022-02-17,3055
2022-02-18,2970
2022-02-19,2918
2022-02-20,2923
2022-02-21,2905
2022-02-22,2842
2022-02-23,2753
2022-02-24,2656
2022-02-25,2546
2022-02-26,2484
2022-02-27,2491
2022-02-28,2456
2022-03-01,2408
2022-03-02,2329
2022-03-03,2231
2022-03-04,2153
2022-03-05,2075
2022-03-06,2079
2022-03-07,2089
2022-03-08,2036
2022-03-09,1962
2022-03-10,1928
2022-03-11,1875
2022-03-12,1857
2022-03-13,1855
2022-03-14,1826
2022-03-15,1783
2022-03-16,1728
2022-03-17,1695
2022-03-18,1674
2022-03-19,1644
2022-03-20,1642
2022-03-21,1632
2022-03-22,1604
2022-03-23,1564
2022-03-24,1523
2022-03-25,1489
2022-03-26,1481
2022-03-27,1486
2022-03-28,1533
2022-03-29,1538
2022-03-30,1546
2022-03-31,1551
2022-04-01,1537
2022-04-02,1523
2022-04-03,1539
2022-04-04,1541
2022-04-05,1552
2022-04-06,1561
2022-04-07,1572
2022-04-08,1554
2022-04-09,1543
2022-04-10,1562
2022-04-11,1589
2022-04-12,1644
2022-04-13,1650
2022-04-14,1648
2022-04-15,1652
2022-04-16,1630
2022-04-17,1636
2022-04-18,1635
2022-04-19,1681
2022-04-20,1677
2022-04-21,1684
2022-04-22,1645
2022-04-23,1636
2022-04-24,1640
2022-04-25,1659
2022-04-26,1667
2022-04-27,1658
2022-04-28,1629
2022-04-29,1591
2022-04-30,1562
2022-05-01,1557
2022-05-02,1511
2022-05-03,1498
2022-05-04,1465
2022-05-05,1447
2022-05-06,1408
2022-05-07,1397
2022-05-08,1403
2022-05-09,1380
2022-05-10,1364
2022-05-11,1329
2022-05-12,1292
2022-05-13,1233
2022-05-14,1213
2022-05-15,1214
2022-05-16,1199
2022-05-17,1173
2022-05-18,1149
2022-05-19,1115
2022-05-20,1095
2022-05-21,1085
2022-05-22,1081
2022-05-23,1074
2022-05-24,1072
2022-05-25,1043
2022-05-26,1033
2022-05-27,1024
2022-05-28,1022
2022-05-29,1014
2022-05-30,992
2022-05-31,952
2022-06-01,929
2022-06-02,926
2022-06-03,917
2022-06-04,917
2022-06-05,914
2022-06-06,907
2022-06-07,895
2022-06-08,895
2022-06-09,876
2022-06-10,869
2022-06-11,875
2022-06-12,871
2022-06-13,865
2022-06-14,854
2022-06-15,847
2022-06-16,846
2022-06-17,845
2022-06-18,829
2022-06-19,830
2022-06-20,849
2022-06-21,841
2022-06-22,845
2022-06-23,841
2022-06-24,830
2022-06-25,818
2022-06-26,822
2022-06-27,880
2022-06-28,898
2022-06-29,914
2022-06-30,931
2022-07-01,960
2022-07-02,951
2022-07-03,953
2022-07-04,978
2022-07-05,1004
2022-07-06,1027
2022-07-07,1035
2022-07-08,1027
2022-07-09,1040
2022-07-10,1045
2022-07-11,1107
2022-07-12,1158
2022-07-13,1184
2022-07-14,1178
2022-07-15,1204
2022-07-16,1217
2022-07-17,1225
2022-07-18,1271
2022-07-19,1323
2022-07-20,1299
2022-07-21,1305
2022-07-22,1304
2022-07-23,1279
2022-07-24,1272
2022-07-25,1285
2022-07-26,1317
2022-07-27,1253
2022-07-28,1208
2022-07-29,1195
2022-07-30,1194
2022-07-31,1195
2022-08-01,1205
2022-08-02,1180
2022-08-03,1151
2022-08-04,1151
2022-08-05,1142
2022-08-06,1146
2022-08-07,1147
2022-08-08,1121
2022-08-09,1092
2022-08-10,1057
2022-08-11,1047
2022-08-12,1037
2022-08-13,1009
2022-08-14,1012
2022-08-15,1015
2022-08-16,1009
2022-08-17,1001
2022-08-18,981
2022-08-19,961
2022-08-20,952
2022-08-21,944
2022-08-22,919
2022-08-23,871
2022-08-24,853
2022-08-25,855
2022-08-26,845
2022-08-27,836
2022-08-28,841
2022-08-29,848
2022-08-30,854
2022-08-31,838
2022-09-01,814
2022-09-02,799
2022-09-03,792
2022-09-04,793
2022-09-05,785
2022-09-06,781
2022-09-07,792
2022-09-08,770
2022-09-09,742
2022-09-10,745
2022-09-11,741
2022-09-12,725
2022-09-13,727
2022-09-14,730
2022-09-15,737
2022-09-16,728
2022-09-17,728
2022-09-18,725
2022-09-19,703
2022-09-20,704
2022-09-21,699
2022-09-22,707
2022-09-23,700
2022-09-24,713
2022-09-25,710
2022-09-26,733
2022-09-27,761
2022-09-28,784
2022-09-29,789
2022-09-30,810
2022-10-01,823
2022-10-02,823
2022-10-03,843
2022-10-04,848
2022-10-05,861
2022-10-06,907
2022-10-07,882
2022-10-08,887
2022-10-09,889
2022-10-10,927
2022-10-11,944
2022-10-12,941
2022-10-13,959
2022-10-14,972
2022-10-15,979
2022-10-16,988
2022-10-17,1065
2022-10-18,1069
2022-10-19,1046
2022-10-20,1039
2022-10-21,1039
2022-10-22,1042
2022-10-23,1037
2022-10-24,1059
2022-10-25,1041
2022-10-26,1052
2022-10-27,1057
2022-10-28,1040
2022-10-29,1027
2022-10-30,1024
2022-10-31,1044
2022-11-01,1070
2022-11-02,1065
2022-11-03,1055
2022-11-04,1029
2022-11-05,1019
2022-11-06,1022
2022-11-07,1015
2022-11-08,977
2022-11-09,970
2022-11-10,962
2022-11-11,948
2022-11-12,951
2022-11-13,957
2022-11-14,972
2022-11-15,970
2022-11-16,983
2022-11-17,962
2022-11-18,962
2022-11-19,960
2022-11-20,969
2022-11-21,978
2022-11-22,971
2022-11-23,989
2022-11-24,986
2022-11-25,1010
2022-11-26,1010
2022-11-27,1007
2022-11-28,1065
2022-11-29,1076
2022-11-30,1112
2022-12-01,1089
2022-12-02,1113
2022-12-03,1093
2022-12-04,1091
2022-12-05,1114
2022-12-06,1120
2022-12-07,1145
2022-12-08,1201
2022-12-09,1182
2022-12-10,1187
2022-12-11,1191
2022-12-12,1235
2022-12-13,1287
2022-12-14,1341
2022-12-15,1374
2022-12-16,1393
2022-12-17,1384
2022-12-18,1383
2022-12-19,1419
2022-12-20,1438
2022-12-21,1443
2022-12-22,1452
2022-12-23,1454
2022-12-24,1445
2022-12-25,1445
2022-12-26,1454
2022-12-27,1447
2022-12-28,1483
2022-12-29,1484
2022-12-30,1477
2022-12-31,1478
2023-01-01,1477
2023-01-02,1465
2023-01-03,1416
2023-01-04,1389
2023-01-05,1352
2023-01-06,1341
2023-01-07,1330
2023-01-08,1331
2023-01-09,1267
2023-01-10,1242
2023-01-11,1235
2023-01-12,1233
2023-01-13,1227
2023-01-14,1214
2023-01-15,1211
2023-01-16,1187
2023-01-17,1145
2023-01-18,1141
2023-01-19,1105
2023-01-20,1068
2023-01-21,1048
2023-01-22,1044
2023-01-23,1016
2023-01-24,972
2023-01-25,957
2023-01-26,936
2023-01-27,911
2023-01-28,895
2023-01-29,896
2023-01-30,883
2023-01-31,865
2023-02-01,838
2023-02-02,819
2023-02-03,807
2023-02-04,798
2023-02-05,797
2023-02-06,789
2023-02-07,780
2023-02-08,767
2023-02-09,770
2023-02-10,777
2023-02-11,775
2023-02-12,774
2023-02-13,772
2023-02-14,774
2023-02-15,752
2023-02-16,745
2023-02-17,742
2023-02-18,730
2023-02-19,728
2023-02-20,738
2023-02-21,731
2023-02-22,736
2023-02-23,733
2023-02-24,731
2023-02-25,722
2023-02-26,723
2023-02-27,726
2023-02-28,722
2023-03-01,718
2023-03-02,721
2023-03-03,710
2023-03-04,717
2023-03-05,719
2023-03-06,731
2023-03-07,735
2023-03-08,738
2023-03-09,742
2023-03-10,754
2023-03-11,749
2023-03-12,744
2023-03-13,758
2023-03-14,760
2023-03-15,763
2023-03-16,749
2023-03-17,755
2023-03-18,752
2023-03-19,754
2023-03-20,760
2023-03-21,761
2023-03-22,761
2023-03-23,739
2023-03-24,751
2023-03-25,744
2023-03-26,746
2023-03-27,728
2023-03-28,720
2023-03-29,734
2023-03-30,732
2023-03-31,709
