dates,count_medicalconditionincident_covid_19_patientinicu
2021-11-11,64
2021-11-12,65
2021-11-13,69
2021-11-14,75
2021-11-15,76
2021-11-16,80
2021-11-17,75
2021-11-18,72
2021-11-19,79
2021-11-20,88
2021-11-21,89
2021-11-22,93
2021-11-23,93
2021-11-24,105
2021-11-25,103
2021-11-26,100
2021-11-27,104
2021-11-28,104
2021-11-29,111
2021-11-30,116
2021-12-01,116
2021-12-02,128
2021-12-03,129
2021-12-04,130
2021-12-05,134
2021-12-06,135
2021-12-07,133
2021-12-08,138
2021-12-09,142
2021-12-10,137
2021-12-11,142
2021-12-12,143
2021-12-13,144
2021-12-14,142
2021-12-15,150
2021-12-16,158
2021-12-17,147
2021-12-18,147
2021-12-19,145
2021-12-20,152
2021-12-21,153
2021-12-22,155
2021-12-23,148
2021-12-24,149
2021-12-25,152
2021-12-26,151
2021-12-27,150
2021-12-28,152
2021-12-29,151
2021-12-30,144
2021-12-31,145
2022-01-01,142
2022-01-02,148
2022-01-03,147
2022-01-04,147
2022-01-05,143
2022-01-06,158
2022-01-07,161
2022-01-08,153
2022-01-09,150
2022-01-10,161
2022-01-11,153
2022-01-12,167
2022-01-13,162
2022-01-14,162
2022-01-15,163
2022-01-16,168
2022-01-17,174
2022-01-18,160
2022-01-19,153
2022-01-20,152
2022-01-21,162
2022-01-22,154
2022-01-23,160
2022-01-24,172
2022-01-25,158
2022-01-26,154
2022-01-27,147
2022-01-28,152
2022-01-29,153
2022-01-30,160
2022-01-31,160
2022-02-01,155
2022-02-02,149
2022-02-03,155
2022-02-04,174
2022-02-05,169
2022-02-06,180
2022-02-07,178
2022-02-08,171
2022-02-09,163
2022-02-10,168
2022-02-11,159
2022-02-12,160
2022-02-13,155
2022-02-14,148
2022-02-15,147
2022-02-16,142
2022-02-17,132
2022-02-18,127
2022-02-19,118
2022-02-20,116
2022-02-21,114
2022-02-22,111
2022-02-23,101
2022-02-24,106
2022-02-25,98
2022-02-26,101
2022-02-27,102
2022-02-28,102
2022-03-01,96
2022-03-02,90
2022-03-03,90
2022-03-04,84
2022-03-05,85
2022-03-06,82
2022-03-07,81
2022-03-08,78
2022-03-09,72
2022-03-10,70
2022-03-11,65
2022-03-12,64
2022-03-13,66
2022-03-15,66
2022-03-21,64
2022-03-29,61
2022-04-05,60
2022-04-12,60
2022-04-19,46
2022-04-26,49
2022-05-03,60
2022-05-10,59
2022-05-17,84
2022-05-24,99
2022-05-31,107
2022-06-07,108
2022-06-14,98
2022-06-21,85
2022-06-28,81
2022-07-05,72
2022-07-12,57
2022-07-19,49
2022-07-26,54
2022-08-02,48
2022-08-09,43
2022-08-16,39
2022-08-23,39
2022-08-30,36
2022-09-06,33
2022-09-13,27
2022-09-20,27
2022-09-27,26
2022-10-04,20
2022-10-11,28
2022-10-18,32
2022-10-25,35
2022-11-01,34
2022-11-08,34
