dates,covid19mobilitytrend_residence
2020-06-26,14
2020-06-27,7
2020-06-28,4
2020-06-29,13
2020-06-30,12
2020-07-01,11
2020-07-02,12
2020-07-03,12
2020-07-04,4
2020-07-05,1
2020-07-06,11
2020-07-07,11
2020-07-08,11
2020-07-09,11
2020-07-10,11
2020-07-11,3
2020-07-12,1
2020-07-13,11
2020-07-14,11
2020-07-15,10
2020-07-16,10
2020-07-17,9
2020-07-18,2
2020-07-19,1
2020-07-20,11
2020-07-21,11
2020-07-22,10
2020-07-23,10
2020-07-24,10
2020-07-25,2
2020-07-26,0
2020-07-27,11
2020-07-28,10
2020-07-29,9
2020-07-30,9
2020-07-31,9
2020-08-01,1
2020-08-02,0
2020-08-03,10
2020-08-04,10
2020-08-05,9
2020-08-06,9
2020-08-07,9
2020-08-08,1
2020-08-09,-1
2020-08-10,10
2020-08-11,10
2020-08-12,10
2020-08-13,9
2020-08-14,9
2020-08-15,1
2020-08-16,-1
2020-08-17,11
2020-08-18,11
2020-08-19,10
2020-08-20,11
2020-08-21,11
2020-08-22,1
2020-08-23,-2
2020-08-24,9
2020-08-25,9
2020-08-26,9
2020-08-27,9
2020-08-28,10
2020-08-29,1
2020-08-30,-1
2020-08-31,9
2020-09-01,8
2020-09-02,7
2020-09-03,7
2020-09-04,8
2020-09-05,1
2020-09-06,-2
2020-09-07,8
2020-09-08,8
2020-09-09,7
2020-09-10,6
2020-09-11,6
2020-09-12,0
2020-09-13,-1
2020-09-14,8
2020-09-15,8
2020-09-16,7
2020-09-17,7
2020-09-18,8
2020-09-19,6
2020-09-20,5
2020-09-21,7
2020-09-22,7
2020-09-23,7
2020-09-24,7
2020-09-25,7
2020-09-26,5
2020-09-27,5
2020-09-28,8
2020-09-29,7
2020-09-30,5
2020-10-01,6
2020-10-02,7
2020-10-03,3
2020-10-04,4
2020-10-05,20
2020-10-06,6
2020-10-07,6
2020-10-08,6
2020-10-09,6
2020-10-10,5
2020-10-11,5
2020-10-12,7
2020-10-13,7
2020-10-14,7
2020-10-15,7
2020-10-16,7
2020-10-17,7
2020-10-18,6
2020-10-19,10
2020-10-20,11
2020-10-21,9
2020-10-22,8
2020-10-23,8
2020-10-24,8
2020-10-25,9
2020-10-26,9
2020-10-27,9
2020-10-28,8
2020-10-29,7
2020-10-30,11
2020-10-31,12
2020-11-01,13
2020-11-02,12
2020-11-03,10
2020-11-04,10
2020-11-05,11
2020-11-06,13
2020-11-07,10
2020-11-08,10
2020-11-09,12
2020-11-10,11
2020-11-11,11
2020-11-12,11
2020-11-13,11
2020-11-14,18
2020-11-15,16
2020-11-16,11
2020-11-17,11
2020-11-18,11
2020-11-19,11
2020-11-20,11
2020-11-21,17
2020-11-22,15
2020-11-23,10
2020-11-24,11
2020-11-25,12
2020-11-26,11
2020-11-27,9
2020-11-28,17
2020-11-29,16
2020-11-30,22
2020-12-01,33
2020-12-02,8
2020-12-03,9
2020-12-04,11
2020-12-05,17
2020-12-06,16
2020-12-07,22
2020-12-08,34
2020-12-09,8
2020-12-10,10
2020-12-11,11
2020-12-12,13
2020-12-13,12
2020-12-14,10
2020-12-15,9
2020-12-16,9
2020-12-17,8
2020-12-18,9
2020-12-19,12
2020-12-20,11
2020-12-21,11
2020-12-22,10
2020-12-23,10
2020-12-24,16
2020-12-25,30
2020-12-26,14
2020-12-27,12
2020-12-28,16
2020-12-29,16
2020-12-30,13
2020-12-31,19
2021-01-01,40
2021-01-02,20
2021-01-03,15
2021-01-04,10
2021-01-05,10
2021-01-06,11
2021-01-07,11
2021-01-08,12
2021-01-09,19
2021-01-10,16
2021-01-11,10
2021-01-12,10
2021-01-13,8
2021-01-14,10
2021-01-15,18
2021-01-16,19
2021-01-17,17
2021-01-18,17
2021-01-19,18
2021-01-20,19
2021-01-21,20
2021-01-22,26
2021-01-23,24
2021-01-24,17
2021-01-25,25
2021-01-26,25
2021-01-27,24
2021-01-28,24
2021-01-29,26
2021-01-30,21
2021-01-31,20
2021-02-01,23
2021-02-02,24
2021-02-03,23
2021-02-04,23
2021-02-05,25
2021-02-06,20
2021-02-07,18
2021-02-08,22
2021-02-09,24
2021-02-10,22
2021-02-11,23
2021-02-12,23
2021-02-13,18
2021-02-14,15
2021-02-15,21
2021-02-16,28
2021-02-17,21
2021-02-18,22
2021-02-19,23
2021-02-20,21
2021-02-21,16
2021-02-22,20
2021-02-23,20
2021-02-24,20
2021-02-25,21
2021-02-26,22
2021-02-27,15
2021-02-28,13
2021-03-01,19
2021-03-02,20
2021-03-03,19
2021-03-04,20
2021-03-05,21
2021-03-06,15
2021-03-07,13
2021-03-08,19
2021-03-09,19
2021-03-10,19
2021-03-11,20
2021-03-12,20
2021-03-13,15
2021-03-14,13
2021-03-15,15
2021-03-16,15
2021-03-17,15
2021-03-18,16
2021-03-19,16
2021-03-20,14
2021-03-21,12
2021-03-22,15
2021-03-23,15
2021-03-24,15
2021-03-25,15
2021-03-26,17
2021-03-27,14
2021-03-28,13
2021-03-29,16
2021-03-30,16
2021-03-31,14
2021-04-01,15
2021-04-02,34
2021-04-03,15
2021-04-04,12
2021-04-05,13
2021-04-06,10
2021-04-07,10
2021-04-08,10
2021-04-09,11
2021-04-10,11
2021-04-11,7
2021-04-12,11
2021-04-13,12
2021-04-14,11
2021-04-15,11
2021-04-16,10
2021-04-17,8
2021-04-18,6
2021-04-19,7
2021-04-20,8
2021-04-21,8
2021-04-22,7
2021-04-23,9
2021-04-24,10
2021-04-25,9
2021-04-26,8
2021-04-27,7
2021-04-28,7
2021-04-29,7
2021-04-30,6
2021-05-01,6
2021-05-02,1
2021-05-03,6
2021-05-04,6
2021-05-05,5
2021-05-06,6
2021-05-07,5
2021-05-08,2
2021-05-09,6
2021-05-10,7
2021-05-11,6
2021-05-12,6
2021-05-13,7
2021-05-14,5
2021-05-15,4
2021-05-16,4
2021-05-17,6
2021-05-18,6
2021-05-19,5
2021-05-20,6
2021-05-21,5
2021-05-22,3
2021-05-23,2
2021-05-24,7
2021-05-25,6
2021-05-26,5
2021-05-27,5
2021-05-28,4
2021-05-29,2
2021-05-30,1
2021-05-31,5
2021-06-01,5
2021-06-02,3
2021-06-03,19
2021-06-04,7
2021-06-05,2
2021-06-06,0
2021-06-07,5
2021-06-08,5
2021-06-09,2
2021-06-10,17
2021-06-11,7
2021-06-12,2
2021-06-13,-1
2021-06-14,5
2021-06-15,6
2021-06-16,5
2021-06-17,6
2021-06-18,6
2021-06-19,4
2021-06-20,6
2021-06-21,7
2021-06-22,6
2021-06-23,4
2021-06-24,9
2021-06-25,6
2021-06-26,2
2021-06-27,3
2021-06-28,6
2021-06-29,6
2021-06-30,4
2021-07-01,6
2021-07-02,7
2021-07-03,4
2021-07-04,3
2021-07-05,7
2021-07-06,7
2021-07-07,7
2021-07-08,6
2021-07-09,6
2021-07-10,1
2021-07-11,1
2021-07-12,8
2021-07-13,7
2021-07-14,6
2021-07-15,6
2021-07-16,6
2021-07-17,0
2021-07-18,0
2021-07-19,7
2021-07-20,8
2021-07-21,6
2021-07-22,7
2021-07-23,7
2021-07-24,1
2021-07-25,2
2021-07-26,7
2021-07-27,7
2021-07-28,6
2021-07-29,6
2021-07-30,6
2021-07-31,0
2021-08-01,0
2021-08-02,7
2021-08-03,7
2021-08-04,6
2021-08-05,6
2021-08-06,6
2021-08-07,-1
2021-08-08,-2
2021-08-09,7
2021-08-10,6
2021-08-11,6
2021-08-12,6
2021-08-13,6
2021-08-14,-2
2021-08-15,-3
2021-08-16,7
2021-08-17,7
2021-08-18,7
2021-08-19,7
2021-08-20,8
2021-08-21,-1
2021-08-22,-3
2021-08-23,7
2021-08-24,8
2021-08-25,7
2021-08-26,7
2021-08-27,8
2021-08-28,0
2021-08-29,-2
2021-08-30,8
2021-08-31,7
2021-09-01,6
2021-09-02,6
2021-09-03,6
2021-09-04,-1
2021-09-05,-2
2021-09-06,6
2021-09-07,7
2021-09-08,6
2021-09-09,6
2021-09-10,5
2021-09-11,-1
2021-09-12,-1
2021-09-13,7
2021-09-14,7
2021-09-15,6
2021-09-16,4
2021-09-17,4
2021-09-18,0
2021-09-19,0
2021-09-20,4
2021-09-21,4
2021-09-22,3
2021-09-23,4
2021-09-24,3
2021-09-25,2
2021-09-26,0
2021-09-27,5
2021-09-28,4
2021-09-29,3
2021-09-30,3
2021-10-01,2
2021-10-02,0
2021-10-03,2
2021-10-04,4
2021-10-05,19
2021-10-06,2
2021-10-07,3
2021-10-08,2
2021-10-09,0
2021-10-10,1
2021-10-11,3
2021-10-12,3
2021-10-13,2
2021-10-14,3
2021-10-15,2
2021-10-16,1
2021-10-17,4
2021-10-18,4
2021-10-19,3
2021-10-20,3
2021-10-21,3
2021-10-22,2
2021-10-23,1
2021-10-24,2
2021-10-25,4
2021-10-26,4
2021-10-27,3
2021-10-28,3
2021-10-29,4
2021-10-30,2
2021-10-31,3
2021-11-01,18
2021-11-02,4
2021-11-03,4
2021-11-04,3
2021-11-05,3
2021-11-06,2
2021-11-07,2
2021-11-08,4
2021-11-09,4
2021-11-10,3
2021-11-11,3
2021-11-12,5
2021-11-13,1
2021-11-14,2
2021-11-15,5
2021-11-16,4
2021-11-17,4
2021-11-18,4
2021-11-19,4
2021-11-20,2
2021-11-21,3
2021-11-22,6
2021-11-23,5
2021-11-24,4
2021-11-25,5
2021-11-26,4
2021-11-27,3
2021-11-28,4
2021-11-29,6
2021-11-30,2
2021-12-01,22
2021-12-02,5
2021-12-03,5
2021-12-04,4
2021-12-05,4
2021-12-06,6
2021-12-07,4
2021-12-08,22
2021-12-09,5
2021-12-10,6
2021-12-11,2
2021-12-12,3
2021-12-13,5
2021-12-14,5
2021-12-15,4
2021-12-16,4
2021-12-17,4
2021-12-18,1
2021-12-19,2
2021-12-20,8
2021-12-21,6
2021-12-22,5
2021-12-23,6
2021-12-24,15
2021-12-25,11
2021-12-26,9
2021-12-27,15
2021-12-28,15
2021-12-29,14
2021-12-30,13
2021-12-31,18
2022-01-01,13
2022-01-02,7
2022-01-03,15
2022-01-04,16
2022-01-05,15
2022-01-06,15
2022-01-07,16
2022-01-08,8
2022-01-09,9
2022-01-10,10
2022-01-11,9
2022-01-12,9
2022-01-13,9
2022-01-14,10
2022-01-15,6
2022-01-16,6
2022-01-17,9
2022-01-18,9
2022-01-19,9
2022-01-20,9
2022-01-21,10
2022-01-22,7
2022-01-23,7
2022-01-24,10
2022-01-25,10
2022-01-26,10
2022-01-27,10
2022-01-28,10
2022-01-29,6
2022-01-30,4
2022-01-31,9
2022-02-01,8
2022-02-02,8
2022-02-03,8
2022-02-04,9
2022-02-05,4
2022-02-06,4
2022-02-07,7
2022-02-08,6
2022-02-09,6
2022-02-10,6
2022-02-11,6
2022-02-12,3
2022-02-13,5
2022-02-14,5
