dates,count_medicalconditionincident_covid_19_patientinicu
2020-09-30,280
2020-10-01,291
2020-10-02,294
2020-10-03,297
2020-10-04,303
2020-10-05,323
2020-10-06,319
2020-10-07,337
2020-10-08,358
2020-10-09,387
2020-10-10,390
2020-10-11,420
2020-10-12,452
2020-10-13,514
2020-10-14,539
2020-10-15,586
2020-10-16,638
2020-10-17,705
2020-10-18,750
2020-10-19,797
2020-10-20,870
2020-10-21,926
2020-10-22,992
2020-10-23,1049
2020-10-24,1128
2020-10-25,1208
2020-10-26,1284
2020-10-27,1411
2020-10-28,1536
2020-10-29,1651
2020-10-30,1746
2020-10-31,1843
2020-11-01,1939
2020-11-02,2022
2020-11-03,2225
2020-11-04,2292
2020-11-05,2391
2020-11-06,2515
2020-11-07,2634
2020-11-08,2749
2020-11-09,2849
2020-11-10,2971
2020-11-11,3081
2020-11-12,3170
2020-11-13,3230
2020-11-14,3306
2020-11-15,3422
2020-11-16,3492
2020-11-17,3612
2020-11-18,3670
2020-11-19,3712
2020-11-20,3748
2020-11-21,3758
2020-11-22,3801
2020-11-23,3810
2020-11-24,3816
2020-11-25,3848
2020-11-26,3846
2020-11-27,3782
2020-11-28,3762
2020-11-29,3753
2020-11-30,3744
2020-12-01,3663
2020-12-02,3616
2020-12-03,3597
2020-12-04,3567
2020-12-05,3517
2020-12-06,3454
2020-12-07,3382
2020-12-08,3345
2020-12-09,3320
2020-12-10,3291
2020-12-11,3265
2020-12-12,3199
2020-12-13,3158
2020-12-14,3095
2020-12-15,3003
2020-12-16,2926
2020-12-17,2855
2020-12-18,2819
2020-12-19,2784
2020-12-20,2743
2020-12-21,2731
2020-12-22,2687
2020-12-23,2624
2020-12-24,2589
2020-12-25,2584
2020-12-26,2580
2020-12-27,2580
2020-12-28,2565
2020-12-29,2549
2020-12-30,2528
2020-12-31,2555
2021-01-01,2553
2021-01-02,2569
2021-01-03,2583
2021-01-04,2579
2021-01-05,2569
2021-01-06,2571
2021-01-07,2587
2021-01-08,2587
2021-01-09,2593
2021-01-10,2615
2021-01-11,2642
2021-01-12,2636
2021-01-13,2579
2021-01-14,2557
2021-01-15,2522
2021-01-16,2520
2021-01-17,2503
2021-01-18,2544
2021-01-19,2487
2021-01-20,2461
2021-01-21,2418
2021-01-22,2390
2021-01-23,2386
2021-01-24,2400
2021-01-25,2421
2021-01-26,2372
2021-01-27,2352
2021-01-28,2288
2021-01-29,2270
2021-01-30,2218
2021-01-31,2215
2021-02-01,2252
2021-02-02,2214
2021-02-03,2145
2021-02-04,2151
2021-02-05,2142
2021-02-06,2110
2021-02-07,2107
2021-02-08,2143
2021-02-09,2143
2021-02-10,2128
2021-02-11,2126
2021-02-12,2095
2021-02-13,2062
2021-02-14,2085
2021-02-15,2089
2021-02-16,2074
2021-02-17,2043
2021-02-18,2045
2021-02-19,2059
2021-02-20,2063
2021-02-21,2094
2021-02-22,2118
2021-02-23,2146
2021-02-24,2157
2021-02-25,2168
2021-02-26,2194
2021-02-27,2216
2021-02-28,2231
2021-03-01,2289
2021-03-02,2327
2021-03-03,2411
2021-03-04,2475
2021-03-05,2525
2021-03-06,2571
2021-03-07,2605
2021-03-08,2700
2021-03-09,2756
2021-03-10,2827
2021-03-11,2859
2021-03-12,2914
2021-03-13,2982
2021-03-14,3082
2021-03-15,3157
2021-03-16,3256
2021-03-17,3317
2021-03-18,3333
2021-03-19,3364
2021-03-20,3387
2021-03-21,3448
2021-03-22,3510
2021-03-23,3546
2021-03-24,3588
2021-03-25,3620
2021-03-26,3628
2021-03-27,3635
2021-03-28,3679
2021-03-29,3721
2021-03-30,3716
2021-03-31,3710
2021-04-01,3681
2021-04-02,3704
2021-04-03,3714
2021-04-04,3703
2021-04-05,3737
2021-04-06,3743
2021-04-07,3683
2021-04-08,3663
2021-04-09,3603
2021-04-10,3588
2021-04-11,3585
2021-04-12,3593
2021-04-13,3526
2021-04-14,3490
2021-04-15,3417
2021-04-16,3366
2021-04-17,3340
2021-04-18,3311
2021-04-19,3244
2021-04-20,3151
2021-04-21,3076
2021-04-22,3021
2021-04-23,2979
2021-04-24,2894
2021-04-25,2862
2021-04-26,2849
2021-04-27,2748
2021-04-28,2711
2021-04-29,2640
2021-04-30,2583
2021-05-01,2522
2021-05-02,2524
2021-05-03,2490
2021-05-04,2423
2021-05-05,2368
2021-05-06,2308
2021-05-07,2253
2021-05-08,2211
2021-05-09,2192
2021-05-10,2158
2021-05-11,2056
2021-05-12,1992
2021-05-13,1893
2021-05-14,1860
2021-05-15,1805
2021-05-16,1779
2021-05-17,1754
2021-05-18,1689
2021-05-19,1643
2021-05-20,1544
2021-05-21,1469
2021-05-22,1430
2021-05-23,1410
2021-05-24,1382
2021-05-25,1323
2021-05-26,1278
2021-05-27,1206
2021-05-28,1142
2021-05-29,1095
2021-05-30,1061
2021-05-31,1033
2021-06-01,989
2021-06-02,933
2021-06-03,892
2021-06-04,836
2021-06-05,788
2021-06-06,774
2021-06-07,759
2021-06-08,688
2021-06-09,661
2021-06-10,626
2021-06-11,597
2021-06-12,574
2021-06-13,565
2021-06-14,536
2021-06-15,504
2021-06-16,471
2021-06-17,444
2021-06-18,416
2021-06-19,394
2021-06-20,389
2021-06-21,385
2021-06-22,362
2021-06-23,344
2021-06-24,328
2021-06-25,306
2021-06-26,298
2021-06-27,294
2021-06-28,289
2021-06-29,270
2021-06-30,247
2021-07-01,229
2021-07-02,213
2021-07-03,204
2021-07-04,197
2021-07-05,191
2021-07-06,187
2021-07-07,180
2021-07-08,180
2021-07-09,169
2021-07-10,161
2021-07-11,161
2021-07-12,158
2021-07-13,157
2021-07-14,151
2021-07-15,153
2021-07-16,161
2021-07-17,162
2021-07-18,156
2021-07-19,162
2021-07-20,165
2021-07-21,158
2021-07-22,158
2021-07-23,155
2021-07-24,172
2021-07-25,178
2021-07-26,182
2021-07-27,189
2021-07-28,183
2021-07-29,194
2021-07-30,201
2021-07-31,214
2021-08-01,230
2021-08-02,249
2021-08-03,258
2021-08-04,260
2021-08-05,268
2021-08-06,277
2021-08-07,288
2021-08-08,299
2021-08-09,323
2021-08-10,322
2021-08-11,337
2021-08-12,352
2021-08-13,369
2021-08-14,372
2021-08-15,384
2021-08-16,404
2021-08-17,423
2021-08-18,442
2021-08-19,460
2021-08-20,455
2021-08-21,466
2021-08-22,472
2021-08-23,485
2021-08-24,504
2021-08-25,499
2021-08-26,503
2021-08-27,511
2021-08-28,511
2021-08-29,525
2021-08-30,548
2021-08-31,544
2021-09-01,540
2021-09-02,555
2021-09-03,556
2021-09-04,569
2021-09-05,572
2021-09-06,570
2021-09-07,563
2021-09-08,564
2021-09-09,558
2021-09-10,548
2021-09-11,547
2021-09-12,559
2021-09-13,563
2021-09-14,554
2021-09-15,540
2021-09-16,531
2021-09-17,525
2021-09-18,519
2021-09-19,530
2021-09-20,523
2021-09-21,516
2021-09-22,513
2021-09-23,505
2021-09-24,489
2021-09-25,481
2021-09-26,483
2021-09-27,488
2021-09-28,459
2021-09-29,450
2021-09-30,440
2021-10-01,429
2021-10-02,432
2021-10-03,431
2021-10-04,437
2021-10-05,433
2021-10-06,415
2021-10-07,403
2021-10-08,383
2021-10-09,367
2021-10-10,364
2021-10-11,374
2021-10-12,370
2021-10-13,367
2021-10-14,359
2021-10-15,357
2021-10-16,352
2021-10-17,349
2021-10-18,358
2021-10-19,355
2021-10-20,355
2021-10-21,356
2021-10-22,343
2021-10-23,338
2021-10-24,341
2021-10-25,338
2021-10-26,341
2021-10-27,341
2021-10-28,347
2021-10-29,349
2021-10-30,346
2021-10-31,342
2021-11-01,364
2021-11-02,385
2021-11-03,381
2021-11-04,383
2021-11-05,395
2021-11-06,392
2021-11-07,398
2021-11-08,415
2021-11-09,421
2021-11-10,423
2021-11-11,422
2021-11-12,445
2021-11-13,453
2021-11-14,458
2021-11-15,475
2021-11-16,481
2021-11-17,486
2021-11-18,503
2021-11-19,512
2021-11-20,512
2021-11-21,520
2021-11-22,549
2021-11-23,560
2021-11-24,573
2021-11-25,588
2021-11-26,606
2021-11-27,624
2021-11-28,638
2021-11-29,669
2021-11-30,683
2021-12-01,686
2021-12-02,698
2021-12-03,708
2021-12-04,732
2021-12-05,736
2021-12-06,743
2021-12-07,776
2021-12-08,791
2021-12-09,811
2021-12-10,816
2021-12-11,818
2021-12-12,829
2021-12-13,856
2021-12-14,863
2021-12-15,870
2021-12-16,917
2021-12-17,923
2021-12-18,953
2021-12-19,966
2021-12-20,987
2021-12-21,1012
2021-12-22,1010
2021-12-23,1023
2021-12-24,1038
2021-12-25,1071
2021-12-26,1089
2021-12-27,1126
2021-12-28,1145
2021-12-29,1185
2021-12-30,1226
2021-12-31,1260
2022-01-01,1297
2022-01-02,1319
2022-01-03,1351
2022-01-04,1392
2022-01-05,1428
2022-01-06,1467
2022-01-07,1499
2022-01-08,1557
2022-01-09,1595
2022-01-10,1606
2022-01-11,1677
2022-01-12,1669
2022-01-13,1668
2022-01-14,1679
2022-01-15,1677
2022-01-16,1691
2022-01-17,1717
2022-01-18,1715
2022-01-19,1688
2022-01-20,1698
2022-01-21,1707
2022-01-22,1676
2022-01-23,1685
2022-01-24,1685
2022-01-25,1691
2022-01-26,1665
2022-01-27,1645
2022-01-28,1630
2022-01-29,1588
2022-01-30,1593
2022-01-31,1584
2022-02-01,1549
2022-02-02,1524
2022-02-03,1457
2022-02-04,1440
2022-02-05,1411
2022-02-06,1431
2022-02-07,1423
2022-02-08,1376
2022-02-09,1350
2022-02-10,1322
2022-02-11,1265
2022-02-12,1223
2022-02-13,1190
2022-02-14,1173
2022-02-15,1119
2022-02-16,1073
2022-02-17,1037
2022-02-18,987
2022-02-19,953
2022-02-20,934
2022-02-21,928
2022-02-22,896
2022-02-23,886
2022-02-24,839
2022-02-25,799
2022-02-26,763
2022-02-27,733
2022-02-28,714
2022-03-01,708
2022-03-02,681
2022-03-03,654
2022-03-04,625
2022-03-05,609
2022-03-06,603
2022-03-07,610
2022-03-08,592
2022-03-09,563
2022-03-10,545
2022-03-11,527
2022-03-12,513
2022-03-13,516
2022-03-14,518
2022-03-15,502
2022-03-16,477
2022-03-17,473
2022-03-18,474
2022-03-19,471
2022-03-20,467
2022-03-21,463
2022-03-22,455
2022-03-23,466
2022-03-24,447
2022-03-25,447
2022-03-26,452
2022-03-27,464
2022-03-28,487
2022-03-29,487
2022-03-30,481
2022-03-31,468
2022-04-01,476
2022-04-02,493
2022-04-03,489
2022-04-04,483
2022-04-05,471
2022-04-06,466
2022-04-07,471
2022-04-08,462
2022-04-09,462
2022-04-10,465
2022-04-11,466
2022-04-12,463
2022-04-13,449
2022-04-14,420
2022-04-15,419
2022-04-16,411
2022-04-17,403
2022-04-18,411
2022-04-19,422
2022-04-20,413
2022-04-21,415
2022-04-22,411
2022-04-23,409
2022-04-24,416
2022-04-25,416
2022-04-26,409
2022-04-27,394
2022-04-28,382
2022-04-29,371
2022-04-30,366
2022-05-01,366
2022-05-02,368
2022-05-03,366
2022-05-04,371
2022-05-05,369
2022-05-06,363
2022-05-07,355
2022-05-08,356
2022-05-09,363
2022-05-10,358
2022-05-11,338
2022-05-12,334
2022-05-13,341
2022-05-14,340
2022-05-15,347
2022-05-16,353
2022-05-17,337
2022-05-18,318
2022-05-19,308
2022-05-20,307
2022-05-21,301
2022-05-22,292
2022-05-23,291
2022-05-24,286
2022-05-25,271
2022-05-26,259
2022-05-27,252
2022-05-28,250
2022-05-29,260
2022-05-30,255
2022-05-31,248
2022-06-01,223
2022-06-02,226
2022-06-03,225
2022-06-04,218
2022-06-05,218
2022-06-06,217
2022-06-07,219
2022-06-08,199
2022-06-09,197
2022-06-10,196
2022-06-11,193
2022-06-12,183
2022-06-13,193
2022-06-14,183
2022-06-15,189
2022-06-16,192
2022-06-17,191
2022-06-18,193
2022-06-19,199
2022-06-20,209
2022-06-21,206
2022-06-22,216
2022-06-23,216
2022-06-24,225
2022-06-25,225
2022-06-26,227
2022-06-27,234
2022-06-28,237
2022-06-29,248
2022-06-30,261
2022-07-01,264
2022-07-02,275
2022-07-03,291
2022-07-04,303
2022-07-05,323
2022-07-06,325
2022-07-07,343
2022-07-08,361
2022-07-09,344
2022-07-10,350
2022-07-11,360
2022-07-12,375
2022-07-13,388
2022-07-14,391
2022-07-15,395
2022-07-16,405
2022-07-17,403
2022-07-18,417
2022-07-19,413
2022-07-20,410
2022-07-21,410
2022-07-22,405
2022-07-23,408
2022-07-24,405
2022-07-25,426
2022-07-26,434
2022-07-27,424
2022-07-28,406
2022-07-29,400
2022-07-30,382
2022-07-31,388
2022-08-01,398
2022-08-02,386
2022-08-03,396
2022-08-04,362
2022-08-05,351
2022-08-06,336
2022-08-07,342
2022-08-08,339
2022-08-09,331
2022-08-10,321
2022-08-11,321
2022-08-12,306
2022-08-13,291
2022-08-14,298
2022-08-15,301
2022-08-16,299
2022-08-17,288
2022-08-18,268
2022-08-19,260
2022-08-20,256
2022-08-21,262
2022-08-22,255
2022-08-23,254
2022-08-24,239
2022-08-25,234
2022-08-26,231
2022-08-27,227
2022-08-28,229
2022-08-29,229
2022-08-30,226
2022-08-31,213
2022-09-01,207
2022-09-02,195
2022-09-03,188
2022-09-04,190
2022-09-05,185
2022-09-06,185
2022-09-07,184
2022-09-08,185
2022-09-09,172
2022-09-10,173
2022-09-11,180
2022-09-12,176
2022-09-13,163
2022-09-14,151
2022-09-15,143
2022-09-16,142
2022-09-17,150
2022-09-18,157
2022-09-19,151
2022-09-20,150
2022-09-21,146
2022-09-22,138
2022-09-23,134
2022-09-24,126
2022-09-25,125
2022-09-26,130
2022-09-27,128
2022-09-28,139
2022-09-29,141
2022-09-30,136
2022-10-01,138
2022-10-02,133
2022-10-03,140
2022-10-04,155
2022-10-05,171
2022-10-06,180
2022-10-07,198
2022-10-08,194
2022-10-09,211
2022-10-10,216
2022-10-11,224
2022-10-12,228
2022-10-13,236
2022-10-14,244
2022-10-15,252
2022-10-16,252
2022-10-17,254
2022-10-18,254
2022-10-19,251
2022-10-20,242
2022-10-21,234
2022-10-22,227
2022-10-23,229
2022-10-24,226
2022-10-25,232
2022-10-26,227
2022-10-27,223
2022-10-28,228
2022-10-29,227
2022-10-30,225
2022-10-31,233
2022-11-01,232
2022-11-02,237
2022-11-03,238
2022-11-04,232
2022-11-05,229
2022-11-06,228
2022-11-07,227
2022-11-08,219
2022-11-09,214
2022-11-10,203
2022-11-11,220
2022-11-12,222
2022-11-13,224
2022-11-14,224
2022-11-15,238
2022-11-16,242
2022-11-17,247
2022-11-18,247
2022-11-19,237
2022-11-20,236
2022-11-21,241
2022-11-22,248
2022-11-23,241
2022-11-24,250
2022-11-25,256
2022-11-26,252
2022-11-27,274
2022-11-28,283
2022-11-29,289
2022-11-30,303
2022-12-01,320
2022-12-02,318
2022-12-03,324
2022-12-04,327
2022-12-05,336
2022-12-06,324
2022-12-07,337
2022-12-08,335
2022-12-09,337
2022-12-10,334
2022-12-11,335
2022-12-12,347
2022-12-13,326
2022-12-14,318
2022-12-15,321
2022-12-16,318
2022-12-17,315
2022-12-18,332
2022-12-19,339
2022-12-20,339
2022-12-21,319
2022-12-22,312
2022-12-23,321
2022-12-24,312
2022-12-25,316
2022-12-26,326
2022-12-27,334
2022-12-28,321
2022-12-29,314
2022-12-30,304
2022-12-31,307
2023-01-01,308
2023-01-02,312
2023-01-03,319
2023-01-04,315
2023-01-05,319
2023-01-06,320
2023-01-07,308
2023-01-08,308
2023-01-09,308
2023-01-10,303
2023-01-11,317
2023-01-12,310
2023-01-13,293
2023-01-14,287
2023-01-15,277
2023-01-16,276
2023-01-17,263
2023-01-18,237
2023-01-19,227
2023-01-20,228
2023-01-21,232
2023-01-22,229
2023-01-23,217
2023-01-24,226
2023-01-25,206
2023-01-26,205
2023-01-27,200
2023-01-28,195
2023-01-29,202
2023-01-30,197
2023-01-31,193
2023-02-01,191
2023-02-02,179
2023-02-03,172
2023-02-04,173
2023-02-05,173
2023-02-06,180
2023-02-07,174
2023-02-08,172
2023-02-09,163
2023-02-10,162
2023-02-11,166
2023-02-12,172
2023-02-13,177
2023-02-14,173
2023-02-15,157
2023-02-16,154
2023-02-17,161
2023-02-18,166
2023-02-19,159
2023-02-20,155
2023-02-21,137
2023-02-22,134
2023-02-23,133
2023-02-24,126
2023-02-25,129
2023-02-26,137
2023-02-27,146
2023-02-28,148
2023-03-01,145
2023-03-02,137
2023-03-03,141
2023-03-04,134
2023-03-05,132
2023-03-06,128
2023-03-07,116
2023-03-08,110
2023-03-09,104
2023-03-10,91
2023-03-11,91
2023-03-12,96
2023-03-13,98
2023-03-14,97
2023-03-15,96
2023-03-16,104
2023-03-17,102
2023-03-18,105
2023-03-19,104
2023-03-20,106
2023-03-21,107
2023-03-22,108
2023-03-23,105
2023-03-24,101
2023-03-25,97
2023-03-26,102
2023-03-27,95
2023-03-28,99
2023-03-29,96
2023-03-30,84
2023-03-31,90
2023-04-01,85
2023-04-02,88
2023-04-03,89
2023-04-04,87
2023-04-05,87
2023-04-06,85
