dates,count_medicalconditionincident_covid_19_patientinicu
2021-10-16,435
2021-10-17,444
2021-10-18,432
2021-10-19,447
2021-10-20,434
2021-10-21,435
2021-10-22,436
2021-10-23,434
2021-10-24,430
2021-10-25,430
2021-10-26,420
2021-10-27,413
2021-10-28,411
2021-10-29,411
2021-10-30,414
2021-10-31,407
2021-11-01,395
2021-11-02,410
2021-11-03,400
2021-11-04,386
2021-11-05,387
2021-11-06,381
2021-11-07,397
2021-11-08,386
2021-11-09,403
2021-11-10,396
2021-11-11,394
2021-11-12,395
2021-11-13,392
2021-11-14,425
2021-11-15,422
2021-11-16,447
2021-11-17,453
2021-11-18,458
2021-11-19,462
2021-11-20,457
2021-11-21,522
2021-11-22,544
2021-11-23,560
2021-11-24,569
2021-11-25,596
2021-11-26,613
2021-11-27,607
2021-11-28,667
2021-11-29,707
2021-11-30,736
2021-12-01,771
2021-12-02,809
2021-12-03,822
2021-12-04,812
2021-12-05,781
2021-12-06,889
2021-12-07,886
2021-12-08,1037
2021-12-09,1055
2021-12-10,1049
2021-12-11,1051
2021-12-12,1154
2021-12-13,1193
2021-12-14,1232
2021-12-15,1285
2021-12-16,1306
2021-12-17,1307
2021-12-18,1297
2021-12-19,1424
2021-12-20,1465
2021-12-21,1459
2021-12-22,1511
2021-12-23,1518
2021-12-24,1520
2021-12-25,1521
2021-12-26,1701
2021-12-27,1722
2021-12-28,1764
2021-12-29,1794
2021-12-30,1811
2021-12-31,1812
2022-01-01,1822
2022-01-02,1853
2022-01-03,1962
2022-01-04,2005
2022-01-05,1996
2022-01-06,2056
2022-01-07,2056
2022-01-08,2045
2022-01-09,2187
2022-01-10,2195
2022-01-11,2228
2022-01-12,2227
2022-01-13,2219
2022-01-14,2224
2022-01-15,2198
2022-01-16,2195
2022-01-17,2191
2022-01-18,2230
2022-01-19,2204
2022-01-20,2202
2022-01-21,2240
2022-01-22,2221
2022-01-23,2252
2022-01-24,2201
2022-01-25,2152
2022-01-26,2098
2022-01-27,2052
2022-01-28,2049
2022-01-29,2047
2022-01-30,2081
2022-01-31,2034
2022-02-01,1992
2022-02-02,1940
2022-02-03,1878
2022-02-04,1876
2022-02-05,1870
2022-02-06,1838
2022-02-07,1766
2022-02-08,1700
2022-02-09,1633
2022-02-10,1583
2022-02-11,1568
2022-02-12,1562
2022-02-13,1526
2022-02-14,1457
2022-02-15,1370
2022-02-16,1351
2022-02-17,1269
2022-02-18,1251
2022-02-19,1247
2022-02-20,1207
2022-02-21,1169
2022-02-22,1148
2022-02-23,1089
2022-02-24,1040
2022-02-25,1022
2022-02-26,1025
2022-02-27,970
2022-02-28,941
2022-03-01,892
2022-03-02,879
2022-03-03,851
2022-03-04,823
2022-03-05,823
2022-03-06,804
2022-03-07,750
2022-03-08,727
2022-03-09,720
2022-03-10,687
2022-03-11,687
2022-03-12,683
2022-03-13,668
2022-03-14,637
2022-03-15,605
2022-03-16,592
2022-03-17,569
2022-03-18,557
2022-03-19,557
2022-03-20,541
2022-03-21,534
2022-03-22,538
2022-03-23,506
2022-03-24,492
2022-03-25,489
2022-03-26,488
2022-03-27,474
2022-03-28,443
2022-03-29,441
2022-03-30,415
2022-03-31,417
2022-04-01,409
2022-04-02,406
2022-04-03,390
2022-04-04,367
2022-04-05,358
2022-04-06,364
2022-04-07,358
2022-04-08,356
2022-04-09,355
2022-04-10,358
2022-04-11,338
2022-04-12,340
2022-04-13,333
2022-04-14,331
2022-04-15,310
2022-04-16,110
2022-04-17,212
2022-04-18,350
2022-04-19,332
2022-04-20,331
2022-04-21,327
2022-04-22,324
2022-04-23,324
2022-04-24,355
2022-04-25,337
2022-04-26,331
2022-04-27,327
2022-04-28,317
2022-04-29,323
2022-04-30,315
2022-05-01,334
2022-05-02,343
2022-05-03,341
2022-05-04,355
2022-05-05,344
2022-05-06,343
2022-05-07,343
2022-05-08,352
2022-05-09,350
2022-05-10,340
2022-05-11,361
2022-05-12,345
2022-05-13,345
2022-05-14,345
2022-05-15,364
2022-05-16,361
2022-05-17,368
2022-05-18,360
2022-05-19,361
2022-05-20,368
2022-05-21,366
2022-05-22,361
2022-05-23,360
2022-05-24,370
2022-05-25,372
2022-05-26,360
2022-05-27,356
2022-05-28,353
2022-05-29,332
2022-05-30,337
2022-05-31,328
2022-06-01,311
2022-06-02,326
2022-06-03,317
2022-06-04,315
2022-06-05,304
2022-06-06,314
2022-06-07,321
2022-06-08,311
2022-06-09,320
2022-06-10,318
2022-06-11,316
2022-06-12,333
2022-06-13,337
2022-06-14,350
2022-06-15,339
2022-06-16,332
2022-06-17,327
2022-06-18,326
2022-06-19,352
2022-06-20,361
2022-06-21,370
2022-06-22,386
2022-06-23,410
2022-06-24,406
2022-06-25,404
2022-06-26,421
2022-06-27,429
2022-06-28,412
2022-06-29,442
2022-06-30,438
2022-07-01,448
2022-07-02,448
2022-07-03,487
2022-07-04,494
2022-07-05,487
2022-07-06,505
2022-07-07,490
2022-07-08,484
2022-07-09,460
2022-07-10,500
2022-07-11,485
2022-07-12,506
2022-07-13,509
2022-07-14,492
2022-07-15,494
2022-07-16,493
2022-07-17,533
2022-07-18,522
2022-07-19,503
2022-07-20,513
2022-07-21,507
2022-07-22,506
2022-07-23,505
2022-07-24,508
2022-07-25,492
2022-07-26,472
2022-07-27,456
2022-07-28,449
2022-07-29,442
2022-07-30,441
2022-07-31,429
2022-08-01,415
2022-08-02,389
2022-08-03,383
2022-08-04,364
2022-08-05,367
2022-08-06,367
2022-08-07,374
2022-08-08,389
2022-08-09,367
2022-08-10,366
2022-08-11,344
2022-08-12,342
2022-08-13,341
2022-08-14,335
2022-08-15,305
2022-08-16,312
2022-08-17,294
2022-08-18,282
2022-08-19,283
2022-08-20,283
2022-08-21,268
2022-08-22,254
2022-08-23,247
2022-08-24,241
2022-08-25,212
2022-08-26,213
2022-08-27,216
2022-08-28,222
2022-08-29,223
2022-08-30,211
2022-08-31,203
2022-09-01,215
2022-09-02,223
2022-09-03,224
2022-09-04,199
2022-09-05,192
2022-09-06,177
2022-09-07,181
2022-09-08,176
2022-09-09,172
2022-09-10,168
2022-09-11,166
2022-09-12,158
2022-09-13,142
2022-09-14,146
2022-09-15,144
2022-09-16,151
2022-09-17,151
2022-09-18,156
2022-09-19,149
2022-09-20,138
2022-09-21,129
2022-09-22,129
2022-09-23,130
2022-09-24,136
2022-09-25,139
2022-09-26,143
2022-09-27,127
2022-09-28,133
2022-09-29,141
2022-09-30,141
2022-10-01,138
2022-10-02,136
2022-10-03,142
2022-10-04,130
2022-10-05,129
2022-10-06,140
2022-10-07,141
2022-10-08,139
2022-10-09,158
2022-10-10,155
2022-10-11,158
2022-10-12,174
2022-10-13,172
2022-10-14,174
2022-10-15,175
2022-10-16,170
2022-10-17,166
2022-10-18,172
2022-10-19,175
2022-10-20,178
2022-10-21,180
2022-10-22,179
2022-10-23,170
2022-10-24,185
2022-10-25,194
2022-10-26,188
2022-10-27,176
2022-10-28,175
2022-10-29,173
2022-10-30,171
2022-10-31,159
2022-11-01,179
2022-11-02,193
2022-11-03,185
2022-11-04,186
2022-11-05,185
2022-11-06,195
2022-11-07,207
2022-11-08,212
2022-11-09,210
2022-11-10,194
2022-11-11,194
2022-11-12,192
2022-11-13,198
2022-11-14,196
2022-11-15,185
2022-11-16,192
2022-11-17,194
2022-11-18,192
2022-11-19,189
2022-11-20,221
2022-11-21,215
2022-11-22,214
2022-11-23,216
2022-11-24,223
2022-11-25,222
2022-11-26,217
2022-11-27,217
2022-11-28,204
2022-11-29,217
2022-11-30,228
2022-12-01,226
2022-12-02,226
2022-12-03,223
2022-12-04,225
2022-12-05,216
2022-12-06,232
2022-12-07,232
2022-12-08,238
2022-12-09,240
2022-12-10,235
2022-12-11,268
2022-12-12,260
2022-12-13,260
2022-12-14,268
2022-12-15,254
2022-12-16,256
2022-12-17,255
2022-12-18,265
2022-12-19,260
2022-12-20,243
2022-12-21,232
2022-12-22,246
2022-12-23,248
2022-12-24,249
2022-12-25,246
2022-12-26,238
2022-12-27,235
2022-12-28,237
2022-12-29,233
2022-12-30,236
2022-12-31,235
2023-01-01,228
2023-01-02,233
2023-01-03,229
2023-01-04,224
2023-01-05,222
2023-01-06,226
2023-01-07,226
2023-01-08,232
2023-01-09,224
2023-01-10,229
2023-01-11,223
2023-01-12,220
2023-01-13,219
2023-01-14,216
2023-01-15,217
2023-01-16,222
2023-01-17,212
2023-01-18,213
2023-01-19,200
2023-01-20,199
2023-01-21,199
2023-01-22,197
2023-01-23,189
2023-01-24,178
2023-01-25,177
2023-01-26,172
2023-01-27,171
2023-01-28,170
2023-01-29,168
2023-01-30,164
2023-01-31,153
2023-02-01,149
2023-02-02,138
2023-02-03,135
2023-02-04,136
2023-02-05,132
2023-02-06,122
2023-02-07,113
2023-02-08,112
2023-02-09,109
2023-02-10,109
2023-02-11,109
2023-02-12,114
2023-02-13,121
2023-02-14,126
2023-02-15,116
2023-02-16,112
2023-02-17,112
2023-02-18,114
2023-02-19,106
2023-02-20,97
2023-02-21,95
2023-02-22,95
2023-02-23,91
2023-02-24,90
2023-02-25,91
2023-02-26,90
2023-02-27,90
2023-02-28,97
2023-03-01,84
2023-03-02,93
2023-03-03,94
2023-03-04,94
2023-03-05,98
2023-03-06,96
2023-03-07,106
2023-03-08,93
2023-03-09,92
2023-03-10,92
2023-03-11,93
2023-03-12,102
2023-03-13,99
2023-03-14,96
2023-03-15,91
2023-03-16,95
2023-03-17,94
2023-03-18,94
2023-03-19,98
2023-03-20,108
2023-03-21,108
2023-03-22,103
2023-03-23,112
2023-03-24,113
2023-03-25,114
2023-03-26,104
2023-03-27,104
2023-03-28,99
2023-03-29,100
2023-03-30,92
2023-03-31,92
2023-04-01,92
2023-04-02,91
