dates,count_medicalconditionincident_covid_19_patienthospitalized
2021-11-09,1497
2021-11-10,1534
2021-11-11,1551
2021-11-12,1540
2021-11-13,1553
2021-11-14,1749
2021-11-15,1726
2021-11-16,1811
2021-11-17,1849
2021-11-18,1940
2021-11-19,1946
2021-11-20,1956
2021-11-21,2353
2021-11-22,2453
2021-11-23,2606
2021-11-24,2698
2021-11-25,2787
2021-11-26,2765
2021-11-27,2741
2021-11-28,3080
2021-11-29,3113
2021-11-30,3216
2021-12-01,3310
2021-12-02,3421
2021-12-03,3398
2021-12-04,3374
2021-12-05,3308
2021-12-06,3835
2021-12-07,3835
2021-12-08,4405
2021-12-09,4491
2021-12-10,4426
2021-12-11,4435
2021-12-12,5120
2021-12-13,5081
2021-12-14,5164
2021-12-15,5329
2021-12-16,5409
2021-12-17,5396
2021-12-18,5376
2021-12-19,5981
2021-12-20,6059
2021-12-21,6217
2021-12-22,6401
2021-12-23,6447
2021-12-24,6436
2021-12-25,6422
2021-12-26,7713
2021-12-27,8024
2021-12-28,8580
2021-12-29,8916
2021-12-30,8982
2021-12-31,8976
2022-01-01,8980
2022-01-02,9804
2022-01-03,10855
2022-01-04,11338
2022-01-05,11359
2022-01-06,12333
2022-01-07,12295
2022-01-08,12071
2022-01-09,14166
2022-01-10,14293
2022-01-11,14763
2022-01-12,15005
2022-01-13,15133
2022-01-14,15011
2022-01-15,14909
2022-01-16,16015
2022-01-17,16166
2022-01-18,16531
2022-01-19,16529
2022-01-20,16441
2022-01-21,16230
2022-01-22,16137
2022-01-23,17213
2022-01-24,17059
2022-01-25,16619
2022-01-26,16454
2022-01-27,16179
2022-01-28,15949
2022-01-29,15692
2022-01-30,16226
2022-01-31,15824
2022-02-01,15217
2022-02-02,14922
2022-02-03,14403
2022-02-04,14168
2022-02-05,14145
2022-02-06,13958
2022-02-07,13251
2022-02-08,12716
2022-02-09,11960
2022-02-10,11161
2022-02-11,10956
2022-02-12,10899
2022-02-13,10595
2022-02-14,9940
2022-02-15,9486
2022-02-16,8900
2022-02-17,8393
2022-02-18,8115
2022-02-19,8128
2022-02-20,7986
2022-02-21,7503
2022-02-22,6994
2022-02-23,6553
2022-02-24,6113
2022-02-25,6016
2022-02-26,5974
2022-02-27,5719
2022-02-28,5384
2022-03-01,5217
2022-03-02,5014
2022-03-03,4840
2022-03-04,4729
2022-03-05,4739
2022-03-06,4703
2022-03-07,4456
2022-03-08,4278
2022-03-09,4136
2022-03-10,4073
2022-03-11,4054
2022-03-12,4061
2022-03-13,4147
2022-03-14,4134
2022-03-15,4091
2022-03-16,3970
2022-03-17,3971
2022-03-18,3909
2022-03-19,3922
2022-03-20,4080
2022-03-21,3950
2022-03-22,3971
2022-03-23,3949
2022-03-24,3945
2022-03-25,3903
2022-03-26,3908
2022-03-27,3899
2022-03-28,3721
2022-03-29,3753
2022-03-30,3708
2022-03-31,3681
2022-04-01,3639
2022-04-02,3626
2022-04-03,3822
2022-04-04,3789
2022-04-05,3788
2022-04-06,3826
2022-04-07,3866
2022-04-08,3808
2022-04-09,3800
2022-04-10,4343
2022-04-11,4435
2022-04-12,4517
2022-04-13,4477
2022-04-14,4453
2022-04-15,4335
2022-04-16,1380
2022-04-17,3566
2022-04-18,5468
2022-04-19,5695
2022-04-20,5714
2022-04-21,5618
2022-04-22,5506
2022-04-23,5513
2022-04-24,5925
2022-04-25,5926
2022-04-26,5885
2022-04-27,5991
2022-04-28,5930
2022-04-29,5911
2022-04-30,5880
2022-05-01,5988
2022-05-02,6220
2022-05-03,6346
2022-05-04,6375
2022-05-05,6433
2022-05-06,6410
2022-05-07,6397
2022-05-08,6830
2022-05-09,6819
2022-05-10,6804
2022-05-11,6794
2022-05-12,6735
2022-05-13,6643
2022-05-14,6657
2022-05-15,6938
2022-05-16,7032
2022-05-17,6954
2022-05-18,6844
2022-05-19,6783
2022-05-20,6725
2022-05-21,6719
2022-05-22,7036
2022-05-23,6767
2022-05-24,6641
2022-05-25,6483
2022-05-26,6246
2022-05-27,6239
2022-05-28,6140
2022-05-29,6151
2022-05-30,6072
2022-05-31,5976
2022-06-01,5888
2022-06-02,5893
2022-06-03,5873
2022-06-04,5821
2022-06-05,6053
2022-06-06,6090
2022-06-07,6008
2022-06-08,5855
2022-06-09,5858
2022-06-10,5771
2022-06-11,5714
2022-06-12,6237
2022-06-13,6193
2022-06-14,6304
2022-06-15,6399
2022-06-16,6538
2022-06-17,6498
2022-06-18,6408
2022-06-19,7234
2022-06-20,7418
2022-06-21,7477
2022-06-22,7745
2022-06-23,7764
2022-06-24,7693
2022-06-25,7644
2022-06-26,8763
2022-06-27,9355
2022-06-28,9474
2022-06-29,9706
2022-06-30,9772
2022-07-01,9770
2022-07-02,9723
2022-07-03,10956
2022-07-04,11138
2022-07-05,11431
2022-07-06,11419
2022-07-07,11420
2022-07-08,11278
2022-07-09,11016
2022-07-10,12156
2022-07-11,11539
2022-07-12,11411
2022-07-13,11010
2022-07-14,10806
2022-07-15,10703
2022-07-16,10509
2022-07-17,10722
2022-07-18,10477
2022-07-19,10292
2022-07-20,9816
2022-07-21,9402
2022-07-22,9257
2022-07-23,8995
2022-07-24,8962
2022-07-25,8648
2022-07-26,8220
2022-07-27,7890
2022-07-28,7535
2022-07-29,7458
2022-07-30,7456
2022-07-31,7328
2022-08-01,6695
2022-08-02,6462
2022-08-03,6066
2022-08-04,5692
2022-08-05,5643
2022-08-06,5592
2022-08-07,5422
2022-08-08,5432
2022-08-09,5200
2022-08-10,4933
2022-08-11,4594
2022-08-12,4656
2022-08-13,4570
2022-08-14,4517
2022-08-15,4272
2022-08-16,4422
2022-08-17,4182
2022-08-18,3915
2022-08-19,3862
2022-08-20,3835
2022-08-21,3764
2022-08-22,3640
2022-08-23,3396
2022-08-24,3269
2022-08-25,3154
2022-08-26,3134
2022-08-27,3126
2022-08-28,3133
2022-08-29,3081
2022-08-30,2932
2022-08-31,2821
2022-09-01,2680
2022-09-02,2673
2022-09-03,2665
2022-09-04,2685
2022-09-05,2520
2022-09-06,2420
2022-09-07,2375
2022-09-08,2387
2022-09-09,2364
2022-09-10,2349
2022-09-11,2392
2022-09-12,2319
2022-09-13,2351
2022-09-14,2289
2022-09-15,2221
2022-09-16,2232
2022-09-17,2212
2022-09-18,2294
2022-09-19,2206
2022-09-20,2120
2022-09-21,2075
2022-09-22,1982
2022-09-23,1953
2022-09-24,1967
2022-09-25,2079
2022-09-26,2135
2022-09-27,2110
2022-09-28,2101
2022-09-29,2128
2022-09-30,2132
2022-10-01,2118
2022-10-02,2316
2022-10-03,2383
2022-10-04,2492
2022-10-05,2578
2022-10-06,2601
2022-10-07,2577
2022-10-08,2553
2022-10-09,2835
2022-10-10,2861
2022-10-11,2879
2022-10-12,3039
2022-10-13,3010
2022-10-14,3002
2022-10-15,2999
2022-10-16,3174
2022-10-17,3217
2022-10-18,3175
2022-10-19,3181
2022-10-20,3111
2022-10-21,3085
2022-10-22,3083
2022-10-23,3120
2022-10-24,3103
2022-10-25,3148
2022-10-26,3148
2022-10-27,3083
2022-10-28,3073
2022-10-29,3053
2022-10-30,3114
2022-10-31,2806
2022-11-01,3141
2022-11-02,3135
2022-11-03,3134
2022-11-04,3121
2022-11-05,3060
2022-11-06,3121
2022-11-07,3076
2022-11-08,3070
2022-11-09,3115
2022-11-10,3089
2022-11-11,3070
2022-11-12,3047
2022-11-13,3427
2022-11-14,3528
2022-11-15,3548
2022-11-16,3566
2022-11-17,3547
2022-11-18,3524
2022-11-19,3513
2022-11-20,3691
2022-11-21,3580
2022-11-22,3585
2022-11-23,3582
2022-11-24,3521
2022-11-25,3497
2022-11-26,3472
2022-11-27,3608
2022-11-28,3596
2022-11-29,3635
2022-11-30,3608
2022-12-01,3565
2022-12-02,3548
2022-12-03,3531
2022-12-04,3742
2022-12-05,3525
2022-12-06,3822
2022-12-07,3850
2022-12-08,4096
2022-12-09,4099
2022-12-10,3908
2022-12-11,4349
2022-12-12,4292
2022-12-13,4260
2022-12-14,4150
2022-12-15,4095
2022-12-16,4109
2022-12-17,4112
2022-12-18,4273
2022-12-19,4130
2022-12-20,3936
2022-12-21,3861
2022-12-22,3623
2022-12-23,3601
2022-12-24,3607
2022-12-25,3604
2022-12-26,3568
2022-12-27,3538
2022-12-28,3477
2022-12-29,3442
2022-12-30,3425
2022-12-31,3409
2023-01-01,3301
2023-01-02,3396
2023-01-03,3432
2023-01-04,3417
2023-01-05,3403
2023-01-06,3406
2023-01-07,3407
2023-01-08,3585
2023-01-09,3544
2023-01-10,3369
2023-01-11,3283
2023-01-12,3133
2023-01-13,3114
2023-01-14,3115
2023-01-15,3070
2023-01-16,2983
2023-01-17,2799
2023-01-18,2690
2023-01-19,2601
2023-01-20,2596
2023-01-21,2596
2023-01-22,2510
2023-01-23,2396
2023-01-24,2311
2023-01-25,2163
2023-01-26,2116
2023-01-27,2104
2023-01-28,2103
2023-01-29,2112
2023-01-30,2022
2023-01-31,1973
2023-02-01,1902
2023-02-02,1863
2023-02-03,1844
2023-02-04,1842
2023-02-05,1863
2023-02-06,1859
2023-02-07,1836
2023-02-08,1768
2023-02-09,1745
2023-02-10,1754
2023-02-11,1756
2023-02-12,1821
2023-02-13,1765
2023-02-14,1759
2023-02-15,1706
2023-02-16,1686
2023-02-17,1679
2023-02-18,1676
2023-02-19,1790
2023-02-20,1798
2023-02-21,1784
2023-02-22,1791
2023-02-23,1796
2023-02-24,1798
2023-02-25,1800
2023-02-26,1871
2023-02-27,1798
2023-02-28,1768
2023-03-01,1744
2023-03-02,1722
2023-03-03,1718
2023-03-04,1720
2023-03-05,1791
2023-03-06,1824
2023-03-07,1853
2023-03-08,1913
2023-03-09,1975
2023-03-10,1980
2023-03-11,1979
2023-03-12,2182
2023-03-13,2156
2023-03-14,2096
2023-03-15,2046
2023-03-16,1974
2023-03-17,1968
2023-03-18,1977
2023-03-19,1991
2023-03-20,1922
2023-03-21,1874
2023-03-22,1858
2023-03-23,1832
2023-03-24,1821
2023-03-25,1897
2023-03-26,2027
2023-03-27,1974
2023-03-28,1960
2023-03-29,1946
2023-03-30,1904
2023-03-31,1900
2023-04-01,1906
2023-04-02,2031
