dates,covid19mobilitytrend_residence
2020-10-07,15
2020-10-08,16
2020-10-09,17
2020-10-10,12
2020-10-11,10
2020-10-12,15
2020-10-13,15
2020-10-14,16
2020-10-15,16
2020-10-16,16
2020-10-17,11
2020-10-18,9
2020-10-19,15
2020-10-20,23
2020-10-21,15
2020-10-22,15
2020-10-23,15
2020-10-24,11
2020-10-25,9
2020-10-26,14
2020-10-27,14
2020-10-28,14
2020-10-29,14
2020-10-30,12
2020-10-31,8
2020-11-01,6
2020-11-02,16
2020-11-03,13
2020-11-04,14
2020-11-05,16
2020-11-06,16
2020-11-07,11
2020-11-08,9
2020-11-09,14
2020-11-10,13
2020-11-11,14
2020-11-12,13
2020-11-13,13
2020-11-14,7
2020-11-15,6
2020-11-16,12
2020-11-17,13
2020-11-18,16
2020-11-19,15
2020-11-20,13
2020-11-21,9
2020-11-22,8
2020-11-23,13
2020-11-24,12
2020-11-25,12
2020-11-26,12
2020-11-27,11
2020-11-28,6
2020-11-29,5
2020-11-30,10
2020-12-01,10
2020-12-02,11
2020-12-03,11
2020-12-04,11
2020-12-05,5
2020-12-06,4
2020-12-07,10
2020-12-08,10
2020-12-09,11
2020-12-10,10
2020-12-11,10
2020-12-12,4
2020-12-13,3
2020-12-14,10
2020-12-15,9
2020-12-16,9
2020-12-17,9
2020-12-18,9
2020-12-19,3
2020-12-20,2
2020-12-21,8
2020-12-22,8
2020-12-23,7
2020-12-24,11
2020-12-25,27
2020-12-26,11
2020-12-27,7
2020-12-28,13
2020-12-29,12
2020-12-30,11
2020-12-31,12
2021-01-01,25
2021-01-02,11
2021-01-03,7
2021-01-04,13
2021-01-05,13
2021-01-06,13
2021-01-07,13
2021-01-08,13
2021-01-09,8
2021-01-10,6
2021-01-11,11
2021-01-12,11
2021-01-13,10
2021-01-14,10
2021-01-15,9
2021-01-16,5
2021-01-17,4
2021-01-18,10
2021-01-19,10
2021-01-20,11
2021-01-21,12
2021-01-22,11
2021-01-23,7
2021-01-24,6
2021-01-25,11
2021-01-26,11
2021-01-27,12
2021-01-28,11
2021-01-29,9
2021-01-30,3
2021-01-31,2
2021-02-01,8
2021-02-02,8
2021-02-03,10
2021-02-04,10
2021-02-05,9
2021-02-06,5
2021-02-07,4
2021-02-08,9
2021-02-09,9
2021-02-10,10
2021-02-11,9
2021-02-12,7
2021-02-13,2
2021-02-14,-1
2021-02-15,5
2021-02-16,6
2021-02-17,6
2021-02-18,7
2021-02-19,7
2021-02-20,3
2021-02-21,1
2021-02-22,6
2021-02-23,7
2021-02-24,7
2021-02-25,7
2021-02-26,6
2021-02-27,1
2021-02-28,-1
2021-03-01,5
2021-03-02,6
2021-03-03,7
2021-03-04,7
2021-03-05,6
2021-03-06,2
2021-03-07,0
2021-03-08,6
2021-03-09,7
2021-03-10,8
2021-03-11,7
2021-03-12,7
2021-03-13,3
2021-03-14,0
2021-03-15,6
2021-03-16,6
2021-03-17,7
2021-03-18,7
2021-03-19,6
2021-03-20,2
2021-03-21,1
2021-03-22,6
2021-03-23,7
2021-03-24,7
2021-03-25,7
2021-03-26,5
2021-03-27,1
2021-03-28,-1
2021-03-29,5
2021-03-30,4
2021-03-31,5
2021-04-01,12
2021-04-02,21
2021-04-03,9
2021-04-04,2
2021-04-05,6
2021-04-06,7
2021-04-07,8
2021-04-08,8
2021-04-09,8
2021-04-10,4
2021-04-11,3
2021-04-12,7
2021-04-13,8
2021-04-14,8
2021-04-15,8
2021-04-16,8
2021-04-17,4
2021-04-18,3
2021-04-19,8
2021-04-20,8
2021-04-21,9
2021-04-22,9
2021-04-23,9
2021-04-24,5
2021-04-25,3
2021-04-26,8
2021-04-27,9
2021-04-28,9
2021-04-29,8
2021-04-30,7
2021-05-01,4
2021-05-02,1
2021-05-03,8
2021-05-04,7
2021-05-05,8
2021-05-06,8
2021-05-07,7
2021-05-08,3
2021-05-09,1
2021-05-10,3
2021-05-11,7
2021-05-12,8
2021-05-13,8
2021-05-14,7
2021-05-15,2
2021-05-16,1
2021-05-17,6
2021-05-18,7
2021-05-19,8
2021-05-20,8
2021-05-21,7
2021-05-22,3
2021-05-23,3
2021-05-24,8
2021-05-25,7
2021-05-26,7
2021-05-27,7
2021-05-28,6
2021-05-29,1
2021-05-30,1
2021-05-31,4
2021-06-01,5
2021-06-02,6
2021-06-03,6
2021-06-04,6
2021-06-05,2
2021-06-06,0
2021-06-07,6
2021-06-08,6
2021-06-09,7
2021-06-10,7
2021-06-11,6
2021-06-12,2
2021-06-13,2
2021-06-14,6
2021-06-15,5
2021-06-16,4
2021-06-17,3
2021-06-18,5
2021-06-19,1
2021-06-20,0
2021-06-21,5
2021-06-22,5
2021-06-23,6
2021-06-24,5
2021-06-25,5
2021-06-26,0
2021-06-27,0
2021-06-28,11
2021-06-29,5
2021-06-30,6
2021-07-01,5
2021-07-02,6
2021-07-03,2
2021-07-04,1
2021-07-05,6
2021-07-06,6
2021-07-07,7
2021-07-08,6
2021-07-09,7
2021-07-10,3
2021-07-11,2
2021-07-12,7
2021-07-13,7
2021-07-14,7
2021-07-15,6
2021-07-16,5
2021-07-17,1
2021-07-18,0
2021-07-19,5
2021-07-20,6
2021-07-21,7
2021-07-22,7
2021-07-23,7
2021-07-24,3
2021-07-25,1
2021-07-26,7
2021-07-27,7
2021-07-28,7
2021-07-29,10
2021-07-30,6
2021-07-31,2
2021-08-01,0
2021-08-02,7
2021-08-03,6
2021-08-04,7
2021-08-05,8
2021-08-06,7
2021-08-07,3
2021-08-08,3
2021-08-09,7
2021-08-10,7
2021-08-11,7
2021-08-12,8
2021-08-13,7
2021-08-14,3
2021-08-15,3
2021-08-16,9
2021-08-17,8
2021-08-18,8
2021-08-19,9
2021-08-20,9
2021-08-21,6
2021-08-22,4
2021-08-23,9
2021-08-24,8
2021-08-25,9
2021-08-26,8
2021-08-27,8
2021-08-28,5
2021-08-29,4
2021-08-30,7
2021-08-31,7
2021-09-01,8
2021-09-02,8
2021-09-03,8
2021-09-04,6
2021-09-05,5
2021-09-06,8
2021-09-07,8
2021-09-08,8
2021-09-09,8
2021-09-10,8
2021-09-11,5
2021-09-12,4
2021-09-13,7
2021-09-14,5
2021-09-15,16
2021-09-16,7
2021-09-17,8
2021-09-18,4
2021-09-19,3
2021-09-20,6
2021-09-21,7
2021-09-22,8
2021-09-23,7
2021-09-24,7
2021-09-25,3
2021-09-26,2
2021-09-27,7
2021-09-28,6
2021-09-29,6
2021-09-30,5
2021-10-01,3
2021-10-02,1
2021-10-03,0
2021-10-04,5
2021-10-05,6
2021-10-06,6
2021-10-07,6
2021-10-08,5
2021-10-09,2
2021-10-10,1
2021-10-11,6
2021-10-12,5
2021-10-13,6
2021-10-14,6
2021-10-15,5
2021-10-16,1
2021-10-17,0
2021-10-18,5
2021-10-19,4
2021-10-20,15
2021-10-21,5
2021-10-22,5
2021-10-23,2
2021-10-24,2
2021-10-25,5
2021-10-26,4
2021-10-27,4
2021-10-28,4
2021-10-29,2
2021-10-30,-2
2021-10-31,-3
2021-11-01,13
2021-11-02,3
2021-11-03,4
2021-11-04,4
2021-11-05,4
2021-11-06,1
2021-11-07,0
2021-11-08,4
2021-11-09,4
2021-11-10,5
2021-11-11,5
2021-11-12,4
2021-11-13,1
2021-11-14,0
2021-11-15,4
2021-11-16,4
2021-11-17,4
2021-11-18,4
2021-11-19,3
2021-11-20,-1
2021-11-21,-2
2021-11-22,4
2021-11-23,4
2021-11-24,4
2021-11-25,3
2021-11-26,3
2021-11-27,-1
2021-11-28,-2
2021-11-29,3
2021-11-30,2
2021-12-01,3
2021-12-02,3
2021-12-03,2
2021-12-04,-2
2021-12-05,-3
2021-12-06,3
2021-12-07,3
2021-12-08,3
2021-12-09,2
2021-12-10,2
2021-12-11,-3
2021-12-12,-3
2021-12-13,3
2021-12-14,3
2021-12-15,2
2021-12-16,1
2021-12-17,1
2021-12-18,-5
2021-12-19,-6
2021-12-20,2
2021-12-21,1
2021-12-22,1
2021-12-23,0
2021-12-24,6
2021-12-25,11
2021-12-26,1
2021-12-27,8
2021-12-28,6
2021-12-29,5
2021-12-30,4
2021-12-31,7
2022-01-01,9
2022-01-02,0
2022-01-03,8
2022-01-04,7
2022-01-05,7
2022-01-06,7
2022-01-07,8
2022-01-08,4
2022-01-09,4
2022-01-10,7
2022-01-11,8
2022-01-12,9
2022-01-13,8
2022-01-14,9
2022-01-15,4
2022-01-16,4
2022-01-17,8
2022-01-18,9
2022-01-19,10
2022-01-20,10
2022-01-21,10
2022-01-22,6
2022-01-23,6
2022-01-24,12
2022-01-25,11
2022-01-26,11
2022-01-27,10
2022-01-28,10
2022-01-29,6
2022-01-30,5
2022-01-31,9
2022-02-01,9
2022-02-02,10
2022-02-03,10
2022-02-04,9
2022-02-05,7
2022-02-06,5
2022-02-07,9
2022-02-08,10
2022-02-09,10
2022-02-10,10
2022-02-11,9
2022-02-12,6
2022-02-13,5
2022-02-14,7
