dates,covid19mobilitytrend_residence
2020-08-02,-4
2020-08-03,5
2020-08-04,6
2020-08-05,5
2020-08-06,3
2020-08-07,2
2020-08-08,-6
2020-08-09,-8
2020-08-10,1
2020-08-11,3
2020-08-12,3
2020-08-13,2
2020-08-14,3
2020-08-15,-2
2020-08-16,-7
2020-08-17,2
2020-08-18,3
2020-08-19,2
2020-08-20,0
2020-08-21,1
2020-08-22,-6
2020-08-23,-4
2020-08-24,2
2020-08-25,2
2020-08-26,1
2020-08-27,1
2020-08-28,1
2020-08-29,-4
2020-08-30,0
2020-08-31,5
2020-09-01,2
2020-09-02,0
2020-09-03,0
2020-09-04,-2
2020-09-05,-5
2020-09-06,-5
2020-09-07,1
2020-09-08,0
2020-09-09,-1
2020-09-10,-2
2020-09-11,-4
2020-09-12,-8
2020-09-13,-9
2020-09-14,-3
2020-09-15,-3
2020-09-16,-2
2020-09-17,-1
2020-09-18,-2
2020-09-19,-5
2020-09-20,-6
2020-09-21,0
2020-09-22,1
2020-09-23,2
2020-09-24,0
2020-09-25,4
2020-09-26,1
2020-09-27,0
2020-09-28,4
2020-09-29,2
2020-09-30,0
2020-10-01,0
2020-10-02,1
2020-10-03,1
2020-10-04,0
2020-10-05,2
2020-10-06,1
2020-10-07,3
2020-10-08,1
2020-10-09,0
2020-10-10,-2
2020-10-11,5
2020-10-12,4
2020-10-13,4
2020-10-14,3
2020-10-15,6
2020-10-16,5
2020-10-17,7
2020-10-18,5
2020-10-19,9
2020-10-20,10
2020-10-21,11
2020-10-22,11
2020-10-23,12
2020-10-24,12
2020-10-25,7
2020-10-26,14
2020-10-27,18
2020-10-28,16
2020-10-29,16
2020-10-30,18
2020-10-31,13
2020-11-01,10
2020-11-02,15
2020-11-03,15
2020-11-04,18
2020-11-05,17
2020-11-06,17
2020-11-07,10
2020-11-08,9
2020-11-09,17
2020-11-10,17
2020-11-11,17
2020-11-12,17
2020-11-13,18
2020-11-14,11
2020-11-15,11
2020-11-16,20
2020-11-17,18
2020-11-18,18
2020-11-19,18
2020-11-20,21
2020-11-21,12
2020-11-22,11
2020-11-23,18
2020-11-24,18
2020-11-25,18
2020-11-26,18
2020-11-27,20
2020-11-28,13
2020-11-29,12
2020-11-30,17
2020-12-01,17
2020-12-02,19
2020-12-03,20
2020-12-04,20
2020-12-05,14
2020-12-06,13
2020-12-07,17
2020-12-08,19
2020-12-09,19
2020-12-10,18
2020-12-11,20
2020-12-12,13
2020-12-13,11
2020-12-14,16
2020-12-15,15
2020-12-16,15
2020-12-17,15
2020-12-18,16
2020-12-19,9
2020-12-20,11
2020-12-21,14
2020-12-22,14
2020-12-23,14
2020-12-24,20
2020-12-25,33
2020-12-26,15
2020-12-27,10
2020-12-28,24
2020-12-29,24
2020-12-30,22
2020-12-31,22
2021-01-01,29
2021-01-02,19
2021-01-03,11
2021-01-04,19
2021-01-05,18
2021-01-06,19
2021-01-07,18
2021-01-08,20
2021-01-09,11
2021-01-10,11
2021-01-11,16
2021-01-12,16
2021-01-13,15
2021-01-14,16
2021-01-15,16
2021-01-16,10
2021-01-17,9
2021-01-18,15
2021-01-19,15
2021-01-20,16
2021-01-21,16
2021-01-22,18
2021-01-23,12
2021-01-24,10
2021-01-25,15
2021-01-26,14
2021-01-27,14
2021-01-28,14
2021-01-29,16
2021-01-30,9
2021-01-31,11
2021-02-01,13
2021-02-02,13
2021-02-03,14
2021-02-04,13
2021-02-05,14
2021-02-06,8
2021-02-07,10
2021-02-08,29
2021-02-09,13
2021-02-10,14
2021-02-11,13
2021-02-12,14
2021-02-13,9
2021-02-14,7
2021-02-15,9
2021-02-16,9
2021-02-17,10
2021-02-18,9
2021-02-19,10
2021-02-20,3
2021-02-21,3
2021-02-22,8
2021-02-23,8
2021-02-24,8
2021-02-25,7
2021-02-26,8
2021-02-27,4
2021-02-28,3
2021-03-01,7
2021-03-02,7
2021-03-03,7
2021-03-04,7
2021-03-05,10
2021-03-06,5
2021-03-07,4
2021-03-08,6
2021-03-09,7
2021-03-10,7
2021-03-11,8
2021-03-12,10
2021-03-13,5
2021-03-14,9
2021-03-15,7
2021-03-16,7
2021-03-17,8
2021-03-18,8
2021-03-19,8
2021-03-20,7
2021-03-21,5
2021-03-22,8
2021-03-23,7
2021-03-24,7
2021-03-25,6
2021-03-26,7
2021-03-27,5
2021-03-28,7
2021-03-29,5
2021-03-30,5
2021-03-31,3
2021-04-01,12
2021-04-02,16
2021-04-03,11
2021-04-04,4
2021-04-05,27
2021-04-06,18
2021-04-07,16
2021-04-08,14
2021-04-09,15
2021-04-10,6
2021-04-11,9
2021-04-12,9
2021-04-13,10
2021-04-14,7
2021-04-15,7
2021-04-16,6
2021-04-17,4
2021-04-18,8
2021-04-19,7
2021-04-20,6
2021-04-21,5
2021-04-22,5
2021-04-23,4
2021-04-24,-2
2021-04-25,-1
2021-04-26,11
2021-04-27,26
2021-04-28,8
2021-04-29,8
2021-04-30,7
2021-05-01,3
2021-05-02,5
2021-05-03,5
2021-05-04,4
2021-05-05,5
2021-05-06,6
2021-05-07,7
2021-05-08,0
2021-05-09,-3
2021-05-10,2
2021-05-11,3
2021-05-12,5
2021-05-13,6
2021-05-14,5
2021-05-15,2
2021-05-16,3
2021-05-17,5
2021-05-18,3
2021-05-19,6
2021-05-20,2
2021-05-21,1
2021-05-22,1
2021-05-23,4
2021-05-24,7
2021-05-25,5
2021-05-26,2
2021-05-27,3
2021-05-28,1
2021-05-29,1
2021-05-30,-1
2021-05-31,2
2021-06-01,2
2021-06-02,1
2021-06-03,1
2021-06-04,0
2021-06-05,-4
2021-06-06,1
2021-06-07,2
2021-06-08,1
2021-06-09,1
2021-06-10,1
2021-06-11,0
2021-06-12,-5
2021-06-13,-4
2021-06-14,0
2021-06-15,-1
2021-06-16,-1
2021-06-17,-1
2021-06-18,-2
2021-06-19,-6
2021-06-20,-6
2021-06-21,-1
2021-06-22,-1
2021-06-23,-1
2021-06-24,-6
2021-06-25,12
2021-06-26,-6
2021-06-27,-8
2021-06-28,-1
2021-06-29,-1
2021-06-30,-2
2021-07-01,0
2021-07-02,-1
2021-07-03,-7
2021-07-04,-3
2021-07-05,0
2021-07-06,0
2021-07-07,0
2021-07-08,0
2021-07-09,-1
2021-07-10,-7
2021-07-11,-6
2021-07-12,-1
2021-07-13,1
2021-07-14,0
2021-07-15,-1
2021-07-16,1
2021-07-17,-2
2021-07-18,-1
2021-07-19,0
2021-07-20,1
2021-07-21,-1
2021-07-22,-1
2021-07-23,0
2021-07-24,-8
2021-07-25,-7
2021-07-26,1
2021-07-27,3
2021-07-28,1
2021-07-29,1
2021-07-30,0
2021-07-31,-6
2021-08-01,-2
2021-08-02,3
2021-08-03,4
2021-08-04,4
2021-08-05,5
2021-08-06,3
2021-08-07,-6
2021-08-08,-5
2021-08-09,2
2021-08-10,2
2021-08-11,2
2021-08-12,1
2021-08-13,1
2021-08-14,-7
2021-08-15,-7
2021-08-16,1
2021-08-17,3
2021-08-18,1
2021-08-19,0
2021-08-20,0
2021-08-21,-7
2021-08-22,-7
2021-08-23,4
2021-08-24,2
2021-08-25,1
2021-08-26,1
2021-08-27,2
2021-08-28,-2
2021-08-29,-2
2021-08-30,2
2021-08-31,2
2021-09-01,1
2021-09-02,0
2021-09-03,-2
2021-09-04,-5
2021-09-05,-5
2021-09-06,0
2021-09-07,0
2021-09-08,0
2021-09-09,-1
2021-09-10,-2
2021-09-11,-5
2021-09-12,-5
2021-09-13,0
2021-09-14,0
2021-09-15,0
2021-09-16,1
2021-09-17,3
2021-09-18,-2
2021-09-19,1
2021-09-20,3
2021-09-21,2
2021-09-22,1
2021-09-23,1
2021-09-24,0
2021-09-25,-4
2021-09-26,-4
2021-09-27,2
2021-09-28,1
2021-09-29,1
2021-09-30,1
2021-10-01,0
2021-10-02,-3
2021-10-03,-1
2021-10-04,1
2021-10-05,2
2021-10-06,4
2021-10-07,4
2021-10-08,2
2021-10-09,-1
2021-10-10,3
2021-10-11,2
2021-10-12,2
2021-10-13,2
2021-10-14,1
2021-10-15,0
2021-10-16,-2
2021-10-17,-1
2021-10-18,1
2021-10-19,2
2021-10-20,1
2021-10-21,2
2021-10-22,2
2021-10-23,0
2021-10-24,0
2021-10-25,4
2021-10-26,5
2021-10-27,3
2021-10-28,3
2021-10-29,4
2021-10-30,-2
2021-10-31,-2
2021-11-01,24
2021-11-02,3
2021-11-03,5
2021-11-04,4
2021-11-05,4
2021-11-06,3
2021-11-07,4
2021-11-08,6
2021-11-09,5
2021-11-10,5
2021-11-11,4
2021-11-12,5
2021-11-13,4
2021-11-14,6
2021-11-15,5
2021-11-16,6
2021-11-17,5
2021-11-18,5
2021-11-19,5
2021-11-20,2
2021-11-21,3
2021-11-22,6
2021-11-23,5
2021-11-24,5
2021-11-25,5
2021-11-26,7
2021-11-27,5
2021-11-28,6
2021-11-29,5
2021-11-30,5
2021-12-01,5
2021-12-02,6
2021-12-03,4
2021-12-04,2
2021-12-05,7
2021-12-06,4
2021-12-07,4
2021-12-08,5
2021-12-09,8
2021-12-10,5
2021-12-11,3
2021-12-12,3
2021-12-13,4
2021-12-14,4
2021-12-15,3
2021-12-16,3
2021-12-17,2
2021-12-18,0
2021-12-19,2
2021-12-20,3
2021-12-21,3
2021-12-22,3
2021-12-23,2
2021-12-24,13
2021-12-25,10
2021-12-26,4
2021-12-27,11
2021-12-28,11
2021-12-29,10
2021-12-30,10
2021-12-31,19
2022-01-01,7
2022-01-02,2
2022-01-03,8
2022-01-04,8
2022-01-05,9
2022-01-06,9
2022-01-07,9
2022-01-08,6
2022-01-09,7
2022-01-10,7
2022-01-11,8
2022-01-12,8
2022-01-13,8
2022-01-14,8
2022-01-15,4
2022-01-16,4
2022-01-17,8
2022-01-18,8
2022-01-19,8
2022-01-20,9
2022-01-21,10
2022-01-22,5
2022-01-23,6
2022-01-24,10
2022-01-25,9
2022-01-26,9
2022-01-27,10
2022-01-28,10
2022-01-29,5
2022-01-30,4
2022-01-31,9
2022-02-01,9
2022-02-02,8
2022-02-03,8
2022-02-04,8
2022-02-05,3
2022-02-06,5
2022-02-07,12
2022-02-08,19
2022-02-09,5
2022-02-10,5
2022-02-11,7
2022-02-12,3
2022-02-13,2
2022-02-14,5
