dates,covid19mobilitytrend_residence
2020-06-14,13
2020-06-15,16
2020-06-16,16
2020-06-17,17
2020-06-18,20
2020-06-19,15
2020-06-20,12
2020-06-21,12
2020-06-22,17
2020-06-23,16
2020-06-24,15
2020-06-25,16
2020-06-26,15
2020-06-27,10
2020-06-28,13
2020-06-29,14
2020-06-30,16
2020-07-01,14
2020-07-02,15
2020-07-03,14
2020-07-04,11
2020-07-05,11
2020-07-06,13
2020-07-07,15
2020-07-08,14
2020-07-09,15
2020-07-10,14
2020-07-11,9
2020-07-12,11
2020-07-13,13
2020-07-14,14
2020-07-15,14
2020-07-16,15
2020-07-17,14
2020-07-18,9
2020-07-19,11
2020-07-20,13
2020-07-21,14
2020-07-22,13
2020-07-23,14
2020-07-24,13
2020-07-25,9
2020-07-26,10
2020-07-27,13
2020-07-28,13
2020-07-29,10
2020-07-30,16
2020-07-31,18
2020-08-01,9
2020-08-02,9
2020-08-03,12
2020-08-04,12
2020-08-05,12
2020-08-06,13
2020-08-07,9
2020-08-08,5
2020-08-09,6
2020-08-10,9
2020-08-11,10
2020-08-12,9
2020-08-13,10
2020-08-14,9
2020-08-15,4
2020-08-16,5
2020-08-17,8
2020-08-18,9
2020-08-19,9
2020-08-20,10
2020-08-21,11
2020-08-22,6
2020-08-23,6
2020-08-24,10
2020-08-25,10
2020-08-26,9
2020-08-27,10
2020-08-28,10
2020-08-29,6
2020-08-30,6
2020-08-31,10
2020-09-01,11
2020-09-02,10
2020-09-03,12
2020-09-04,12
2020-09-05,8
2020-09-06,7
2020-09-07,11
2020-09-08,12
2020-09-09,15
2020-09-10,14
2020-09-11,13
2020-09-12,10
2020-09-13,10
2020-09-14,14
2020-09-15,17
2020-09-16,15
2020-09-17,15
2020-09-18,14
2020-09-19,11
2020-09-20,12
2020-09-21,15
2020-09-22,15
2020-09-23,15
2020-09-24,17
2020-09-25,15
2020-09-26,12
2020-09-27,12
2020-09-28,16
2020-09-29,15
2020-09-30,10
2020-10-01,13
2020-10-02,5
2020-10-03,3
2020-10-04,2
2020-10-05,5
2020-10-06,7
2020-10-07,6
2020-10-08,10
2020-10-09,10
2020-10-10,8
2020-10-11,8
2020-10-12,10
2020-10-13,12
2020-10-14,13
2020-10-15,13
2020-10-16,12
2020-10-17,9
2020-10-18,10
2020-10-19,16
2020-10-20,22
2020-10-21,29
2020-10-22,28
2020-10-23,29
2020-10-24,16
2020-10-25,13
2020-10-26,16
2020-10-27,13
2020-10-28,12
2020-10-29,19
2020-10-30,11
2020-10-31,8
2020-11-01,7
2020-11-02,10
2020-11-03,9
2020-11-04,10
2020-11-05,10
2020-11-06,10
2020-11-07,7
2020-11-08,7
2020-11-09,10
2020-11-10,10
2020-11-11,10
2020-11-12,9
2020-11-13,9
2020-11-14,5
2020-11-15,7
2020-11-16,10
2020-11-17,10
2020-11-18,10
2020-11-19,9
2020-11-20,9
2020-11-21,6
2020-11-22,7
2020-11-23,9
2020-11-24,9
2020-11-25,9
2020-11-26,9
2020-11-27,8
2020-11-28,5
2020-11-29,5
2020-11-30,8
2020-12-01,8
2020-12-02,9
2020-12-03,8
2020-12-04,7
2020-12-05,5
2020-12-06,5
2020-12-07,8
2020-12-08,8
2020-12-09,10
2020-12-10,12
2020-12-11,11
2020-12-12,7
2020-12-13,9
2020-12-14,13
2020-12-15,12
2020-12-16,12
2020-12-17,12
2020-12-18,11
2020-12-19,6
2020-12-20,8
2020-12-21,13
2020-12-22,12
2020-12-23,13
2020-12-24,12
2020-12-25,25
2020-12-26,13
2020-12-27,10
2020-12-28,23
2020-12-29,17
2020-12-30,19
2020-12-31,16
2021-01-01,29
2021-01-02,17
2021-01-03,10
2021-01-04,19
2021-01-05,18
2021-01-06,19
2021-01-07,18
2021-01-08,18
2021-01-09,11
2021-01-10,11
2021-01-11,16
2021-01-12,16
2021-01-13,15
2021-01-14,15
2021-01-15,15
2021-01-16,12
2021-01-17,12
2021-01-18,15
2021-01-19,14
2021-01-20,16
2021-01-21,16
2021-01-22,15
2021-01-23,12
2021-01-24,13
2021-01-25,14
2021-01-26,14
2021-01-27,15
2021-01-28,14
2021-01-29,11
2021-01-30,7
2021-01-31,8
2021-02-01,10
2021-02-02,10
2021-02-03,11
2021-02-04,11
2021-02-05,10
2021-02-06,8
2021-02-07,9
2021-02-08,10
2021-02-09,10
2021-02-10,11
2021-02-11,11
2021-02-12,9
2021-02-13,7
2021-02-14,7
2021-02-15,10
2021-02-16,10
2021-02-17,10
2021-02-18,10
2021-02-19,11
2021-02-20,8
2021-02-21,9
2021-02-22,11
2021-02-23,10
2021-02-24,11
2021-02-25,11
2021-02-26,10
2021-02-27,7
2021-02-28,7
2021-03-01,9
2021-03-02,9
2021-03-03,10
2021-03-04,10
2021-03-05,9
2021-03-06,7
2021-03-07,7
2021-03-08,9
2021-03-09,9
2021-03-10,10
2021-03-11,9
2021-03-12,8
2021-03-13,6
2021-03-14,8
2021-03-15,9
2021-03-16,9
2021-03-17,10
2021-03-18,10
2021-03-19,9
2021-03-20,6
2021-03-21,7
2021-03-22,9
2021-03-23,9
2021-03-24,10
2021-03-25,8
2021-03-26,7
2021-03-27,5
2021-03-28,6
2021-03-29,8
2021-03-30,8
2021-03-31,8
2021-04-01,6
2021-04-02,15
2021-04-03,5
2021-04-04,4
2021-04-05,20
2021-04-06,8
2021-04-07,9
2021-04-08,9
2021-04-09,9
2021-04-10,5
2021-04-11,7
2021-04-12,9
2021-04-13,10
2021-04-14,10
2021-04-15,10
2021-04-16,10
2021-04-17,9
2021-04-18,11
2021-04-19,11
2021-04-20,10
2021-04-21,11
2021-04-22,12
2021-04-23,10
2021-04-24,8
2021-04-25,8
2021-04-26,11
2021-04-27,10
2021-04-28,11
2021-04-29,10
2021-04-30,9
2021-05-01,6
2021-05-02,8
2021-05-03,22
2021-05-04,8
2021-05-05,9
2021-05-06,10
2021-05-07,9
2021-05-08,8
2021-05-09,9
2021-05-10,9
2021-05-11,8
2021-05-12,21
2021-05-13,20
2021-05-14,12
2021-05-15,8
2021-05-16,7
2021-05-17,9
2021-05-18,9
2021-05-19,10
2021-05-20,10
2021-05-21,9
2021-05-22,9
2021-05-23,8
2021-05-24,10
2021-05-25,9
2021-05-26,9
2021-05-27,10
2021-05-28,7
2021-05-29,6
2021-05-30,8
2021-05-31,12
2021-06-01,10
2021-06-02,9
2021-06-03,9
2021-06-04,11
2021-06-05,6
2021-06-06,6
2021-06-07,8
2021-06-08,10
2021-06-09,9
2021-06-10,9
2021-06-11,9
2021-06-12,18
2021-06-13,9
2021-06-14,20
2021-06-15,7
2021-06-16,8
2021-06-17,8
2021-06-18,9
2021-06-19,6
2021-06-20,9
2021-06-21,8
2021-06-22,8
2021-06-23,9
2021-06-24,8
2021-06-25,8
2021-06-26,9
2021-06-27,7
2021-06-28,7
2021-06-29,8
2021-06-30,8
2021-07-01,9
2021-07-02,9
2021-07-03,9
2021-07-04,7
2021-07-05,8
2021-07-06,8
2021-07-07,9
2021-07-08,9
2021-07-09,10
2021-07-10,7
2021-07-11,8
2021-07-12,10
2021-07-13,9
2021-07-14,9
2021-07-15,9
2021-07-16,10
2021-07-17,6
2021-07-18,7
2021-07-19,9
2021-07-20,19
2021-07-21,20
2021-07-22,10
2021-07-23,10
2021-07-24,17
2021-07-25,7
2021-07-26,11
2021-07-27,10
2021-07-28,10
2021-07-29,10
2021-07-30,10
2021-07-31,6
2021-08-01,8
2021-08-02,10
2021-08-03,10
2021-08-04,11
2021-08-05,11
2021-08-06,10
2021-08-07,8
2021-08-08,9
2021-08-09,13
2021-08-10,11
2021-08-11,11
2021-08-12,11
2021-08-13,11
2021-08-14,7
2021-08-15,9
2021-08-16,13
2021-08-17,11
2021-08-18,12
2021-08-19,12
2021-08-20,12
2021-08-21,9
2021-08-22,10
2021-08-23,13
2021-08-24,11
2021-08-25,12
2021-08-26,11
2021-08-27,11
2021-08-28,9
2021-08-29,9
2021-08-30,13
2021-08-31,10
2021-09-01,11
2021-09-02,13
2021-09-03,14
2021-09-04,9
2021-09-05,9
2021-09-06,13
2021-09-07,11
2021-09-08,11
2021-09-09,13
2021-09-10,11
2021-09-11,8
2021-09-12,9
2021-09-13,15
2021-09-14,12
2021-09-15,10
2021-09-16,10
2021-09-17,11
2021-09-18,8
2021-09-19,9
2021-09-20,11
2021-09-21,11
2021-09-22,13
2021-09-23,10
2021-09-24,10
2021-09-25,9
2021-09-26,9
2021-09-27,11
2021-09-28,9
2021-09-29,10
2021-09-30,8
2021-10-01,21
2021-10-02,8
2021-10-03,8
2021-10-04,10
2021-10-05,9
2021-10-06,10
2021-10-07,9
2021-10-08,9
2021-10-09,8
2021-10-10,8
2021-10-11,11
2021-10-12,9
2021-10-13,10
2021-10-14,9
2021-10-15,9
2021-10-16,8
2021-10-17,9
2021-10-18,11
2021-10-19,21
2021-10-20,10
2021-10-21,12
2021-10-22,10
2021-10-23,8
2021-10-24,9
2021-10-25,12
2021-10-26,9
2021-10-27,9
2021-10-28,9
2021-10-29,9
2021-10-30,7
2021-10-31,8
2021-11-01,11
2021-11-02,9
2021-11-03,10
2021-11-04,10
2021-11-05,13
2021-11-06,8
2021-11-07,9
2021-11-08,11
2021-11-09,9
2021-11-10,11
2021-11-11,9
2021-11-12,9
2021-11-13,7
2021-11-14,9
2021-11-15,11
2021-11-16,9
2021-11-17,9
2021-11-18,9
2021-11-19,9
2021-11-20,7
2021-11-21,9
2021-11-22,11
2021-11-23,9
2021-11-24,10
2021-11-25,9
2021-11-26,8
2021-11-27,6
2021-11-28,8
2021-11-29,11
2021-11-30,9
2021-12-01,9
2021-12-02,9
2021-12-03,8
2021-12-04,6
2021-12-05,8
2021-12-06,10
2021-12-07,9
2021-12-08,9
2021-12-09,10
2021-12-10,9
2021-12-11,5
2021-12-12,7
2021-12-13,11
2021-12-14,10
2021-12-15,10
2021-12-16,10
2021-12-17,10
2021-12-18,5
2021-12-19,6
2021-12-20,12
2021-12-21,11
2021-12-22,11
2021-12-23,10
2021-12-24,10
2021-12-25,12
2021-12-26,6
2021-12-27,20
2021-12-28,19
2021-12-29,15
2021-12-30,14
2021-12-31,11
2022-01-01,15
2022-01-02,7
2022-01-03,24
2022-01-04,15
2022-01-05,15
2022-01-06,14
2022-01-07,14
2022-01-08,10
2022-01-09,10
2022-01-10,12
2022-01-11,11
2022-01-12,12
2022-01-13,12
2022-01-14,12
2022-01-15,11
2022-01-16,12
2022-01-17,14
2022-01-18,14
2022-01-19,15
2022-01-20,15
2022-01-21,14
2022-01-22,13
2022-01-23,14
2022-01-24,15
2022-01-25,13
2022-01-26,13
2022-01-27,13
2022-01-28,13
2022-01-29,12
2022-01-30,13
2022-01-31,14
2022-02-01,13
2022-02-02,13
2022-02-03,13
2022-02-04,12
2022-02-05,11
2022-02-06,12
2022-02-07,14
2022-02-08,12
2022-02-09,13
2022-02-10,13
2022-02-11,12
2022-02-12,14
2022-02-13,12
2022-02-14,13
