dates,count_medicalconditionincident_covid_19_patientinicu
2022-04-19,106
2022-04-20,100
2022-04-21,99
2022-04-22,87
2022-04-23,78
2022-04-24,78
2022-04-25,77
2022-04-26,75
2022-04-27,62
2022-04-28,55
2022-04-29,53
2022-04-30,57
2022-05-01,56
2022-05-02,53
2022-05-03,56
2022-05-04,49
2022-05-05,44
2022-05-06,40
2022-05-07,40
2022-05-08,40
2022-05-09,42
2022-05-10,40
2022-05-11,36
2022-05-12,34
2022-05-13,26
2022-05-14,25
2022-05-15,25
2022-05-16,24
2022-05-17,21
2022-05-18,17
2022-05-19,16
2022-05-20,19
2022-05-21,19
2022-05-22,20
2022-05-23,25
2022-05-24,27
2022-05-25,23
2022-05-26,16
2022-05-27,18
2022-05-28,18
2022-05-29,18
2022-05-30,22
2022-05-31,23
2022-06-01,23
2022-06-02,19
2022-06-03,18
2022-06-04,16
2022-06-05,16
2022-06-06,17
2022-06-07,16
2022-06-08,13
2022-06-09,12
2022-06-10,9
2022-06-11,12
2022-06-12,10
2022-06-13,11
2022-06-14,10
2022-06-15,9
2022-06-16,10
2022-06-17,7
2022-06-18,5
2022-06-19,5
2022-06-20,3
2022-06-21,6
2022-06-22,7
2022-06-23,7
2022-06-24,8
2022-06-25,7
2022-06-26,7
2022-06-27,10
2022-06-28,7
2022-06-29,11
2022-06-30,10
2022-07-01,12
2022-07-02,14
2022-07-03,18
2022-07-04,22
2022-07-05,23
2022-07-06,23
2022-07-07,30
2022-07-08,29
2022-07-09,28
2022-07-10,29
2022-07-11,28
2022-07-12,33
2022-07-13,33
2022-07-14,34
2022-07-15,42
2022-07-16,42
2022-07-17,43
2022-07-18,44
2022-07-19,48
2022-07-20,55
2022-07-21,62
2022-07-22,69
2022-07-23,72
2022-07-24,83
2022-07-25,88
2022-07-26,91
2022-07-27,88
2022-07-28,83
2022-07-29,82
2022-07-30,80
2022-07-31,92
2022-08-01,99
2022-08-02,91
2022-08-03,93
2022-08-04,82
2022-08-05,81
2022-08-06,81
2022-08-07,87
2022-08-08,84
2022-08-09,82
2022-08-10,76
2022-08-11,76
2022-08-12,73
2022-08-13,72
2022-08-14,70
2022-08-15,75
2022-08-16,70
2022-08-17,68
2022-08-18,63
2022-08-19,69
2022-08-20,63
2022-08-21,67
2022-08-22,72
2022-08-23,68
2022-08-24,66
2022-08-25,62
2022-08-26,58
2022-08-27,56
2022-08-28,58
2022-08-29,60
2022-08-30,51
2022-08-31,52
2022-09-01,48
2022-09-02,53
2022-09-03,52
2022-09-04,50
2022-09-05,57
2022-09-06,58
2022-09-07,61
2022-09-08,66
2022-09-09,62
2022-09-10,57
2022-09-11,61
2022-09-12,62
2022-09-13,69
2022-09-14,59
2022-09-15,61
2022-09-16,63
2022-09-17,55
2022-09-18,63
2022-09-19,65
2022-09-20,60
2022-09-21,53
2022-09-22,57
2022-09-23,65
2022-09-24,64
2022-09-25,71
2022-09-26,88
2022-09-27,93
2022-09-28,87
2022-09-29,95
2022-09-30,98
2022-10-01,85
2022-10-02,89
2022-10-03,96
2022-10-04,103
2022-10-05,104
2022-10-06,105
2022-10-07,105
2022-10-08,109
2022-10-09,116
2022-10-10,126
2022-10-11,121
2022-10-12,123
2022-10-13,111
2022-10-14,107
2022-10-15,104
2022-10-16,102
2022-10-17,110
2022-10-18,110
2022-10-19,97
2022-10-20,97
2022-10-21,82
2022-10-22,73
2022-10-23,74
2022-10-24,79
2022-10-25,79
2022-10-26,78
2022-10-27,78
2022-10-28,64
2022-10-29,61
2022-10-30,59
2022-10-31,76
2022-11-01,76
2022-11-02,75
2022-11-03,66
2022-11-04,55
2022-11-05,50
2022-11-06,52
2022-11-07,51
2022-11-08,53
2022-11-09,47
2022-11-10,43
2022-11-11,49
2022-11-12,45
2022-11-13,44
2022-11-14,44
2022-11-15,45
2022-11-16,44
2022-11-17,44
2022-11-18,42
2022-11-19,41
2022-11-20,42
2022-11-21,51
2022-11-22,50
2022-11-23,45
2022-11-24,44
2022-11-25,46
2022-11-26,46
2022-11-27,46
2022-11-28,45
2022-11-29,47
2022-11-30,47
2022-12-01,48
2022-12-02,48
2022-12-03,46
2022-12-04,50
2022-12-05,57
2022-12-06,57
2022-12-07,61
2022-12-08,56
2022-12-09,55
2022-12-10,56
2022-12-11,55
2022-12-12,56
2022-12-13,52
2022-12-14,53
2022-12-15,51
2022-12-16,49
2022-12-17,41
2022-12-18,46
2022-12-19,54
2022-12-20,61
2022-12-21,60
2022-12-22,59
2022-12-23,54
2022-12-24,52
2022-12-25,56
2022-12-26,62
2022-12-27,66
2022-12-28,60
2022-12-29,55
2022-12-30,53
2022-12-31,57
2023-01-01,53
2023-01-02,59
2023-01-03,54
2023-01-04,53
2023-01-05,53
2023-01-06,55
2023-01-07,46
2023-01-08,48
2023-01-09,50
2023-01-10,46
2023-01-11,45
2023-01-12,39
2023-01-13,39
2023-01-14,36
2023-01-15,38
2023-01-16,45
2023-01-17,47
2023-01-18,42
2023-01-19,37
2023-01-20,29
2023-01-21,27
2023-01-22,28
2023-01-23,27
2023-01-24,26
2023-01-25,24
2023-01-26,21
2023-01-27,20
2023-01-28,18
2023-01-29,15
2023-01-30,19
2023-01-31,19
2023-02-01,16
2023-02-02,14
2023-02-03,16
2023-02-04,17
2023-02-05,15
2023-02-06,18
2023-02-07,17
2023-02-08,20
2023-02-09,30
2023-02-10,33
2023-02-11,32
2023-02-12,32
2023-02-13,38
2023-02-14,37
2023-02-15,33
2023-02-16,38
2023-02-17,44
2023-02-18,46
2023-02-19,48
2023-02-20,49
2023-02-21,45
2023-02-22,38
2023-02-23,36
2023-02-24,45
2023-02-25,45
2023-02-26,37
2023-02-27,44
2023-02-28,42
2023-03-01,41
2023-03-02,50
2023-03-03,48
2023-03-04,39
2023-03-05,37
2023-03-06,43
2023-03-07,47
2023-03-08,53
2023-03-09,55
2023-03-10,51
2023-03-11,46
2023-03-12,47
2023-03-13,49
2023-03-14,55
2023-03-15,54
2023-03-16,50
2023-03-17,51
2023-03-18,43
2023-03-19,44
2023-03-20,46
2023-03-21,41
2023-03-22,40
2023-03-23,44
2023-03-24,40
2023-03-25,43
2023-03-26,42
2023-03-27,43
2023-03-28,47
2023-03-29,49
2023-03-30,44
2023-03-31,42
2023-04-01,40
2023-04-02,45
2023-04-03,42
2023-04-04,48
2023-04-05,43
2023-04-06,34
2023-04-07,19
2023-04-08,18
2023-04-09,18
2023-04-10,23
