dates,covid19mobilitytrend_residence
2021-11-27,13
2021-11-28,13
2021-11-29,14
2021-11-30,14
2021-12-01,14
2021-12-02,13
2021-12-03,14
2021-12-04,13
2021-12-05,12
2021-12-06,14
2021-12-07,14
2021-12-08,13
2021-12-09,14
2021-12-10,13
2021-12-11,12
2021-12-12,12
2021-12-13,14
2021-12-14,14
2021-12-15,13
2021-12-16,13
2021-12-17,12
2021-12-18,11
2021-12-19,12
2021-12-20,13
2021-12-21,13
2021-12-22,12
2021-12-23,11
2021-12-24,13
2021-12-25,19
2021-12-26,14
2021-12-27,20
2021-12-28,19
2021-12-29,19
2021-12-30,19
2021-12-31,20
2022-01-01,23
2022-01-02,15
2022-01-03,18
2022-01-04,17
2022-01-05,16
2022-01-06,17
2022-01-07,17
2022-01-08,14
2022-01-09,15
2022-01-10,14
2022-01-11,14
2022-01-12,15
2022-01-13,15
2022-01-14,15
2022-01-15,17
2022-01-16,16
2022-01-17,18
2022-01-18,16
2022-01-19,16
2022-01-20,16
2022-01-21,16
2022-01-22,17
2022-01-23,17
2022-01-24,15
2022-01-25,14
2022-01-26,23
2022-01-27,14
2022-01-28,14
2022-01-29,14
2022-01-30,15
2022-01-31,15
2022-02-01,14
2022-02-02,14
2022-02-03,14
2022-02-04,13
2022-02-05,15
2022-02-06,15
2022-02-07,14
2022-02-08,13
2022-02-09,15
2022-02-10,13
2022-02-11,13
2022-02-12,13
2022-02-13,14
2022-02-14,12
