dates,covid19mobilitytrend_residence
2020-11-28,-1
2020-11-29,0
2020-11-30,0
2020-12-01,-1
2020-12-02,-2
2020-12-03,0
2020-12-04,-2
2020-12-05,-3
2020-12-06,0
2020-12-07,-2
2020-12-08,-2
2020-12-09,-1
2020-12-10,3
2020-12-11,2
2020-12-12,1
2020-12-13,4
2020-12-14,0
2020-12-15,0
2020-12-16,1
2020-12-17,2
2020-12-18,2
2020-12-19,1
2020-12-20,2
2020-12-21,0
2020-12-22,0
2020-12-23,1
2020-12-24,6
2020-12-25,2
2020-12-26,0
2020-12-27,1
2020-12-28,0
2020-12-29,-1
2020-12-30,0
2020-12-31,1
2021-01-01,0
2021-01-02,0
2021-01-03,1
2021-01-04,0
2021-01-05,-1
2021-01-06,-1
2021-01-07,0
2021-01-08,-1
2021-01-09,-2
2021-01-10,-1
2021-01-11,-2
2021-01-12,-2
2021-01-13,-2
2021-01-14,-3
2021-01-15,-3
2021-01-16,-4
2021-01-17,-3
2021-01-18,-4
2021-01-19,-4
2021-01-20,-4
2021-01-21,-3
2021-01-22,-3
2021-01-23,-3
2021-01-24,-2
2021-01-25,-3
2021-01-26,-3
2021-01-27,-2
2021-01-28,-1
2021-01-29,-3
2021-01-30,-6
2021-01-31,-5
2021-02-01,-6
2021-02-02,-5
2021-02-03,-4
2021-02-04,-4
2021-02-05,-4
2021-02-06,-4
2021-02-07,-3
2021-02-08,-4
2021-02-09,-4
2021-02-10,-4
2021-02-11,-3
2021-02-12,-3
2021-02-13,-5
2021-02-14,-4
2021-02-15,-4
2021-02-16,-6
2021-02-17,-2
2021-02-18,-1
2021-02-19,-5
2021-02-20,-7
2021-02-21,-6
2021-02-22,-7
2021-02-23,-6
2021-02-24,-6
2021-02-25,-5
2021-02-26,-4
2021-02-27,-7
2021-02-28,-6
2021-03-01,-7
2021-03-02,-6
2021-03-03,-5
2021-03-04,-5
2021-03-05,-5
2021-03-06,-6
2021-03-07,-5
2021-03-08,-5
2021-03-09,-6
2021-03-10,-5
2021-03-11,-4
2021-03-12,-3
2021-03-13,-6
2021-03-14,-5
2021-03-15,-5
2021-03-16,-5
2021-03-17,-5
2021-03-18,-5
2021-03-19,-3
2021-03-20,-6
2021-03-21,-5
2021-03-22,-5
2021-03-23,-5
2021-03-24,-5
2021-03-25,-4
2021-03-26,-3
2021-03-27,-6
2021-03-28,-6
2021-03-29,-6
2021-03-30,-6
2021-03-31,-6
2021-04-01,-6
2021-04-02,-4
2021-04-03,-6
2021-04-04,-5
2021-04-05,-6
2021-04-06,-6
2021-04-07,-6
2021-04-08,-6
2021-04-09,-4
2021-04-10,-7
2021-04-11,-7
2021-04-12,-8
2021-04-13,4
2021-04-14,3
2021-04-15,6
2021-04-16,4
2021-04-17,4
2021-04-18,4
2021-04-19,2
2021-04-20,3
2021-04-21,2
2021-04-22,6
2021-04-23,2
2021-04-24,2
2021-04-25,3
2021-04-26,2
2021-04-27,3
2021-04-28,2
2021-04-29,-3
2021-04-30,-5
2021-05-01,-2
2021-05-02,0
2021-05-03,-1
2021-05-04,0
2021-05-05,1
2021-05-06,3
2021-05-07,-1
2021-05-08,0
2021-05-09,0
2021-05-10,-1
2021-05-11,0
2021-05-12,2
2021-05-13,-4
2021-05-14,-2
2021-05-15,1
2021-05-16,1
2021-05-17,-2
2021-05-18,-2
2021-05-19,-2
2021-05-20,-1
2021-05-21,-2
2021-05-22,-4
2021-05-23,-4
2021-05-24,-5
2021-05-25,-5
2021-05-26,-4
2021-05-27,-4
2021-05-28,-5
2021-05-29,-7
2021-05-30,-7
2021-05-31,-8
2021-06-01,-8
2021-06-02,-8
2021-06-03,-6
2021-06-04,-5
2021-06-05,-8
2021-06-06,-7
2021-06-07,-9
2021-06-08,-8
2021-06-09,-9
2021-06-10,-8
2021-06-11,-5
2021-06-12,-8
2021-06-13,-8
2021-06-14,-9
2021-06-15,-9
2021-06-16,-10
2021-06-17,-9
2021-06-18,-7
2021-06-19,-9
2021-06-20,-10
2021-06-21,-12
2021-06-22,-12
2021-06-23,-14
2021-06-24,-11
2021-06-25,-11
2021-06-26,-12
2021-06-27,-12
2021-06-28,-13
2021-06-29,-13
2021-06-30,-12
2021-07-01,-12
2021-07-02,-11
2021-07-03,-13
2021-07-04,-12
2021-07-05,-13
2021-07-06,-12
2021-07-07,-12
2021-07-08,-11
2021-07-09,-8
2021-07-10,-10
2021-07-11,-11
2021-07-12,-11
2021-07-13,-10
2021-07-14,-11
2021-07-15,-9
2021-07-16,-8
2021-07-17,-11
2021-07-18,-9
2021-07-19,-6
2021-07-20,-1
2021-07-21,-1
2021-07-22,2
2021-07-23,-5
2021-07-24,-6
2021-07-25,-5
2021-07-26,-6
2021-07-27,-3
2021-07-28,-3
2021-07-29,-2
2021-07-30,-3
2021-07-31,-8
2021-08-01,-5
2021-08-02,-7
2021-08-03,-7
2021-08-04,-8
2021-08-05,-5
2021-08-06,-7
2021-08-07,0
2021-08-08,2
2021-08-09,2
2021-08-10,-8
2021-08-11,-9
2021-08-12,-7
2021-08-13,-7
2021-08-14,-9
2021-08-15,-7
2021-08-16,-9
2021-08-17,-8
2021-08-18,-7
2021-08-19,-6
2021-08-20,-6
2021-08-21,-7
2021-08-22,-7
2021-08-23,-8
2021-08-24,-8
2021-08-25,-8
2021-08-26,-7
2021-08-27,-6
2021-08-28,-8
2021-08-29,-7
2021-08-30,-8
2021-08-31,-8
2021-09-01,-8
2021-09-02,-7
2021-09-03,-5
2021-09-04,-7
2021-09-05,-7
2021-09-06,-9
2021-09-07,-8
2021-09-08,-7
2021-09-09,-6
2021-09-10,-5
2021-09-11,-7
2021-09-12,-7
2021-09-13,-8
2021-09-14,-7
2021-09-15,-8
2021-09-16,-2
2021-09-17,-4
2021-09-18,-7
2021-09-19,-7
2021-09-20,-8
2021-09-21,-8
2021-09-22,-8
2021-09-23,-7
2021-09-24,-6
2021-09-25,-8
2021-09-26,-6
2021-09-27,-7
2021-09-28,-8
2021-09-29,-8
2021-09-30,-7
2021-10-01,-5
2021-10-02,-6
2021-10-03,-6
2021-10-04,-8
2021-10-05,-8
2021-10-06,-8
2021-10-07,-6
2021-10-08,-4
2021-10-09,-6
2021-10-10,-6
2021-10-11,-6
2021-10-12,-6
2021-10-13,-7
2021-10-14,-6
2021-10-15,-4
2021-10-16,-6
2021-10-17,-6
2021-10-18,-9
2021-10-19,-1
2021-10-20,-6
2021-10-21,-4
2021-10-22,-4
2021-10-23,-5
2021-10-24,-5
2021-10-25,-6
2021-10-26,-6
2021-10-27,-7
2021-10-28,-6
2021-10-29,-4
2021-10-30,-6
2021-10-31,-5
2021-11-01,-7
2021-11-02,-6
2021-11-03,-7
2021-11-04,-6
2021-11-05,-5
2021-11-06,-6
2021-11-07,-6
2021-11-08,-7
2021-11-09,-6
2021-11-10,-7
2021-11-11,-6
2021-11-12,-5
2021-11-13,-7
2021-11-14,-6
2021-11-15,-6
2021-11-16,-6
2021-11-17,-7
2021-11-18,-7
2021-11-19,-4
2021-11-20,-6
2021-11-21,-6
2021-11-22,-7
2021-11-23,-6
2021-11-24,-6
2021-11-25,-6
2021-11-26,-5
2021-11-27,-6
2021-11-28,-5
2021-11-29,-5
2021-11-30,-6
2021-12-01,-7
2021-12-02,-5
2021-12-03,-2
2021-12-04,-3
2021-12-05,-5
2021-12-06,-5
2021-12-07,-3
2021-12-08,-6
2021-12-09,-6
2021-12-10,-3
2021-12-11,-5
2021-12-12,-5
2021-12-13,-5
2021-12-14,-5
2021-12-15,-6
2021-12-16,-5
2021-12-17,-3
2021-12-18,-4
2021-12-19,-5
2021-12-20,-7
2021-12-21,-5
2021-12-22,-6
2021-12-23,-6
2021-12-24,-4
2021-12-25,-6
2021-12-26,-5
2021-12-27,-6
2021-12-28,-6
2021-12-29,-6
2021-12-30,-5
2021-12-31,-3
2022-01-01,-5
2022-01-02,-4
2022-01-03,-6
2022-01-04,-6
2022-01-05,-6
2022-01-06,-5
2022-01-07,-2
2022-01-08,-2
2022-01-09,-2
2022-01-10,-4
2022-01-11,-4
2022-01-12,-4
2022-01-13,-4
2022-01-14,-2
2022-01-15,-4
2022-01-16,-3
2022-01-17,-4
2022-01-18,-4
2022-01-19,-4
2022-01-20,-3
2022-01-21,-1
2022-01-22,-2
2022-01-23,-1
2022-01-24,-2
2022-01-25,-1
2022-01-26,-2
2022-01-27,-2
2022-01-28,0
2022-01-29,-1
2022-01-30,0
2022-01-31,-2
2022-02-01,-1
2022-02-02,0
2022-02-03,0
2022-02-04,0
2022-02-05,-2
2022-02-06,-1
2022-02-07,-2
2022-02-08,-1
2022-02-09,-2
2022-02-10,-1
2022-02-11,0
2022-02-12,-2
2022-02-13,-2
2022-02-14,-3
