dates,covid19mobilitytrend_residence
2021-05-17,22
2021-05-18,23
2021-05-19,27
2021-05-20,26
2021-05-21,30
2021-05-22,19
2021-05-23,18
2021-05-24,26
2021-05-25,24
2021-05-26,39
2021-05-27,26
2021-05-28,29
2021-05-29,18
2021-05-30,18
2021-05-31,25
2021-06-01,25
2021-06-02,26
2021-06-03,26
2021-06-04,29
2021-06-05,18
2021-06-06,17
2021-06-07,25
2021-06-08,25
2021-06-09,25
2021-06-10,25
2021-06-11,28
2021-06-12,17
2021-06-13,16
2021-06-14,23
2021-06-15,24
2021-06-16,24
2021-06-17,23
2021-06-18,27
2021-06-19,15
2021-06-20,14
2021-06-21,21
2021-06-22,21
2021-06-23,21
2021-06-24,21
2021-06-25,23
2021-06-26,12
2021-06-27,12
2021-06-28,19
2021-06-29,18
2021-06-30,17
2021-07-01,18
2021-07-02,20
2021-07-03,11
2021-07-04,12
2021-07-05,20
2021-07-06,18
2021-07-07,18
2021-07-08,17
2021-07-09,20
2021-07-10,12
2021-07-11,12
2021-07-12,17
2021-07-13,18
2021-07-14,17
2021-07-15,16
2021-07-16,18
2021-07-17,10
2021-07-18,11
2021-07-19,17
2021-07-20,33
2021-07-21,18
2021-07-22,21
2021-07-23,25
2021-07-24,17
2021-07-25,16
2021-07-26,21
2021-07-27,21
2021-07-28,22
2021-07-29,21
2021-07-30,24
2021-07-31,16
2021-08-01,16
2021-08-02,21
2021-08-03,21
2021-08-04,21
2021-08-05,21
2021-08-06,24
2021-08-07,16
2021-08-08,14
2021-08-09,36
2021-08-10,21
2021-08-11,19
2021-08-12,19
2021-08-13,21
2021-08-14,13
2021-08-15,12
2021-08-16,18
2021-08-17,18
2021-08-18,18
2021-08-19,17
2021-08-20,20
2021-08-21,11
2021-08-22,12
2021-08-23,16
2021-08-24,17
2021-08-25,16
2021-08-26,15
2021-08-27,17
2021-08-28,10
2021-08-29,11
2021-08-30,16
2021-08-31,15
2021-09-01,15
2021-09-02,16
2021-09-03,20
2021-09-04,10
2021-09-05,10
2021-09-06,17
2021-09-07,16
2021-09-08,18
2021-09-09,17
2021-09-10,20
2021-09-11,11
2021-09-12,11
2021-09-13,17
2021-09-14,17
2021-09-15,17
2021-09-16,17
2021-09-17,19
2021-09-18,11
2021-09-19,12
2021-09-20,17
2021-09-21,17
2021-09-22,18
2021-09-23,18
2021-09-24,20
2021-09-25,12
2021-09-26,11
2021-09-27,21
2021-09-28,21
2021-09-29,22
2021-09-30,21
2021-10-01,24
2021-10-02,15
2021-10-03,14
2021-10-04,21
2021-10-05,21
2021-10-06,22
2021-10-07,22
2021-10-08,24
2021-10-09,14
2021-10-10,14
2021-10-11,21
2021-10-12,21
2021-10-13,21
2021-10-14,20
2021-10-15,22
2021-10-16,13
2021-10-17,13
2021-10-18,20
2021-10-19,20
2021-10-20,21
2021-10-21,20
2021-10-22,23
2021-10-23,13
2021-10-24,13
2021-10-25,20
2021-10-26,19
2021-10-27,20
2021-10-28,19
2021-10-29,21
2021-10-30,12
2021-10-31,12
2021-11-01,19
2021-11-02,20
2021-11-03,18
2021-11-04,32
2021-11-05,24
2021-11-06,12
2021-11-07,12
2021-11-08,19
2021-11-09,20
2021-11-10,20
2021-11-11,19
2021-11-12,21
2021-11-13,12
2021-11-14,11
2021-11-15,19
2021-11-16,18
2021-11-17,19
2021-11-18,19
2021-11-19,21
2021-11-20,11
2021-11-21,11
2021-11-22,18
2021-11-23,18
2021-11-24,19
2021-11-25,17
2021-11-26,19
2021-11-27,9
2021-11-28,8
2021-11-29,17
2021-11-30,17
2021-12-01,17
2021-12-02,17
2021-12-03,18
2021-12-04,8
2021-12-05,8
2021-12-06,17
2021-12-07,16
2021-12-08,17
2021-12-09,16
2021-12-10,19
2021-12-11,8
2021-12-12,7
2021-12-13,16
2021-12-14,16
2021-12-15,16
2021-12-16,15
2021-12-17,17
2021-12-18,7
2021-12-19,6
2021-12-20,15
2021-12-21,15
2021-12-22,16
2021-12-23,14
2021-12-24,20
2021-12-25,13
2021-12-26,7
2021-12-27,17
2021-12-28,16
2021-12-29,16
2021-12-30,15
2021-12-31,21
2022-01-01,14
2022-01-02,11
2022-01-03,17
2022-01-04,15
2022-01-05,15
2022-01-06,14
2022-01-07,16
2022-01-08,8
2022-01-09,8
2022-01-10,13
2022-01-11,12
2022-01-12,13
2022-01-13,12
2022-01-14,15
2022-01-15,7
2022-01-16,7
2022-01-17,12
2022-01-18,12
2022-01-19,13
2022-01-20,12
2022-01-21,14
2022-01-22,8
2022-01-23,8
2022-01-24,13
2022-01-25,12
2022-01-26,13
2022-01-27,12
2022-01-28,15
2022-01-29,9
2022-01-30,8
2022-01-31,21
2022-02-01,28
2022-02-02,30
2022-02-03,20
2022-02-04,19
2022-02-05,11
2022-02-06,11
2022-02-07,15
2022-02-08,14
2022-02-09,16
2022-02-10,15
2022-02-11,17
2022-02-12,10
2022-02-13,10
2022-02-14,14
