dates,count_medicalconditionincident_covid_19_patienthospitalized
2021-05-31,797
2021-06-01,753
2021-06-02,709
2021-06-03,653
2021-06-04,649
2021-06-05,598
2021-06-06,579
2021-06-07,596
2021-06-08,545
2021-06-09,520
2021-06-10,482
2021-06-11,456
2021-06-12,408
2021-06-13,406
2021-06-14,404
2021-06-15,372
2021-06-16,349
2021-06-17,342
2021-06-18,313
2021-06-19,291
2021-06-20,288
2021-06-21,282
2021-06-22,253
2021-06-23,251
2021-06-24,241
2021-06-25,209
2021-06-26,208
2021-06-27,196
2021-06-28,195
2021-06-29,181
2021-06-30,159
2021-07-01,151
2021-07-02,139
2021-07-03,131
2021-07-04,141
2021-07-05,140
2021-07-06,132
2021-07-07,122
2021-07-08,121
2021-07-09,115
2021-07-10,105
2021-07-11,106
2021-07-12,107
2021-07-13,106
2021-07-14,111
2021-07-15,110
2021-07-16,112
2021-07-17,130
2021-07-18,121
2021-07-19,125
2021-07-20,121
2021-07-21,122
2021-07-22,124
2021-07-23,128
2021-07-24,121
2021-07-25,137
2021-07-26,138
2021-07-27,143
2021-07-28,143
2021-07-29,149
2021-07-30,154
2021-07-31,150
2021-08-01,150
2021-08-02,156
2021-08-03,149
2021-08-04,153
2021-08-05,154
2021-08-06,163
2021-08-07,166
2021-08-08,166
2021-08-09,190
2021-08-10,189
2021-08-11,196
2021-08-12,192
2021-08-13,199
2021-08-14,192
2021-08-15,192
2021-08-16,212
2021-08-17,220
2021-08-18,235
2021-08-19,244
2021-08-20,251
2021-08-21,269
2021-08-22,275
2021-08-23,307
2021-08-24,330
2021-08-25,356
2021-08-26,378
2021-08-27,372
2021-08-28,374
2021-08-29,387
2021-08-30,427
2021-08-31,423
2021-09-01,440
2021-09-02,450
2021-09-03,457
2021-09-04,469
2021-09-05,485
2021-09-06,518
2021-09-07,518
2021-09-08,540
2021-09-09,554
2021-09-10,552
2021-09-11,559
2021-09-12,572
2021-09-13,592
2021-09-14,600
2021-09-15,603
2021-09-16,628
2021-09-17,651
2021-09-18,659
2021-09-19,683
2021-09-20,692
2021-09-21,689
2021-09-22,706
2021-09-23,694
2021-09-24,678
2021-09-25,661
2021-09-26,692
2021-09-27,720
2021-09-28,738
2021-09-29,745
2021-09-30,741
2021-10-01,738
2021-10-02,744
2021-10-03,779
2021-10-04,810
2021-10-05,822
2021-10-06,820
2021-10-07,823
2021-10-08,805
2021-10-09,814
2021-10-10,839
2021-10-11,866
2021-10-12,870
2021-10-13,855
2021-10-14,869
2021-10-15,873
2021-10-16,871
2021-10-17,903
2021-10-18,945
2021-10-19,947
2021-10-20,939
2021-10-21,975
2021-10-22,997
2021-10-23,1033
2021-10-24,1091
2021-10-25,1159
2021-10-26,1170
2021-10-27,1207
2021-10-28,1231
2021-10-29,1311
2021-10-30,1330
2021-10-31,1418
2021-11-01,1496
2021-11-02,1543
2021-11-03,1634
2021-11-04,1680
2021-11-05,1711
2021-11-06,1787
2021-11-07,1848
2021-11-08,1888
2021-11-09,1952
2021-11-10,1940
2021-11-11,2008
2021-11-12,2086
2021-11-13,2107
2021-11-14,2219
2021-11-15,2338
2021-11-16,2378
2021-11-17,2433
2021-11-18,2513
2021-11-19,2539
2021-11-20,2542
2021-11-21,2568
2021-11-22,2583
2021-11-23,2591
2021-11-24,2551
2021-11-25,2529
2021-11-26,2496
2021-11-27,2506
2021-11-28,2538
2021-11-29,2598
2021-11-30,2512
2021-12-01,2454
2021-12-02,2729
2021-12-03,2400
2021-12-04,2382
2021-12-05,2381
2021-12-06,2444
2021-12-07,2436
2021-12-08,2412
2021-12-09,2352
2021-12-10,2329
2021-12-11,2290
2021-12-12,2293
2021-12-13,2300
2021-12-14,2253
2021-12-15,2256
2021-12-16,2253
2021-12-17,2188
2021-12-18,2154
2021-12-19,2167
2021-12-20,2178
2021-12-21,2148
2021-12-22,2066
2021-12-23,1981
2021-12-24,1893
2021-12-25,1807
2021-12-26,1824
2021-12-27,1872
2021-12-28,1849
2021-12-29,1868
2021-12-30,1858
2021-12-31,1808
2022-01-01,1752
2022-01-02,1755
2022-01-03,1795
2022-01-04,1817
2022-01-05,1841
2022-01-06,1824
2022-01-07,1846
2022-01-08,1820
2022-01-09,1874
2022-01-10,1893
2022-01-11,1824
2022-01-12,1822
2022-01-13,1755
2022-01-14,1710
2022-01-15,1688
2022-01-16,1717
2022-01-17,1763
2022-01-18,1800
2022-01-19,1796
2022-01-20,1792
2022-01-21,1799
2022-01-22,1805
2022-01-23,1860
2022-01-24,1926
2022-01-25,1951
2022-01-26,1976
2022-01-27,2006
2022-01-28,1943
2022-01-29,1936
2022-01-30,2008
2022-01-31,2085
2022-02-01,2052
2022-02-02,2067
2022-02-03,2108
2022-02-04,2126
2022-02-05,2115
2022-02-06,2140
2022-02-07,2191
2022-02-08,2229
2022-02-09,2188
2022-02-10,2131
2022-02-11,2133
2022-02-12,2092
2022-02-13,2115
2022-02-14,2097
2022-02-15,2026
2022-02-16,1966
2022-02-17,1933
2022-02-18,1837
2022-02-19,1707
2022-02-20,1720
2022-02-21,1698
2022-02-22,1610
2022-02-23,1555
2022-02-24,1504
2022-02-25,1445
2022-02-26,1389
2022-02-27,1381
2022-02-28,1363
2022-03-01,1266
2022-03-02,1183
2022-03-03,1130
2022-03-04,1053
2022-03-05,971
2022-03-06,966
2022-03-07,967
2022-03-08,930
2022-03-09,853
2022-03-10,821
2022-03-11,819
2022-03-12,745
2022-03-13,764
2022-03-14,774
2022-03-15,715
2022-03-16,712
2022-03-17,696
2022-03-18,691
2022-03-19,650
2022-03-20,661
2022-03-21,677
2022-03-22,654
2022-03-23,633
2022-03-24,631
2022-03-25,628
2022-03-26,613
2022-03-27,645
2022-03-28,673
2022-03-29,664
2022-03-30,651
2022-03-31,636
2022-04-01,657
2022-04-02,623
2022-04-03,648
2022-04-04,649
2022-04-05,619
2022-04-06,596
2022-04-07,591
2022-04-08,564
2022-04-09,532
2022-04-10,525
2022-04-11,542
2022-04-12,551
2022-04-13,541
2022-04-14,527
2022-04-15,503
2022-04-16,478
2022-04-17,477
2022-04-18,478
2022-04-19,505
2022-04-20,516
2022-04-21,492
2022-04-22,479
2022-04-23,455
2022-04-24,455
2022-04-25,465
2022-04-26,434
2022-04-27,435
2022-04-28,425
2022-04-29,433
2022-04-30,422
2022-05-01,437
2022-05-02,441
2022-05-03,426
2022-05-04,411
2022-05-05,401
2022-05-06,385
2022-05-07,377
2022-05-08,379
2022-05-09,381
2022-05-10,374
2022-05-11,367
2022-05-12,388
2022-05-13,361
2022-05-14,345
2022-05-15,356
2022-05-16,364
2022-05-17,367
2022-05-18,326
2022-05-19,292
2022-05-20,273
2022-05-21,264
2022-05-22,264
2022-05-23,263
2022-05-24,253
2022-05-25,240
2022-05-26,222
2022-05-27,229
2022-05-28,231
2022-05-29,224
2022-05-30,228
2022-05-31,223
2022-06-01,205
2022-06-02,202
2022-06-03,202
2022-06-04,184
2022-06-05,190
2022-06-06,186
2022-06-07,178
2022-06-08,168
2022-06-09,175
2022-06-10,165
2022-06-11,158
2022-06-12,153
2022-06-13,159
2022-06-14,163
2022-06-15,151
2022-06-16,152
2022-06-17,150
2022-06-18,157
2022-06-19,160
2022-06-20,167
2022-06-21,174
2022-06-22,188
2022-06-23,210
2022-06-24,229
2022-06-25,210
2022-06-26,216
2022-06-27,228
2022-06-28,233
2022-06-29,243
2022-06-30,245
2022-07-01,269
2022-07-02,257
2022-07-03,275
2022-07-04,297
2022-07-05,310
2022-07-06,312
2022-07-07,349
2022-07-08,339
2022-07-09,344
2022-07-10,369
2022-07-11,413
2022-07-12,429
2022-07-13,442
2022-07-14,471
2022-07-15,464
2022-07-16,477
2022-07-17,490
2022-07-18,514
2022-07-19,547
2022-07-20,560
2022-07-21,578
2022-07-22,609
2022-07-23,579
2022-07-24,595
2022-07-25,636
2022-07-26,626
2022-07-27,647
2022-07-28,660
2022-07-29,671
2022-07-30,668
2022-07-31,683
2022-08-01,696
2022-08-02,673
2022-08-03,638
2022-08-04,607
2022-08-05,601
2022-08-06,605
2022-08-07,628
2022-08-08,621
2022-08-09,613
2022-08-10,607
2022-08-11,616
2022-08-12,631
2022-08-13,607
2022-08-14,612
2022-08-15,621
2022-08-16,680
2022-08-17,657
2022-08-18,636
2022-08-19,610
2022-08-20,571
2022-08-21,587
