dates,covid19mobilitytrend_residence
2020-11-24,22
2020-11-25,21
2020-11-26,21
2020-11-27,22
2020-11-28,17
2020-11-29,18
2020-11-30,20
2020-12-01,20
2020-12-02,21
2020-12-03,22
2020-12-04,22
2020-12-05,17
2020-12-06,15
2020-12-07,18
2020-12-08,19
2020-12-09,18
2020-12-10,20
2020-12-11,21
2020-12-12,16
2020-12-13,15
2020-12-14,19
2020-12-15,18
2020-12-16,18
2020-12-17,19
2020-12-18,20
2020-12-19,15
2020-12-20,15
2020-12-21,18
2020-12-22,18
2020-12-23,17
2020-12-24,16
2020-12-25,30
2020-12-26,17
2020-12-27,15
2020-12-28,19
2020-12-29,27
2020-12-30,15
2020-12-31,16
2021-01-01,21
2021-01-02,16
2021-01-03,15
2021-01-04,18
2021-01-05,17
2021-01-06,17
2021-01-07,17
2021-01-08,17
2021-01-09,13
2021-01-10,12
2021-01-11,15
2021-01-12,14
2021-01-13,12
2021-01-14,22
2021-01-15,14
2021-01-16,12
2021-01-17,11
2021-01-18,14
2021-01-19,14
2021-01-20,14
2021-01-21,14
2021-01-22,15
2021-01-23,12
2021-01-24,11
2021-01-25,13
2021-01-26,13
2021-01-27,11
2021-01-28,25
2021-01-29,13
2021-01-30,10
2021-01-31,9
2021-02-01,11
2021-02-02,11
2021-02-03,10
2021-02-04,25
2021-02-05,14
2021-02-06,11
2021-02-07,10
2021-02-08,13
2021-02-09,12
2021-02-10,12
2021-02-11,13
2021-02-12,12
2021-02-13,8
2021-02-14,8
2021-02-15,11
2021-02-16,11
2021-02-17,11
2021-02-18,12
2021-02-19,12
2021-02-20,8
2021-02-21,8
2021-02-22,11
2021-02-23,10
2021-02-24,10
2021-02-25,7
2021-02-26,20
2021-02-27,6
2021-02-28,5
2021-03-01,9
2021-03-02,10
2021-03-03,10
2021-03-04,11
2021-03-05,11
2021-03-06,8
2021-03-07,6
2021-03-08,10
2021-03-09,8
2021-03-10,8
2021-03-11,13
2021-03-12,9
2021-03-13,5
2021-03-14,4
2021-03-15,7
2021-03-16,8
2021-03-17,8
2021-03-18,8
2021-03-19,8
2021-03-20,5
2021-03-21,5
2021-03-22,8
2021-03-23,7
2021-03-24,8
2021-03-25,8
2021-03-26,7
2021-03-27,4
2021-03-28,6
2021-03-29,6
2021-03-30,6
2021-03-31,5
2021-04-01,6
2021-04-02,13
2021-04-03,4
2021-04-04,3
2021-04-05,6
2021-04-06,5
2021-04-07,5
2021-04-08,5
2021-04-09,4
2021-04-10,1
2021-04-11,1
2021-04-12,10
2021-04-13,20
2021-04-14,20
2021-04-15,12
2021-04-16,12
2021-04-17,5
2021-04-18,3
2021-04-19,7
2021-04-20,7
2021-04-21,7
2021-04-22,8
2021-04-23,9
2021-04-24,8
2021-04-25,8
2021-04-26,25
2021-04-27,11
2021-04-28,14
2021-04-29,15
2021-04-30,17
2021-05-01,20
2021-05-02,17
2021-05-03,20
2021-05-04,19
2021-05-05,20
2021-05-06,22
2021-05-07,24
2021-05-08,19
2021-05-09,19
2021-05-10,21
2021-05-11,22
2021-05-12,23
2021-05-13,23
2021-05-14,47
2021-05-15,39
2021-05-16,35
2021-05-17,24
2021-05-18,23
2021-05-19,23
2021-05-20,23
2021-05-21,21
2021-05-22,38
2021-05-23,35
2021-05-24,44
2021-05-25,30
2021-05-26,48
2021-05-27,48
2021-05-28,44
2021-05-29,36
2021-05-30,32
2021-05-31,38
2021-06-01,38
2021-06-02,38
2021-06-03,40
2021-06-04,40
2021-06-05,34
2021-06-06,31
2021-06-07,36
2021-06-08,36
2021-06-09,35
2021-06-10,35
2021-06-11,37
2021-06-12,31
2021-06-13,29
2021-06-14,33
2021-06-15,32
2021-06-16,32
2021-06-17,33
2021-06-18,34
2021-06-19,29
2021-06-20,27
2021-06-21,19
2021-06-22,19
2021-06-23,18
2021-06-24,44
2021-06-25,24
2021-06-26,20
2021-06-27,19
2021-06-28,21
2021-06-29,20
2021-06-30,20
2021-07-01,22
2021-07-02,23
2021-07-03,18
2021-07-04,18
2021-07-05,19
2021-07-06,19
2021-07-07,19
2021-07-08,20
2021-07-09,22
2021-07-10,15
2021-07-11,14
2021-07-12,17
2021-07-13,16
2021-07-14,16
2021-07-15,17
2021-07-16,18
2021-07-17,14
2021-07-18,13
2021-07-19,15
2021-07-20,15
2021-07-21,19
2021-07-22,14
2021-07-23,29
2021-07-24,14
2021-07-25,13
2021-07-26,17
2021-07-27,15
2021-07-28,16
2021-07-29,17
2021-07-30,18
2021-07-31,13
2021-08-01,12
2021-08-02,16
2021-08-03,16
2021-08-04,16
2021-08-05,18
2021-08-06,20
2021-08-07,17
2021-08-08,18
2021-08-09,21
2021-08-10,20
2021-08-11,22
2021-08-12,23
2021-08-13,25
2021-08-14,22
2021-08-15,21
2021-08-16,26
2021-08-17,26
2021-08-18,26
2021-08-19,27
2021-08-20,24
2021-08-21,38
2021-08-22,34
2021-08-23,41
2021-08-24,38
2021-08-25,38
2021-08-26,39
2021-08-27,40
2021-08-28,33
2021-08-29,30
2021-08-30,35
2021-08-31,34
2021-09-01,34
2021-09-02,36
2021-09-03,37
2021-09-04,31
2021-09-05,28
2021-09-06,32
2021-09-07,31
2021-09-08,31
2021-09-09,32
2021-09-10,33
2021-09-11,27
2021-09-12,25
2021-09-13,30
2021-09-14,29
2021-09-15,29
2021-09-16,31
2021-09-17,31
2021-09-18,24
2021-09-19,23
2021-09-20,39
2021-09-21,25
2021-09-22,25
2021-09-23,27
2021-09-24,28
2021-09-25,22
2021-09-26,22
2021-09-27,25
2021-09-28,25
2021-09-29,24
2021-09-30,25
2021-10-01,24
2021-10-02,16
2021-10-03,16
2021-10-04,18
2021-10-05,19
2021-10-06,17
2021-10-07,18
2021-10-08,19
2021-10-09,14
2021-10-10,14
2021-10-11,17
2021-10-12,16
2021-10-13,16
2021-10-14,16
2021-10-15,17
2021-10-16,13
2021-10-17,13
2021-10-18,15
2021-10-19,22
2021-10-20,25
2021-10-21,13
2021-10-22,16
2021-10-23,11
2021-10-24,12
2021-10-25,14
2021-10-26,14
2021-10-27,13
2021-10-28,14
2021-10-29,15
2021-10-30,12
2021-10-31,10
2021-11-01,12
2021-11-02,12
2021-11-03,12
2021-11-04,18
2021-11-05,14
2021-11-06,12
2021-11-07,12
2021-11-08,14
2021-11-09,13
2021-11-10,13
2021-11-11,13
2021-11-12,14
2021-11-13,11
2021-11-14,12
2021-11-15,12
2021-11-16,12
2021-11-17,10
2021-11-18,25
2021-11-19,14
2021-11-20,10
2021-11-21,10
2021-11-22,12
2021-11-23,12
2021-11-24,13
2021-11-25,13
2021-11-26,12
2021-11-27,10
2021-11-28,9
2021-11-29,11
2021-11-30,11
2021-12-01,11
2021-12-02,12
2021-12-03,8
2021-12-04,8
2021-12-05,9
2021-12-06,11
2021-12-07,10
2021-12-08,10
2021-12-09,10
2021-12-10,11
2021-12-11,7
2021-12-12,8
2021-12-13,10
2021-12-14,10
2021-12-15,10
2021-12-16,10
2021-12-17,9
2021-12-18,12
2021-12-19,6
2021-12-20,9
2021-12-21,9
2021-12-22,9
2021-12-23,9
2021-12-24,11
2021-12-25,11
2021-12-26,6
2021-12-27,11
2021-12-28,10
2021-12-29,10
2021-12-30,10
2021-12-31,10
2022-01-01,11
2022-01-02,8
2022-01-03,10
2022-01-04,10
2022-01-05,10
2022-01-06,10
2022-01-07,10
2022-01-08,8
2022-01-09,9
2022-01-10,9
2022-01-11,8
2022-01-12,9
2022-01-13,7
2022-01-14,19
2022-01-15,8
2022-01-16,6
2022-01-17,21
2022-01-18,8
2022-01-19,9
2022-01-20,11
2022-01-21,13
2022-01-22,10
2022-01-23,11
2022-01-24,12
2022-01-25,12
2022-01-26,12
2022-01-27,13
2022-01-28,14
2022-01-29,11
2022-01-30,11
2022-01-31,14
2022-02-01,13
2022-02-02,14
2022-02-03,12
2022-02-04,27
2022-02-05,13
2022-02-06,11
2022-02-07,15
2022-02-08,15
2022-02-09,15
2022-02-10,16
2022-02-11,16
2022-02-12,13
2022-02-13,12
2022-02-14,13
