dates,covid19mobilitytrend_residence
2020-06-14,12
2020-06-15,15
2020-06-16,14
2020-06-17,14
2020-06-18,15
2020-06-19,15
2020-06-20,13
2020-06-21,15
2020-06-22,15
2020-06-23,15
2020-06-24,14
2020-06-25,15
2020-06-26,15
2020-06-27,14
2020-06-28,12
2020-06-29,15
2020-06-30,14
2020-07-01,14
2020-07-02,15
2020-07-03,16
2020-07-04,14
2020-07-05,14
2020-07-06,15
2020-07-07,15
2020-07-08,15
2020-07-09,15
2020-07-10,16
2020-07-11,16
2020-07-12,15
2020-07-13,15
2020-07-14,16
2020-07-15,17
2020-07-16,17
2020-07-17,17
2020-07-18,17
2020-07-19,15
2020-07-20,17
2020-07-21,17
2020-07-22,16
2020-07-23,17
2020-07-24,16
2020-07-25,18
2020-07-26,15
2020-07-27,16
2020-07-28,16
2020-07-29,16
2020-07-30,15
2020-07-31,16
2020-08-01,16
2020-08-02,12
2020-08-03,15
2020-08-04,14
2020-08-05,15
2020-08-06,14
2020-08-07,12
2020-08-08,14
2020-08-09,11
2020-08-10,12
2020-08-11,13
2020-08-12,15
2020-08-13,14
2020-08-14,13
2020-08-15,16
2020-08-16,11
2020-08-17,12
2020-08-18,12
2020-08-19,13
2020-08-20,13
2020-08-21,14
2020-08-22,15
2020-08-23,11
2020-08-24,12
2020-08-25,12
2020-08-26,12
2020-08-27,13
2020-08-28,13
2020-08-29,12
2020-08-30,11
2020-08-31,13
2020-09-01,12
2020-09-02,12
2020-09-03,13
2020-09-04,13
2020-09-05,11
2020-09-06,10
2020-09-07,13
2020-09-08,11
2020-09-09,12
2020-09-10,12
2020-09-11,14
2020-09-12,12
2020-09-13,10
2020-09-14,13
2020-09-15,13
2020-09-16,13
2020-09-17,15
2020-09-18,15
2020-09-19,13
2020-09-20,11
2020-09-21,14
2020-09-22,15
2020-09-23,16
2020-09-24,17
2020-09-25,18
2020-09-26,16
2020-09-27,13
2020-09-28,17
2020-09-29,16
2020-09-30,14
2020-10-01,12
2020-10-02,16
2020-10-03,10
2020-10-04,8
2020-10-05,11
2020-10-06,11
2020-10-07,11
2020-10-08,12
2020-10-09,13
2020-10-10,13
2020-10-11,10
2020-10-12,13
2020-10-13,14
2020-10-14,13
2020-10-15,14
2020-10-16,14
2020-10-17,13
2020-10-18,10
2020-10-19,14
2020-10-20,13
2020-10-21,12
2020-10-22,11
2020-10-23,11
2020-10-24,10
2020-10-25,7
2020-10-26,11
2020-10-27,10
2020-10-28,10
2020-10-29,10
2020-10-30,13
2020-10-31,10
2020-11-01,8
2020-11-02,11
2020-11-03,11
2020-11-04,12
2020-11-05,11
2020-11-06,11
2020-11-07,10
2020-11-08,8
2020-11-09,11
2020-11-10,11
2020-11-11,10
2020-11-12,9
2020-11-13,10
2020-11-14,16
2020-11-15,10
2020-11-16,12
2020-11-17,9
2020-11-18,9
2020-11-19,10
2020-11-20,11
2020-11-21,9
2020-11-22,7
2020-11-23,10
2020-11-24,10
2020-11-25,10
2020-11-26,12
2020-11-27,10
2020-11-28,9
2020-11-29,7
2020-11-30,11
2020-12-01,9
2020-12-02,9
2020-12-03,11
2020-12-04,11
2020-12-05,8
2020-12-06,6
2020-12-07,8
2020-12-08,12
2020-12-09,8
2020-12-10,10
2020-12-11,12
2020-12-12,11
2020-12-13,9
2020-12-14,12
2020-12-15,12
2020-12-16,12
2020-12-17,13
2020-12-18,13
2020-12-19,11
2020-12-20,9
2020-12-21,12
2020-12-22,12
2020-12-23,12
2020-12-24,11
2020-12-25,15
2020-12-26,12
2020-12-27,8
2020-12-28,12
2020-12-29,12
2020-12-30,12
2020-12-31,11
2021-01-01,14
2021-01-02,11
2021-01-03,10
2021-01-04,12
2021-01-05,12
2021-01-06,12
2021-01-07,12
2021-01-08,12
2021-01-09,10
2021-01-10,8
2021-01-11,11
2021-01-12,11
2021-01-13,10
2021-01-14,13
2021-01-15,11
2021-01-16,8
2021-01-17,6
2021-01-18,10
2021-01-19,10
2021-01-20,11
2021-01-21,11
2021-01-22,11
2021-01-23,9
2021-01-24,7
2021-01-25,10
2021-01-26,16
2021-01-27,10
2021-01-28,11
2021-01-29,10
2021-01-30,7
2021-01-31,5
2021-02-01,8
2021-02-02,8
2021-02-03,8
2021-02-04,8
2021-02-05,8
2021-02-06,6
2021-02-07,5
2021-02-08,7
2021-02-09,7
2021-02-10,7
2021-02-11,8
2021-02-12,8
2021-02-13,6
2021-02-14,4
2021-02-15,7
2021-02-16,7
2021-02-17,7
2021-02-18,8
2021-02-19,8
2021-02-20,6
2021-02-21,5
2021-02-22,7
2021-02-23,8
2021-02-24,8
2021-02-25,8
2021-02-26,8
2021-02-27,7
2021-02-28,5
2021-03-01,7
2021-03-02,8
2021-03-03,8
2021-03-04,8
2021-03-05,8
2021-03-06,6
2021-03-07,6
2021-03-08,8
2021-03-09,8
2021-03-10,7
2021-03-11,11
2021-03-12,8
2021-03-13,8
2021-03-14,6
2021-03-15,8
2021-03-16,8
2021-03-17,8
2021-03-18,9
2021-03-19,9
2021-03-20,7
2021-03-21,7
2021-03-22,9
2021-03-23,9
2021-03-24,9
2021-03-25,9
2021-03-26,10
2021-03-27,7
2021-03-28,9
2021-03-29,21
2021-03-30,10
2021-03-31,9
2021-04-01,10
2021-04-02,13
2021-04-03,8
2021-04-04,8
2021-04-05,10
2021-04-06,11
2021-04-07,11
2021-04-08,12
2021-04-09,12
2021-04-10,14
2021-04-11,12
2021-04-12,12
2021-04-13,16
2021-04-14,17
2021-04-15,15
2021-04-16,16
2021-04-17,18
2021-04-18,17
2021-04-19,17
2021-04-20,19
2021-04-21,21
2021-04-22,19
2021-04-23,20
2021-04-24,23
2021-04-25,22
2021-04-26,20
2021-04-27,21
2021-04-28,22
2021-04-29,23
2021-04-30,22
2021-05-01,26
2021-05-02,22
2021-05-03,23
2021-05-04,24
2021-05-05,24
2021-05-06,25
2021-05-07,25
2021-05-08,25
2021-05-09,20
2021-05-10,27
2021-05-11,26
2021-05-12,26
2021-05-13,26
2021-05-14,28
2021-05-15,25
2021-05-16,22
2021-05-17,26
2021-05-18,26
2021-05-19,26
2021-05-20,26
2021-05-21,26
2021-05-22,25
2021-05-23,19
2021-05-24,25
2021-05-25,25
2021-05-26,26
2021-05-27,25
2021-05-28,24
2021-05-29,22
2021-05-30,19
2021-05-31,22
2021-06-01,21
2021-06-02,21
2021-06-03,21
2021-06-04,21
2021-06-05,20
2021-06-06,17
2021-06-07,19
2021-06-08,18
2021-06-09,18
2021-06-10,19
2021-06-11,18
2021-06-12,18
2021-06-13,14
2021-06-14,16
2021-06-15,16
2021-06-16,15
2021-06-17,16
2021-06-18,15
2021-06-19,14
2021-06-20,12
2021-06-21,13
2021-06-22,13
2021-06-23,13
2021-06-24,14
2021-06-25,13
2021-06-26,13
2021-06-27,11
2021-06-28,12
2021-06-29,12
2021-06-30,11
2021-07-01,12
2021-07-02,13
2021-07-03,12
2021-07-04,10
2021-07-05,11
2021-07-06,12
2021-07-07,11
2021-07-08,12
2021-07-09,12
2021-07-10,12
2021-07-11,10
2021-07-12,11
2021-07-13,12
2021-07-14,11
2021-07-15,11
2021-07-16,12
2021-07-17,10
2021-07-18,10
2021-07-19,13
2021-07-20,12
2021-07-21,16
2021-07-22,12
2021-07-23,12
2021-07-24,11
2021-07-25,10
2021-07-26,11
2021-07-27,12
2021-07-28,12
2021-07-29,12
2021-07-30,12
2021-07-31,10
2021-08-01,9
2021-08-02,11
2021-08-03,11
2021-08-04,11
2021-08-05,11
2021-08-06,11
2021-08-07,9
2021-08-08,10
2021-08-09,10
2021-08-10,10
2021-08-11,9
2021-08-12,10
2021-08-13,10
2021-08-14,9
2021-08-15,9
2021-08-16,10
2021-08-17,10
2021-08-18,10
2021-08-19,10
2021-08-20,12
2021-08-21,8
2021-08-22,5
2021-08-23,9
2021-08-24,9
2021-08-25,9
2021-08-26,10
2021-08-27,10
2021-08-28,9
2021-08-29,8
2021-08-30,13
2021-08-31,10
2021-09-01,10
2021-09-02,10
2021-09-03,10
2021-09-04,9
2021-09-05,9
2021-09-06,10
2021-09-07,10
2021-09-08,8
2021-09-09,8
2021-09-10,14
2021-09-11,10
2021-09-12,7
2021-09-13,10
2021-09-14,10
2021-09-15,9
2021-09-16,10
2021-09-17,10
2021-09-18,8
2021-09-19,8
2021-09-20,10
2021-09-21,10
2021-09-22,10
2021-09-23,10
2021-09-24,10
2021-09-25,8
2021-09-26,8
2021-09-27,12
2021-09-28,10
2021-09-29,10
2021-09-30,9
2021-10-01,9
2021-10-02,12
2021-10-03,7
2021-10-04,8
2021-10-05,8
2021-10-06,9
2021-10-07,9
2021-10-08,8
2021-10-09,8
2021-10-10,6
2021-10-11,8
2021-10-12,7
2021-10-13,7
2021-10-14,8
2021-10-15,14
2021-10-16,8
2021-10-17,6
2021-10-18,8
2021-10-19,10
2021-10-20,8
2021-10-21,8
2021-10-22,8
2021-10-23,7
2021-10-24,7
2021-10-25,8
2021-10-26,8
2021-10-27,8
2021-10-28,8
2021-10-29,9
2021-10-30,6
2021-10-31,5
2021-11-01,8
2021-11-02,7
2021-11-03,8
2021-11-04,16
2021-11-05,14
2021-11-06,8
2021-11-07,4
2021-11-08,7
2021-11-09,7
2021-11-10,8
2021-11-11,8
2021-11-12,8
2021-11-13,7
2021-11-14,5
2021-11-15,8
2021-11-16,7
2021-11-17,7
2021-11-18,8
2021-11-19,11
2021-11-20,6
2021-11-21,4
2021-11-22,7
2021-11-23,7
2021-11-24,7
2021-11-25,7
2021-11-26,8
2021-11-27,7
2021-11-28,5
2021-11-29,7
2021-11-30,7
2021-12-01,7
2021-12-02,8
2021-12-03,8
2021-12-04,7
2021-12-05,6
2021-12-06,8
2021-12-07,6
2021-12-08,6
2021-12-09,7
2021-12-10,6
2021-12-11,5
2021-12-12,4
2021-12-13,6
2021-12-14,7
2021-12-15,6
2021-12-16,7
2021-12-17,8
2021-12-18,6
2021-12-19,5
2021-12-20,7
2021-12-21,7
2021-12-22,7
2021-12-23,7
2021-12-24,7
2021-12-25,8
2021-12-26,4
2021-12-27,7
2021-12-28,8
2021-12-29,8
2021-12-30,8
2021-12-31,7
2022-01-01,8
2022-01-02,6
2022-01-03,8
2022-01-04,9
2022-01-05,10
2022-01-06,11
2022-01-07,11
2022-01-08,13
2022-01-09,12
2022-01-10,11
2022-01-11,11
2022-01-12,12
2022-01-13,12
2022-01-14,16
2022-01-15,15
2022-01-16,12
2022-01-17,12
2022-01-18,13
2022-01-19,12
2022-01-20,13
2022-01-21,13
2022-01-22,13
2022-01-23,13
2022-01-24,12
2022-01-25,12
2022-01-26,17
2022-01-27,12
2022-01-28,13
2022-01-29,10
2022-01-30,9
2022-01-31,11
2022-02-01,11
2022-02-02,10
2022-02-03,11
2022-02-04,11
2022-02-05,7
2022-02-06,6
2022-02-07,9
2022-02-08,8
2022-02-09,8
2022-02-10,9
2022-02-11,8
2022-02-12,8
2022-02-13,6
2022-02-14,8
