dates,covid19mobilitytrend_residence
2021-03-05,1
2021-03-06,-1
2021-03-07,0
2021-03-08,8
2021-03-09,1
2021-03-10,2
2021-03-11,4
2021-03-12,5
2021-03-13,1
2021-03-14,-1
2021-03-15,2
2021-03-16,1
2021-03-17,1
2021-03-18,2
2021-03-19,2
2021-03-20,0
2021-03-21,0
2021-03-22,2
2021-03-23,1
2021-03-24,2
2021-03-25,2
2021-03-26,1
2021-03-27,1
2021-03-28,-1
2021-03-29,0
2021-03-30,0
2021-03-31,1
2021-04-01,1
2021-04-02,1
2021-04-03,-1
2021-04-04,-3
2021-04-05,0
2021-04-06,0
2021-04-07,0
2021-04-08,-2
2021-04-09,5
2021-04-10,0
2021-04-11,-1
2021-04-12,0
2021-04-13,1
2021-04-14,1
2021-04-15,0
2021-04-16,0
2021-04-17,-2
2021-04-18,-3
2021-04-19,1
2021-04-20,0
2021-04-21,2
2021-04-22,2
2021-04-23,0
2021-04-24,-2
2021-04-25,-4
2021-04-26,2
2021-04-27,1
2021-04-28,-1
2021-04-29,-2
2021-04-30,4
2021-05-01,-3
2021-05-02,-1
2021-05-03,6
2021-05-04,1
2021-05-05,3
2021-05-06,2
2021-05-07,2
2021-05-08,-3
2021-05-09,-2
2021-05-10,3
2021-05-11,1
2021-05-12,3
2021-05-13,-1
2021-05-14,-1
2021-05-15,-3
2021-05-16,-5
2021-05-17,-2
2021-05-18,-3
2021-05-19,-2
2021-05-20,-3
2021-05-21,-3
2021-05-22,-4
2021-05-23,-5
2021-05-24,-2
2021-05-25,-3
2021-05-26,3
2021-05-27,-3
2021-05-28,-3
2021-05-29,-5
2021-05-30,-6
2021-05-31,-3
2021-06-01,-4
2021-06-02,-3
2021-06-03,-3
2021-06-04,-3
2021-06-05,-4
2021-06-06,-5
2021-06-07,-3
2021-06-08,-4
2021-06-09,-2
2021-06-10,-3
2021-06-11,-4
2021-06-12,-6
2021-06-13,-6
2021-06-14,-5
2021-06-15,-5
2021-06-16,-4
2021-06-17,-4
2021-06-18,-5
2021-06-19,-7
2021-06-20,-9
2021-06-21,-4
2021-06-22,-5
2021-06-23,-4
2021-06-24,-4
2021-06-25,-5
2021-06-26,-7
2021-06-27,-9
2021-06-28,-4
2021-06-29,-4
2021-06-30,-6
2021-07-01,-6
2021-07-02,-5
2021-07-03,-8
2021-07-04,-9
2021-07-05,-6
2021-07-06,-6
2021-07-07,-5
2021-07-08,-5
2021-07-09,-6
2021-07-10,-7
2021-07-11,-10
2021-07-12,-6
2021-07-13,-5
2021-07-14,-5
2021-07-15,-6
2021-07-16,-6
2021-07-17,-9
2021-07-18,-10
2021-07-19,-6
2021-07-20,-6
2021-07-21,-6
2021-07-22,-5
2021-07-23,-5
2021-07-24,-7
2021-07-25,-9
2021-07-26,-5
2021-07-27,-4
2021-07-28,-4
2021-07-29,-4
2021-07-30,-5
2021-07-31,-8
2021-08-01,-10
2021-08-02,-5
2021-08-03,-5
2021-08-04,-5
2021-08-05,-5
2021-08-06,-5
2021-08-07,-8
2021-08-08,-10
2021-08-09,-4
2021-08-10,-5
2021-08-11,-4
2021-08-12,-4
2021-08-13,-4
2021-08-14,-6
2021-08-15,-8
2021-08-16,-3
2021-08-17,-3
2021-08-18,-2
2021-08-19,-2
2021-08-20,-2
2021-08-21,-6
2021-08-22,-7
2021-08-23,-2
2021-08-24,-3
2021-08-25,-2
2021-08-26,-2
2021-08-27,-3
2021-08-28,-5
2021-08-29,-8
2021-08-30,-3
2021-08-31,-3
2021-09-01,-2
2021-09-02,-1
2021-09-03,-1
2021-09-04,-5
2021-09-05,-7
2021-09-06,-2
2021-09-07,-2
2021-09-08,-1
2021-09-09,-2
2021-09-10,-3
2021-09-11,-5
2021-09-12,-7
2021-09-13,-3
2021-09-14,-4
2021-09-15,-3
2021-09-16,-2
2021-09-17,-1
2021-09-18,-6
2021-09-19,-8
2021-09-20,-2
2021-09-21,-3
2021-09-22,-1
2021-09-23,-1
2021-09-24,0
2021-09-25,-4
2021-09-26,-6
2021-09-27,-2
2021-09-28,-3
2021-09-29,-2
2021-09-30,0
2021-10-01,0
2021-10-02,-6
2021-10-03,-4
2021-10-04,-3
2021-10-05,-3
2021-10-06,-2
2021-10-07,-3
2021-10-08,-3
2021-10-09,-4
2021-10-10,-6
2021-10-11,-3
2021-10-12,-3
2021-10-13,-3
2021-10-14,2
2021-10-15,-2
2021-10-16,-4
2021-10-17,-6
2021-10-18,-1
2021-10-19,-1
2021-10-20,0
2021-10-21,-1
2021-10-22,-2
2021-10-23,-4
2021-10-24,-5
2021-10-25,0
2021-10-26,-1
2021-10-27,-1
2021-10-28,-1
2021-10-29,-1
2021-10-30,-4
2021-10-31,-4
2021-11-01,-1
2021-11-02,-2
2021-11-03,-1
2021-11-04,-1
2021-11-05,-1
2021-11-06,-3
2021-11-07,-4
2021-11-08,-1
2021-11-09,-2
2021-11-10,1
2021-11-11,0
2021-11-12,0
2021-11-13,-3
2021-11-14,-3
2021-11-15,0
2021-11-16,0
2021-11-17,0
2021-11-18,-1
2021-11-19,0
2021-11-20,-2
2021-11-21,-3
2021-11-22,-1
2021-11-23,4
2021-11-24,0
2021-11-25,-1
2021-11-26,-1
2021-11-27,-3
2021-11-28,-3
2021-11-29,-1
2021-11-30,-2
2021-12-01,1
2021-12-02,0
2021-12-03,-1
2021-12-04,-2
2021-12-05,-3
2021-12-06,-1
2021-12-07,-2
2021-12-08,-1
2021-12-09,-1
2021-12-10,-2
2021-12-11,-3
2021-12-12,-3
2021-12-13,0
2021-12-14,-1
2021-12-15,-1
2021-12-16,-2
2021-12-17,-1
2021-12-18,-2
2021-12-19,-2
2021-12-20,-1
2021-12-21,-1
2021-12-22,-1
2021-12-23,-1
2021-12-24,-2
2021-12-25,-4
2021-12-26,-5
2021-12-27,-2
2021-12-28,-3
2021-12-29,-3
2021-12-30,-2
2021-12-31,4
2022-01-01,3
2022-01-02,0
2022-01-03,7
2022-01-04,5
2022-01-05,4
2022-01-06,2
2022-01-07,8
2022-01-08,-1
2022-01-09,-3
2022-01-10,2
2022-01-11,1
2022-01-12,1
2022-01-13,3
2022-01-14,4
2022-01-15,1
2022-01-16,1
2022-01-17,3
2022-01-18,2
2022-01-19,9
2022-01-20,4
2022-01-21,4
2022-01-22,2
2022-01-23,1
2022-01-24,4
2022-01-25,4
2022-01-26,5
2022-01-27,6
2022-01-28,6
2022-01-29,3
2022-01-30,2
2022-01-31,6
2022-02-01,5
2022-02-02,6
2022-02-03,6
2022-02-04,7
2022-02-05,4
2022-02-06,3
2022-02-07,6
2022-02-08,5
2022-02-09,5
2022-02-10,7
2022-02-11,5
2022-02-12,1
2022-02-13,1
2022-02-14,4
