dates,covid19mobilitytrend_park
2022-01-11,20
2022-01-12,21
2022-01-13,9
2022-01-14,7
2022-01-15,5
2022-01-16,15
2022-01-17,5
2022-01-18,6
2022-01-19,3
2022-01-20,2
2022-01-21,8
2022-01-22,13
2022-01-23,26
2022-01-24,6
2022-01-25,3
2022-01-26,3
2022-01-27,1
2022-01-28,3
2022-01-29,13
2022-01-30,16
2022-01-31,7
2022-02-01,5
2022-02-02,14
2022-02-03,17
2022-02-04,4
2022-02-05,-3
2022-02-06,10
2022-02-07,3
2022-02-08,10
2022-02-09,10
2022-02-10,1
2022-02-11,15
2022-02-12,30
2022-02-13,18
2022-02-14,10
