dates,covid19mobilitytrend_residence
2021-01-27,12
2021-01-28,11
2021-01-29,10
2021-01-30,6
2021-01-31,7
2021-02-01,8
2021-02-02,9
2021-02-03,10
2021-02-04,11
2021-02-05,11
2021-02-06,10
2021-02-07,11
2021-02-08,11
2021-02-09,10
2021-02-10,11
2021-02-11,11
2021-02-12,10
2021-02-13,9
2021-02-14,8
2021-02-15,9
2021-02-16,10
2021-02-17,10
2021-02-18,11
2021-02-19,10
2021-02-20,9
2021-02-21,10
2021-02-22,10
2021-02-23,9
2021-02-24,11
2021-02-25,11
2021-02-26,9
2021-02-27,7
2021-02-28,8
2021-03-01,9
2021-03-02,9
2021-03-03,9
2021-03-04,10
2021-03-05,9
2021-03-06,7
2021-03-07,6
2021-03-08,18
2021-03-09,8
2021-03-10,10
2021-03-11,10
2021-03-12,10
2021-03-13,8
2021-03-14,10
2021-03-15,10
2021-03-16,9
2021-03-17,10
2021-03-18,10
2021-03-19,9
2021-03-20,8
2021-03-21,9
2021-03-22,10
2021-03-23,9
2021-03-24,9
2021-03-25,9
2021-03-26,8
2021-03-27,6
2021-03-28,7
2021-03-29,8
2021-03-30,8
2021-03-31,7
2021-04-01,5
2021-04-02,18
2021-04-03,9
2021-04-04,6
2021-04-05,20
2021-04-06,7
2021-04-07,9
2021-04-08,10
2021-04-09,10
2021-04-10,7
2021-04-11,9
2021-04-12,9
2021-04-13,8
2021-04-14,9
2021-04-15,10
2021-04-16,10
2021-04-17,8
2021-04-18,10
2021-04-19,10
2021-04-20,10
2021-04-21,10
2021-04-22,11
2021-04-23,10
2021-04-24,7
2021-04-25,8
2021-04-26,10
2021-04-27,10
2021-04-28,10
2021-04-29,9
2021-04-30,7
2021-05-01,4
2021-05-02,7
2021-05-03,19
2021-05-04,6
2021-05-05,7
2021-05-06,8
2021-05-07,8
2021-05-08,7
2021-05-09,7
2021-05-10,7
2021-05-11,6
2021-05-12,6
2021-05-13,20
2021-05-14,9
2021-05-15,7
2021-05-16,8
2021-05-17,7
2021-05-18,8
2021-05-19,8
2021-05-20,9
2021-05-21,8
2021-05-22,8
2021-05-23,8
2021-05-24,8
2021-05-25,7
2021-05-26,6
2021-05-27,8
2021-05-28,6
2021-05-29,5
2021-05-30,7
2021-05-31,7
2021-06-01,6
2021-06-02,7
2021-06-03,8
2021-06-04,9
2021-06-05,7
2021-06-06,7
2021-06-07,7
2021-06-08,7
2021-06-09,7
2021-06-10,7
2021-06-11,8
2021-06-12,6
2021-06-13,7
2021-06-14,7
2021-06-15,7
2021-06-16,8
2021-06-17,7
2021-06-18,8
2021-06-19,6
2021-06-20,9
2021-06-21,7
2021-06-22,8
2021-06-23,8
2021-06-24,9
2021-06-25,8
2021-06-26,9
2021-06-27,7
2021-06-28,7
2021-06-29,6
2021-06-30,8
2021-07-01,7
2021-07-02,8
2021-07-03,7
2021-07-04,8
2021-07-05,7
2021-07-06,7
2021-07-07,7
2021-07-08,8
2021-07-09,8
2021-07-10,6
2021-07-11,8
2021-07-12,7
2021-07-13,7
2021-07-14,7
2021-07-15,9
2021-07-16,8
2021-07-17,7
2021-07-18,8
2021-07-19,6
2021-07-20,19
2021-07-21,7
2021-07-22,9
2021-07-23,8
2021-07-24,7
2021-07-25,8
2021-07-26,8
2021-07-27,9
2021-07-28,9
2021-07-29,9
2021-07-30,7
2021-07-31,6
2021-08-01,7
2021-08-02,9
2021-08-03,8
2021-08-04,20
2021-08-05,9
2021-08-06,10
2021-08-07,7
2021-08-08,9
2021-08-09,11
2021-08-10,10
2021-08-11,10
2021-08-12,13
2021-08-13,11
2021-08-14,8
2021-08-15,8
2021-08-16,10
2021-08-17,11
2021-08-18,11
2021-08-19,12
2021-08-20,11
2021-08-21,9
2021-08-22,9
2021-08-23,11
2021-08-24,9
2021-08-25,10
2021-08-26,10
2021-08-27,10
2021-08-28,7
2021-08-29,9
2021-08-30,10
2021-08-31,10
2021-09-01,9
2021-09-02,16
2021-09-03,10
2021-09-04,8
2021-09-05,9
2021-09-06,10
2021-09-07,9
2021-09-08,9
2021-09-09,9
2021-09-10,9
2021-09-11,8
2021-09-12,9
2021-09-13,9
2021-09-14,10
2021-09-15,10
2021-09-16,9
2021-09-17,10
2021-09-18,8
2021-09-19,9
2021-09-20,8
2021-09-21,20
2021-09-22,8
2021-09-23,8
2021-09-24,8
2021-09-25,8
2021-09-26,8
2021-09-27,8
2021-09-28,7
2021-09-29,7
2021-09-30,7
2021-10-01,8
2021-10-02,6
2021-10-03,7
2021-10-04,6
2021-10-05,7
2021-10-06,8
2021-10-07,7
2021-10-08,7
2021-10-09,7
2021-10-10,9
2021-10-11,7
2021-10-12,11
2021-10-13,7
2021-10-14,7
2021-10-15,7
2021-10-16,7
2021-10-17,8
2021-10-18,8
2021-10-19,7
2021-10-20,7
2021-10-21,9
2021-10-22,7
2021-10-23,7
2021-10-24,9
2021-10-25,8
2021-10-26,8
2021-10-27,7
2021-10-28,7
2021-10-29,7
2021-10-30,5
2021-10-31,7
2021-11-01,7
2021-11-02,7
2021-11-03,7
2021-11-04,8
2021-11-05,9
2021-11-06,6
2021-11-07,8
2021-11-08,7
2021-11-09,6
2021-11-10,6
2021-11-11,8
2021-11-12,7
2021-11-13,7
2021-11-14,8
2021-11-15,8
2021-11-16,8
2021-11-17,8
2021-11-18,8
2021-11-19,7
2021-11-20,7
2021-11-21,9
2021-11-22,8
2021-11-23,7
2021-11-24,7
2021-11-25,8
2021-11-26,7
2021-11-27,6
2021-11-28,8
2021-11-29,7
2021-11-30,6
2021-12-01,6
2021-12-02,6
2021-12-03,17
2021-12-04,7
2021-12-05,8
2021-12-06,8
2021-12-07,7
2021-12-08,7
2021-12-09,7
2021-12-10,7
2021-12-11,6
2021-12-12,8
2021-12-13,8
2021-12-14,8
2021-12-15,8
2021-12-16,8
2021-12-17,8
2021-12-18,5
2021-12-19,8
2021-12-20,10
2021-12-21,10
2021-12-22,10
2021-12-23,10
2021-12-24,10
2021-12-25,10
2021-12-26,7
2021-12-27,21
2021-12-28,20
2021-12-29,15
2021-12-30,15
2021-12-31,13
2022-01-01,12
2022-01-02,8
2022-01-03,23
2022-01-04,14
2022-01-05,14
2022-01-06,13
2022-01-07,21
2022-01-08,10
2022-01-09,10
2022-01-10,10
2022-01-11,10
2022-01-12,10
2022-01-13,11
2022-01-14,11
2022-01-15,11
2022-01-16,12
2022-01-17,10
2022-01-18,10
2022-01-19,11
2022-01-20,12
2022-01-21,12
2022-01-22,13
2022-01-23,14
2022-01-24,11
2022-01-25,11
2022-01-26,11
2022-01-27,11
2022-01-28,10
2022-01-29,11
2022-01-30,13
2022-01-31,11
2022-02-01,11
2022-02-02,12
2022-02-03,12
2022-02-04,11
2022-02-05,11
2022-02-06,13
2022-02-07,11
2022-02-08,11
2022-02-09,11
2022-02-10,12
2022-02-11,12
2022-02-12,12
2022-02-13,13
2022-02-14,10
