dates,covid19mobilitytrend_residence
2020-10-20,11
2020-10-21,11
2020-10-22,11
2020-10-23,11
2020-10-24,9
2020-10-25,7
2020-10-26,10
2020-10-27,10
2020-10-28,10
2020-10-29,11
2020-10-30,10
2020-10-31,9
2020-11-01,7
2020-11-02,9
2020-11-03,11
2020-11-04,10
2020-11-05,11
2020-11-06,10
2020-11-07,9
2020-11-08,10
2020-11-09,21
2020-11-10,9
2020-11-11,12
2020-11-12,12
2020-11-13,10
2020-11-14,9
2020-11-15,8
2020-11-16,9
2020-11-17,9
2020-11-18,11
2020-11-19,12
2020-11-20,10
2020-11-21,9
2020-11-22,7
2020-11-23,10
2020-11-24,10
2020-11-25,10
2020-11-26,10
2020-11-27,9
2020-11-28,9
2020-11-29,7
2020-11-30,9
2020-12-01,9
2020-12-02,10
2020-12-03,10
2020-12-04,9
2020-12-05,8
2020-12-06,6
2020-12-07,9
2020-12-08,9
2020-12-09,10
2020-12-10,12
2020-12-11,10
2020-12-12,9
2020-12-13,7
2020-12-14,9
2020-12-15,9
2020-12-16,10
2020-12-17,10
2020-12-18,10
2020-12-19,8
2020-12-20,5
2020-12-21,8
2020-12-22,7
2020-12-23,7
2020-12-24,9
2020-12-25,21
2020-12-26,10
2020-12-27,6
2020-12-28,11
2020-12-29,10
2020-12-30,10
2020-12-31,12
2021-01-01,24
2021-01-02,23
2021-01-03,18
2021-01-04,19
2021-01-05,12
2021-01-06,14
2021-01-07,14
2021-01-08,13
2021-01-09,20
2021-01-10,17
2021-01-11,10
2021-01-12,10
2021-01-13,9
2021-01-14,9
2021-01-15,8
2021-01-16,14
2021-01-17,11
2021-01-18,8
2021-01-19,9
2021-01-20,9
2021-01-21,18
2021-01-22,10
2021-01-23,14
2021-01-24,11
2021-01-25,15
2021-01-26,8
2021-01-27,9
2021-01-28,9
2021-01-29,7
2021-01-30,6
2021-01-31,5
2021-02-01,6
2021-02-02,6
2021-02-03,8
2021-02-04,9
2021-02-05,8
2021-02-06,7
2021-02-07,5
2021-02-08,7
2021-02-09,7
2021-02-10,8
2021-02-11,8
2021-02-12,5
2021-02-13,3
2021-02-14,1
2021-02-15,4
2021-02-16,4
2021-02-17,6
2021-02-18,6
2021-02-19,5
2021-02-20,4
2021-02-21,3
2021-02-22,5
2021-02-23,4
2021-02-24,6
2021-02-25,6
2021-02-26,3
2021-02-27,5
2021-02-28,1
2021-03-01,3
2021-03-02,4
2021-03-03,4
2021-03-04,5
2021-03-05,4
2021-03-06,2
2021-03-07,1
2021-03-08,4
2021-03-09,6
2021-03-10,6
2021-03-11,6
2021-03-12,4
2021-03-13,3
2021-03-14,1
2021-03-15,3
2021-03-16,3
2021-03-17,5
2021-03-18,5
2021-03-19,3
2021-03-20,2
2021-03-21,0
2021-03-22,4
2021-03-23,3
2021-03-24,4
2021-03-25,4
2021-03-26,3
2021-03-27,2
2021-03-28,1
2021-03-29,3
2021-03-30,2
2021-03-31,2
2021-04-01,4
2021-04-02,18
2021-04-03,7
2021-04-04,1
2021-04-05,3
2021-04-06,4
2021-04-07,4
2021-04-08,6
2021-04-09,4
2021-04-10,3
2021-04-11,2
2021-04-12,3
2021-04-13,3
2021-04-14,4
2021-04-15,4
2021-04-16,3
2021-04-17,2
2021-04-18,0
2021-04-19,3
2021-04-20,3
2021-04-21,3
2021-04-22,4
2021-04-23,3
2021-04-24,2
2021-04-25,0
2021-04-26,3
2021-04-27,3
2021-04-28,4
2021-04-29,4
2021-04-30,2
2021-05-01,3
2021-05-02,-1
2021-05-03,2
2021-05-04,2
2021-05-05,3
2021-05-06,4
2021-05-07,3
2021-05-08,2
2021-05-09,1
2021-05-10,4
2021-05-11,3
2021-05-12,4
2021-05-13,4
2021-05-14,3
2021-05-15,1
2021-05-16,0
2021-05-17,2
2021-05-18,2
2021-05-19,4
2021-05-20,4
2021-05-21,3
2021-05-22,3
2021-05-23,1
2021-05-24,3
2021-05-25,3
2021-05-26,3
2021-05-27,3
2021-05-28,1
2021-05-29,-1
2021-05-30,-4
2021-05-31,1
2021-06-01,2
2021-06-02,4
2021-06-03,16
2021-06-04,5
2021-06-05,7
2021-06-06,5
2021-06-07,4
2021-06-08,4
2021-06-09,5
2021-06-10,5
2021-06-11,4
2021-06-12,5
2021-06-13,4
2021-06-14,3
2021-06-15,2
2021-06-16,3
2021-06-17,3
2021-06-18,4
2021-06-19,2
2021-06-20,1
2021-06-21,3
2021-06-22,3
2021-06-23,3
2021-06-24,4
2021-06-25,3
2021-06-26,2
2021-06-27,1
2021-06-28,0
2021-06-29,1
2021-06-30,2
2021-07-01,3
2021-07-02,2
2021-07-03,6
2021-07-04,2
2021-07-05,2
2021-07-06,2
2021-07-07,2
2021-07-08,2
2021-07-09,1
2021-07-10,1
2021-07-11,1
2021-07-12,3
2021-07-13,1
2021-07-14,2
2021-07-15,2
2021-07-16,0
2021-07-17,0
2021-07-18,-1
2021-07-19,0
2021-07-20,0
2021-07-21,1
2021-07-22,1
2021-07-23,0
2021-07-24,-1
2021-07-25,-3
2021-07-26,1
2021-07-27,0
2021-07-28,1
2021-07-29,1
2021-07-30,0
2021-07-31,-1
2021-08-01,-3
2021-08-02,0
2021-08-03,0
2021-08-04,1
2021-08-05,1
2021-08-06,0
2021-08-07,-1
2021-08-08,-1
2021-08-09,1
2021-08-10,0
2021-08-11,7
2021-08-12,6
2021-08-13,0
2021-08-14,-2
2021-08-15,-1
2021-08-16,20
2021-08-17,-1
2021-08-18,0
2021-08-19,1
2021-08-20,1
2021-08-21,-1
2021-08-22,-1
2021-08-23,0
2021-08-24,-1
2021-08-25,0
2021-08-26,0
2021-08-27,0
2021-08-28,-1
2021-08-29,-2
2021-08-30,-1
2021-08-31,-1
2021-09-01,0
2021-09-02,0
2021-09-03,-1
2021-09-04,-1
2021-09-05,-2
2021-09-06,-1
2021-09-07,-1
2021-09-08,0
2021-09-09,0
2021-09-10,0
2021-09-11,0
2021-09-12,0
2021-09-13,0
2021-09-14,-1
2021-09-15,0
2021-09-16,-1
2021-09-17,-1
2021-09-18,-2
2021-09-19,-1
2021-09-20,-1
2021-09-21,-1
2021-09-22,0
2021-09-23,-2
2021-09-24,9
2021-09-25,0
2021-09-26,-2
2021-09-27,-1
2021-09-28,-1
2021-09-29,0
2021-09-30,0
2021-10-01,-1
2021-10-02,-1
2021-10-03,1
2021-10-04,1
2021-10-05,-1
2021-10-06,0
2021-10-07,0
2021-10-08,-1
2021-10-09,0
2021-10-10,0
2021-10-11,0
2021-10-12,1
2021-10-13,1
2021-10-14,1
2021-10-15,-1
2021-10-16,0
2021-10-17,0
2021-10-18,0
2021-10-19,-1
2021-10-20,0
2021-10-21,0
2021-10-22,-1
2021-10-23,0
2021-10-24,0
2021-10-25,0
2021-10-26,-1
2021-10-27,0
2021-10-28,0
2021-10-29,-1
2021-10-30,-1
2021-10-31,-1
2021-11-01,-1
2021-11-02,-1
2021-11-03,0
2021-11-04,0
2021-11-05,0
2021-11-06,3
2021-11-07,0
2021-11-08,-1
2021-11-09,-1
2021-11-10,1
2021-11-11,1
2021-11-12,0
2021-11-13,1
2021-11-14,1
2021-11-15,0
2021-11-16,-1
2021-11-17,0
2021-11-18,0
2021-11-19,-1
2021-11-20,0
2021-11-21,0
2021-11-22,0
2021-11-23,-1
2021-11-24,0
2021-11-25,1
2021-11-26,-1
2021-11-27,-1
2021-11-28,-1
2021-11-29,-1
2021-11-30,-2
2021-12-01,-2
2021-12-02,0
2021-12-03,-1
2021-12-04,0
2021-12-05,0
2021-12-06,-1
2021-12-07,-1
2021-12-08,-1
2021-12-09,-1
2021-12-10,-2
2021-12-11,-2
2021-12-12,-1
2021-12-13,-1
2021-12-14,-2
2021-12-15,-1
2021-12-16,-1
2021-12-17,-2
2021-12-18,-2
2021-12-19,-3
2021-12-20,-1
2021-12-21,-1
2021-12-22,-1
2021-12-23,0
2021-12-24,3
2021-12-25,7
2021-12-26,-1
2021-12-27,3
2021-12-28,3
2021-12-29,4
2021-12-30,3
2021-12-31,5
2022-01-01,8
2022-01-02,1
2022-01-03,6
2022-01-04,6
2022-01-05,7
2022-01-06,8
2022-01-07,8
2022-01-08,5
2022-01-09,4
2022-01-10,15
2022-01-11,4
2022-01-12,6
2022-01-13,6
2022-01-14,5
2022-01-15,4
2022-01-16,3
2022-01-17,3
2022-01-18,3
2022-01-19,4
2022-01-20,3
2022-01-21,13
2022-01-22,3
2022-01-23,0
2022-01-24,13
2022-01-25,1
2022-01-26,3
2022-01-27,3
2022-01-28,2
2022-01-29,2
2022-01-30,1
2022-01-31,3
2022-02-01,1
2022-02-02,2
2022-02-03,3
2022-02-04,2
2022-02-05,3
2022-02-06,4
2022-02-07,2
2022-02-08,2
2022-02-09,2
2022-02-10,3
2022-02-11,2
2022-02-12,2
2022-02-13,1
2022-02-14,0
