dates,count_medicalconditionincident_covid_19_patientinicu
2020-12-05,664
2020-12-06,658
2020-12-07,657
2020-12-08,655
2020-12-09,667
2020-12-10,671
2020-12-11,663
2020-12-12,651
2020-12-13,637
2020-12-14,628
2020-12-15,630
2020-12-16,638
2020-12-17,627
2020-12-18,668
2020-12-19,672
2020-12-20,663
2020-12-21,673
2020-12-22,683
2020-12-23,694
2020-12-24,699
2020-12-25,678
2020-12-26,700
2020-12-27,716
2020-12-28,734
2020-12-29,745
2020-12-30,752
2020-12-31,766
2021-01-01,794
2021-01-02,791
2021-01-03,781
2021-01-04,787
2021-01-05,801
2021-01-06,820
2021-01-07,862
2021-01-08,873
2021-01-09,911
2021-01-10,946
2021-01-11,939
2021-01-12,951
2021-01-13,981
2021-01-14,1000
2021-01-15,1025
2021-01-16,1044
2021-01-17,1049
2021-01-18,1073
2021-01-19,1081
2021-01-20,1150
2021-01-21,1193
2021-01-22,1221
2021-01-23,1266
2021-01-24,1263
2021-01-25,1272
2021-01-26,1287
2021-01-27,1328
2021-01-28,1339
2021-01-29,1394
2021-01-30,1410
2021-01-31,1453
2021-02-01,1456
2021-02-02,1458
2021-02-03,1484
2021-02-04,1510
2021-02-05,1487
2021-02-06,1503
2021-02-07,1509
2021-02-08,1506
2021-02-09,1525
2021-02-10,1521
2021-02-11,1538
2021-02-12,1544
2021-02-13,1530
2021-02-14,1552
2021-02-15,1558
2021-02-16,1573
2021-02-17,1579
2021-02-18,1569
2021-02-19,1556
2021-02-20,1574
2021-02-21,1574
2021-02-22,1584
2021-02-23,1640
2021-02-24,1629
2021-02-25,1635
2021-02-26,1658
2021-02-27,1659
2021-02-28,1654
2021-03-01,1675
2021-03-02,1683
2021-03-03,1711
2021-03-04,1721
2021-03-05,1755
2021-03-06,1754
2021-03-07,1777
2021-03-08,1821
2021-03-09,1839
2021-03-10,1881
2021-03-11,1910
2021-03-12,1926
2021-03-13,1960
2021-03-14,2015
2021-03-15,2053
2021-03-16,2099
2021-03-17,2133
2021-03-18,2152
2021-03-19,2193
2021-03-20,2227
2021-03-21,2229
2021-03-22,2269
2021-03-23,2311
2021-03-24,2348
2021-03-25,2416
2021-03-26,2466
2021-03-27,2514
2021-03-28,2539
2021-03-29,2590
2021-03-30,2649
2021-03-31,2683
2021-04-01,2729
2021-04-02,2804
2021-04-03,2867
2021-04-04,2884
2021-04-05,2883
2021-04-06,2946
2021-04-07,3029
2021-04-08,3044
2021-04-09,3075
2021-04-10,3139
2021-04-11,3155
2021-04-12,3203
2021-04-13,3213
2021-04-14,3271
2021-04-15,3257
2021-04-16,3277
2021-04-17,3308
2021-04-18,3344
2021-04-19,3364
2021-04-20,3372
2021-04-21,3401
2021-04-22,3375
2021-04-23,3391
2021-04-24,3374
2021-04-25,3353
2021-04-26,3363
2021-04-27,3406
2021-04-28,3376
2021-04-29,3396
2021-04-30,3345
2021-05-01,3336
2021-05-02,3318
2021-05-03,3303
2021-05-04,3303
2021-05-05,3260
2021-05-06,3188
2021-05-07,3176
2021-05-08,3138
2021-05-09,3147
2021-05-10,3137
2021-05-11,3102
2021-05-12,3036
2021-05-13,2976
2021-05-14,2976
2021-05-15,2953
2021-05-16,2954
2021-05-17,2969
2021-05-18,2979
2021-05-19,2972
2021-05-20,2935
2021-05-21,2991
2021-05-22,2974
2021-05-23,2980
2021-05-24,3037
2021-05-25,3026
2021-05-26,3023
2021-05-27,3014
2021-05-28,3067
2021-05-29,3092
2021-05-30,3127
2021-05-31,3142
2021-06-01,3193
2021-06-02,3170
2021-06-03,3219
2021-06-04,3216
2021-06-05,3213
2021-06-06,3242
2021-06-07,3247
2021-06-08,3265
2021-06-09,3279
2021-06-10,3266
2021-06-11,3312
2021-06-12,3287
2021-06-13,3292
2021-06-14,3290
2021-06-15,3275
2021-06-16,3301
2021-06-17,3302
2021-06-18,3286
2021-06-19,3275
2021-06-20,3230
2021-06-21,3236
2021-06-22,3232
2021-06-23,3229
2021-06-24,3155
2021-06-25,3105
2021-06-26,3091
2021-06-27,3061
2021-06-28,3050
2021-06-29,3017
2021-06-30,2994
2021-07-01,2943
2021-07-02,2902
2021-07-03,2885
2021-07-04,2823
2021-07-05,2782
2021-07-06,2728
2021-07-07,2672
2021-07-08,2618
2021-07-09,2525
2021-07-10,2447
2021-07-11,2384
2021-07-12,2347
2021-07-13,2332
2021-07-14,2241
2021-07-15,2184
2021-07-16,2127
2021-07-17,2072
2021-07-18,2025
2021-07-19,1991
2021-07-20,1970
2021-07-21,1878
2021-07-22,1845
2021-07-23,1813
2021-07-24,1776
2021-07-25,1711
2021-07-26,1669
2021-07-27,1648
2021-07-28,1571
2021-07-29,1516
2021-07-30,1452
2021-07-31,1395
2021-08-01,1370
2021-08-02,1369
2021-08-03,1343
2021-08-04,1278
2021-08-05,1241
2021-08-06,1223
2021-08-07,1179
2021-08-08,1125
2021-08-09,1105
2021-08-10,1075
2021-08-11,1070
2021-08-12,1059
2021-08-13,1023
2021-08-14,1024
2021-08-15,996
2021-08-16,966
2021-08-17,977
2021-08-18,961
2021-08-19,938
2021-08-20,898
2021-08-21,866
2021-08-22,842
2021-08-23,831
2021-08-24,816
2021-08-25,796
2021-08-26,765
2021-08-27,737
2021-08-28,724
2021-08-29,705
2021-08-30,689
2021-08-31,687
2021-09-01,657
2021-09-02,635
2021-09-03,616
2021-09-04,597
2021-09-05,577
2021-09-06,575
2021-09-07,576
2021-09-08,560
2021-09-09,553
2021-09-10,529
2021-09-11,513
2021-09-12,490
2021-09-13,482
2021-09-14,481
2021-09-15,476
2021-09-16,463
2021-09-17,460
2021-09-18,445
2021-09-19,438
2021-09-20,434
2021-09-21,435
2021-09-22,429
2021-09-23,413
2021-09-24,407
2021-09-25,394
2021-09-26,391
2021-09-27,380
2021-09-28,389
2021-09-29,386
2021-09-30,378
2021-10-01,361
2021-10-02,364
2021-10-03,370
2021-10-04,377
2021-10-05,379
2021-10-06,374
2021-10-07,377
2021-10-08,377
2021-10-09,367
2021-10-10,348
2021-10-11,358
2021-10-12,362
2021-10-13,369
2021-10-14,380
2021-10-15,381
2021-10-16,380
2021-10-17,382
2021-10-18,379
2021-10-19,383
2021-10-20,398
2021-10-21,417
2021-10-22,434
2021-10-23,439
2021-10-24,435
2021-10-25,443
2021-10-26,449
2021-10-27,458
2021-10-28,437
2021-10-29,450
2021-10-30,457
2021-10-31,463
2021-11-01,465
2021-11-02,479
2021-11-03,494
2021-11-04,492
2021-11-05,500
2021-11-06,517
2021-11-07,529
2021-11-08,534
2021-11-09,543
2021-11-10,573
2021-11-11,567
2021-11-12,582
2021-11-13,591
2021-11-14,592
2021-11-15,592
2021-11-16,599
2021-11-17,603
2021-11-18,624
2021-11-19,635
2021-11-20,647
2021-11-21,657
2021-11-22,653
2021-11-23,654
2021-11-24,654
2021-11-25,669
2021-11-26,671
2021-11-27,674
2021-11-28,676
2021-11-29,680
2021-11-30,696
2021-12-01,688
2021-12-02,706
2021-12-03,692
2021-12-04,692
2021-12-05,693
2021-12-06,690
2021-12-07,698
2021-12-08,685
2021-12-09,688
2021-12-10,682
2021-12-11,687
2021-12-12,670
2021-12-13,662
2021-12-14,675
2021-12-15,668
2021-12-16,661
2021-12-17,637
2021-12-18,632
2021-12-19,626
2021-12-20,620
2021-12-21,608
2021-12-22,587
2021-12-23,581
2021-12-24,555
2021-12-25,555
2021-12-26,552
2021-12-27,542
2021-12-28,550
2021-12-29,551
2021-12-30,531
2021-12-31,522
2022-01-01,512
2022-01-02,519
2022-01-03,511
2022-01-04,518
2022-01-05,488
2022-01-06,479
2022-01-07,479
2022-01-08,457
2022-01-09,460
2022-01-10,460
2022-01-11,460
2022-01-12,445
2022-01-13,444
2022-01-14,427
2022-01-15,421
2022-01-16,411
2022-01-17,417
2022-01-18,421
2022-01-19,409
2022-01-20,422
2022-01-21,410
2022-01-22,412
2022-01-23,401
2022-01-24,407
2022-01-25,411
2022-01-26,418
2022-01-27,423
2022-01-28,425
2022-01-29,426
2022-01-30,437
2022-01-31,435
2022-02-01,474
2022-02-02,511
2022-02-03,524
2022-02-04,545
2022-02-05,573
2022-02-06,601
2022-02-07,632
2022-02-08,652
2022-02-09,678
2022-02-10,720
2022-02-11,766
2022-02-12,790
2022-02-13,803
2022-02-14,853
2022-02-15,880
2022-02-16,915
2022-02-17,958
2022-02-18,970
2022-02-19,994
2022-02-20,1008
2022-02-21,1005
2022-02-22,1020
2022-02-23,1043
2022-02-24,1070
2022-02-25,1093
2022-02-26,1106
2022-02-27,1071
2022-02-28,1079
2022-03-01,1107
2022-03-02,1100
2022-03-03,1105
2022-03-04,1096
2022-03-05,1061
2022-03-06,1050
2022-03-07,1051
2022-03-08,1060
2022-03-09,1036
2022-03-10,1011
2022-03-11,1000
2022-03-12,971
2022-03-13,936
2022-03-14,938
2022-03-15,931
2022-03-16,896
2022-03-17,875
2022-03-18,851
2022-03-19,795
2022-03-20,775
2022-03-21,777
2022-03-22,769
2022-03-23,744
2022-03-24,735
2022-03-25,707
2022-03-26,701
2022-03-27,670
2022-03-28,655
2022-03-29,641
2022-03-30,627
2022-03-31,589
2022-04-01,573
2022-04-02,546
2022-04-03,524
2022-04-04,518
2022-04-05,520
2022-04-06,499
2022-04-07,479
2022-04-08,464
2022-04-09,443
2022-04-10,423
2022-04-11,416
2022-04-12,414
2022-04-13,379
2022-04-14,361
2022-04-15,348
2022-04-16,338
2022-04-17,317
2022-04-18,311
2022-04-19,303
2022-04-20,305
2022-04-21,295
2022-04-22,290
2022-04-23,286
2022-04-24,263
2022-04-25,263
2022-04-26,266
2022-04-27,255
2022-04-28,239
2022-04-29,231
2022-04-30,221
2022-05-01,211
2022-05-02,209
2022-05-03,206
2022-05-04,197
2022-05-05,197
2022-05-06,180
2022-05-07,175
2022-05-08,176
2022-05-09,173
2022-05-10,167
2022-05-11,173
2022-05-12,177
2022-05-13,171
2022-05-14,163
2022-05-15,159
2022-05-16,156
2022-05-17,161
2022-05-18,150
2022-05-19,147
2022-05-20,141
2022-05-21,143
2022-05-22,142
2022-05-23,136
2022-05-24,137
2022-05-25,133
2022-05-26,129
2022-05-27,125
2022-05-28,125
2022-05-29,130
2022-05-30,132
2022-05-31,140
2022-06-01,142
2022-06-02,144
2022-06-03,156
2022-06-04,152
2022-06-05,154
2022-06-06,163
2022-06-07,164
2022-06-08,168
2022-06-09,167
2022-06-10,151
2022-06-11,150
2022-06-12,152
2022-06-13,156
2022-06-14,159
2022-06-15,163
2022-06-16,165
2022-06-17,161
2022-06-18,168
2022-06-19,175
2022-06-20,184
2022-06-21,189
2022-06-22,192
2022-06-23,195
2022-06-24,187
2022-06-25,177
2022-06-26,177
2022-06-27,172
2022-06-28,182
2022-06-29,183
2022-06-30,179
2022-07-01,180
2022-07-02,180
2022-07-03,177
2022-07-04,174
2022-07-05,174
2022-07-06,186
2022-07-07,193
2022-07-08,191
2022-07-09,190
2022-07-10,184
2022-07-11,186
2022-07-12,190
2022-07-13,200
2022-07-14,190
2022-07-15,185
2022-07-16,180
2022-07-17,186
2022-07-18,192
2022-07-19,196
2022-07-20,183
2022-07-21,174
2022-07-22,189
2022-07-23,187
2022-07-24,176
2022-07-25,179
2022-07-26,181
2022-07-27,182
2022-07-28,178
2022-07-29,174
2022-07-30,165
2022-07-31,167
2022-08-01,167
2022-08-02,169
2022-08-03,167
2022-08-04,165
2022-08-05,170
2022-08-06,173
2022-08-07,164
2022-08-08,174
2022-08-09,169
2022-08-10,171
2022-08-11,167
2022-08-12,159
2022-08-13,159
2022-08-14,161
2022-08-15,161
2022-08-16,154
2022-08-17,152
2022-08-18,159
2022-08-19,156
2022-08-20,163
2022-08-21,159
2022-08-22,158
2022-08-23,157
2022-08-24,165
2022-08-25,165
2022-08-26,157
2022-08-27,151
2022-08-28,145
2022-08-29,145
2022-08-30,157
2022-08-31,154
2022-09-01,146
2022-09-02,141
2022-09-03,137
2022-09-04,139
2022-09-05,140
2022-09-06,147
2022-09-07,142
2022-09-08,144
2022-09-09,143
2022-09-10,141
2022-09-11,140
2022-09-12,141
2022-09-13,135
2022-09-14,131
2022-09-15,136
2022-09-16,130
2022-09-17,131
2022-09-18,131
2022-09-19,131
2022-09-20,135
2022-09-21,139
2022-09-22,138
2022-09-23,137
2022-09-24,131
2022-09-25,135
2022-09-26,128
2022-09-27,131
2022-09-28,129
2022-09-29,124
2022-09-30,123
2022-10-01,117
2022-10-02,117
2022-10-03,117
2022-10-04,103
2022-10-05,102
2022-10-06,99
2022-10-07,98
2022-10-08,92
2022-10-09,92
2022-10-10,92
2022-10-11,92
2022-10-12,93
2022-10-13,96
2022-10-14,92
2022-10-15,85
2022-10-16,85
2022-10-17,85
2022-10-18,88
2022-10-19,88
2022-10-20,92
2022-10-21,89
2022-10-22,104
2022-10-23,104
2022-10-24,104
2022-10-25,105
2022-10-26,97
2022-10-27,98
2022-10-28,102
2022-10-29,102
2022-10-30,102
2022-10-31,102
2022-11-01,102
2022-11-02,102
2022-11-03,122
2022-11-04,103
2022-11-05,117
2022-11-06,117
2022-11-07,117
2022-11-08,108
2022-11-09,121
2022-11-10,130
2022-11-11,123
2022-11-12,140
2022-11-13,140
2022-11-14,140
2022-11-15,133
2022-11-16,135
2022-11-17,143
2022-11-18,129
2022-11-19,138
2022-11-20,138
2022-11-21,138
2022-11-22,159
2022-11-23,144
2022-11-24,145
2022-11-25,146
2022-11-26,147
2022-11-27,147
2022-11-28,147
2022-11-29,143
2022-11-30,137
2022-12-01,131
2022-12-02,132
2022-12-03,138
2022-12-04,138
2022-12-05,138
2022-12-06,129
2022-12-07,132
2022-12-08,127
2022-12-09,127
2022-12-10,126
2022-12-11,126
2022-12-12,126
2022-12-13,113
2022-12-14,114
2022-12-15,118
2022-12-16,111
2022-12-17,120
2022-12-18,120
2022-12-19,120
2022-12-20,108
2022-12-21,111
2022-12-22,104
2022-12-23,102
2022-12-24,105
2022-12-25,105
2022-12-26,105
2022-12-27,101
2022-12-28,107
2022-12-29,108
2022-12-30,108
2022-12-31,117
2023-01-01,117
2023-01-02,117
2023-01-03,117
2023-01-04,103
2023-01-05,107
2023-01-06,118
2023-01-07,113
2023-01-08,113
2023-01-09,113
2023-01-10,113
2023-01-11,120
2023-01-12,119
2023-01-13,119
2023-01-14,128
2023-01-15,128
2023-01-16,128
2023-01-17,118
2023-01-18,115
2023-01-19,110
2023-01-20,111
2023-01-21,118
2023-01-22,118
2023-01-23,118
2023-01-24,121
2023-01-25,130
2023-01-26,117
2023-01-27,107
2023-01-28,109
2023-01-29,109
2023-01-30,109
2023-01-31,117
2023-02-01,119
2023-02-02,111
2023-02-03,108
2023-02-04,107
2023-02-05,107
2023-02-06,107
2023-02-07,104
2023-02-08,98
2023-02-09,96
2023-02-10,97
2023-02-11,99
2023-02-12,99
2023-02-13,99
2023-02-14,97
2023-02-15,94
2023-02-16,97
2023-02-17,89
2023-02-18,91
2023-02-19,91
2023-02-20,91
2023-02-21,83
2023-02-22,79
2023-02-23,83
2023-02-24,82
2023-02-25,79
2023-02-26,79
2023-02-27,79
2023-02-28,85
2023-03-01,85
2023-03-02,82
2023-03-03,87
2023-03-04,83
2023-03-05,83
2023-03-06,83
2023-03-07,86
2023-03-08,88
2023-03-09,84
2023-03-10,86
2023-03-11,87
2023-03-12,87
2023-03-13,87
2023-03-14,88
2023-03-15,84
2023-03-16,79
2023-03-17,76
2023-03-18,84
2023-03-19,84
2023-03-20,84
2023-03-21,79
2023-03-22,79
2023-03-23,76
2023-03-24,73
2023-03-25,72
2023-03-26,72
2023-03-27,72
2023-03-28,65
2023-03-29,62
2023-03-30,70
2023-03-31,65
2023-04-01,73
2023-04-02,73
2023-04-03,73
2023-04-04,76
2023-04-05,84
2023-04-06,73
2023-04-07,70
2023-04-08,70
2023-04-09,70
2023-04-10,70
