dates,count_medicalconditionincident_covid_19_patienthospitalized
2022-02-17,506
2022-02-18,484
2022-02-19,454
2022-02-20,448
2022-02-21,450
2022-02-22,427
2022-02-23,398
2022-02-24,379
2022-02-25,343
2022-02-26,344
2022-02-27,324
2022-02-28,314
2022-03-01,287
2022-03-02,305
2022-03-03,295
2022-03-04,292
2022-03-05,295
2022-03-06,286
2022-03-07,297
2022-03-08,286
2022-03-09,280
2022-03-10,275
2022-03-11,269
2022-03-12,264
2022-03-13,252
2022-03-14,263
2022-03-15,259
2022-03-16,242
2022-03-17,262
2022-03-18,266
2022-03-19,264
2022-03-20,254
2022-03-21,248
2022-03-22,236
2022-03-23,222
2022-03-24,242
2022-03-25,248
2022-03-26,238
2022-03-27,231
2022-03-28,229
2022-03-29,207
2022-03-30,210
2022-03-31,207
2022-04-01,196
2022-04-02,188
2022-04-03,167
2022-04-04,181
2022-04-05,184
2022-04-06,197
2022-04-07,198
2022-04-08,190
2022-04-09,167
2022-04-10,193
2022-04-11,188
2022-04-12,190
2022-04-13,205
2022-04-14,194
2022-04-15,157
2022-04-16,167
2022-04-17,193
2022-04-18,191
2022-04-19,194
2022-04-20,193
2022-04-21,193
2022-04-22,188
2022-04-23,175
2022-04-24,173
2022-04-25,181
2022-04-26,168
2022-04-27,203
2022-04-28,202
2022-04-29,208
2022-04-30,188
2022-05-01,177
2022-05-02,166
2022-05-03,161
2022-05-04,161
2022-05-05,157
2022-05-06,171
2022-05-07,162
2022-05-08,163
2022-05-09,170
2022-05-10,166
2022-05-11,176
2022-05-12,159
2022-05-13,165
2022-05-14,158
2022-05-15,149
2022-05-16,143
2022-05-17,151
2022-05-18,154
2022-05-19,177
2022-05-20,204
2022-05-21,212
2022-05-22,211
2022-05-23,214
2022-05-24,211
2022-05-25,211
2022-05-26,212
2022-05-27,203
2022-05-28,192
2022-05-29,196
2022-05-30,195
2022-05-31,197
2022-06-01,204
2022-06-02,218
2022-06-03,214
2022-06-04,206
2022-06-05,210
2022-06-06,196
2022-06-07,190
2022-06-08,200
2022-06-09,194
2022-06-10,211
2022-06-11,188
2022-06-12,168
2022-06-13,142
2022-06-14,144
2022-06-15,147
2022-06-16,146
2022-06-17,160
2022-06-18,154
2022-06-19,148
2022-06-20,146
2022-06-21,149
2022-06-22,157
2022-06-23,159
2022-06-24,172
2022-06-25,175
2022-06-26,171
2022-06-27,174
2022-06-28,158
2022-06-29,154
2022-06-30,146
2022-07-01,154
2022-07-02,152
2022-07-03,152
2022-07-04,154
2022-07-05,170
2022-07-06,179
2022-07-07,184
2022-07-08,201
2022-07-09,210
2022-07-10,215
2022-07-11,245
2022-07-12,247
2022-07-13,260
2022-07-14,289
2022-07-15,284
2022-07-16,294
2022-07-17,307
2022-07-18,327
2022-07-19,365
2022-07-20,358
2022-07-21,377
2022-07-22,391
2022-07-23,382
2022-07-24,387
2022-07-25,385
2022-07-26,389
2022-07-27,412
2022-07-28,446
2022-07-29,444
2022-07-30,442
2022-07-31,420
2022-08-01,410
2022-08-02,425
2022-08-03,443
2022-08-04,446
2022-08-05,439
2022-08-06,415
2022-08-07,398
2022-08-08,391
2022-08-09,383
2022-08-10,359
2022-08-11,362
2022-08-12,335
2022-08-13,337
2022-08-14,347
2022-08-15,319
2022-08-16,314
2022-08-17,301
2022-08-18,288
2022-08-19,280
2022-08-20,270
2022-08-21,268
2022-08-22,242
2022-08-23,226
2022-08-24,227
2022-08-25,243
2022-08-26,241
2022-08-27,239
2022-08-28,219
2022-08-29,222
2022-08-30,215
2022-08-31,212
2022-09-01,209
2022-09-02,212
2022-09-03,209
2022-09-04,197
2022-09-05,188
2022-09-06,183
2022-09-07,168
2022-09-08,176
2022-09-09,187
2022-09-10,173
2022-09-11,172
2022-09-12,166
2022-09-13,158
2022-09-14,155
2022-09-15,155
2022-09-16,152
2022-09-17,153
2022-09-18,150
2022-09-19,136
2022-09-20,136
2022-09-21,125
2022-09-22,125
2022-09-23,124
2022-09-24,135
2022-09-25,137
2022-09-26,141
2022-09-27,137
2022-09-28,128
2022-09-29,120
2022-09-30,115
2022-10-01,107
2022-10-02,102
2022-10-03,79
2022-10-04,92
2022-10-05,88
2022-10-06,95
2022-10-07,93
2022-10-08,98
2022-10-09,104
2022-10-10,101
2022-10-11,82
2022-10-12,92
2022-10-13,102
